,Unnamed: 0,close,datetime,exchange_code,high,low,open,stock_code,volume
0,0,1430.05,2024-04-02 09:07:00,NSE,1430.05,1430.05,1430.05,AAVFIN,0
1,1,1406.65,2024-04-02 09:15:00,NSE,1429.35,1406.65,1429.35,AAVFIN,5419
2,2,1406.9,2024-04-02 09:16:00,NSE,1414.95,1406.1,1413.05,AAVFIN,1611
3,3,1403.2,2024-04-02 09:17:00,NSE,1409.85,1402.2,1409.85,AAVFIN,1656
4,4,1402.25,2024-04-02 09:18:00,NSE,1403.25,1398.35,1402.0,AAVFIN,3459
5,5,1400.15,2024-04-02 09:19:00,NSE,1401.8,1399.55,1401.8,AAVFIN,1856
6,6,1399.05,2024-04-02 09:20:00,NSE,1401.4,1399.05,1400.0,AAVFIN,886
7,7,1401.55,2024-04-02 09:21:00,NSE,1403.9,1398.0,1399.65,AAVFIN,974
8,8,1402.0,2024-04-02 09:22:00,NSE,1403.45,1398.05,1401.55,AAVFIN,2206
9,9,1402.0,2024-04-02 09:23:00,NSE,1403.9,1400.1,1400.15,AAVFIN,685
10,10,1401.5,2024-04-02 09:24:00,NSE,1402.1,1399.05,1401.6,AAVFIN,816
11,11,1400.05,2024-04-02 09:25:00,NSE,1401.55,1400.0,1401.55,AAVFIN,477
12,12,1401.65,2024-04-02 09:26:00,NSE,1401.9,1399.6,1400.0,AAVFIN,445
13,13,1400.85,2024-04-02 09:27:00,NSE,1401.5,1400.5,1401.5,AAVFIN,543
14,14,1399.9,2024-04-02 09:28:00,NSE,1403.65,1399.9,1401.0,AAVFIN,1577
15,15,1401.25,2024-04-02 09:29:00,NSE,1402.2,1400.05,1402.15,AAVFIN,1140
16,16,1402.25,2024-04-02 09:30:00,NSE,1402.35,1400.7,1401.2,AAVFIN,302
17,17,1403.0,2024-04-02 09:31:00,NSE,1403.0,1400.7,1402.25,AAVFIN,518
18,18,1401.75,2024-04-02 09:32:00,NSE,1402.8,1399.55,1401.55,AAVFIN,2599
19,19,1401.0,2024-04-02 09:33:00,NSE,1403.8,1401.0,1401.85,AAVFIN,1025
20,20,1401.65,2024-04-02 09:34:00,NSE,1403.2,1400.25,1403.2,AAVFIN,965
21,21,1401.7,2024-04-02 09:35:00,NSE,1401.7,1399.65,1401.65,AAVFIN,492
22,22,1401.95,2024-04-02 09:36:00,NSE,1402.9,1400.0,1401.35,AAVFIN,526
23,23,1402.6,2024-04-02 09:37:00,NSE,1402.6,1400.5,1401.95,AAVFIN,1546
24,24,1400.85,2024-04-02 09:38:00,NSE,1402.6,1400.5,1402.6,AAVFIN,1506
25,25,1402.0,2024-04-02 09:39:00,NSE,1402.0,1400.7,1400.85,AAVFIN,230
26,26,1402.4,2024-04-02 09:40:00,NSE,1402.45,1400.35,1400.65,AAVFIN,384
27,27,1401.75,2024-04-02 09:41:00,NSE,1402.0,1400.65,1402.0,AAVFIN,383
28,28,1402.9,2024-04-02 09:42:00,NSE,1403.85,1401.35,1401.75,AAVFIN,625
29,29,1401.9,2024-04-02 09:43:00,NSE,1402.25,1400.4,1401.0,AAVFIN,537
30,30,1400.0,2024-04-02 09:44:00,NSE,1401.9,1399.5,1401.9,AAVFIN,1935
31,31,1400.55,2024-04-02 09:45:00,NSE,1400.6,1399.0,1399.0,AAVFIN,917
32,32,1401.8,2024-04-02 09:46:00,NSE,1402.75,1399.3,1400.6,AAVFIN,6491
33,33,1400.0,2024-04-02 09:47:00,NSE,1402.65,1400.0,1401.9,AAVFIN,2918
34,34,1402.45,2024-04-02 09:48:00,NSE,1404.15,1401.3,1401.45,AAVFIN,1094
