close,exchange_code,high,low,open,stock_code,volume
1133.1,NSE,1134.95,1133.1,1134.35,TECMAH,3777
1132.0,NSE,1133.4,1132.0,1132.95,TECMAH,3607
1133.8,NSE,1133.9,1132.0,1132.0,TECMAH,3654
1131.7,NSE,1133.95,1131.1,1133.35,TECMAH,11372
1131.75,NSE,1132.65,1131.35,1132.15,TECMAH,6635
1132.95,NSE,1133.1,1131.8,1131.8,TECMAH,1695
1133.65,NSE,1133.9,1132.35,1132.95,TECMAH,852
1134.1,NSE,1135.2,1133.0,1133.65,TECMAH,13312
1135.05,NSE,1135.2,1133.7,1134.1,TECMAH,4717
1133.55,NSE,1134.55,1133.0,1134.55,TECMAH,4876
1133.9,NSE,1133.9,1133.05,1133.85,TECMAH,1128
1132.6,NSE,1134.25,1132.0,1133.65,TECMAH,4596
1132.5,NSE,1133.0,1131.9,1132.05,TECMAH,2194
1132.5,NSE,1133.75,1132.0,1132.5,TECMAH,11270
1132.95,NSE,1134.15,1132.5,1132.5,TECMAH,5975
1133.1,NSE,1133.7,1132.75,1133.15,TECMAH,1371
1133.1,NSE,1133.5,1133.1,1133.5,TECMAH,232
1131.15,NSE,1133.2,1131.05,1133.2,TECMAH,5650
1131.15,NSE,1131.65,1131.0,1131.15,TECMAH,2041
1130.7,NSE,1131.15,1129.55,1131.15,TECMAH,7854
1130.05,NSE,1130.75,1130.05,1130.7,TECMAH,2779
1129.45,NSE,1130.3,1129.3,1130.05,TECMAH,5387
1130.0,NSE,1130.1,1129.3,1129.45,TECMAH,1733
1130.65,NSE,1131.5,1130.0,1130.0,TECMAH,7977
1131.0,NSE,1131.3,1130.45,1130.65,TECMAH,2244
1131.25,NSE,1131.45,1130.9,1130.9,TECMAH,341
1131.3,NSE,1131.3,1131.0,1131.25,TECMAH,398
1130.35,NSE,1131.5,1130.1,1131.3,TECMAH,2206
1130.0,NSE,1130.9,1129.3,1130.35,TECMAH,6285
1129.05,NSE,1130.0,1128.65,1130.0,TECMAH,6911
1130.0,NSE,1130.0,1129.25,1129.45,TECMAH,2255
1130.0,NSE,1130.5,1129.25,1130.0,TECMAH,7223
1130.35,NSE,1130.35,1129.95,1129.95,TECMAH,1182
1130.65,NSE,1131.3,1130.05,1130.05,TECMAH,2114
1130.95,NSE,1131.2,1130.3,1130.65,TECMAH,2009
1131.2,NSE,1131.5,1130.1,1130.95,TECMAH,3403
1131.0,NSE,1131.2,1130.25,1131.2,TECMAH,2278
1130.35,NSE,1131.5,1130.0,1131.0,TECMAH,3172
1130.05,NSE,1130.7,1129.9,1130.35,TECMAH,1997
1130.9,NSE,1132.0,1130.05,1130.05,TECMAH,8733
1131.7,NSE,1132.0,1130.5,1130.9,TECMAH,478
1132.7,NSE,1132.75,1131.35,1132.2,TECMAH,1612
1131.45,NSE,1132.7,1131.2,1132.55,TECMAH,2393
1131.6,NSE,1132.0,1131.05,1131.1,TECMAH,391
1132.4,NSE,1132.4,1131.55,1131.6,TECMAH,1209
1131.4,NSE,1132.4,1131.35,1132.4,TECMAH,1256
1131.75,NSE,1132.15,1131.4,1131.65,TECMAH,793
1131.65,NSE,1132.25,1131.65,1131.75,TECMAH,3106
1131.7,NSE,1132.25,1131.5,1131.5,TECMAH,2087
1131.3,NSE,1131.85,1131.2,1131.7,TECMAH,1449
1131.05,NSE,1132.05,1131.05,1131.3,TECMAH,1114
1131.85,NSE,1131.9,1131.05,1131.05,TECMAH,1755
1131.05,NSE,1132.0,1131.05,1131.85,TECMAH,929
1130.45,NSE,1131.2,1129.65,1131.05,TECMAH,1580
1131.0,NSE,1131.15,1129.8,1129.8,TECMAH,592
1130.1,NSE,1131.0,1129.6,1130.95,TECMAH,1362
1130.45,NSE,1130.7,1129.75,1130.1,TECMAH,2183
1129.85,NSE,1130.45,1129.7,1130.1,TECMAH,504
1130.0,NSE,1130.15,1129.7,1130.15,TECMAH,579
1129.4,NSE,1130.1,1128.75,1130.0,TECMAH,2369
1129.8,NSE,1130.0,1129.45,1129.5,TECMAH,1168
1130.0,NSE,1130.55,1129.85,1129.95,TECMAH,964
1130.1,NSE,1130.45,1130.0,1130.0,TECMAH,647
1130.05,NSE,1130.4,1130.0,1130.1,TECMAH,1757
1130.4,NSE,1130.4,1129.75,1130.0,TECMAH,1227
1129.6,NSE,1131.15,1129.6,1130.45,TECMAH,6053
1130.7,NSE,1131.0,1129.2,1129.6,TECMAH,12107
1129.05,NSE,1130.65,1129.0,1130.65,TECMAH,5153
1129.8,NSE,1129.8,1129.05,1129.35,TECMAH,920
1129.45,NSE,1130.0,1129.3,1129.75,TECMAH,608
1129.5,NSE,1130.1,1129.4,1129.45,TECMAH,1761
1129.3,NSE,1129.75,1129.25,1129.5,TECMAH,489
1129.55,NSE,1129.75,1129.0,1129.3,TECMAH,2441
1129.45,NSE,1130.0,1129.35,1129.85,TECMAH,906
1129.1,NSE,1130.25,1128.45,1129.45,TECMAH,5474
1128.65,NSE,1128.85,1128.0,1128.5,TECMAH,4067
1130.0,NSE,1130.55,1128.65,1128.65,TECMAH,2609
1128.95,NSE,1130.0,1128.95,1130.0,TECMAH,1247
1129.15,NSE,1130.05,1128.95,1128.95,TECMAH,1224
1129.25,NSE,1129.9,1129.15,1129.15,TECMAH,661
1130.0,NSE,1130.0,1129.25,1129.25,TECMAH,512
1130.0,NSE,1130.6,1129.6,1130.0,TECMAH,620
1130.0,NSE,1130.45,1129.6,1129.7,TECMAH,811
1129.6,NSE,1130.5,1129.6,1130.2,TECMAH,2454
1129.5,NSE,1130.1,1129.35,1129.6,TECMAH,1130
1129.6,NSE,1130.1,1129.5,1129.5,TECMAH,705
1129.7,NSE,1130.2,1129.6,1129.6,TECMAH,431
1129.85,NSE,1130.45,1129.7,1129.7,TECMAH,1019
1130.05,NSE,1130.05,1129.55,1130.0,TECMAH,689
1129.5,NSE,1130.05,1129.5,1130.05,TECMAH,331
1129.85,NSE,1129.9,1129.55,1129.55,TECMAH,327
1129.4,NSE,1129.9,1129.2,1129.8,TECMAH,1875
1129.3,NSE,1130.05,1129.3,1129.45,TECMAH,1282
1130.0,NSE,1130.0,1129.3,1129.3,TECMAH,796
1129.75,NSE,1130.0,1129.5,1130.0,TECMAH,169
1129.75,NSE,1129.75,1129.5,1129.75,TECMAH,96
1129.45,NSE,1130.0,1129.3,1129.75,TECMAH,1738
1129.65,NSE,1130.0,1129.45,1129.45,TECMAH,598
1128.85,NSE,1129.3,1128.6,1129.25,TECMAH,2104
1129.55,NSE,1129.65,1128.85,1128.85,TECMAH,384
1129.4,NSE,1129.6,1128.8,1129.55,TECMAH,575
1129.0,NSE,1129.9,1128.85,1129.4,TECMAH,1141
1128.95,NSE,1129.0,1128.15,1129.0,TECMAH,4412
1128.95,NSE,1129.5,1128.55,1128.95,TECMAH,1002
1129.2,NSE,1129.5,1128.95,1128.95,TECMAH,1310
1128.85,NSE,1129.4,1128.85,1129.2,TECMAH,866
1128.85,NSE,1129.35,1128.75,1128.85,TECMAH,369
1129.0,NSE,1130.05,1128.85,1128.85,TECMAH,6211
1129.45,NSE,1129.55,1128.8,1129.0,TECMAH,1826
1130.35,NSE,1130.5,1129.45,1129.45,TECMAH,4802
1130.95,NSE,1130.95,1130.0,1130.0,TECMAH,2670
1130.5,NSE,1131.0,1130.5,1130.5,TECMAH,1780
1130.65,NSE,1131.0,1130.5,1130.5,TECMAH,1319
1130.25,NSE,1131.3,1130.15,1131.3,TECMAH,2143
1129.95,NSE,1130.25,1129.4,1129.75,TECMAH,1253
1129.1,NSE,1129.95,1129.05,1129.95,TECMAH,456
1129.55,NSE,1129.55,1129.0,1129.05,TECMAH,1986
1129.0,NSE,1129.55,1129.0,1129.55,TECMAH,2785
1129.1,NSE,1129.45,1129.0,1129.0,TECMAH,464
1128.05,NSE,1129.45,1128.05,1129.1,TECMAH,4161
1128.95,NSE,1128.95,1128.1,1128.1,TECMAH,1462
1129.0,NSE,1129.3,1128.45,1128.45,TECMAH,575
1129.3,NSE,1129.5,1129.0,1129.0,TECMAH,1378
1129.45,NSE,1129.6,1129.2,1129.3,TECMAH,294
1129.8,NSE,1130.55,1129.05,1129.5,TECMAH,1812
1129.25,NSE,1129.45,1129.15,1129.15,TECMAH,242
1129.2,NSE,1129.6,1129.2,1129.25,TECMAH,164
1129.6,NSE,1129.65,1129.2,1129.25,TECMAH,1095
1129.35,NSE,1129.6,1129.3,1129.3,TECMAH,338
1129.9,NSE,1130.0,1129.35,1129.35,TECMAH,1422
1129.5,NSE,1129.85,1129.35,1129.4,TECMAH,133
1129.7,NSE,1129.85,1129.55,1129.85,TECMAH,260
1129.1,NSE,1129.75,1129.1,1129.7,TECMAH,2505
1129.0,NSE,1129.65,1129.0,1129.1,TECMAH,353
1128.05,NSE,1129.1,1128.05,1129.0,TECMAH,5292
1127.0,NSE,1128.45,1127.0,1128.45,TECMAH,6277
1128.55,NSE,1128.55,1127.1,1127.5,TECMAH,2560
1128.3,NSE,1128.75,1128.05,1128.55,TECMAH,1232
1127.95,NSE,1128.5,1127.85,1128.3,TECMAH,1350
1128.0,NSE,1128.15,1127.45,1127.95,TECMAH,299
1127.95,NSE,1128.0,1127.2,1128.0,TECMAH,1312
1127.5,NSE,1128.0,1127.35,1127.9,TECMAH,918
1127.6,NSE,1127.95,1127.5,1127.5,TECMAH,906
1127.5,NSE,1127.95,1127.4,1127.65,TECMAH,1530
1128.55,NSE,1128.55,1127.5,1127.5,TECMAH,2679
1127.4,NSE,1128.9,1127.4,1128.8,TECMAH,3508
1128.35,NSE,1128.35,1127.35,1127.35,TECMAH,831
1127.4,NSE,1128.45,1127.4,1128.2,TECMAH,898
1127.1,NSE,1128.2,1127.1,1127.4,TECMAH,2543
1128.0,NSE,1128.0,1127.15,1127.3,TECMAH,214
1127.7,NSE,1128.0,1127.65,1128.0,TECMAH,206
1128.0,NSE,1128.0,1127.7,1128.0,TECMAH,434
1127.5,NSE,1128.65,1127.4,1128.0,TECMAH,2258
1127.0,NSE,1128.4,1127.0,1127.5,TECMAH,5159
1126.9,NSE,1127.1,1126.9,1127.0,TECMAH,2135
1126.95,NSE,1127.45,1126.9,1126.95,TECMAH,1799
1126.5,NSE,1127.15,1126.45,1126.95,TECMAH,974
1126.3,NSE,1127.0,1126.25,1126.5,TECMAH,2420
1126.6,NSE,1126.95,1126.05,1126.3,TECMAH,1756
1126.95,NSE,1126.95,1126.1,1126.25,TECMAH,1938
1126.35,NSE,1127.0,1126.2,1126.95,TECMAH,2338
1126.35,NSE,1127.0,1126.3,1126.55,TECMAH,2038
1126.95,NSE,1127.0,1126.1,1126.35,TECMAH,1460
1127.35,NSE,1127.55,1126.35,1126.95,TECMAH,1836
1127.2,NSE,1127.7,1127.05,1127.25,TECMAH,429
1127.2,NSE,1128.0,1127.2,1127.65,TECMAH,1367
1128.0,NSE,1128.2,1127.0,1127.8,TECMAH,2667
1127.6,NSE,1128.1,1127.35,1128.1,TECMAH,871
1127.95,NSE,1128.0,1127.6,1127.6,TECMAH,330
1127.95,NSE,1129.3,1127.9,1128.0,TECMAH,1988
1128.35,NSE,1128.65,1127.85,1127.9,TECMAH,981
1128.1,NSE,1128.45,1128.0,1128.35,TECMAH,984
1128.55,NSE,1129.2,1128.05,1128.1,TECMAH,1008
1129.2,NSE,1130.0,1128.6,1128.9,TECMAH,1742
1129.4,NSE,1129.95,1129.15,1129.95,TECMAH,1969
1129.1,NSE,1129.9,1129.05,1129.4,TECMAH,3001
1129.5,NSE,1129.9,1129.05,1129.45,TECMAH,1066
1129.6,NSE,1130.0,1129.5,1129.9,TECMAH,205
1130.55,NSE,1131.1,1129.6,1129.6,TECMAH,3631
1129.5,NSE,1131.05,1129.5,1131.05,TECMAH,1052
1128.75,NSE,1130.3,1128.75,1129.5,TECMAH,2180
1129.1,NSE,1129.1,1128.65,1128.7,TECMAH,487
1129.25,NSE,1129.6,1128.65,1129.1,TECMAH,1124
1129.2,NSE,1129.5,1128.25,1128.95,TECMAH,513
1129.4,NSE,1129.9,1128.5,1129.7,TECMAH,510
1129.55,NSE,1130.0,1129.0,1129.45,TECMAH,678
1129.05,NSE,1130.0,1128.85,1129.5,TECMAH,467
1129.75,NSE,1130.0,1129.0,1129.0,TECMAH,380
1129.15,NSE,1130.0,1128.35,1130.0,TECMAH,4871
1128.85,NSE,1129.95,1128.85,1129.1,TECMAH,709
1129.25,NSE,1129.9,1128.7,1128.95,TECMAH,1868
1129.45,NSE,1129.75,1129.1,1129.75,TECMAH,249
1129.7,NSE,1130.0,1129.45,1129.45,TECMAH,1193
1129.85,NSE,1130.0,1129.7,1129.75,TECMAH,710
1130.25,NSE,1130.25,1129.85,1129.85,TECMAH,1586
1130.45,NSE,1131.05,1129.75,1130.25,TECMAH,1735
1130.8,NSE,1131.0,1130.45,1130.5,TECMAH,860
1130.9,NSE,1131.0,1130.45,1130.45,TECMAH,551
1131.6,NSE,1131.9,1131.05,1131.1,TECMAH,2029
1131.9,NSE,1132.0,1131.3,1131.6,TECMAH,1550
1131.95,NSE,1132.0,1131.55,1131.65,TECMAH,743
1131.5,NSE,1132.0,1131.0,1132.0,TECMAH,1763
1131.55,NSE,1131.8,1131.4,1131.5,TECMAH,954
1131.65,NSE,1131.95,1131.6,1131.6,TECMAH,1976
1131.9,NSE,1131.95,1131.65,1131.65,TECMAH,924
1131.75,NSE,1131.95,1131.75,1131.95,TECMAH,1372
1131.7,NSE,1131.95,1131.7,1131.8,TECMAH,688
1132.2,NSE,1132.2,1131.7,1131.75,TECMAH,3623
1132.65,NSE,1133.0,1132.1,1132.25,TECMAH,2674
1132.95,NSE,1133.0,1132.3,1132.65,TECMAH,1519
1133.95,NSE,1134.6,1132.45,1132.95,TECMAH,9695
1134.2,NSE,1134.8,1133.6,1133.95,TECMAH,2555
1134.2,NSE,1134.65,1134.0,1134.35,TECMAH,1894
1134.4,NSE,1134.75,1133.7,1134.2,TECMAH,3599
1134.4,NSE,1134.5,1133.7,1134.35,TECMAH,2734
1133.65,NSE,1134.6,1133.65,1134.35,TECMAH,1821
