datetime,close,exchange_code,high,low,open,stock_code,volume
2021-01-14 09:30:00,1457.95,NSE,1457.95,1451.5,1452.65,PVRLIM,24979
2021-01-14 09:31:00,1457.85,NSE,1461.4,1457.75,1457.85,PVRLIM,22295
2021-01-14 09:32:00,1454.35,NSE,1460.85,1454.25,1458.45,PVRLIM,37473
2021-01-14 09:33:00,1454.6,NSE,1455.05,1450.6,1455.05,PVRLIM,9806
2021-01-14 09:34:00,1452.05,NSE,1455.45,1452.05,1455.45,PVRLIM,14922
2021-01-14 09:35:00,1450.05,NSE,1453.9,1450.05,1452.7,PVRLIM,8565
2021-01-14 09:36:00,1450.5,NSE,1452.45,1448.05,1450.0,PVRLIM,28966
2021-01-14 09:37:00,1457.65,NSE,1457.8,1450.0,1450.5,PVRLIM,24477
2021-01-14 09:38:00,1455.15,NSE,1457.5,1453.05,1455.5,PVRLIM,18093
2021-01-14 09:39:00,1453.8,NSE,1455.1,1452.1,1453.95,PVRLIM,6250
2021-01-14 09:40:00,1449.15,NSE,1453.95,1449.05,1453.9,PVRLIM,7471
2021-01-14 09:41:00,1447.0,NSE,1449.95,1447.0,1449.95,PVRLIM,13902
2021-01-14 09:42:00,1447.5,NSE,1449.2,1447.0,1447.0,PVRLIM,10086
2021-01-14 09:43:00,1442.2,NSE,1446.95,1438.4,1446.95,PVRLIM,45086
2021-01-14 09:44:00,1443.0,NSE,1443.5,1441.0,1441.55,PVRLIM,9294
2021-01-14 09:45:00,1447.0,NSE,1448.5,1444.4,1444.4,PVRLIM,3750
2021-01-14 09:46:00,1450.5,NSE,1450.5,1445.1,1446.85,PVRLIM,9661
2021-01-14 09:47:00,1449.85,NSE,1452.7,1449.85,1450.5,PVRLIM,6657
2021-01-14 09:48:00,1450.0,NSE,1450.75,1448.5,1449.95,PVRLIM,918
2021-01-14 09:49:00,1447.0,NSE,1450.3,1446.2,1450.3,PVRLIM,2707
2021-01-14 09:50:00,1447.75,NSE,1448.0,1445.7,1446.95,PVRLIM,3903
2021-01-14 09:51:00,1447.4,NSE,1447.85,1445.65,1447.8,PVRLIM,2132
2021-01-14 09:52:00,1448.9,NSE,1450.0,1447.0,1448.0,PVRLIM,2817
2021-01-14 09:53:00,1450.15,NSE,1452.35,1449.2,1450.0,PVRLIM,5754
2021-01-14 09:54:00,1452.9,NSE,1453.5,1451.15,1451.85,PVRLIM,3613
2021-01-14 09:55:00,1452.3,NSE,1453.6,1452.1,1453.5,PVRLIM,765
2021-01-14 09:56:00,1452.8,NSE,1453.0,1452.3,1452.3,PVRLIM,385
2021-01-14 09:57:00,1452.25,NSE,1452.9,1451.25,1452.9,PVRLIM,555
2021-01-14 09:58:00,1453.3,NSE,1454.3,1451.95,1452.5,PVRLIM,4145
2021-01-14 09:59:00,1451.85,NSE,1453.85,1451.1,1453.4,PVRLIM,1917
2021-01-14 10:00:00,1450.8,NSE,1452.65,1450.65,1451.85,PVRLIM,2354
2021-01-14 10:01:00,1451.9,NSE,1451.9,1450.0,1451.25,PVRLIM,1642
2021-01-14 10:02:00,1451.5,NSE,1452.4,1451.0,1451.5,PVRLIM,1024
