,Unnamed: 0,close,datetime,exchange_code,high,low,open,stock_code,volume
0,0,30000.0,2024-04-24 09:07:00,NSE,30000.0,30000.0,30000.0,3MIND,0
1,1,29905.95,2024-04-24 09:15:00,NSE,30000.0,29905.95,30000.0,3MIND,10
2,2,29962.95,2024-04-24 09:16:00,NSE,29962.95,29905.95,29905.95,3MIND,4
3,3,30000.0,2024-04-24 09:17:00,NSE,30000.0,29962.95,29962.95,3MIND,25
4,4,30100.0,2024-04-24 09:18:00,NSE,30100.0,30000.0,30000.0,3MIND,68
5,5,30033.55,2024-04-24 09:19:00,NSE,30100.0,30033.55,30100.0,3MIND,9
6,6,30138.3,2024-04-24 09:20:00,NSE,30138.3,30033.55,30033.55,3MIND,20
7,7,30121.15,2024-04-24 09:21:00,NSE,30138.3,30121.15,30138.3,3MIND,4
8,8,30121.15,2024-04-24 09:22:00,NSE,30122.0,30121.15,30121.15,3MIND,13
9,9,30120.0,2024-04-24 09:23:00,NSE,30121.15,30120.0,30121.15,3MIND,1
10,10,30062.6,2024-04-24 09:24:00,NSE,30120.0,30062.6,30120.0,3MIND,46
11,11,29967.35,2024-04-24 09:25:00,NSE,30062.6,29967.35,30062.6,3MIND,19
12,12,30011.35,2024-04-24 09:26:00,NSE,30011.35,29967.35,29967.35,3MIND,2
13,13,30101.4,2024-04-24 09:27:00,NSE,30101.4,30011.35,30011.35,3MIND,6
14,14,30120.0,2024-04-24 09:28:00,NSE,30120.0,30114.8,30114.8,3MIND,3
15,15,30101.4,2024-04-24 09:29:00,NSE,30121.15,30101.4,30120.0,3MIND,9
16,16,30127.8,2024-04-24 09:30:00,NSE,30127.8,30101.4,30101.4,3MIND,6
17,17,30101.4,2024-04-24 09:31:00,NSE,30127.8,30101.4,30127.8,3MIND,3
18,18,30110.05,2024-04-24 09:32:00,NSE,30110.05,30101.4,30101.4,3MIND,6
19,19,30120.0,2024-04-24 09:33:00,NSE,30120.0,30119.95,30119.95,3MIND,6
20,20,30119.95,2024-04-24 09:34:00,NSE,30120.0,30119.95,30120.0,3MIND,1
21,21,30119.95,2024-04-24 09:35:00,NSE,30119.95,30119.95,30119.95,3MIND,0
22,22,30138.3,2024-04-24 09:36:00,NSE,30138.3,30091.95,30133.35,3MIND,15
23,23,30095.4,2024-04-24 09:37:00,NSE,30138.3,30095.4,30138.3,3MIND,4
24,24,30095.4,2024-04-24 09:38:00,NSE,30095.4,30095.4,30095.4,3MIND,0
25,25,30094.25,2024-04-24 09:39:00,NSE,30095.4,30094.25,30095.4,3MIND,5
26,26,30148.9,2024-04-24 09:40:00,NSE,30148.9,30094.25,30094.25,3MIND,9
27,27,30150.0,2024-04-24 09:41:00,NSE,30150.0,30148.9,30148.9,3MIND,26
28,28,30150.0,2024-04-24 09:42:00,NSE,30150.0,30150.0,30150.0,3MIND,1
29,29,30289.65,2024-04-24 09:43:00,NSE,30289.65,30150.0,30150.0,3MIND,41
30,30,30288.95,2024-04-24 09:44:00,NSE,30289.65,30288.95,30289.65,3MIND,7
31,31,30300.2,2024-04-24 09:45:00,NSE,30300.25,30288.95,30288.95,3MIND,53
32,32,30299.95,2024-04-24 09:46:00,NSE,30300.2,30239.9,30300.2,3MIND,10
