datetime,close,exchange_code,high,low,open,stock_code,volume
2023-05-16 09:07:00,4583.5,NSE,4583.5,4583.5,4583.5,BAAUTO,0
2023-05-16 09:15:00,4576.55,NSE,4583.5,4565.9,4580.2,BAAUTO,1726
2023-05-16 09:16:00,4579.85,NSE,4579.85,4573.65,4576.5,BAAUTO,732
2023-05-16 09:17:00,4581.55,NSE,4586.95,4577.15,4577.15,BAAUTO,1339
2023-05-16 09:18:00,4586.0,NSE,4587.25,4581.35,4581.35,BAAUTO,932
2023-05-16 09:19:00,4582.0,NSE,4586.0,4582.0,4586.0,BAAUTO,484
2023-05-16 09:20:00,4573.4,NSE,4583.0,4570.05,4582.0,BAAUTO,1518
2023-05-16 09:21:00,4575.0,NSE,4575.0,4573.1,4573.4,BAAUTO,324
2023-05-16 09:22:00,4573.7,NSE,4574.25,4572.0,4574.25,BAAUTO,575
2023-05-16 09:23:00,4572.6,NSE,4574.6,4572.0,4572.05,BAAUTO,406
2023-05-16 09:24:00,4571.55,NSE,4572.8,4569.0,4572.6,BAAUTO,491
2023-05-16 09:25:00,4572.5,NSE,4573.8,4571.5,4571.9,BAAUTO,710
2023-05-16 09:26:00,4572.6,NSE,4574.0,4569.05,4570.35,BAAUTO,1299
2023-05-16 09:27:00,4575.0,NSE,4575.0,4572.3,4572.6,BAAUTO,990
2023-05-16 09:28:00,4579.95,NSE,4580.0,4574.6,4575.0,BAAUTO,1449
2023-05-16 09:29:00,4575.0,NSE,4580.0,4575.0,4579.95,BAAUTO,969
2023-05-16 09:30:00,4575.75,NSE,4578.75,4573.25,4576.85,BAAUTO,1237
2023-05-16 09:31:00,4578.25,NSE,4580.0,4574.3,4575.75,BAAUTO,1159
2023-05-16 09:32:00,4577.55,NSE,4579.8,4575.2,4578.25,BAAUTO,631
2023-05-16 09:33:00,4575.95,NSE,4577.8,4575.0,4577.55,BAAUTO,353
2023-05-16 09:34:00,4575.4,NSE,4575.95,4574.15,4575.95,BAAUTO,362
2023-05-16 09:35:00,4574.0,NSE,4577.9,4574.0,4575.4,BAAUTO,315
2023-05-16 09:36:00,4572.95,NSE,4575.05,4572.0,4574.0,BAAUTO,1158
