close,datetime,exchange_code,high,low,open,stock_code,volume
49993.95,2024-06-14 09:09:00,NSE,49993.95,49993.95,49993.95,CNXBAN,0
49993.95,2024-06-14 09:10:00,NSE,49993.95,49993.95,49993.95,CNXBAN,0
49993.95,2024-06-14 09:11:00,NSE,49993.95,49993.95,49993.95,CNXBAN,0
49993.95,2024-06-14 09:12:00,NSE,49993.95,49993.95,49993.95,CNXBAN,0
49993.95,2024-06-14 09:13:00,NSE,49993.95,49993.95,49993.95,CNXBAN,0
49993.95,2024-06-14 09:14:00,NSE,49993.95,49993.95,49993.95,CNXBAN,0
49900.3,2024-06-14 09:15:00,NSE,49994.15,49875.5,49993.95,CNXBAN,0
49896.3,2024-06-14 09:16:00,NSE,49914.15,49876.55,49908.4,CNXBAN,0
49905.05,2024-06-14 09:17:00,NSE,49914.4,49888.2,49897.05,CNXBAN,0
49880.65,2024-06-14 09:18:00,NSE,49911.55,49874.1,49903.05,CNXBAN,0
49875.95,2024-06-14 09:19:00,NSE,49888.45,49856.7,49881.15,CNXBAN,0
49842.65,2024-06-14 09:20:00,NSE,49876.0,49833.5,49874.4,CNXBAN,0
49778.8,2024-06-14 09:21:00,NSE,49854.25,49777.9,49847.95,CNXBAN,0
49796.05,2024-06-14 09:22:00,NSE,49796.05,49761.45,49776.8,CNXBAN,0
49755.95,2024-06-14 09:23:00,NSE,49796.9,49755.95,49786.25,CNXBAN,0
49747.6,2024-06-14 09:24:00,NSE,49759.4,49733.15,49757.8,CNXBAN,0
49746.0,2024-06-14 09:25:00,NSE,49758.45,49720.05,49749.85,CNXBAN,0
49736.5,2024-06-14 09:26:00,NSE,49761.2,49735.15,49751.2,CNXBAN,0
49754.05,2024-06-14 09:27:00,NSE,49775.9,49733.9,49733.9,CNXBAN,0
49768.85,2024-06-14 09:28:00,NSE,49772.8,49745.3,49752.95,CNXBAN,0
49749.85,2024-06-14 09:29:00,NSE,49772.65,49742.7,49765.55,CNXBAN,0
49769.7,2024-06-14 09:30:00,NSE,49773.55,49739.1,49749.5,CNXBAN,0
49763.2,2024-06-14 09:31:00,NSE,49779.7,49757.85,49774.9,CNXBAN,0
49739.2,2024-06-14 09:32:00,NSE,49769.6,49735.7,49762.85,CNXBAN,0
49738.7,2024-06-14 09:33:00,NSE,49752.75,49714.05,49740.6,CNXBAN,0
49759.2,2024-06-14 09:34:00,NSE,49764.75,49738.85,49739.2,CNXBAN,0
49770.4,2024-06-14 09:35:00,NSE,49772.95,49751.45,49759.8,CNXBAN,0
49744.45,2024-06-14 09:36:00,NSE,49772.75,49739.15,49771.35,CNXBAN,0
49759.8,2024-06-14 09:37:00,NSE,49768.1,49741.95,49745.25,CNXBAN,0
49749.3,2024-06-14 09:38:00,NSE,49765.7,49743.85,49759.55,CNXBAN,0
49736.3,2024-06-14 09:39:00,NSE,49751.65,49718.65,49747.7,CNXBAN,0
49707.1,2024-06-14 09:40:00,NSE,49736.8,49701.5,49735.2,CNXBAN,0
49716.0,2024-06-14 09:41:00,NSE,49722.8,49703.75,49705.9,CNXBAN,0
49717.35,2024-06-14 09:42:00,NSE,49721.35,49699.7,49716.8,CNXBAN,0
