,close,datetime,exchange_code,high,low,open,stock_code,volume
0,17705.85,2020-03-24 09:07:00,NSE,17705.85,17705.85,17705.85,CNXBAN,0
1,17641.45,2020-03-24 09:15:00,NSE,17841.4,17608.4,17841.4,CNXBAN,0
2,17548.0,2020-03-24 09:16:00,NSE,17651.4,17515.4,17651.4,CNXBAN,0
3,17611.05,2020-03-24 09:17:00,NSE,17628.6,17527.75,17537.65,CNXBAN,0
4,17670.45,2020-03-24 09:18:00,NSE,17678.7,17609.95,17614.6,CNXBAN,0
5,17733.5,2020-03-24 09:19:00,NSE,17743.6,17683.55,17683.55,CNXBAN,0
6,17674.7,2020-03-24 09:20:00,NSE,17757.1,17674.25,17733.15,CNXBAN,0
7,17570.35,2020-03-24 09:21:00,NSE,17666.6,17568.5,17664.9,CNXBAN,0
8,17546.55,2020-03-24 09:22:00,NSE,17626.35,17540.05,17570.25,CNXBAN,0
9,17353.75,2020-03-24 09:23:00,NSE,17551.9,17339.45,17551.9,CNXBAN,0
10,17250.55,2020-03-24 09:24:00,NSE,17360.3,17225.15,17360.3,CNXBAN,0
11,17303.8,2020-03-24 09:25:00,NSE,17466.3,17243.1,17243.1,CNXBAN,0
12,17248.7,2020-03-24 09:26:00,NSE,17402.25,17248.7,17325.8,CNXBAN,0
13,17264.9,2020-03-24 09:27:00,NSE,17320.95,17221.8,17246.5,CNXBAN,0
14,17188.7,2020-03-24 09:28:00,NSE,17266.85,17151.35,17258.3,CNXBAN,0
15,17169.7,2020-03-24 09:29:00,NSE,17250.1,17147.75,17187.8,CNXBAN,0
16,17090.25,2020-03-24 09:30:00,NSE,17197.5,17090.25,17166.8,CNXBAN,0
17,16952.6,2020-03-24 09:31:00,NSE,17095.55,16927.7,17087.15,CNXBAN,0
18,17031.15,2020-03-24 09:32:00,NSE,17083.4,16927.3,16938.7,CNXBAN,0
19,16986.7,2020-03-24 09:33:00,NSE,17012.05,16963.6,17012.05,CNXBAN,0
20,16871.95,2020-03-24 09:34:00,NSE,16995.05,16867.05,16990.55,CNXBAN,0
21,16855.2,2020-03-24 09:35:00,NSE,16868.5,16770.15,16860.95,CNXBAN,0
22,16848.2,2020-03-24 09:36:00,NSE,16982.2,16828.5,16859.75,CNXBAN,0
23,16888.15,2020-03-24 09:37:00,NSE,16888.15,16768.55,16854.0,CNXBAN,0
24,16856.6,2020-03-24 09:38:00,NSE,16890.55,16805.15,16890.55,CNXBAN,0
25,16876.3,2020-03-24 09:39:00,NSE,16901.85,16862.7,16862.7,CNXBAN,0
26,16880.55,2020-03-24 09:40:00,NSE,17000.7,16867.2,16883.7,CNXBAN,0
27,16840.65,2020-03-24 09:41:00,NSE,16915.85,16808.2,16877.7,CNXBAN,0
28,16807.5,2020-03-24 09:42:00,NSE,16924.55,16807.5,16837.1,CNXBAN,0
29,16740.55,2020-03-24 09:43:00,NSE,16815.05,16739.7,16807.95,CNXBAN,0
30,16775.1,2020-03-24 09:44:00,NSE,16830.4,16737.9,16744.65,CNXBAN,0
31,16789.95,2020-03-24 09:45:00,NSE,16789.95,16752.75,16769.35,CNXBAN,0
32,16782.8,2020-03-24 09:46:00,NSE,16825.45,16780.75,16795.85,CNXBAN,0
33,16808.6,2020-03-24 09:47:00,NSE,16830.2,16780.5,16783.15,CNXBAN,0
34,16711.35,2020-03-24 09:48:00,NSE,16812.85,16705.95,16810.15,CNXBAN,0
35,16647.15,2020-03-24 09:49:00,NSE,16712.05,16633.15,16712.05,CNXBAN,0
36,16574.5,2020-03-24 09:50:00,NSE,16645.4,16566.1,16643.5,CNXBAN,0
37,16460.7,2020-03-24 09:51:00,NSE,16559.4,16460.7,16555.45,CNXBAN,0
38,16489.85,2020-03-24 09:52:00,NSE,16524.45,16377.1,16466.2,CNXBAN,0
39,16621.6,2020-03-24 09:53:00,NSE,16648.1,16475.85,16500.8,CNXBAN,0
