close,exchange_code,high,low,open,stock_code,volume
4130.7,NSE,4135.65,4125.5,4128.25,MARUTI,6121
4136.5,NSE,4139.05,4132.05,4132.05,MARUTI,5507
4148.55,NSE,4150.0,4136.9,4136.9,MARUTI,6147
4145.85,NSE,4149.9,4141.65,4148.55,MARUTI,6033
4148.55,NSE,4149.4,4145.95,4148.5,MARUTI,2872
4141.25,NSE,4148.55,4138.0,4148.55,MARUTI,5986
4158.5,NSE,4164.9,4140.0,4141.2,MARUTI,9571
4179.35,NSE,4194.4,4158.5,4159.55,MARUTI,15328
4180.0,NSE,4185.3,4177.9,4179.4,MARUTI,6900
4215.0,NSE,4215.0,4176.95,4176.95,MARUTI,21566
4210.0,NSE,4225.0,4210.0,4215.6,MARUTI,21655
4193.65,NSE,4210.0,4190.0,4210.0,MARUTI,10720
4193.5,NSE,4200.0,4193.0,4195.95,MARUTI,9390
4196.15,NSE,4200.0,4182.0,4192.0,MARUTI,6933
4193.35,NSE,4203.45,4190.75,4196.5,MARUTI,9739
4196.8,NSE,4200.4,4192.7,4192.7,MARUTI,5404
4205.4,NSE,4207.3,4187.15,4196.45,MARUTI,7409
4229.55,NSE,4230.0,4201.4,4204.65,MARUTI,14777
4240.0,NSE,4246.0,4225.25,4225.25,MARUTI,19659
4238.2,NSE,4246.5,4237.4,4240.25,MARUTI,11344
4227.4,NSE,4238.2,4220.0,4238.2,MARUTI,6125
4223.5,NSE,4239.5,4223.1,4229.55,MARUTI,5552
4220.0,NSE,4223.5,4214.6,4223.5,MARUTI,7574
4217.5,NSE,4221.3,4213.5,4218.35,MARUTI,4978
4213.05,NSE,4220.0,4210.45,4217.0,MARUTI,7011
4215.95,NSE,4223.85,4214.5,4216.35,MARUTI,4613
4214.95,NSE,4218.3,4214.0,4216.0,MARUTI,2050
4214.0,NSE,4216.8,4208.1,4214.9,MARUTI,8492
4200.95,NSE,4215.4,4200.95,4213.95,MARUTI,4165
4190.0,NSE,4209.0,4190.0,4200.0,MARUTI,7139
4174.0,NSE,4191.95,4174.0,4190.0,MARUTI,14848
4175.0,NSE,4179.95,4172.9,4175.05,MARUTI,5856
4171.9,NSE,4175.5,4171.0,4175.05,MARUTI,4657
4178.0,NSE,4182.45,4171.8,4171.9,MARUTI,5158
4179.15,NSE,4187.45,4177.3,4177.9,MARUTI,5661
4176.5,NSE,4183.0,4175.05,4179.15,MARUTI,4623
4173.95,NSE,4176.5,4172.0,4176.5,MARUTI,4237
4163.1,NSE,4173.95,4163.1,4172.1,MARUTI,7589
4167.5,NSE,4168.45,4160.5,4163.1,MARUTI,8248
4170.6,NSE,4175.0,4167.1,4167.5,MARUTI,6331
4174.4,NSE,4177.0,4168.6,4170.05,MARUTI,5077
4179.0,NSE,4179.0,4172.0,4174.4,MARUTI,2720
4173.0,NSE,4179.4,4173.0,4178.95,MARUTI,2474
4169.0,NSE,4173.0,4167.0,4172.05,MARUTI,5913
4170.0,NSE,4170.0,4161.15,4169.9,MARUTI,8598
4170.0,NSE,4172.35,4165.2,4170.0,MARUTI,4616
4170.75,NSE,4175.0,4166.95,4169.0,MARUTI,7609
4167.0,NSE,4173.35,4165.05,4170.75,MARUTI,5432
4169.75,NSE,4173.25,4165.15,4169.9,MARUTI,5936
4169.0,NSE,4171.8,4165.45,4169.75,MARUTI,5538
4176.7,NSE,4178.65,4168.35,4168.35,MARUTI,5145
4180.0,NSE,4180.0,4172.0,4176.7,MARUTI,2400
4198.15,NSE,4199.8,4178.9,4179.8,MARUTI,8470
4209.65,NSE,4212.8,4195.0,4199.6,MARUTI,10309
4224.85,NSE,4240.0,4205.05,4206.2,MARUTI,24202
