close,exchange_code,high,low,open,stock_code,volume
541.15,NSE,541.75,540.6,541.05,STABAN,50751
541.7,NSE,542.25,541.25,541.35,STABAN,65384
541.85,NSE,541.9,541.3,541.7,STABAN,25293
542.1,NSE,542.5,541.7,541.85,STABAN,50858
541.45,NSE,542.0,541.3,542.0,STABAN,54919
541.1,NSE,541.5,541.1,541.5,STABAN,16117
540.75,NSE,541.2,540.6,541.15,STABAN,50805
539.3,NSE,540.75,539.15,540.75,STABAN,137570
539.6,NSE,539.8,539.0,539.45,STABAN,43960
539.75,NSE,539.75,539.5,539.55,STABAN,22021
540.25,NSE,540.4,539.8,540.0,STABAN,25059
540.25,NSE,540.5,539.7,540.2,STABAN,36111
540.35,NSE,540.9,540.1,540.25,STABAN,34991
540.7,NSE,540.7,540.15,540.3,STABAN,17716
540.65,NSE,540.7,540.5,540.7,STABAN,14992
540.7,NSE,540.7,540.5,540.65,STABAN,16377
541.25,NSE,541.5,540.65,540.65,STABAN,24219
541.7,NSE,541.8,540.85,541.25,STABAN,30013
541.65,NSE,541.8,541.3,541.55,STABAN,30565
541.35,NSE,541.8,541.05,541.7,STABAN,22662
541.65,NSE,541.85,541.25,541.25,STABAN,16190
541.6,NSE,541.85,541.55,541.6,STABAN,13476
541.45,NSE,541.65,541.3,541.55,STABAN,19310
541.2,NSE,541.65,541.2,541.4,STABAN,10838
540.9,NSE,541.3,540.9,541.2,STABAN,15590
540.95,NSE,540.95,540.7,540.95,STABAN,13346
540.8,NSE,541.0,540.6,540.7,STABAN,13151
541.45,NSE,541.45,540.7,540.7,STABAN,12501
541.2,NSE,541.55,541.2,541.4,STABAN,13647
541.3,NSE,541.4,541.2,541.25,STABAN,8063
541.45,NSE,541.45,541.25,541.3,STABAN,13067
541.65,NSE,541.65,541.25,541.4,STABAN,16894
541.9,NSE,542.35,541.75,541.75,STABAN,64300
542.25,NSE,542.25,541.65,541.9,STABAN,14560
542.55,NSE,542.75,542.1,542.15,STABAN,37610
542.5,NSE,542.6,542.2,542.5,STABAN,20547
542.85,NSE,542.9,542.4,542.5,STABAN,20244
542.65,NSE,543.0,542.6,542.85,STABAN,35598
542.3,NSE,542.65,541.75,542.65,STABAN,49781
542.0,NSE,542.3,541.85,542.15,STABAN,15094
542.3,NSE,542.5,541.9,542.0,STABAN,24442
542.5,NSE,542.6,542.15,542.2,STABAN,12500
542.7,NSE,542.7,542.35,542.5,STABAN,10148
542.35,NSE,542.75,542.25,542.7,STABAN,21256
542.1,NSE,542.35,542.05,542.35,STABAN,14001
542.25,NSE,542.45,542.05,542.1,STABAN,13163
542.65,NSE,542.7,542.2,542.25,STABAN,41199
542.6,NSE,542.65,542.4,542.65,STABAN,23626
542.65,NSE,542.7,542.55,542.6,STABAN,14177
542.6,NSE,542.9,542.6,542.7,STABAN,32640
542.95,NSE,542.95,542.6,542.65,STABAN,14626
542.9,NSE,543.0,542.9,542.95,STABAN,18084
542.6,NSE,542.95,542.5,542.95,STABAN,30595
542.8,NSE,542.8,542.55,542.6,STABAN,9339
542.8,NSE,542.85,542.65,542.8,STABAN,7312
542.6,NSE,542.85,542.6,542.7,STABAN,12097
542.25,NSE,542.65,542.15,542.6,STABAN,17410
542.3,NSE,542.3,541.75,542.2,STABAN,51636
542.05,NSE,542.7,542.0,542.4,STABAN,18774
541.95,NSE,542.15,541.75,542.15,STABAN,17459
542.2,NSE,542.2,541.75,541.9,STABAN,23481
542.5,NSE,542.5,542.2,542.25,STABAN,5880
542.65,NSE,542.65,542.35,542.4,STABAN,18074
542.6,NSE,542.65,542.6,542.65,STABAN,10887
542.6,NSE,542.65,542.6,542.65,STABAN,5197
542.6,NSE,542.65,542.6,542.6,STABAN,5043
542.3,NSE,542.65,542.2,542.6,STABAN,11628
542.25,NSE,542.5,542.2,542.3,STABAN,12305
542.65,NSE,542.65,542.25,542.25,STABAN,8696
542.75,NSE,542.75,542.6,542.65,STABAN,11438
542.6,NSE,542.9,542.4,542.9,STABAN,15797
542.7,NSE,542.7,542.5,542.6,STABAN,2796
543.75,NSE,543.8,542.65,542.7,STABAN,123158
542.85,NSE,543.55,542.8,543.55,STABAN,29075
542.3,NSE,542.85,542.3,542.85,STABAN,20816
542.35,NSE,542.5,542.1,542.3,STABAN,20979
542.4,NSE,542.45,542.3,542.35,STABAN,2937
542.55,NSE,542.6,542.35,542.35,STABAN,5558
542.8,NSE,543.0,542.55,542.55,STABAN,14969
542.85,NSE,542.95,542.8,542.95,STABAN,5921
542.65,NSE,542.9,542.5,542.8,STABAN,16170
542.7,NSE,542.75,542.5,542.65,STABAN,8325
