,Unnamed: 0,close,datetime,exchange_code,high,low,open,stock_code,volume
0,0,830.0,2024-05-24 09:07:00,NSE,830.0,830.0,830.0,STABAN,0
1,1,834.25,2024-05-24 09:15:00,NSE,834.25,831.0,831.0,STABAN,172783
2,2,835.3,2024-05-24 09:16:00,NSE,835.55,834.0,834.0,STABAN,230134
3,3,837.85,2024-05-24 09:17:00,NSE,838.75,835.0,835.3,STABAN,275162
4,4,836.9,2024-05-24 09:18:00,NSE,838.3,836.9,838.0,STABAN,186780
5,5,836.8,2024-05-24 09:19:00,NSE,837.2,836.1,837.2,STABAN,106091
6,6,836.15,2024-05-24 09:20:00,NSE,836.9,836.0,836.45,STABAN,80603
7,7,837.4,2024-05-24 09:21:00,NSE,837.5,835.7,835.95,STABAN,81375
8,8,838.5,2024-05-24 09:22:00,NSE,838.65,837.3,837.3,STABAN,100486
9,9,837.5,2024-05-24 09:23:00,NSE,838.5,837.25,838.5,STABAN,146701
10,10,837.6,2024-05-24 09:24:00,NSE,837.95,836.4,837.5,STABAN,76952
11,11,838.05,2024-05-24 09:25:00,NSE,838.4,837.55,837.95,STABAN,76315
12,12,837.7,2024-05-24 09:26:00,NSE,838.2,837.4,838.1,STABAN,47737
13,13,838.3,2024-05-24 09:27:00,NSE,838.45,837.6,837.7,STABAN,76909
14,14,838.05,2024-05-24 09:28:00,NSE,838.4,838.0,838.05,STABAN,46446
15,15,838.1,2024-05-24 09:29:00,NSE,838.4,837.85,838.3,STABAN,50843
16,16,839.5,2024-05-24 09:30:00,NSE,839.55,838.0,838.3,STABAN,113165
17,17,840.75,2024-05-24 09:31:00,NSE,841.15,839.5,839.9,STABAN,311361
18,18,839.45,2024-05-24 09:32:00,NSE,841.0,839.45,840.5,STABAN,167818
19,19,840.8,2024-05-24 09:33:00,NSE,840.8,837.4,839.0,STABAN,107276
20,20,840.35,2024-05-24 09:34:00,NSE,840.95,839.55,840.8,STABAN,82559
21,21,839.6,2024-05-24 09:35:00,NSE,840.2,839.35,840.0,STABAN,60522
22,22,838.65,2024-05-24 09:36:00,NSE,839.6,838.5,839.35,STABAN,61063
23,23,837.55,2024-05-24 09:37:00,NSE,838.7,837.55,838.5,STABAN,71979
24,24,837.7,2024-05-24 09:38:00,NSE,838.5,837.55,837.55,STABAN,53396
25,25,837.0,2024-05-24 09:39:00,NSE,838.0,836.65,838.0,STABAN,92167
26,26,838.25,2024-05-24 09:40:00,NSE,838.25,836.8,837.15,STABAN,52754
27,27,838.6,2024-05-24 09:41:00,NSE,838.65,837.8,838.0,STABAN,37290
28,28,838.5,2024-05-24 09:42:00,NSE,839.2,838.35,838.5,STABAN,56161
29,29,838.95,2024-05-24 09:43:00,NSE,839.15,838.5,838.5,STABAN,75137
30,30,839.05,2024-05-24 09:44:00,NSE,839.5,838.6,838.9,STABAN,31365
31,31,839.9,2024-05-24 09:45:00,NSE,839.9,839.15,839.4,STABAN,28010
32,32,839.9,2024-05-24 09:46:00,NSE,840.25,839.75,839.9,STABAN,71139
33,33,839.75,2024-05-24 09:47:00,NSE,840.2,838.4,840.0,STABAN,95802
34,34,839.6,2024-05-24 09:48:00,NSE,839.95,839.45,839.8,STABAN,26224
35,35,840.4,2024-05-24 09:49:00,NSE,840.75,839.5,839.6,STABAN,152338
36,36,840.3,2024-05-24 09:50:00,NSE,840.5,839.55,840.05,STABAN,77202
37,37,840.0,2024-05-24 09:51:00,NSE,840.45,839.6,840.45,STABAN,149542
38,38,838.7,2024-05-24 09:52:00,NSE,840.2,838.55,840.0,STABAN,70883
39,39,839.3,2024-05-24 09:53:00,NSE,840.1,838.75,838.75,STABAN,45795
40,40,839.3,2024-05-24 09:54:00,NSE,839.9,839.0,839.3,STABAN,30530
41,41,839.15,2024-05-24 09:55:00,NSE,839.5,839.0,839.5,STABAN,31252
42,42,839.3,2024-05-24 09:56:00,NSE,839.5,839.0,839.1,STABAN,30445
43,43,840.0,2024-05-24 09:57:00,NSE,840.25,839.0,839.1,STABAN,86418
44,44,839.6,2024-05-24 09:58:00,NSE,840.25,839.25,839.95,STABAN,35053
45,45,839.4,2024-05-24 09:59:00,NSE,840.05,839.15,839.95,STABAN,84130
46,46,838.45,2024-05-24 10:00:00,NSE,839.9,838.45,839.05,STABAN,77580
47,47,839.25,2024-05-24 10:01:00,NSE,839.55,838.5,838.5,STABAN,43733
48,48,838.7,2024-05-24 10:02:00,NSE,839.2,838.5,838.8,STABAN,44328
49,49,838.95,2024-05-24 10:03:00,NSE,839.3,838.6,838.75,STABAN,32187
50,50,839.25,2024-05-24 10:04:00,NSE,839.25,838.0,838.55,STABAN,55384
51,51,838.05,2024-05-24 10:05:00,NSE,839.2,838.0,838.95,STABAN,28346
52,52,837.5,2024-05-24 10:06:00,NSE,838.2,837.2,838.05,STABAN,81870
53,53,837.6,2024-05-24 10:07:00,NSE,837.6,837.2,837.25,STABAN,19731
54,54,837.0,2024-05-24 10:08:00,NSE,837.6,837.0,837.55,STABAN,30604
55,55,837.7,2024-05-24 10:09:00,NSE,837.7,837.05,837.05,STABAN,19564
56,56,837.65,2024-05-24 10:10:00,NSE,837.9,837.2,837.5,STABAN,21277
57,57,837.6,2024-05-24 10:11:00,NSE,837.75,837.35,837.4,STABAN,23897
58,58,837.35,2024-05-24 10:12:00,NSE,837.8,837.3,837.6,STABAN,24724
59,59,837.45,2024-05-24 10:13:00,NSE,837.7,837.25,837.3,STABAN,13124
60,60,836.2,2024-05-24 10:14:00,NSE,837.65,836.2,837.6,STABAN,72645
61,61,836.35,2024-05-24 10:15:00,NSE,836.55,836.0,836.2,STABAN,50546
62,62,837.9,2024-05-24 10:16:00,NSE,837.9,836.1,836.2,STABAN,29202
63,63,837.75,2024-05-24 10:17:00,NSE,838.35,837.65,837.65,STABAN,37095
64,64,837.55,2024-05-24 10:18:00,NSE,838.3,837.4,837.75,STABAN,28807
65,65,838.3,2024-05-24 10:19:00,NSE,838.5,837.5,837.55,STABAN,18799
66,66,838.2,2024-05-24 10:20:00,NSE,838.5,838.0,838.35,STABAN,27613
67,67,838.75,2024-05-24 10:21:00,NSE,838.75,838.0,838.0,STABAN,13951
68,68,839.4,2024-05-24 10:22:00,NSE,839.6,838.6,838.7,STABAN,58139
69,69,839.4,2024-05-24 10:23:00,NSE,839.4,838.7,839.1,STABAN,26323
70,70,839.4,2024-05-24 10:24:00,NSE,839.5,839.05,839.45,STABAN,18706
71,71,839.05,2024-05-24 10:25:00,NSE,839.45,839.05,839.2,STABAN,22519
72,72,838.7,2024-05-24 10:26:00,NSE,839.3,838.5,839.1,STABAN,21116
73,73,838.65,2024-05-24 10:27:00,NSE,839.0,838.45,838.7,STABAN,20994
74,74,838.2,2024-05-24 10:28:00,NSE,838.8,838.0,838.6,STABAN,12287
75,75,837.95,2024-05-24 10:29:00,NSE,838.3,837.75,838.15,STABAN,21127
76,76,837.9,2024-05-24 10:30:00,NSE,838.2,837.5,837.95,STABAN,32711
77,77,838.0,2024-05-24 10:31:00,NSE,838.2,837.75,837.8,STABAN,15841
78,78,838.1,2024-05-24 10:32:00,NSE,838.25,837.7,838.05,STABAN,20061
79,79,837.85,2024-05-24 10:33:00,NSE,838.1,837.5,837.9,STABAN,14285
80,80,837.7,2024-05-24 10:34:00,NSE,837.9,837.5,837.7,STABAN,11595
81,81,837.45,2024-05-24 10:35:00,NSE,837.95,837.4,837.65,STABAN,14622
82,82,837.5,2024-05-24 10:36:00,NSE,837.8,837.4,837.45,STABAN,11059
83,83,838.35,2024-05-24 10:37:00,NSE,838.65,837.4,837.55,STABAN,17944
84,84,838.25,2024-05-24 10:38:00,NSE,839.0,838.0,838.5,STABAN,23231
85,85,837.25,2024-05-24 10:39:00,NSE,838.25,837.25,838.0,STABAN,25444
86,86,837.35,2024-05-24 10:40:00,NSE,837.6,837.1,837.25,STABAN,16126
87,87,837.15,2024-05-24 10:41:00,NSE,837.5,837.1,837.2,STABAN,11176
88,88,837.7,2024-05-24 10:42:00,NSE,837.75,837.15,837.3,STABAN,11951
89,89,837.65,2024-05-24 10:43:00,NSE,837.85,837.15,837.7,STABAN,17624
90,90,837.2,2024-05-24 10:44:00,NSE,837.7,837.15,837.6,STABAN,14632
91,91,837.8,2024-05-24 10:45:00,NSE,838.0,837.1,837.15,STABAN,12648
92,92,838.3,2024-05-24 10:46:00,NSE,838.4,837.6,837.65,STABAN,47344
93,93,837.55,2024-05-24 10:47:00,NSE,838.3,837.5,838.3,STABAN,29080
94,94,837.05,2024-05-24 10:48:00,NSE,837.8,837.05,837.55,STABAN,12168
95,95,837.2,2024-05-24 10:49:00,NSE,837.35,837.0,837.05,STABAN,18082
96,96,837.0,2024-05-24 10:50:00,NSE,837.3,837.0,837.05,STABAN,22160
97,97,837.65,2024-05-24 10:51:00,NSE,837.7,837.0,837.0,STABAN,19774
98,98,837.15,2024-05-24 10:52:00,NSE,837.65,837.1,837.35,STABAN,13944
99,99,837.1,2024-05-24 10:53:00,NSE,837.4,836.55,837.4,STABAN,28039
100,100,836.75,2024-05-24 10:54:00,NSE,837.1,836.35,836.95,STABAN,24431
101,101,837.35,2024-05-24 10:55:00,NSE,837.35,836.6,836.6,STABAN,16994
102,102,836.85,2024-05-24 10:56:00,NSE,837.3,836.85,837.15,STABAN,34414
103,103,836.95,2024-05-24 10:57:00,NSE,837.2,836.85,836.85,STABAN,11248
104,104,837.15,2024-05-24 10:58:00,NSE,837.75,836.95,836.95,STABAN,14419
105,105,837.4,2024-05-24 10:59:00,NSE,837.5,837.0,837.25,STABAN,7951
106,106,837.25,2024-05-24 11:00:00,NSE,837.6,837.2,837.4,STABAN,12034
107,107,837.0,2024-05-24 11:01:00,NSE,837.3,836.75,837.25,STABAN,21668
108,108,837.1,2024-05-24 11:02:00,NSE,837.4,836.8,837.0,STABAN,40575
109,109,837.2,2024-05-24 11:03:00,NSE,837.55,836.9,837.4,STABAN,97452
110,110,837.15,2024-05-24 11:04:00,NSE,837.4,837.0,837.25,STABAN,9797
111,111,837.3,2024-05-24 11:05:00,NSE,837.4,837.1,837.15,STABAN,6383
112,112,837.45,2024-05-24 11:06:00,NSE,837.5,837.1,837.3,STABAN,10626
113,113,837.5,2024-05-24 11:07:00,NSE,837.5,837.0,837.45,STABAN,14986
114,114,837.2,2024-05-24 11:08:00,NSE,837.5,837.2,837.5,STABAN,9462
115,115,836.35,2024-05-24 11:09:00,NSE,837.35,836.3,837.15,STABAN,22902
116,116,836.2,2024-05-24 11:10:00,NSE,836.75,836.1,836.4,STABAN,21418
117,117,836.2,2024-05-24 11:11:00,NSE,836.5,836.1,836.3,STABAN,19239
118,118,836.7,2024-05-24 11:12:00,NSE,836.9,836.25,836.25,STABAN,7230
119,119,836.2,2024-05-24 11:13:00,NSE,836.95,836.2,836.85,STABAN,23327
120,120,834.75,2024-05-24 11:14:00,NSE,835.5,834.35,835.2,STABAN,138433
121,121,835.4,2024-05-24 11:15:00,NSE,835.65,834.7,834.8,STABAN,16570
122,122,836.7,2024-05-24 11:16:00,NSE,836.95,835.55,835.55,STABAN,19839
123,123,836.55,2024-05-24 11:17:00,NSE,837.0,836.35,836.85,STABAN,11126
124,124,836.8,2024-05-24 11:18:00,NSE,836.8,836.1,836.55,STABAN,11280
125,125,837.0,2024-05-24 11:19:00,NSE,837.2,836.5,836.5,STABAN,20526
126,126,836.75,2024-05-24 11:20:00,NSE,837.0,836.6,837.0,STABAN,10860
127,127,836.15,2024-05-24 11:21:00,NSE,836.85,836.1,836.7,STABAN,8232
128,128,836.0,2024-05-24 11:22:00,NSE,836.3,835.65,836.2,STABAN,10925
129,129,836.0,2024-05-24 11:23:00,NSE,836.5,835.8,836.0,STABAN,11862
130,130,835.85,2024-05-24 11:24:00,NSE,836.35,835.8,836.2,STABAN,13229
131,131,836.3,2024-05-24 11:25:00,NSE,836.45,835.8,835.85,STABAN,7812
132,132,836.3,2024-05-24 11:26:00,NSE,836.45,836.15,836.45,STABAN,5779
133,133,836.0,2024-05-24 11:27:00,NSE,836.45,836.0,836.35,STABAN,9368
134,134,836.35,2024-05-24 11:28:00,NSE,836.65,836.0,836.2,STABAN,8610
135,135,836.2,2024-05-24 11:29:00,NSE,836.7,836.0,836.55,STABAN,10617
136,136,835.6,2024-05-24 11:30:00,NSE,836.2,835.25,836.2,STABAN,18834
137,137,836.4,2024-05-24 11:31:00,NSE,836.4,835.6,835.6,STABAN,6179
138,138,836.65,2024-05-24 11:32:00,NSE,836.7,836.35,836.4,STABAN,5753
139,139,835.9,2024-05-24 11:33:00,NSE,836.8,835.75,836.55,STABAN,15851
140,140,835.85,2024-05-24 11:34:00,NSE,836.0,835.6,835.9,STABAN,10143
141,141,835.65,2024-05-24 11:35:00,NSE,836.0,835.3,835.95,STABAN,13264
142,142,835.05,2024-05-24 11:36:00,NSE,835.55,835.05,835.2,STABAN,16358
143,143,834.25,2024-05-24 11:37:00,NSE,835.2,834.05,835.05,STABAN,57226
144,144,834.35,2024-05-24 11:38:00,NSE,834.6,834.2,834.2,STABAN,17430
145,145,834.8,2024-05-24 11:39:00,NSE,834.8,833.6,834.35,STABAN,44722
146,146,834.85,2024-05-24 11:40:00,NSE,834.95,834.5,834.85,STABAN,11888
147,147,834.3,2024-05-24 11:41:00,NSE,834.9,834.1,834.8,STABAN,14051
148,148,834.55,2024-05-24 11:42:00,NSE,834.75,834.05,834.25,STABAN,12799
149,149,833.3,2024-05-24 11:43:00,NSE,834.6,833.3,834.55,STABAN,40749
150,150,833.7,2024-05-24 11:44:00,NSE,833.95,833.15,833.3,STABAN,19393
151,151,834.45,2024-05-24 11:45:00,NSE,834.8,833.7,833.7,STABAN,24675
152,152,833.95,2024-05-24 11:46:00,NSE,834.65,833.75,834.45,STABAN,13367
153,153,833.85,2024-05-24 11:47:00,NSE,833.95,833.4,833.8,STABAN,14075
154,154,834.55,2024-05-24 11:48:00,NSE,834.7,833.75,833.9,STABAN,15835
155,155,834.0,2024-05-24 11:49:00,NSE,834.9,833.8,834.9,STABAN,16483
156,156,834.05,2024-05-24 11:50:00,NSE,834.45,833.8,833.8,STABAN,13075
157,157,834.85,2024-05-24 11:51:00,NSE,834.85,834.0,834.35,STABAN,8494
158,158,834.6,2024-05-24 11:52:00,NSE,834.9,834.4,834.65,STABAN,12625
159,159,834.95,2024-05-24 11:53:00,NSE,835.05,834.5,834.8,STABAN,24482
160,160,834.9,2024-05-24 11:54:00,NSE,835.05,834.7,834.7,STABAN,8436
161,161,835.45,2024-05-24 11:55:00,NSE,835.5,834.8,834.85,STABAN,8771
162,162,835.65,2024-05-24 11:56:00,NSE,835.8,835.4,835.5,STABAN,12957
163,163,835.4,2024-05-24 11:57:00,NSE,836.0,835.2,835.65,STABAN,34333
164,164,835.4,2024-05-24 11:58:00,NSE,835.6,835.3,835.5,STABAN,4847
165,165,835.75,2024-05-24 11:59:00,NSE,835.8,835.05,835.5,STABAN,12214
166,166,835.5,2024-05-24 12:00:00,NSE,835.75,835.1,835.75,STABAN,9103
167,167,834.9,2024-05-24 12:01:00,NSE,835.45,834.9,835.45,STABAN,10035
168,168,835.0,2024-05-24 12:02:00,NSE,835.05,834.75,834.95,STABAN,8663
169,169,834.6,2024-05-24 12:03:00,NSE,835.0,834.55,835.0,STABAN,18149
170,170,835.0,2024-05-24 12:04:00,NSE,835.0,834.3,834.55,STABAN,14887
171,171,835.1,2024-05-24 12:05:00,NSE,835.4,834.7,834.95,STABAN,10391
172,172,835.25,2024-05-24 12:06:00,NSE,835.4,835.1,835.1,STABAN,14078
173,173,836.0,2024-05-24 12:07:00,NSE,836.0,835.2,835.25,STABAN,10040
174,174,836.3,2024-05-24 12:08:00,NSE,836.35,835.9,836.0,STABAN,13795
175,175,835.9,2024-05-24 12:09:00,NSE,836.7,835.9,836.4,STABAN,33930
176,176,835.7,2024-05-24 12:10:00,NSE,836.0,835.4,835.9,STABAN,11129
177,177,835.2,2024-05-24 12:11:00,NSE,835.85,835.2,835.7,STABAN,11581
178,178,835.3,2024-05-24 12:12:00,NSE,835.45,834.6,835.25,STABAN,22772
179,179,835.55,2024-05-24 12:13:00,NSE,835.65,835.0,835.3,STABAN,6872
180,180,836.0,2024-05-24 12:14:00,NSE,836.0,835.5,835.55,STABAN,13129
181,181,836.4,2024-05-24 12:15:00,NSE,836.45,835.7,835.95,STABAN,14766
182,182,836.15,2024-05-24 12:16:00,NSE,836.45,836.0,836.25,STABAN,10564
183,183,835.7,2024-05-24 12:17:00,NSE,836.1,835.3,836.05,STABAN,11120
184,184,835.5,2024-05-24 12:18:00,NSE,835.8,835.2,835.7,STABAN,20301
185,185,835.15,2024-05-24 12:19:00,NSE,835.55,835.05,835.55,STABAN,5433
186,186,835.25,2024-05-24 12:20:00,NSE,835.4,835.05,835.15,STABAN,6531
187,187,835.3,2024-05-24 12:21:00,NSE,835.5,835.1,835.3,STABAN,5816
188,188,834.95,2024-05-24 12:22:00,NSE,835.2,834.8,835.2,STABAN,15741
189,189,835.0,2024-05-24 12:23:00,NSE,835.0,834.4,834.9,STABAN,10927
190,190,834.95,2024-05-24 12:24:00,NSE,835.2,834.85,834.9,STABAN,6172
191,191,834.5,2024-05-24 12:25:00,NSE,834.85,834.05,834.85,STABAN,21072
192,192,834.85,2024-05-24 12:26:00,NSE,834.9,834.4,834.6,STABAN,5778
193,193,835.0,2024-05-24 12:27:00,NSE,835.1,834.15,834.9,STABAN,15401
194,194,834.8,2024-05-24 12:28:00,NSE,835.0,834.4,835.0,STABAN,4774
195,195,835.0,2024-05-24 12:29:00,NSE,835.0,834.5,834.75,STABAN,7560
196,196,835.3,2024-05-24 12:30:00,NSE,835.3,834.85,835.0,STABAN,9130
197,197,835.5,2024-05-24 12:31:00,NSE,835.6,835.05,835.3,STABAN,7962
198,198,835.1,2024-05-24 12:32:00,NSE,835.5,834.85,835.35,STABAN,7826
199,199,835.3,2024-05-24 12:33:00,NSE,835.35,834.75,835.0,STABAN,8088
200,200,835.35,2024-05-24 12:34:00,NSE,835.65,835.1,835.3,STABAN,11626
201,201,834.85,2024-05-24 12:35:00,NSE,835.4,834.65,835.25,STABAN,8908
202,202,834.45,2024-05-24 12:36:00,NSE,834.95,834.25,834.85,STABAN,10768
203,203,834.4,2024-05-24 12:37:00,NSE,834.8,834.35,834.45,STABAN,6997
204,204,834.65,2024-05-24 12:38:00,NSE,834.9,834.35,834.6,STABAN,5451
205,205,834.8,2024-05-24 12:39:00,NSE,834.95,834.55,834.85,STABAN,9326
206,206,834.75,2024-05-24 12:40:00,NSE,835.0,834.6,834.75,STABAN,9177
207,207,834.8,2024-05-24 12:41:00,NSE,835.0,834.6,834.75,STABAN,17453
208,208,834.85,2024-05-24 12:42:00,NSE,835.0,834.7,834.75,STABAN,8877
209,209,834.8,2024-05-24 12:43:00,NSE,835.05,834.8,834.85,STABAN,5933
