,datetime,close,exchange_code,high,low,open,stock_code,volume
0,2021-11-25 09:30:00,153.45,NSE,153.6,153.3,153.3,CITUNI,9114
1,2021-11-25 09:31:00,153.8,NSE,153.8,153.45,153.45,CITUNI,2387
2,2021-11-25 09:32:00,153.75,NSE,153.8,153.6,153.8,CITUNI,5507
3,2021-11-25 09:33:00,153.7,NSE,153.8,153.55,153.8,CITUNI,3837
4,2021-11-25 09:34:00,153.55,NSE,153.75,153.55,153.55,CITUNI,1073
5,2021-11-25 09:35:00,153.55,NSE,153.6,153.5,153.55,CITUNI,3837
6,2021-11-25 09:36:00,153.6,NSE,153.65,153.6,153.65,CITUNI,302
7,2021-11-25 09:37:00,153.65,NSE,153.65,153.55,153.55,CITUNI,708
8,2021-11-25 09:38:00,153.55,NSE,153.7,153.5,153.7,CITUNI,2006
9,2021-11-25 09:39:00,153.45,NSE,153.55,153.45,153.55,CITUNI,1465
10,2021-11-25 09:40:00,153.2,NSE,153.35,153.2,153.35,CITUNI,4169
11,2021-11-25 09:41:00,153.3,NSE,153.3,153.15,153.2,CITUNI,2066
12,2021-11-25 09:42:00,153.25,NSE,153.3,153.25,153.25,CITUNI,3737
13,2021-11-25 09:43:00,153.3,NSE,153.4,153.3,153.4,CITUNI,50
14,2021-11-25 09:44:00,153.4,NSE,153.4,153.3,153.3,CITUNI,1289
15,2021-11-25 09:45:00,153.2,NSE,153.4,153.2,153.4,CITUNI,3392
16,2021-11-25 09:46:00,153.1,NSE,153.15,152.9,153.15,CITUNI,5912
17,2021-11-25 09:47:00,153.2,NSE,153.3,153.1,153.1,CITUNI,5382
18,2021-11-25 09:48:00,153.8,NSE,153.8,153.25,153.3,CITUNI,10852
19,2021-11-25 09:49:00,153.85,NSE,153.85,153.75,153.75,CITUNI,2588
20,2021-11-25 09:50:00,153.75,NSE,153.95,153.75,153.85,CITUNI,2312
21,2021-11-25 09:51:00,153.75,NSE,153.75,153.75,153.75,CITUNI,1609
22,2021-11-25 09:52:00,153.4,NSE,153.85,153.4,153.85,CITUNI,5406
23,2021-11-25 09:53:00,153.45,NSE,153.6,153.45,153.45,CITUNI,2976
24,2021-11-25 09:54:00,153.4,NSE,153.55,153.4,153.5,CITUNI,3243
25,2021-11-25 09:55:00,153.45,NSE,153.55,153.35,153.4,CITUNI,2716
26,2021-11-25 09:56:00,153.7,NSE,153.7,153.6,153.6,CITUNI,651
27,2021-11-25 09:57:00,153.65,NSE,153.7,153.6,153.7,CITUNI,1480
28,2021-11-25 09:58:00,153.5,NSE,153.7,153.5,153.55,CITUNI,993
29,2021-11-25 09:59:00,153.5,NSE,153.5,153.5,153.5,CITUNI,889
30,2021-11-25 10:00:00,153.5,NSE,153.5,153.5,153.5,CITUNI,110
31,2021-11-25 10:01:00,153.15,NSE,153.45,153.15,153.45,CITUNI,2350
32,2021-11-25 10:02:00,153.1,NSE,153.15,153.1,153.15,CITUNI,497
33,2021-11-25 10:03:00,153.35,NSE,153.35,153.15,153.15,CITUNI,339
34,2021-11-25 10:04:00,153.35,NSE,153.35,153.2,153.2,CITUNI,110
35,2021-11-25 10:05:00,153.3,NSE,153.35,153.2,153.35,CITUNI,2011
36,2021-11-25 10:06:00,153.4,NSE,153.45,153.2,153.3,CITUNI,2792
37,2021-11-25 10:07:00,153.5,NSE,153.5,153.35,153.4,CITUNI,3384
38,2021-11-25 10:08:00,153.5,NSE,153.5,153.4,153.5,CITUNI,607
39,2021-11-25 10:09:00,153.35,NSE,153.5,153.35,153.5,CITUNI,1324
40,2021-11-25 10:10:00,153.4,NSE,153.4,153.35,153.35,CITUNI,160
41,2021-11-25 10:11:00,153.5,NSE,153.5,153.4,153.4,CITUNI,605
42,2021-11-25 10:12:00,153.4,NSE,153.5,153.4,153.5,CITUNI,108
