,close,datetime,exchange_code,high,low,open,stock_code,volume
0,436.0,2024-02-02 09:07:00,NSE,436.0,436.0,436.0,ASTDM,0
1,435.9,2024-02-02 09:15:00,NSE,436.0,434.9,436.0,ASTDM,1814
2,435.6,2024-02-02 09:16:00,NSE,435.6,434.15,435.4,ASTDM,2675
3,435.05,2024-02-02 09:17:00,NSE,435.6,434.4,435.5,ASTDM,3744
4,435.2,2024-02-02 09:18:00,NSE,435.3,434.7,435.05,ASTDM,437
5,434.0,2024-02-02 09:19:00,NSE,434.75,434.0,434.5,ASTDM,3430
6,434.0,2024-02-02 09:20:00,NSE,434.2,434.0,434.0,ASTDM,418
7,434.2,2024-02-02 09:21:00,NSE,434.2,434.0,434.0,ASTDM,132
8,434.0,2024-02-02 09:22:00,NSE,434.35,434.0,434.0,ASTDM,1000
9,434.3,2024-02-02 09:23:00,NSE,434.3,434.0,434.0,ASTDM,211
10,435.2,2024-02-02 09:24:00,NSE,435.2,434.3,434.3,ASTDM,1071
11,434.8,2024-02-02 09:25:00,NSE,435.75,434.8,435.15,ASTDM,724
12,434.75,2024-02-02 09:26:00,NSE,434.95,434.2,434.8,ASTDM,670
13,435.1,2024-02-02 09:27:00,NSE,435.3,434.75,434.75,ASTDM,240
14,434.6,2024-02-02 09:28:00,NSE,435.15,434.6,435.05,ASTDM,542
15,434.65,2024-02-02 09:29:00,NSE,435.05,434.6,434.6,ASTDM,112
16,434.8,2024-02-02 09:30:00,NSE,434.8,434.6,434.65,ASTDM,156
17,434.45,2024-02-02 09:31:00,NSE,434.85,434.45,434.8,ASTDM,63
18,434.15,2024-02-02 09:32:00,NSE,434.45,434.15,434.45,ASTDM,191
19,434.2,2024-02-02 09:33:00,NSE,434.75,434.2,434.2,ASTDM,82
20,434.8,2024-02-02 09:34:00,NSE,434.8,434.8,434.8,ASTDM,39
21,434.55,2024-02-02 09:35:00,NSE,434.85,434.55,434.8,ASTDM,161
22,435.05,2024-02-02 09:36:00,NSE,435.1,434.6,434.85,ASTDM,686
23,436.55,2024-02-02 09:37:00,NSE,436.55,434.75,435.05,ASTDM,848
24,437.45,2024-02-02 09:38:00,NSE,437.45,436.2,436.25,ASTDM,811
25,437.2,2024-02-02 09:39:00,NSE,437.75,437.2,437.5,ASTDM,373
26,436.9,2024-02-02 09:40:00,NSE,437.5,436.9,437.3,ASTDM,1649
27,436.0,2024-02-02 09:41:00,NSE,436.95,436.0,436.9,ASTDM,200
28,435.4,2024-02-02 09:42:00,NSE,436.0,435.3,436.0,ASTDM,220
29,434.8,2024-02-02 09:43:00,NSE,435.95,434.75,435.5,ASTDM,1206
30,435.3,2024-02-02 09:44:00,NSE,435.3,434.8,434.8,ASTDM,350
31,434.6,2024-02-02 09:45:00,NSE,435.3,434.6,435.3,ASTDM,387
32,434.6,2024-02-02 09:46:00,NSE,434.9,434.6,434.8,ASTDM,125
33,434.6,2024-02-02 09:47:00,NSE,434.9,434.45,434.6,ASTDM,206
34,434.6,2024-02-02 09:48:00,NSE,434.6,434.6,434.6,ASTDM,0
35,435.65,2024-02-02 09:49:00,NSE,435.65,434.5,434.9,ASTDM,877
36,435.75,2024-02-02 09:50:00,NSE,435.75,435.6,435.65,ASTDM,37
37,436.1,2024-02-02 09:51:00,NSE,436.15,435.75,435.75,ASTDM,182
38,436.0,2024-02-02 09:52:00,NSE,436.25,436.0,436.1,ASTDM,341
39,435.6,2024-02-02 09:53:00,NSE,436.0,435.6,436.0,ASTDM,35
40,435.0,2024-02-02 09:54:00,NSE,435.75,435.0,435.6,ASTDM,55
41,435.05,2024-02-02 09:55:00,NSE,435.45,435.0,435.0,ASTDM,165
42,435.05,2024-02-02 09:56:00,NSE,435.05,435.05,435.05,ASTDM,18
43,435.3,2024-02-02 09:57:00,NSE,435.4,435.3,435.3,ASTDM,93
44,435.65,2024-02-02 09:58:00,NSE,435.65,435.3,435.3,ASTDM,165
45,435.4,2024-02-02 09:59:00,NSE,435.55,435.15,435.15,ASTDM,299
46,435.1,2024-02-02 10:00:00,NSE,435.4,435.1,435.4,ASTDM,58
47,435.1,2024-02-02 10:01:00,NSE,435.35,435.1,435.1,ASTDM,170
48,435.1,2024-02-02 10:02:00,NSE,435.1,435.1,435.1,ASTDM,0
