close,exchange_code,high,low,open,stock_code,volume
51.45,NSE,51.75,51.45,51.55,BHEL,257293
51.4,NSE,51.45,51.4,51.4,BHEL,57106
51.3,NSE,51.45,51.3,51.45,BHEL,132587
51.25,NSE,51.35,51.25,51.3,BHEL,82814
51.35,NSE,51.35,51.2,51.2,BHEL,38917
51.4,NSE,51.45,51.35,51.4,BHEL,79119
51.4,NSE,51.45,51.4,51.45,BHEL,56464
51.3,NSE,51.45,51.25,51.45,BHEL,112282
51.35,NSE,51.35,51.25,51.25,BHEL,33380
51.05,NSE,51.35,51.05,51.3,BHEL,333619
51.1,NSE,51.15,51.0,51.1,BHEL,51005
51.15,NSE,51.2,51.1,51.15,BHEL,54187
51.1,NSE,51.15,51.1,51.15,BHEL,20935
51.25,NSE,51.25,51.1,51.1,BHEL,107575
51.3,NSE,51.3,51.2,51.3,BHEL,60991
51.55,NSE,51.55,51.3,51.3,BHEL,358069
51.45,NSE,51.55,51.45,51.55,BHEL,103932
51.45,NSE,51.5,51.4,51.5,BHEL,45612
51.35,NSE,51.45,51.3,51.45,BHEL,27344
51.3,NSE,51.35,51.25,51.35,BHEL,38831
51.35,NSE,51.4,51.3,51.3,BHEL,50880
51.4,NSE,51.4,51.3,51.35,BHEL,16681
51.4,NSE,51.4,51.3,51.4,BHEL,29479
51.35,NSE,51.4,51.35,51.35,BHEL,11955
51.35,NSE,51.4,51.3,51.35,BHEL,17386
51.35,NSE,51.35,51.3,51.35,BHEL,8864
51.35,NSE,51.35,51.3,51.3,BHEL,33332
51.35,NSE,51.35,51.3,51.35,BHEL,3843
51.3,NSE,51.35,51.3,51.35,BHEL,20546
51.3,NSE,51.35,51.3,51.35,BHEL,17621
51.4,NSE,51.4,51.25,51.3,BHEL,48010
51.5,NSE,51.5,51.35,51.35,BHEL,85703
51.5,NSE,51.55,51.45,51.45,BHEL,80848
51.5,NSE,51.5,51.45,51.5,BHEL,51717
51.45,NSE,51.5,51.4,51.5,BHEL,56116
51.5,NSE,51.5,51.4,51.4,BHEL,74106
51.5,NSE,51.5,51.45,51.45,BHEL,68572
51.5,NSE,51.55,51.5,51.5,BHEL,68203
51.5,NSE,51.55,51.5,51.55,BHEL,17111
51.5,NSE,51.55,51.5,51.5,BHEL,39455
51.55,NSE,51.55,51.5,51.5,BHEL,30689
51.5,NSE,51.55,51.45,51.55,BHEL,43044
51.45,NSE,51.5,51.45,51.5,BHEL,7943
51.5,NSE,51.5,51.45,51.45,BHEL,21003
51.45,NSE,51.5,51.45,51.45,BHEL,5895
51.65,NSE,51.7,51.5,51.5,BHEL,403486
51.65,NSE,51.7,51.6,51.65,BHEL,39373
51.6,NSE,51.7,51.6,51.7,BHEL,30683
51.65,NSE,51.65,51.6,51.6,BHEL,11643
51.6,NSE,51.65,51.55,51.6,BHEL,22142
51.55,NSE,51.65,51.55,51.6,BHEL,51100
51.65,NSE,51.65,51.55,51.6,BHEL,40703
51.6,NSE,51.65,51.6,51.6,BHEL,73609
51.65,NSE,51.65,51.6,51.65,BHEL,19067
51.6,NSE,51.65,51.6,51.65,BHEL,31544
51.7,NSE,51.7,51.6,51.6,BHEL,58514
51.65,NSE,51.7,51.65,51.65,BHEL,15564
51.7,NSE,51.7,51.65,51.65,BHEL,20106
51.7,NSE,51.75,51.65,51.7,BHEL,93632
51.65,NSE,51.75,51.65,51.7,BHEL,25891
51.6,NSE,51.7,51.6,51.65,BHEL,58403
