,close,datetime,exchange_code,high,low,open,stock_code,volume
0,6292.6,2024-04-25 09:07:00,NSE,6292.6,6292.6,6292.6,BLUDAR,0
1,6338.4,2024-04-25 09:15:00,NSE,6345.4,6292.6,6292.6,BLUDAR,884
2,6341.95,2024-04-25 09:16:00,NSE,6345.4,6335.3,6345.0,BLUDAR,42
3,6342.05,2024-04-25 09:17:00,NSE,6342.05,6336.15,6341.95,BLUDAR,224
4,6330.45,2024-04-25 09:18:00,NSE,6340.25,6330.45,6335.05,BLUDAR,40
5,6338.1,2024-04-25 09:19:00,NSE,6338.1,6323.55,6330.45,BLUDAR,53
6,6336.85,2024-04-25 09:20:00,NSE,6336.85,6326.1,6335.0,BLUDAR,97
7,6342.0,2024-04-25 09:21:00,NSE,6350.0,6340.0,6340.0,BLUDAR,62
8,6348.95,2024-04-25 09:22:00,NSE,6348.95,6340.35,6342.0,BLUDAR,22
9,6347.95,2024-04-25 09:23:00,NSE,6348.95,6339.65,6348.95,BLUDAR,10
10,6337.45,2024-04-25 09:24:00,NSE,6347.95,6337.45,6347.95,BLUDAR,13
11,6345.0,2024-04-25 09:25:00,NSE,6345.0,6337.45,6337.45,BLUDAR,1
12,6340.85,2024-04-25 09:26:00,NSE,6345.0,6334.4,6345.0,BLUDAR,28
13,6328.6,2024-04-25 09:27:00,NSE,6340.85,6328.6,6340.85,BLUDAR,29
14,6340.7,2024-04-25 09:28:00,NSE,6340.8,6337.8,6337.8,BLUDAR,13
15,6333.3,2024-04-25 09:29:00,NSE,6340.7,6333.3,6340.7,BLUDAR,7
16,6345.0,2024-04-25 09:30:00,NSE,6345.0,6333.3,6333.3,BLUDAR,27
17,6372.95,2024-04-25 09:31:00,NSE,6380.0,6338.8,6338.8,BLUDAR,467
18,6375.2,2024-04-25 09:32:00,NSE,6391.6,6372.35,6391.6,BLUDAR,495
19,6379.4,2024-04-25 09:33:00,NSE,6384.3,6372.15,6384.3,BLUDAR,35
20,6367.75,2024-04-25 09:34:00,NSE,6381.15,6367.75,6379.4,BLUDAR,207
21,6356.25,2024-04-25 09:35:00,NSE,6367.8,6356.25,6367.7,BLUDAR,69
22,6350.0,2024-04-25 09:36:00,NSE,6356.6,6350.0,6356.25,BLUDAR,59
23,6350.0,2024-04-25 09:37:00,NSE,6350.0,6350.0,6350.0,BLUDAR,0
24,6355.65,2024-04-25 09:38:00,NSE,6355.65,6350.0,6350.0,BLUDAR,606
25,6379.85,2024-04-25 09:39:00,NSE,6387.45,6351.1,6351.1,BLUDAR,154
26,6372.0,2024-04-25 09:40:00,NSE,6379.85,6372.0,6379.85,BLUDAR,38
27,6393.65,2024-04-25 09:41:00,NSE,6393.65,6372.0,6372.0,BLUDAR,195
28,6395.0,2024-04-25 09:42:00,NSE,6398.0,6387.55,6393.65,BLUDAR,253
29,6385.35,2024-04-25 09:43:00,NSE,6395.0,6385.35,6395.0,BLUDAR,22
30,6389.6,2024-04-25 09:44:00,NSE,6389.6,6381.15,6381.15,BLUDAR,36
31,6389.9,2024-04-25 09:45:00,NSE,6389.9,6382.2,6382.2,BLUDAR,27
32,6390.0,2024-04-25 09:46:00,NSE,6390.0,6388.4,6389.9,BLUDAR,47
33,6387.0,2024-04-25 09:47:00,NSE,6390.0,6387.0,6390.0,BLUDAR,1
