datetime,close,exchange_code,high,low,open,stock_code,volume
2023-02-28 09:07:00,1725.95,NSE,1725.95,1725.95,1725.95,KOTMAH,0
2023-02-28 09:15:00,1729.85,NSE,1730.5,1726.75,1726.75,KOTMAH,60538
2023-02-28 09:16:00,1725.1,NSE,1729.6,1725.0,1729.6,KOTMAH,14967
2023-02-28 09:17:00,1727.0,NSE,1727.55,1724.4,1725.1,KOTMAH,13634
2023-02-28 09:18:00,1725.65,NSE,1727.1,1725.25,1726.35,KOTMAH,8536
2023-02-28 09:19:00,1726.45,NSE,1727.45,1725.6,1726.05,KOTMAH,5982
2023-02-28 09:20:00,1724.25,NSE,1727.85,1724.25,1725.65,KOTMAH,14943
2023-02-28 09:21:00,1723.25,NSE,1725.5,1723.25,1724.15,KOTMAH,5210
2023-02-28 09:22:00,1724.1,NSE,1725.5,1723.85,1724.25,KOTMAH,8824
2023-02-28 09:23:00,1722.8,NSE,1724.1,1722.3,1724.1,KOTMAH,12036
2023-02-28 09:24:00,1723.6,NSE,1725.0,1722.3,1722.8,KOTMAH,12346
2023-02-28 09:25:00,1724.6,NSE,1724.95,1723.1,1724.6,KOTMAH,24298
2023-02-28 09:26:00,1726.0,NSE,1726.0,1724.65,1724.65,KOTMAH,13190
2023-02-28 09:27:00,1727.65,NSE,1727.8,1726.0,1726.0,KOTMAH,5109
2023-02-28 09:28:00,1728.8,NSE,1729.8,1727.1,1727.3,KOTMAH,19940
2023-02-28 09:29:00,1731.15,NSE,1731.4,1728.05,1728.8,KOTMAH,32922
2023-02-28 09:30:00,1731.45,NSE,1731.45,1728.1,1731.15,KOTMAH,10234
2023-02-28 09:31:00,1732.4,NSE,1733.1,1731.45,1731.45,KOTMAH,36001
2023-02-28 09:32:00,1733.0,NSE,1733.1,1731.5,1732.0,KOTMAH,13245
2023-02-28 09:33:00,1732.6,NSE,1733.5,1732.35,1733.0,KOTMAH,22572
2023-02-28 09:34:00,1732.2,NSE,1733.45,1731.7,1732.6,KOTMAH,13891
2023-02-28 09:35:00,1730.45,NSE,1732.0,1730.15,1732.0,KOTMAH,6270
2023-02-28 09:36:00,1731.3,NSE,1731.9,1729.8,1730.25,KOTMAH,6267
2023-02-28 09:37:00,1732.0,NSE,1732.4,1730.9,1731.3,KOTMAH,2500
2023-02-28 09:38:00,1731.9,NSE,1732.65,1731.8,1731.85,KOTMAH,3391
2023-02-28 09:39:00,1732.5,NSE,1733.4,1731.85,1731.85,KOTMAH,3378
2023-02-28 09:40:00,1732.15,NSE,1732.5,1732.0,1732.5,KOTMAH,3103
2023-02-28 09:41:00,1732.8,NSE,1732.95,1732.15,1732.15,KOTMAH,3223
2023-02-28 09:42:00,1734.1,NSE,1734.2,1732.75,1732.8,KOTMAH,18906
2023-02-28 09:43:00,1735.5,NSE,1735.85,1734.1,1734.1,KOTMAH,17990
2023-02-28 09:44:00,1735.5,NSE,1736.3,1735.4,1735.7,KOTMAH,14727
2023-02-28 09:45:00,1735.0,NSE,1735.55,1735.0,1735.5,KOTMAH,13056
2023-02-28 09:46:00,1735.1,NSE,1735.5,1735.0,1735.0,KOTMAH,8989
2023-02-28 09:47:00,1735.95,NSE,1736.05,1735.1,1735.15,KOTMAH,6600
2023-02-28 09:48:00,1736.35,NSE,1736.9,1735.0,1735.75,KOTMAH,16608
2023-02-28 09:49:00,1737.3,NSE,1737.5,1736.0,1736.3,KOTMAH,7676
2023-02-28 09:50:00,1738.75,NSE,1738.8,1736.85,1737.3,KOTMAH,12442
2023-02-28 09:51:00,1737.5,NSE,1738.9,1736.8,1738.05,KOTMAH,12619
2023-02-28 09:52:00,1737.35,NSE,1737.95,1736.95,1736.95,KOTMAH,12000
2023-02-28 09:53:00,1737.0,NSE,1737.7,1736.35,1737.1,KOTMAH,5248
2023-02-28 09:54:00,1735.5,NSE,1736.9,1735.0,1736.4,KOTMAH,9094
2023-02-28 09:55:00,1735.35,NSE,1735.9,1735.0,1735.9,KOTMAH,12220
2023-02-28 09:56:00,1735.45,NSE,1735.6,1734.95,1735.35,KOTMAH,15193
2023-02-28 09:57:00,1734.3,NSE,1735.85,1734.3,1735.45,KOTMAH,5899
2023-02-28 09:58:00,1733.5,NSE,1734.55,1732.45,1734.55,KOTMAH,11548
2023-02-28 09:59:00,1736.1,NSE,1736.1,1733.7,1733.9,KOTMAH,4523
2023-02-28 10:00:00,1738.35,NSE,1738.5,1736.1,1736.1,KOTMAH,7394
2023-02-28 10:01:00,1734.65,NSE,1738.2,1733.8,1738.2,KOTMAH,9488
2023-02-28 10:02:00,1734.25,NSE,1734.6,1731.95,1734.6,KOTMAH,15273
2023-02-28 10:03:00,1735.3,NSE,1736.2,1732.0,1733.45,KOTMAH,4297
2023-02-28 10:04:00,1735.1,NSE,1736.3,1735.1,1735.4,KOTMAH,2122
2023-02-28 10:05:00,1734.4,NSE,1735.55,1733.75,1735.55,KOTMAH,1756
2023-02-28 10:06:00,1732.8,NSE,1734.4,1732.35,1734.4,KOTMAH,1778
2023-02-28 10:07:00,1733.35,NSE,1733.35,1732.35,1732.8,KOTMAH,1286
2023-02-28 10:08:00,1733.55,NSE,1734.0,1731.65,1733.2,KOTMAH,4763
2023-02-28 10:09:00,1735.0,NSE,1735.95,1733.55,1733.85,KOTMAH,2518
2023-02-28 10:10:00,1732.35,NSE,1735.7,1732.1,1735.0,KOTMAH,3297
2023-02-28 10:11:00,1730.4,NSE,1732.8,1730.4,1732.65,KOTMAH,8642
2023-02-28 10:12:00,1729.3,NSE,1730.85,1728.35,1730.4,KOTMAH,16831
2023-02-28 10:13:00,1729.25,NSE,1730.3,1727.3,1728.75,KOTMAH,12957
2023-02-28 10:14:00,1730.05,NSE,1731.4,1729.05,1729.25,KOTMAH,2018
2023-02-28 10:15:00,1730.2,NSE,1731.05,1729.45,1730.6,KOTMAH,3557
2023-02-28 10:16:00,1729.05,NSE,1730.2,1728.8,1730.2,KOTMAH,4453
2023-02-28 10:17:00,1729.4,NSE,1729.4,1728.35,1729.0,KOTMAH,2104
2023-02-28 10:18:00,1729.95,NSE,1730.0,1729.4,1729.95,KOTMAH,1324
2023-02-28 10:19:00,1729.55,NSE,1730.0,1729.0,1729.95,KOTMAH,1633
2023-02-28 10:20:00,1730.0,NSE,1730.25,1728.8,1729.55,KOTMAH,3340
2023-02-28 10:21:00,1730.35,NSE,1730.55,1729.1,1730.0,KOTMAH,1739
2023-02-28 10:22:00,1730.75,NSE,1730.85,1730.0,1730.35,KOTMAH,949
2023-02-28 10:23:00,1729.8,NSE,1730.95,1729.8,1730.75,KOTMAH,1104
2023-02-28 10:24:00,1730.55,NSE,1730.95,1729.8,1729.8,KOTMAH,2163
2023-02-28 10:25:00,1731.45,NSE,1731.45,1730.55,1730.55,KOTMAH,1345
2023-02-28 10:26:00,1731.15,NSE,1731.75,1730.6,1731.45,KOTMAH,2852
2023-02-28 10:27:00,1730.0,NSE,1731.0,1730.0,1730.6,KOTMAH,1621
2023-02-28 10:28:00,1730.3,NSE,1730.55,1729.2,1730.55,KOTMAH,3178
2023-02-28 10:29:00,1728.85,NSE,1730.15,1728.8,1729.35,KOTMAH,2748
2023-02-28 10:30:00,1728.3,NSE,1729.8,1727.6,1728.9,KOTMAH,4212
2023-02-28 10:31:00,1725.1,NSE,1728.3,1725.1,1728.3,KOTMAH,9178
2023-02-28 10:32:00,1729.3,NSE,1729.5,1724.8,1725.1,KOTMAH,14284
2023-02-28 10:33:00,1731.55,NSE,1731.55,1728.5,1728.5,KOTMAH,3239
2023-02-28 10:34:00,1731.0,NSE,1732.7,1731.0,1731.15,KOTMAH,9139
2023-02-28 10:35:00,1732.75,NSE,1732.75,1730.6,1731.0,KOTMAH,4045
2023-02-28 10:36:00,1732.3,NSE,1733.05,1731.8,1732.8,KOTMAH,2485
2023-02-28 10:37:00,1732.35,NSE,1732.85,1731.35,1732.3,KOTMAH,2778
2023-02-28 10:38:00,1730.5,NSE,1732.1,1730.1,1732.1,KOTMAH,2573
2023-02-28 10:39:00,1729.35,NSE,1730.5,1729.3,1730.5,KOTMAH,2124
2023-02-28 10:40:00,1728.7,NSE,1729.35,1728.2,1729.35,KOTMAH,2829
2023-02-28 10:41:00,1729.05,NSE,1729.5,1728.3,1728.7,KOTMAH,755
2023-02-28 10:42:00,1729.55,NSE,1729.8,1728.8,1729.05,KOTMAH,1616
2023-02-28 10:43:00,1730.15,NSE,1730.15,1729.4,1729.7,KOTMAH,698
2023-02-28 10:44:00,1727.75,NSE,1730.15,1727.6,1730.0,KOTMAH,6704
2023-02-28 10:45:00,1727.0,NSE,1727.75,1725.8,1727.6,KOTMAH,6720
2023-02-28 10:46:00,1726.6,NSE,1728.0,1726.5,1727.9,KOTMAH,969
2023-02-28 10:47:00,1725.85,NSE,1726.85,1725.65,1726.6,KOTMAH,5868
2023-02-28 10:48:00,1727.25,NSE,1727.7,1725.85,1725.85,KOTMAH,3579
2023-02-28 10:49:00,1727.35,NSE,1727.65,1727.0,1727.25,KOTMAH,5790
2023-02-28 10:50:00,1728.65,NSE,1728.75,1727.35,1727.35,KOTMAH,6091
2023-02-28 10:51:00,1729.6,NSE,1729.6,1728.65,1728.65,KOTMAH,1970
2023-02-28 10:52:00,1728.75,NSE,1729.6,1728.6,1729.6,KOTMAH,3248
2023-02-28 10:53:00,1729.45,NSE,1729.45,1728.6,1728.75,KOTMAH,4693
2023-02-28 10:54:00,1729.35,NSE,1729.45,1728.75,1729.45,KOTMAH,1762
2023-02-28 10:55:00,1728.55,NSE,1729.3,1728.5,1729.25,KOTMAH,2888
2023-02-28 10:56:00,1731.2,NSE,1731.2,1728.5,1728.55,KOTMAH,5930
2023-02-28 10:57:00,1731.9,NSE,1732.65,1731.2,1731.3,KOTMAH,3151
2023-02-28 10:58:00,1731.0,NSE,1731.9,1730.7,1731.9,KOTMAH,4149
2023-02-28 10:59:00,1731.0,NSE,1731.0,1730.95,1731.0,KOTMAH,5918
2023-02-28 11:00:00,1732.75,NSE,1732.75,1731.0,1731.0,KOTMAH,3759
2023-02-28 11:01:00,1733.0,NSE,1733.0,1732.45,1732.75,KOTMAH,2168
2023-02-28 11:02:00,1732.85,NSE,1733.75,1732.65,1733.0,KOTMAH,7684
2023-02-28 11:03:00,1735.0,NSE,1735.0,1732.65,1733.5,KOTMAH,10244
2023-02-28 11:04:00,1733.5,NSE,1735.8,1733.0,1734.85,KOTMAH,9598
2023-02-28 11:05:00,1730.1,NSE,1733.55,1728.8,1733.55,KOTMAH,15879
2023-02-28 11:06:00,1727.5,NSE,1730.65,1726.9,1729.8,KOTMAH,11063
2023-02-28 11:07:00,1728.35,NSE,1730.0,1728.1,1728.5,KOTMAH,2695
2023-02-28 11:08:00,1730.1,NSE,1731.65,1728.45,1729.2,KOTMAH,1928
2023-02-28 11:09:00,1727.55,NSE,1731.55,1727.5,1730.1,KOTMAH,4210
2023-02-28 11:10:00,1729.1,NSE,1729.1,1723.55,1727.6,KOTMAH,25370
2023-02-28 11:11:00,1730.65,NSE,1731.6,1729.05,1729.15,KOTMAH,9069
2023-02-28 11:12:00,1730.9,NSE,1731.0,1730.65,1730.65,KOTMAH,2172
2023-02-28 11:13:00,1730.75,NSE,1730.9,1730.7,1730.9,KOTMAH,1316
2023-02-28 11:14:00,1731.0,NSE,1731.0,1730.75,1730.75,KOTMAH,1254
2023-02-28 11:15:00,1731.6,NSE,1731.65,1730.95,1731.0,KOTMAH,2552
2023-02-28 11:16:00,1732.6,NSE,1733.55,1731.2,1731.6,KOTMAH,4196
2023-02-28 11:17:00,1734.55,NSE,1735.0,1732.55,1732.55,KOTMAH,5061
2023-02-28 11:18:00,1732.9,NSE,1734.55,1731.95,1734.55,KOTMAH,4089
2023-02-28 11:19:00,1732.75,NSE,1733.15,1732.05,1732.9,KOTMAH,1897
2023-02-28 11:20:00,1731.95,NSE,1732.0,1731.95,1732.0,KOTMAH,1297
2023-02-28 11:21:00,1732.2,NSE,1732.9,1731.95,1731.95,KOTMAH,1603
2023-02-28 11:22:00,1732.8,NSE,1733.2,1732.2,1732.2,KOTMAH,2924
2023-02-28 11:23:00,1733.0,NSE,1733.4,1732.85,1732.85,KOTMAH,2257
2023-02-28 11:24:00,1733.3,NSE,1733.4,1733.0,1733.0,KOTMAH,2216
2023-02-28 11:25:00,1733.25,NSE,1734.0,1733.1,1733.25,KOTMAH,3268
2023-02-28 11:26:00,1732.7,NSE,1733.65,1732.2,1733.25,KOTMAH,2178
2023-02-28 11:27:00,1731.75,NSE,1732.7,1731.65,1732.7,KOTMAH,4179
2023-02-28 11:28:00,1731.8,NSE,1731.85,1731.3,1731.75,KOTMAH,2020
2023-02-28 11:29:00,1731.85,NSE,1731.85,1731.65,1731.65,KOTMAH,926
2023-02-28 11:30:00,1731.8,NSE,1731.85,1729.85,1731.85,KOTMAH,9248
2023-02-28 11:31:00,1733.05,NSE,1733.1,1731.8,1731.8,KOTMAH,2548
2023-02-28 11:32:00,1732.9,NSE,1733.45,1732.85,1733.05,KOTMAH,3440
2023-02-28 11:33:00,1730.8,NSE,1732.9,1730.3,1732.9,KOTMAH,4176
2023-02-28 11:34:00,1730.9,NSE,1731.55,1730.8,1730.8,KOTMAH,1851
2023-02-28 11:35:00,1732.0,NSE,1732.45,1731.75,1731.75,KOTMAH,1390
2023-02-28 11:36:00,1731.7,NSE,1732.45,1731.7,1732.0,KOTMAH,1940
2023-02-28 11:37:00,1731.8,NSE,1732.0,1731.0,1731.7,KOTMAH,2744
2023-02-28 11:38:00,1730.15,NSE,1731.6,1730.15,1731.6,KOTMAH,1644
2023-02-28 11:39:00,1730.15,NSE,1730.2,1730.15,1730.15,KOTMAH,693
2023-02-28 11:40:00,1729.4,NSE,1730.2,1729.2,1730.2,KOTMAH,5949
2023-02-28 11:41:00,1730.75,NSE,1730.75,1729.2,1729.4,KOTMAH,599
2023-02-28 11:42:00,1731.45,NSE,1731.55,1730.7,1730.75,KOTMAH,1888
2023-02-28 11:43:00,1731.75,NSE,1732.0,1731.2,1731.45,KOTMAH,1873
2023-02-28 11:44:00,1729.55,NSE,1731.75,1728.75,1731.5,KOTMAH,18836
2023-02-28 11:45:00,1730.35,NSE,1730.75,1729.15,1729.55,KOTMAH,2130
2023-02-28 11:46:00,1731.9,NSE,1731.95,1730.65,1730.65,KOTMAH,4073
2023-02-28 11:47:00,1733.3,NSE,1733.75,1731.95,1731.95,KOTMAH,12004
2023-02-28 11:48:00,1733.7,NSE,1735.55,1733.35,1733.35,KOTMAH,23329
2023-02-28 11:49:00,1732.05,NSE,1734.0,1731.85,1733.7,KOTMAH,19547
2023-02-28 11:50:00,1732.3,NSE,1734.0,1731.55,1732.05,KOTMAH,17041
2023-02-28 11:51:00,1733.2,NSE,1733.65,1732.0,1732.0,KOTMAH,5972
2023-02-28 11:52:00,1734.4,NSE,1734.4,1733.2,1733.2,KOTMAH,2469
2023-02-28 11:53:00,1734.35,NSE,1734.75,1733.8,1734.4,KOTMAH,2348
2023-02-28 11:54:00,1734.65,NSE,1735.0,1734.1,1734.35,KOTMAH,3676
2023-02-28 11:55:00,1733.9,NSE,1735.0,1733.35,1734.75,KOTMAH,3051
2023-02-28 11:56:00,1734.6,NSE,1734.75,1733.9,1733.9,KOTMAH,1368
2023-02-28 11:57:00,1734.75,NSE,1734.8,1734.05,1734.6,KOTMAH,2280
2023-02-28 11:58:00,1730.45,NSE,1734.7,1730.45,1734.6,KOTMAH,8169
2023-02-28 11:59:00,1729.5,NSE,1732.55,1728.3,1731.05,KOTMAH,9945
2023-02-28 12:00:00,1731.2,NSE,1731.2,1726.55,1728.7,KOTMAH,12689
2023-02-28 12:01:00,1732.5,NSE,1733.45,1730.75,1731.2,KOTMAH,6924
2023-02-28 12:02:00,1736.0,NSE,1736.0,1732.5,1732.95,KOTMAH,8886
2023-02-28 12:03:00,1733.0,NSE,1738.0,1733.0,1736.15,KOTMAH,9883
2023-02-28 12:04:00,1733.4,NSE,1734.25,1731.0,1733.25,KOTMAH,19729
2023-02-28 12:05:00,1734.75,NSE,1734.75,1732.95,1733.7,KOTMAH,9379
2023-02-28 12:06:00,1735.25,NSE,1736.0,1734.75,1734.75,KOTMAH,2058
2023-02-28 12:07:00,1734.1,NSE,1735.25,1734.0,1734.7,KOTMAH,1566
2023-02-28 12:08:00,1734.6,NSE,1736.0,1734.1,1734.1,KOTMAH,11077
2023-02-28 12:09:00,1734.9,NSE,1735.45,1734.65,1735.0,KOTMAH,2598
2023-02-28 12:10:00,1736.55,NSE,1736.55,1734.9,1734.9,KOTMAH,2062
2023-02-28 12:11:00,1736.4,NSE,1736.55,1736.0,1736.55,KOTMAH,3193
2023-02-28 12:12:00,1736.9,NSE,1737.75,1736.05,1736.05,KOTMAH,4854
2023-02-28 12:13:00,1736.1,NSE,1737.7,1736.1,1737.0,KOTMAH,2140
2023-02-28 12:14:00,1736.95,NSE,1737.0,1736.1,1736.1,KOTMAH,1518
2023-02-28 12:15:00,1737.5,NSE,1737.55,1736.95,1737.0,KOTMAH,3637
2023-02-28 12:16:00,1737.4,NSE,1737.5,1736.5,1737.0,KOTMAH,4829
2023-02-28 12:17:00,1737.5,NSE,1737.75,1736.95,1737.35,KOTMAH,2415
2023-02-28 12:18:00,1736.35,NSE,1737.5,1735.6,1737.5,KOTMAH,4605
2023-02-28 12:19:00,1735.7,NSE,1736.35,1735.05,1735.85,KOTMAH,1475
2023-02-28 12:20:00,1735.45,NSE,1736.0,1735.25,1735.25,KOTMAH,3210
2023-02-28 12:21:00,1736.0,NSE,1736.0,1735.25,1735.45,KOTMAH,1363
2023-02-28 12:22:00,1737.1,NSE,1737.1,1735.9,1736.0,KOTMAH,2460
2023-02-28 12:23:00,1736.5,NSE,1736.75,1736.15,1736.55,KOTMAH,1523
2023-02-28 12:24:00,1735.7,NSE,1736.55,1735.3,1736.15,KOTMAH,3970
2023-02-28 12:25:00,1735.3,NSE,1736.1,1735.25,1735.7,KOTMAH,2325
2023-02-28 12:26:00,1733.0,NSE,1735.3,1732.3,1735.3,KOTMAH,9168
2023-02-28 12:27:00,1731.0,NSE,1733.5,1730.3,1733.0,KOTMAH,12475
2023-02-28 12:28:00,1734.9,NSE,1734.9,1730.25,1730.9,KOTMAH,5757
2023-02-28 12:29:00,1737.9,NSE,1738.0,1734.25,1734.9,KOTMAH,4214
2023-02-28 12:30:00,1734.3,NSE,1738.6,1734.25,1737.9,KOTMAH,5394
2023-02-28 12:31:00,1734.4,NSE,1734.5,1733.1,1734.5,KOTMAH,1428
2023-02-28 12:32:00,1734.05,NSE,1735.2,1733.1,1734.3,KOTMAH,1468
2023-02-28 12:33:00,1734.65,NSE,1734.65,1733.8,1733.85,KOTMAH,2127
2023-02-28 12:34:00,1734.15,NSE,1734.85,1733.95,1734.1,KOTMAH,1908
2023-02-28 12:35:00,1733.1,NSE,1734.15,1733.1,1734.15,KOTMAH,1245
2023-02-28 12:36:00,1732.1,NSE,1733.3,1732.1,1733.2,KOTMAH,2244
2023-02-28 12:37:00,1731.7,NSE,1732.95,1731.7,1732.1,KOTMAH,981
2023-02-28 12:38:00,1731.5,NSE,1732.65,1731.5,1731.7,KOTMAH,1771
2023-02-28 12:39:00,1731.3,NSE,1732.3,1731.25,1732.0,KOTMAH,3422
2023-02-28 12:40:00,1730.05,NSE,1731.4,1729.6,1731.4,KOTMAH,8064
2023-02-28 12:41:00,1731.4,NSE,1731.8,1730.05,1730.1,KOTMAH,4313
2023-02-28 12:42:00,1731.05,NSE,1731.9,1731.05,1731.05,KOTMAH,1854
2023-02-28 12:43:00,1731.25,NSE,1731.75,1731.05,1731.4,KOTMAH,755
2023-02-28 12:44:00,1731.0,NSE,1731.9,1730.0,1731.3,KOTMAH,4895
2023-02-28 12:45:00,1733.65,NSE,1733.65,1731.2,1731.8,KOTMAH,3113
2023-02-28 12:46:00,1732.6,NSE,1734.1,1732.3,1733.45,KOTMAH,4323
2023-02-28 12:47:00,1733.3,NSE,1733.35,1732.6,1732.6,KOTMAH,841
2023-02-28 12:48:00,1733.35,NSE,1733.35,1732.1,1732.7,KOTMAH,1509
2023-02-28 12:49:00,1732.55,NSE,1733.8,1732.5,1733.3,KOTMAH,1325
2023-02-28 12:50:00,1733.35,NSE,1733.85,1732.5,1732.5,KOTMAH,2034
2023-02-28 12:51:00,1732.25,NSE,1733.7,1732.25,1732.8,KOTMAH,2494
2023-02-28 12:52:00,1732.15,NSE,1733.35,1732.1,1732.45,KOTMAH,2204
2023-02-28 12:53:00,1732.45,NSE,1733.0,1732.05,1732.35,KOTMAH,1487
2023-02-28 12:54:00,1732.05,NSE,1732.9,1732.0,1732.2,KOTMAH,1548
2023-02-28 12:55:00,1731.45,NSE,1732.7,1731.35,1732.05,KOTMAH,2502
2023-02-28 12:56:00,1732.0,NSE,1732.2,1731.1,1731.45,KOTMAH,1354
2023-02-28 12:57:00,1732.0,NSE,1732.0,1731.2,1731.2,KOTMAH,1713
2023-02-28 12:58:00,1732.95,NSE,1733.0,1731.55,1731.55,KOTMAH,3076
2023-02-28 12:59:00,1732.0,NSE,1732.95,1732.0,1732.4,KOTMAH,3088
2023-02-28 13:00:00,1732.55,NSE,1733.3,1731.65,1731.65,KOTMAH,3657
2023-02-28 13:01:00,1731.95,NSE,1732.5,1731.95,1731.95,KOTMAH,1038
2023-02-28 13:02:00,1732.95,NSE,1733.45,1731.95,1731.95,KOTMAH,1615
2023-02-28 13:03:00,1733.55,NSE,1733.75,1732.15,1732.45,KOTMAH,3199
2023-02-28 13:04:00,1732.35,NSE,1733.75,1731.8,1732.8,KOTMAH,2013
2023-02-28 13:05:00,1732.7,NSE,1732.8,1731.8,1731.8,KOTMAH,1010
2023-02-28 13:06:00,1733.7,NSE,1733.7,1732.05,1732.05,KOTMAH,2525
2023-02-28 13:07:00,1733.65,NSE,1733.95,1732.75,1732.75,KOTMAH,2188
2023-02-28 13:08:00,1737.85,NSE,1737.85,1733.65,1733.65,KOTMAH,41865
2023-02-28 13:09:00,1739.65,NSE,1740.0,1736.85,1737.4,KOTMAH,55731
2023-02-28 13:10:00,1735.55,NSE,1740.0,1734.9,1740.0,KOTMAH,30339
2023-02-28 13:11:00,1733.55,NSE,1735.85,1733.55,1735.35,KOTMAH,32310
2023-02-28 13:12:00,1734.65,NSE,1735.2,1732.65,1733.55,KOTMAH,20730
2023-02-28 13:13:00,1735.7,NSE,1735.9,1734.6,1734.65,KOTMAH,7973
2023-02-28 13:14:00,1734.95,NSE,1735.4,1734.6,1735.4,KOTMAH,2471
