close,exchange_code,high,low,open,stock_code,volume
4689.45,NSE,4690.8,4685.05,4686.45,LTINFO,661
4689.45,NSE,4690.35,4685.6,4685.6,LTINFO,250
4688.7,NSE,4691.05,4688.0,4688.0,LTINFO,137
4685.05,NSE,4690.95,4685.05,4689.0,LTINFO,558
4684.7,NSE,4686.9,4683.0,4686.0,LTINFO,465
4681.2,NSE,4685.0,4681.2,4682.4,LTINFO,629
4684.5,NSE,4686.0,4680.0,4682.0,LTINFO,518
4687.8,NSE,4687.8,4682.0,4687.8,LTINFO,238
4685.0,NSE,4685.35,4681.0,4683.85,LTINFO,777
4693.3,NSE,4697.75,4684.3,4684.3,LTINFO,1009
4698.9,NSE,4698.9,4690.0,4690.0,LTINFO,1405
4702.95,NSE,4704.95,4697.35,4699.0,LTINFO,2024
4703.0,NSE,4703.0,4700.7,4702.95,LTINFO,631
4702.05,NSE,4703.95,4696.45,4698.5,LTINFO,2630
4707.0,NSE,4708.9,4699.75,4704.0,LTINFO,1692
4722.0,NSE,4724.0,4705.15,4705.15,LTINFO,5594
4713.55,NSE,4724.35,4710.0,4722.0,LTINFO,2966
4713.45,NSE,4716.2,4709.2,4712.65,LTINFO,1430
4709.0,NSE,4712.0,4705.0,4710.1,LTINFO,1475
4710.05,NSE,4713.45,4708.6,4710.0,LTINFO,540
4704.8,NSE,4711.1,4703.0,4710.0,LTINFO,1202
4704.6,NSE,4706.9,4704.0,4704.45,LTINFO,690
4714.1,NSE,4714.95,4703.0,4704.9,LTINFO,1836
4708.2,NSE,4712.8,4707.7,4710.65,LTINFO,1349
4707.05,NSE,4712.75,4706.15,4709.5,LTINFO,503
4708.55,NSE,4711.0,4706.2,4706.2,LTINFO,700
4707.0,NSE,4709.2,4704.35,4706.35,LTINFO,1220
4705.0,NSE,4709.0,4705.0,4707.0,LTINFO,347
4703.95,NSE,4707.5,4702.25,4705.0,LTINFO,400
4704.95,NSE,4706.95,4702.0,4703.95,LTINFO,412
4705.4,NSE,4707.4,4700.1,4704.95,LTINFO,547
4710.1,NSE,4710.15,4705.8,4705.8,LTINFO,880
4706.45,NSE,4710.05,4705.35,4707.85,LTINFO,171
4704.45,NSE,4707.8,4701.1,4707.05,LTINFO,853
4708.15,NSE,4708.9,4704.65,4706.0,LTINFO,173
4704.15,NSE,4708.55,4704.05,4705.8,LTINFO,402
4705.95,NSE,4709.8,4703.6,4705.65,LTINFO,619
4702.5,NSE,4706.15,4702.5,4705.75,LTINFO,197
4700.0,NSE,4703.0,4699.0,4703.0,LTINFO,574
4696.2,NSE,4704.75,4695.05,4700.05,LTINFO,1377
4691.1,NSE,4697.85,4691.1,4695.55,LTINFO,985
4695.3,NSE,4695.3,4687.0,4688.0,LTINFO,1535
4696.55,NSE,4697.0,4694.0,4695.45,LTINFO,248
4698.85,NSE,4699.0,4695.0,4696.5,LTINFO,468
4697.4,NSE,4698.75,4696.0,4696.55,LTINFO,179
4696.45,NSE,4698.85,4695.25,4696.0,LTINFO,374
4697.0,NSE,4699.55,4696.4,4696.8,LTINFO,240
4691.95,NSE,4696.75,4690.15,4695.2,LTINFO,484
4690.3,NSE,4693.15,4689.1,4689.1,LTINFO,484
4691.0,NSE,4692.5,4688.55,4692.5,LTINFO,382
4691.9,NSE,4691.95,4689.15,4690.0,LTINFO,195
4690.45,NSE,4691.85,4689.75,4690.25,LTINFO,281
4689.95,NSE,4691.2,4686.7,4690.0,LTINFO,2139
4688.05,NSE,4689.85,4687.2,4688.1,LTINFO,392
4685.05,NSE,4689.75,4685.0,4688.05,LTINFO,582
4686.65,NSE,4686.65,4683.0,4685.0,LTINFO,555
4685.25,NSE,4687.0,4685.1,4686.65,LTINFO,349
4685.35,NSE,4686.85,4685.25,4685.25,LTINFO,149
4686.3,NSE,4688.0,4685.35,4685.35,LTINFO,209
4684.9,NSE,4687.0,4683.05,4687.0,LTINFO,138
4683.85,NSE,4686.5,4682.1,4684.9,LTINFO,1808
4680.0,NSE,4684.0,4680.0,4680.0,LTINFO,609
4681.9,NSE,4682.65,4680.0,4682.0,LTINFO,275
4685.05,NSE,4685.05,4681.9,4681.9,LTINFO,971
4686.65,NSE,4689.55,4685.0,4685.6,LTINFO,374
4691.25,NSE,4691.9,4686.45,4688.95,LTINFO,346
4686.7,NSE,4690.7,4683.0,4688.4,LTINFO,1063
4682.15,NSE,4685.85,4682.15,4685.0,LTINFO,214
4687.65,NSE,4687.65,4683.1,4683.15,LTINFO,173
4679.15,NSE,4687.05,4676.6,4687.05,LTINFO,1224
4673.25,NSE,4679.1,4672.0,4676.65,LTINFO,1212
4678.9,NSE,4679.65,4673.0,4675.0,LTINFO,515
4683.2,NSE,4684.1,4676.55,4676.55,LTINFO,923
4682.0,NSE,4683.95,4682.0,4682.0,LTINFO,124
4685.8,NSE,4686.0,4682.0,4682.0,LTINFO,194
4691.45,NSE,4691.45,4684.0,4684.0,LTINFO,329
4692.0,NSE,4692.0,4689.0,4689.0,LTINFO,69
4686.0,NSE,4692.55,4686.0,4692.0,LTINFO,533
4683.0,NSE,4687.3,4683.0,4687.3,LTINFO,188
4681.2,NSE,4686.0,4680.2,4685.0,LTINFO,331
4683.45,NSE,4686.7,4680.1,4680.1,LTINFO,283
4683.0,NSE,4687.45,4683.0,4684.85,LTINFO,171
4685.0,NSE,4685.0,4680.5,4682.85,LTINFO,143
4686.65,NSE,4688.8,4686.05,4688.8,LTINFO,98
4685.0,NSE,4687.25,4684.0,4686.05,LTINFO,34
4688.05,NSE,4688.7,4685.0,4686.95,LTINFO,201
4688.05,NSE,4688.05,4686.0,4686.0,LTINFO,165
4689.95,NSE,4689.95,4688.0,4688.0,LTINFO,548
4692.0,NSE,4692.8,4686.6,4689.0,LTINFO,841
