datetime,close,exchange_code,high,low,open,stock_code,volume
2021-04-19 09:30:00,175.3,NSE,176.0,175.3,175.9,RBLBAN,149009
2021-04-19 09:31:00,175.55,NSE,175.75,175.25,175.3,RBLBAN,100698
2021-04-19 09:32:00,175.55,NSE,175.95,175.5,175.55,RBLBAN,63638
2021-04-19 09:33:00,175.95,NSE,176.0,175.5,175.5,RBLBAN,55042
2021-04-19 09:34:00,175.85,NSE,176.05,175.7,175.9,RBLBAN,81288
2021-04-19 09:35:00,175.85,NSE,176.1,175.75,175.9,RBLBAN,80801
2021-04-19 09:36:00,175.7,NSE,175.9,175.1,175.85,RBLBAN,184977
2021-04-19 09:37:00,175.6,NSE,175.75,175.3,175.7,RBLBAN,50712
2021-04-19 09:38:00,175.65,NSE,175.65,175.1,175.55,RBLBAN,65682
2021-04-19 09:39:00,175.2,NSE,175.65,175.0,175.6,RBLBAN,234002
2021-04-19 09:40:00,174.3,NSE,175.25,174.2,175.1,RBLBAN,214628
2021-04-19 09:41:00,174.4,NSE,174.5,174.0,174.4,RBLBAN,242505
2021-04-19 09:42:00,174.65,NSE,174.8,174.2,174.4,RBLBAN,97913
2021-04-19 09:43:00,174.3,NSE,174.7,174.3,174.7,RBLBAN,116196
2021-04-19 09:44:00,174.05,NSE,174.3,173.8,174.25,RBLBAN,197811
2021-04-19 09:45:00,173.95,NSE,174.2,173.7,173.95,RBLBAN,153626
2021-04-19 09:46:00,174.0,NSE,174.0,173.5,173.85,RBLBAN,145995
2021-04-19 09:47:00,174.45,NSE,174.55,173.9,173.95,RBLBAN,229419
2021-04-19 09:48:00,175.05,NSE,175.05,174.35,174.65,RBLBAN,128365
2021-04-19 09:49:00,174.9,NSE,175.0,174.5,175.0,RBLBAN,53197
2021-04-19 09:50:00,175.1,NSE,175.2,174.8,174.8,RBLBAN,59805
2021-04-19 09:51:00,175.2,NSE,175.4,175.0,175.1,RBLBAN,105772
2021-04-19 09:52:00,175.45,NSE,175.45,175.15,175.25,RBLBAN,61458
