,Unnamed: 0,close,datetime,exchange_code,high,low,open,stock_code,volume
0,0,333.2,2024-03-13 09:07:00,NSE,333.2,333.2,333.2,APTVAL,0
1,1,334.45,2024-03-13 09:15:00,NSE,334.45,332.05,334.0,APTVAL,1651
2,2,335.65,2024-03-13 09:16:00,NSE,335.65,334.0,334.05,APTVAL,2067
3,3,335.15,2024-03-13 09:17:00,NSE,336.2,335.15,335.65,APTVAL,787
4,4,335.55,2024-03-13 09:18:00,NSE,336.0,335.15,335.15,APTVAL,1544
5,5,335.9,2024-03-13 09:19:00,NSE,335.9,335.5,335.5,APTVAL,217
6,6,336.05,2024-03-13 09:20:00,NSE,336.4,335.9,335.9,APTVAL,243
7,7,335.15,2024-03-13 09:21:00,NSE,336.1,335.15,336.05,APTVAL,1458
8,8,335.9,2024-03-13 09:22:00,NSE,336.3,335.15,335.15,APTVAL,717
9,9,335.9,2024-03-13 09:23:00,NSE,335.9,335.9,335.9,APTVAL,75
10,10,335.9,2024-03-13 09:24:00,NSE,335.9,335.9,335.9,APTVAL,150
11,11,334.0,2024-03-13 09:25:00,NSE,335.9,334.0,335.9,APTVAL,1218
12,12,333.0,2024-03-13 09:26:00,NSE,335.0,333.0,334.0,APTVAL,1715
13,13,333.95,2024-03-13 09:27:00,NSE,334.3,333.0,333.0,APTVAL,1196
14,14,334.3,2024-03-13 09:28:00,NSE,334.3,333.35,333.35,APTVAL,455
15,15,333.35,2024-03-13 09:29:00,NSE,334.3,333.35,334.3,APTVAL,801
16,16,333.1,2024-03-13 09:30:00,NSE,333.45,332.7,333.35,APTVAL,922
17,17,332.5,2024-03-13 09:31:00,NSE,332.95,332.5,332.65,APTVAL,323
18,18,332.2,2024-03-13 09:32:00,NSE,333.05,331.45,332.5,APTVAL,1286
19,19,331.3,2024-03-13 09:33:00,NSE,332.2,331.3,332.2,APTVAL,388
20,20,331.6,2024-03-13 09:34:00,NSE,331.85,331.3,331.7,APTVAL,852
21,21,331.5,2024-03-13 09:35:00,NSE,332.2,331.0,332.2,APTVAL,837
22,22,331.0,2024-03-13 09:36:00,NSE,331.75,331.0,331.5,APTVAL,1327
23,23,330.1,2024-03-13 09:37:00,NSE,331.15,330.1,331.15,APTVAL,506
24,24,329.5,2024-03-13 09:38:00,NSE,330.8,329.5,330.1,APTVAL,2197
25,25,328.95,2024-03-13 09:39:00,NSE,329.6,328.95,329.5,APTVAL,589
26,26,329.75,2024-03-13 09:40:00,NSE,329.75,328.8,329.0,APTVAL,747
27,27,327.6,2024-03-13 09:41:00,NSE,329.75,327.6,329.75,APTVAL,8171
