,Unnamed: 0,close,datetime,exchange_code,high,low,open,stock_code,volume
0,0,13821.7,2019-07-05 09:07:00,NSE,13821.7,13821.7,13821.7,NIFFIN,0
1,1,13837.45,2019-07-05 09:15:00,NSE,13841.3,13815.15,13816.0,NIFFIN,0
2,2,13851.3,2019-07-05 09:16:00,NSE,13853.2,13835.55,13837.05,NIFFIN,0
3,3,13850.5,2019-07-05 09:17:00,NSE,13857.45,13850.0,13850.95,NIFFIN,0
4,4,13845.4,2019-07-05 09:18:00,NSE,13849.55,13841.05,13849.5,NIFFIN,0
5,5,13844.9,2019-07-05 09:19:00,NSE,13849.65,13843.05,13848.3,NIFFIN,0
6,6,13848.5,2019-07-05 09:20:00,NSE,13848.5,13841.4,13844.55,NIFFIN,0
7,7,13854.75,2019-07-05 09:21:00,NSE,13854.75,13847.15,13848.4,NIFFIN,0
8,8,13848.35,2019-07-05 09:22:00,NSE,13855.5,13848.3,13853.5,NIFFIN,0
9,9,13842.9,2019-07-05 09:23:00,NSE,13849.7,13842.1,13848.85,NIFFIN,0
10,10,13850.0,2019-07-05 09:24:00,NSE,13850.0,13840.05,13843.95,NIFFIN,0
11,11,13849.3,2019-07-05 09:25:00,NSE,13851.5,13846.45,13851.05,NIFFIN,0
12,12,13852.8,2019-07-05 09:26:00,NSE,13855.1,13849.25,13849.25,NIFFIN,0
13,13,13853.5,2019-07-05 09:27:00,NSE,13855.0,13852.1,13852.1,NIFFIN,0
14,14,13856.55,2019-07-05 09:28:00,NSE,13856.65,13852.1,13854.2,NIFFIN,0
15,15,13857.85,2019-07-05 09:29:00,NSE,13860.9,13856.5,13856.65,NIFFIN,0
16,16,13854.85,2019-07-05 09:30:00,NSE,13858.75,13854.85,13858.05,NIFFIN,0
17,17,13857.05,2019-07-05 09:31:00,NSE,13857.35,13852.65,13855.65,NIFFIN,0
18,18,13859.55,2019-07-05 09:32:00,NSE,13863.55,13857.4,13857.4,NIFFIN,0
19,19,13858.25,2019-07-05 09:33:00,NSE,13861.25,13853.9,13860.7,NIFFIN,0
20,20,13854.05,2019-07-05 09:34:00,NSE,13858.95,13854.05,13858.6,NIFFIN,0
21,21,13855.85,2019-07-05 09:35:00,NSE,13857.25,13853.9,13854.35,NIFFIN,0
22,22,13852.3,2019-07-05 09:36:00,NSE,13855.8,13849.6,13855.75,NIFFIN,0
23,23,13849.8,2019-07-05 09:37:00,NSE,13853.35,13849.8,13853.1,NIFFIN,0
24,24,13855.45,2019-07-05 09:38:00,NSE,13856.4,13849.9,13849.9,NIFFIN,0
25,25,13855.55,2019-07-05 09:39:00,NSE,13855.65,13853.25,13854.9,NIFFIN,0
26,26,13849.5,2019-07-05 09:40:00,NSE,13855.3,13848.15,13854.3,NIFFIN,0
27,27,13849.2,2019-07-05 09:41:00,NSE,13850.7,13847.05,13849.95,NIFFIN,0
28,28,13849.75,2019-07-05 09:42:00,NSE,13850.6,13847.4,13850.55,NIFFIN,0
29,29,13846.15,2019-07-05 09:43:00,NSE,13850.5,13846.15,13850.25,NIFFIN,0
30,30,13851.5,2019-07-05 09:44:00,NSE,13852.0,13845.3,13845.45,NIFFIN,0
31,31,13849.75,2019-07-05 09:45:00,NSE,13852.95,13848.5,13851.25,NIFFIN,0
32,32,13852.5,2019-07-05 09:46:00,NSE,13854.25,13848.5,13849.65,NIFFIN,0
33,33,13850.0,2019-07-05 09:47:00,NSE,13854.6,13848.65,13853.75,NIFFIN,0
34,34,13850.9,2019-07-05 09:48:00,NSE,13854.9,13849.5,13851.4,NIFFIN,0
35,35,13857.05,2019-07-05 09:49:00,NSE,13857.25,13850.25,13850.85,NIFFIN,0
36,36,13855.5,2019-07-05 09:50:00,NSE,13858.6,13854.05,13856.85,NIFFIN,0
37,37,13856.95,2019-07-05 09:51:00,NSE,13857.45,13854.9,13855.15,NIFFIN,0
38,38,13854.95,2019-07-05 09:52:00,NSE,13858.0,13853.7,13856.9,NIFFIN,0
39,39,13850.9,2019-07-05 09:53:00,NSE,13856.15,13850.9,13856.15,NIFFIN,0
40,40,13852.5,2019-07-05 09:54:00,NSE,13852.7,13850.25,13851.05,NIFFIN,0
41,41,13856.2,2019-07-05 09:55:00,NSE,13856.8,13853.7,13854.25,NIFFIN,0
42,42,13858.25,2019-07-05 09:56:00,NSE,13860.4,13855.7,13856.4,NIFFIN,0
43,43,13851.6,2019-07-05 09:57:00,NSE,13858.65,13850.8,13858.65,NIFFIN,0
44,44,13852.9,2019-07-05 09:58:00,NSE,13853.4,13850.55,13850.85,NIFFIN,0
45,45,13852.35,2019-07-05 09:59:00,NSE,13855.7,13852.25,13853.5,NIFFIN,0
46,46,13853.85,2019-07-05 10:00:00,NSE,13855.85,13852.7,13853.55,NIFFIN,0
