,Unnamed: 0,close,datetime,exchange_code,high,low,open,stock_code,volume
0,0,790.3,2024-05-18 09:07:00,NSE,790.3,790.3,790.3,ANURAS,0
1,1,793.9,2024-05-18 09:15:00,NSE,793.9,790.35,790.35,ANURAS,91
2,2,795.0,2024-05-18 09:16:00,NSE,795.0,793.9,793.9,ANURAS,1142
3,3,794.8,2024-05-18 09:17:00,NSE,795.0,792.45,795.0,ANURAS,120
4,4,794.8,2024-05-18 09:18:00,NSE,794.8,794.8,794.8,ANURAS,18
5,5,793.05,2024-05-18 09:19:00,NSE,794.8,793.0,794.8,ANURAS,44
6,6,794.95,2024-05-18 09:20:00,NSE,794.95,793.1,793.1,ANURAS,456
7,7,795.0,2024-05-18 09:21:00,NSE,795.4,794.9,794.95,ANURAS,922
8,8,793.75,2024-05-18 09:22:00,NSE,795.0,793.75,795.0,ANURAS,54
9,9,793.75,2024-05-18 09:23:00,NSE,793.75,793.75,793.75,ANURAS,0
10,10,795.0,2024-05-18 09:24:00,NSE,795.0,795.0,795.0,ANURAS,13
11,11,795.0,2024-05-18 09:25:00,NSE,795.0,795.0,795.0,ANURAS,14
12,12,795.0,2024-05-18 09:26:00,NSE,795.0,795.0,795.0,ANURAS,35
13,13,795.0,2024-05-18 09:27:00,NSE,795.0,795.0,795.0,ANURAS,50
14,14,796.5,2024-05-18 09:28:00,NSE,796.5,795.4,795.4,ANURAS,101
15,15,798.0,2024-05-18 09:29:00,NSE,798.0,796.5,796.5,ANURAS,544
16,16,798.5,2024-05-18 09:30:00,NSE,798.5,798.0,798.0,ANURAS,53
17,17,798.8,2024-05-18 09:31:00,NSE,798.8,797.8,798.5,ANURAS,734
18,18,799.4,2024-05-18 09:32:00,NSE,799.4,798.8,798.8,ANURAS,274
19,19,799.05,2024-05-18 09:33:00,NSE,799.4,799.05,799.4,ANURAS,151
20,20,796.9,2024-05-18 09:34:00,NSE,799.0,794.15,799.0,ANURAS,2623
21,21,796.9,2024-05-18 09:35:00,NSE,796.9,796.9,796.9,ANURAS,0
22,22,796.5,2024-05-18 09:36:00,NSE,796.85,796.5,796.85,ANURAS,225
23,23,795.0,2024-05-18 09:37:00,NSE,796.5,795.0,795.5,ANURAS,939
24,24,795.0,2024-05-18 09:38:00,NSE,795.0,795.0,795.0,ANURAS,0
25,25,795.0,2024-05-18 09:39:00,NSE,795.0,795.0,795.0,ANURAS,342
26,26,794.95,2024-05-18 09:40:00,NSE,795.0,794.0,795.0,ANURAS,56
27,27,793.95,2024-05-18 09:41:00,NSE,794.2,793.5,793.75,ANURAS,435
28,28,791.85,2024-05-18 09:42:00,NSE,793.95,791.85,793.95,ANURAS,449
29,29,790.0,2024-05-18 09:43:00,NSE,790.0,788.2,788.2,ANURAS,6619
30,30,789.0,2024-05-18 09:44:00,NSE,790.0,789.0,790.0,ANURAS,1282
31,31,789.0,2024-05-18 09:45:00,NSE,789.95,789.0,789.0,ANURAS,101
32,32,790.0,2024-05-18 09:46:00,NSE,790.0,789.0,789.0,ANURAS,31
33,33,789.95,2024-05-18 09:47:00,NSE,790.0,789.95,790.0,ANURAS,30
34,34,790.0,2024-05-18 09:48:00,NSE,790.0,789.05,789.95,ANURAS,2249
35,35,790.0,2024-05-18 09:49:00,NSE,790.0,789.9,790.0,ANURAS,310
36,36,790.0,2024-05-18 09:50:00,NSE,790.0,790.0,790.0,ANURAS,139
37,37,790.0,2024-05-18 09:51:00,NSE,790.0,789.95,790.0,ANURAS,29
38,38,789.95,2024-05-18 09:52:00,NSE,790.0,789.5,790.0,ANURAS,34
39,39,790.0,2024-05-18 09:53:00,NSE,790.0,789.95,789.95,ANURAS,91
40,40,789.9,2024-05-18 09:54:00,NSE,790.0,789.9,790.0,ANURAS,79
41,41,789.9,2024-05-18 09:55:00,NSE,789.9,789.9,789.9,ANURAS,20
42,42,790.0,2024-05-18 09:56:00,NSE,790.0,789.9,789.9,ANURAS,315
43,43,790.0,2024-05-18 09:57:00,NSE,790.0,790.0,790.0,ANURAS,67
44,44,789.95,2024-05-18 09:58:00,NSE,790.0,789.95,790.0,ANURAS,490
45,45,790.0,2024-05-18 09:59:00,NSE,790.0,789.95,789.95,ANURAS,239
46,46,790.0,2024-05-18 10:00:00,NSE,790.0,790.0,790.0,ANURAS,40
47,47,790.0,2024-05-18 11:15:00,NSE,790.0,790.0,790.0,ANURAS,-22055
48,48,790.0,2024-05-18 11:16:00,NSE,790.0,790.0,790.0,ANURAS,2
49,49,790.0,2024-05-18 11:17:00,NSE,790.0,790.0,790.0,ANURAS,9
50,50,790.0,2024-05-18 11:18:00,NSE,790.0,790.0,790.0,ANURAS,50
51,51,790.0,2024-05-18 11:19:00,NSE,790.0,790.0,790.0,ANURAS,0
52,52,790.0,2024-05-18 11:20:00,NSE,790.0,790.0,790.0,ANURAS,0
53,53,790.0,2024-05-18 11:21:00,NSE,790.0,790.0,790.0,ANURAS,25
54,54,790.0,2024-05-18 11:22:00,NSE,790.0,790.0,790.0,ANURAS,22055
55,55,790.0,2024-05-18 11:30:00,NSE,790.0,790.0,790.0,ANURAS,725
56,56,790.0,2024-05-18 11:31:00,NSE,790.0,790.0,790.0,ANURAS,0
57,57,790.0,2024-05-18 11:32:00,NSE,790.0,789.95,790.0,ANURAS,153
58,58,789.1,2024-05-18 11:33:00,NSE,790.0,789.1,790.0,ANURAS,12
59,59,790.0,2024-05-18 11:34:00,NSE,790.0,789.1,789.1,ANURAS,263
60,60,789.95,2024-05-18 11:35:00,NSE,789.95,789.9,789.9,ANURAS,27
61,61,790.0,2024-05-18 11:36:00,NSE,790.0,789.95,789.95,ANURAS,7
62,62,790.0,2024-05-18 11:37:00,NSE,790.0,790.0,790.0,ANURAS,3
63,63,790.0,2024-05-18 11:38:00,NSE,790.0,790.0,790.0,ANURAS,41
64,64,790.0,2024-05-18 11:39:00,NSE,790.0,789.3,789.3,ANURAS,9
65,65,789.3,2024-05-18 11:40:00,NSE,790.0,789.3,790.0,ANURAS,81
66,66,789.95,2024-05-18 11:41:00,NSE,790.0,789.3,789.3,ANURAS,295
67,67,789.1,2024-05-18 11:42:00,NSE,790.0,789.1,790.0,ANURAS,20
68,68,790.0,2024-05-18 11:43:00,NSE,790.0,789.1,789.1,ANURAS,14
69,69,790.0,2024-05-18 11:44:00,NSE,790.0,789.2,789.2,ANURAS,50
70,70,790.0,2024-05-18 11:45:00,NSE,790.0,789.2,789.2,ANURAS,11
71,71,789.3,2024-05-18 11:46:00,NSE,790.0,789.3,790.0,ANURAS,43
72,72,790.0,2024-05-18 11:47:00,NSE,790.0,790.0,790.0,ANURAS,141
73,73,790.0,2024-05-18 11:48:00,NSE,790.0,790.0,790.0,ANURAS,0
74,74,790.0,2024-05-18 11:49:00,NSE,790.0,790.0,790.0,ANURAS,1
75,75,790.0,2024-05-18 11:50:00,NSE,790.0,789.05,790.0,ANURAS,130
76,76,790.0,2024-05-18 11:51:00,NSE,790.0,790.0,790.0,ANURAS,3
77,77,790.0,2024-05-18 11:52:00,NSE,790.0,790.0,790.0,ANURAS,10
78,78,789.0,2024-05-18 11:53:00,NSE,789.05,789.0,789.05,ANURAS,172
79,79,789.95,2024-05-18 11:54:00,NSE,789.95,789.0,789.0,ANURAS,13
80,80,789.95,2024-05-18 11:55:00,NSE,789.95,789.95,789.95,ANURAS,1
81,81,790.0,2024-05-18 11:56:00,NSE,790.0,789.95,789.95,ANURAS,80
82,82,790.0,2024-05-18 11:57:00,NSE,790.0,789.2,790.0,ANURAS,60
83,83,787.95,2024-05-18 11:58:00,NSE,790.0,787.95,790.0,ANURAS,664
84,84,788.0,2024-05-18 11:59:00,NSE,788.0,787.9,787.95,ANURAS,248
85,85,788.0,2024-05-18 12:00:00,NSE,788.0,787.6,788.0,ANURAS,543
86,86,788.0,2024-05-18 12:01:00,NSE,788.0,787.6,787.6,ANURAS,21
87,87,788.0,2024-05-18 12:02:00,NSE,788.0,788.0,788.0,ANURAS,27
88,88,788.0,2024-05-18 12:03:00,NSE,788.0,787.65,788.0,ANURAS,208
89,89,788.0,2024-05-18 12:04:00,NSE,788.0,788.0,788.0,ANURAS,31
90,90,787.65,2024-05-18 12:05:00,NSE,788.0,787.65,788.0,ANURAS,107
91,91,787.55,2024-05-18 12:06:00,NSE,788.0,787.55,787.65,ANURAS,2109
92,92,788.0,2024-05-18 12:07:00,NSE,788.0,787.6,787.6,ANURAS,172
93,93,787.55,2024-05-18 12:08:00,NSE,787.55,787.55,787.55,ANURAS,5
94,94,787.5,2024-05-18 12:09:00,NSE,787.55,787.5,787.55,ANURAS,200
95,95,788.0,2024-05-18 12:10:00,NSE,788.0,787.5,787.5,ANURAS,115
96,96,788.0,2024-05-18 12:11:00,NSE,788.0,788.0,788.0,ANURAS,1080
97,97,786.0,2024-05-18 12:12:00,NSE,787.0,785.95,787.0,ANURAS,1504
98,98,786.0,2024-05-18 12:13:00,NSE,786.0,785.4,786.0,ANURAS,107
99,99,785.0,2024-05-18 12:14:00,NSE,786.0,785.0,786.0,ANURAS,1956
100,100,784.95,2024-05-18 12:15:00,NSE,785.0,783.5,785.0,ANURAS,394
101,101,784.95,2024-05-18 12:16:00,NSE,785.0,784.0,784.0,ANURAS,36
102,102,785.0,2024-05-18 12:17:00,NSE,785.0,784.05,784.95,ANURAS,107
103,103,785.0,2024-05-18 12:18:00,NSE,785.0,785.0,785.0,ANURAS,66
104,104,785.0,2024-05-18 12:19:00,NSE,785.0,785.0,785.0,ANURAS,126
105,105,785.0,2024-05-18 12:20:00,NSE,785.0,785.0,785.0,ANURAS,0
106,106,785.0,2024-05-18 12:21:00,NSE,785.0,784.5,784.65,ANURAS,91
107,107,784.7,2024-05-18 12:22:00,NSE,785.0,784.7,785.0,ANURAS,46
108,108,784.8,2024-05-18 12:23:00,NSE,784.8,784.7,784.7,ANURAS,21
109,109,784.8,2024-05-18 12:24:00,NSE,784.8,784.8,784.8,ANURAS,145
110,110,784.95,2024-05-18 12:25:00,NSE,784.95,784.8,784.8,ANURAS,79
111,111,785.0,2024-05-18 12:26:00,NSE,785.0,784.95,784.95,ANURAS,170
112,112,785.0,2024-05-18 12:27:00,NSE,785.0,785.0,785.0,ANURAS,28
113,113,785.0,2024-05-18 12:28:00,NSE,785.0,785.0,785.0,ANURAS,399
114,114,780.0,2024-05-18 12:29:00,NSE,785.0,780.0,785.0,ANURAS,8650
115,115,780.0,2024-05-18 12:30:00,NSE,780.0,780.0,780.0,ANURAS,10
116,116,784.35,2024-05-18 12:31:00,NSE,784.35,784.35,784.35,ANURAS,0
117,117,784.35,2024-05-18 12:40:00,NSE,784.35,784.35,784.35,ANURAS,0
118,118,784.35,2024-05-18 12:41:00,NSE,784.35,784.35,784.35,ANURAS,50
119,119,784.35,2024-05-18 12:45:00,NSE,784.35,784.35,784.35,ANURAS,5
120,120,784.35,2024-05-18 12:46:00,NSE,784.35,784.35,784.35,ANURAS,15
121,121,784.35,2024-05-18 12:47:00,NSE,784.35,784.35,784.35,ANURAS,17
122,122,784.35,2024-05-18 12:49:00,NSE,784.35,784.35,784.35,ANURAS,0
