close,exchange_code,high,low,open,stock_code,volume
4320.5,NSE,4325.6,4320.5,4322.85,DRREDD,741
4325.05,NSE,4325.4,4316.9,4319.9,DRREDD,1502
4328.25,NSE,4329.15,4324.05,4325.05,DRREDD,1425
4330.65,NSE,4332.75,4328.2,4331.75,DRREDD,961
4328.0,NSE,4330.65,4325.3,4330.65,DRREDD,598
4331.9,NSE,4333.0,4328.15,4328.15,DRREDD,408
4333.0,NSE,4334.5,4330.55,4332.9,DRREDD,894
4333.0,NSE,4334.15,4331.95,4334.15,DRREDD,85
4326.55,NSE,4333.0,4325.75,4331.95,DRREDD,633
4329.2,NSE,4329.45,4326.55,4327.0,DRREDD,545
4332.45,NSE,4333.0,4327.3,4329.2,DRREDD,348
4333.0,NSE,4333.0,4330.95,4331.05,DRREDD,297
4327.4,NSE,4332.45,4325.0,4332.45,DRREDD,852
4325.0,NSE,4327.4,4323.15,4327.4,DRREDD,449
4322.55,NSE,4323.35,4320.4,4323.15,DRREDD,473
4325.0,NSE,4325.0,4322.1,4322.1,DRREDD,190
4325.0,NSE,4329.95,4323.6,4323.6,DRREDD,358
4332.0,NSE,4332.0,4326.6,4328.0,DRREDD,833
4331.5,NSE,4331.95,4330.15,4331.95,DRREDD,263
4333.0,NSE,4333.0,4330.1,4331.45,DRREDD,373
4332.25,NSE,4334.8,4331.6,4331.6,DRREDD,659
4331.3,NSE,4336.4,4331.3,4334.9,DRREDD,1529
4339.0,NSE,4339.0,4331.15,4332.05,DRREDD,1343
4334.85,NSE,4339.25,4333.0,4339.0,DRREDD,1004
4331.95,NSE,4337.85,4331.95,4334.85,DRREDD,881
4335.0,NSE,4337.55,4331.7,4331.85,DRREDD,1096
4335.05,NSE,4338.0,4333.55,4337.0,DRREDD,965
4338.0,NSE,4338.0,4334.2,4335.05,DRREDD,774
4330.4,NSE,4337.35,4326.55,4337.35,DRREDD,1696
4332.0,NSE,4332.65,4329.85,4331.9,DRREDD,636
4334.05,NSE,4334.05,4329.05,4331.9,DRREDD,1070
4333.55,NSE,4337.6,4332.5,4334.4,DRREDD,1092
4331.15,NSE,4335.0,4331.15,4335.0,DRREDD,352
4329.25,NSE,4331.8,4329.05,4330.45,DRREDD,465
4325.2,NSE,4326.0,4323.2,4325.05,DRREDD,779
4329.75,NSE,4329.8,4325.5,4325.5,DRREDD,389
4330.0,NSE,4330.55,4328.45,4330.0,DRREDD,1135
4333.25,NSE,4333.25,4328.6,4330.9,DRREDD,623
4329.3,NSE,4331.5,4328.55,4330.0,DRREDD,317
4330.0,NSE,4331.1,4329.3,4329.3,DRREDD,279
4332.95,NSE,4332.95,4329.9,4330.0,DRREDD,1255
4332.85,NSE,4332.85,4330.0,4331.35,DRREDD,248
4331.5,NSE,4332.85,4330.55,4332.85,DRREDD,153
4331.5,NSE,4332.55,4330.0,4330.0,DRREDD,295
4330.0,NSE,4331.5,4329.9,4331.45,DRREDD,322
4318.1,NSE,4330.35,4318.1,4330.35,DRREDD,1500
4329.65,NSE,4329.65,4318.15,4320.3,DRREDD,2434
4332.6,NSE,4332.65,4328.6,4328.6,DRREDD,943
4330.0,NSE,4333.5,4329.05,4332.55,DRREDD,3261
4324.15,NSE,4329.1,4324.15,4329.1,DRREDD,262
4322.8,NSE,4325.0,4322.7,4325.0,DRREDD,237
4325.0,NSE,4326.45,4323.4,4324.95,DRREDD,247
4321.35,NSE,4326.4,4321.35,4323.65,DRREDD,419
4319.3,NSE,4322.85,4318.8,4322.85,DRREDD,164
4322.05,NSE,4322.05,4319.3,4319.3,DRREDD,177
4319.8,NSE,4322.4,4319.55,4321.1,DRREDD,38885
4313.55,NSE,4319.8,4311.15,4319.8,DRREDD,2056
4315.25,NSE,4315.6,4312.95,4312.95,DRREDD,201
4316.25,NSE,4317.8,4314.65,4315.9,DRREDD,101
4317.85,NSE,4319.3,4313.8,4317.2,DRREDD,756
4316.95,NSE,4317.85,4311.7,4317.85,DRREDD,437
4320.5,NSE,4320.5,4316.7,4316.7,DRREDD,251
4321.4,NSE,4322.1,4319.95,4320.5,DRREDD,360
4316.25,NSE,4319.25,4314.9,4319.25,DRREDD,413
4323.45,NSE,4323.45,4316.75,4316.75,DRREDD,233
4323.15,NSE,4325.0,4319.2,4323.5,DRREDD,2212
4322.15,NSE,4324.4,4321.4,4323.05,DRREDD,207
4325.0,NSE,4326.05,4324.2,4324.2,DRREDD,225
4321.75,NSE,4325.0,4321.0,4325.0,DRREDD,521
4321.75,NSE,4321.75,4321.15,4321.15,DRREDD,89
4321.0,NSE,4321.15,4321.0,4321.15,DRREDD,258
4321.2,NSE,4323.35,4320.6,4320.6,DRREDD,487
4323.85,NSE,4324.0,4321.2,4322.25,DRREDD,221
4324.25,NSE,4324.25,4320.05,4322.65,DRREDD,525
4321.65,NSE,4323.5,4321.65,4323.5,DRREDD,11
4324.15,NSE,4324.15,4321.95,4321.95,DRREDD,40
4320.0,NSE,4324.15,4317.5,4322.1,DRREDD,650
4318.25,NSE,4320.0,4316.0,4318.25,DRREDD,348
