close,datetime,exchange_code,high,low,open,stock_code,volume
6060.0,2024-06-12 09:07:00,NSE,6060.0,6060.0,6060.0,DRREDD,0
6069.45,2024-06-12 09:15:00,NSE,6075.0,6046.3,6055.0,DRREDD,3918
6071.5,2024-06-12 09:16:00,NSE,6077.15,6066.05,6068.6,DRREDD,8003
6071.0,2024-06-12 09:17:00,NSE,6082.4,6069.1,6076.95,DRREDD,3459
6067.95,2024-06-12 09:18:00,NSE,6074.6,6065.1,6071.0,DRREDD,1562
6067.7,2024-06-12 09:19:00,NSE,6067.9,6060.4,6067.9,DRREDD,1389
6080.3,2024-06-12 09:20:00,NSE,6080.3,6067.7,6067.7,DRREDD,2032
6077.15,2024-06-12 09:21:00,NSE,6083.8,6077.15,6080.6,DRREDD,2279
6075.3,2024-06-12 09:22:00,NSE,6079.6,6072.05,6077.15,DRREDD,1046
6066.2,2024-06-12 09:23:00,NSE,6073.25,6066.2,6071.15,DRREDD,841
6061.85,2024-06-12 09:24:00,NSE,6061.85,6057.6,6060.0,DRREDD,6353
6054.25,2024-06-12 09:25:00,NSE,6061.4,6052.65,6061.4,DRREDD,2156
6054.0,2024-06-12 09:26:00,NSE,6058.1,6052.5,6052.5,DRREDD,1964
6052.3,2024-06-12 09:27:00,NSE,6055.2,6052.0,6055.2,DRREDD,613
6046.2,2024-06-12 09:28:00,NSE,6053.7,6045.8,6053.7,DRREDD,876
6050.8,2024-06-12 09:29:00,NSE,6052.65,6045.1,6045.1,DRREDD,819
6058.7,2024-06-12 09:30:00,NSE,6058.7,6050.7,6050.8,DRREDD,810
6054.05,2024-06-12 09:31:00,NSE,6062.3,6054.05,6058.8,DRREDD,868
6056.6,2024-06-12 09:32:00,NSE,6058.8,6054.4,6056.6,DRREDD,226
6058.4,2024-06-12 09:33:00,NSE,6060.95,6055.05,6055.05,DRREDD,1115
6056.1,2024-06-12 09:34:00,NSE,6061.0,6055.55,6057.75,DRREDD,346
6053.7,2024-06-12 09:35:00,NSE,6055.8,6050.55,6055.8,DRREDD,416
6055.05,2024-06-12 09:36:00,NSE,6056.3,6052.95,6056.3,DRREDD,604
6050.65,2024-06-12 09:37:00,NSE,6055.05,6050.65,6055.05,DRREDD,430
6046.75,2024-06-12 09:38:00,NSE,6049.35,6045.1,6049.05,DRREDD,1000
6047.45,2024-06-12 09:39:00,NSE,6047.45,6043.1,6046.75,DRREDD,902
6049.5,2024-06-12 09:40:00,NSE,6050.0,6046.2,6047.45,DRREDD,500
6050.7,2024-06-12 09:41:00,NSE,6052.7,6048.55,6048.55,DRREDD,572
6052.8,2024-06-12 09:42:00,NSE,6052.8,6050.05,6050.35,DRREDD,969
6052.4,2024-06-12 09:43:00,NSE,6054.75,6051.05,6054.75,DRREDD,808
6050.4,2024-06-12 09:44:00,NSE,6051.8,6047.25,6051.8,DRREDD,781
6051.8,2024-06-12 09:45:00,NSE,6051.8,6047.5,6048.05,DRREDD,640
6051.95,2024-06-12 09:46:00,NSE,6051.95,6048.2,6051.45,DRREDD,548
6052.6,2024-06-12 09:47:00,NSE,6054.5,6048.05,6051.95,DRREDD,699
6062.0,2024-06-12 09:48:00,NSE,6062.0,6056.35,6056.65,DRREDD,854
6061.1,2024-06-12 09:49:00,NSE,6063.7,6059.25,6060.25,DRREDD,533
6058.5,2024-06-12 09:50:00,NSE,6061.1,6057.25,6061.1,DRREDD,527
6063.0,2024-06-12 09:51:00,NSE,6063.0,6056.85,6058.45,DRREDD,508
6065.0,2024-06-12 09:52:00,NSE,6065.0,6062.95,6063.0,DRREDD,377
6064.7,2024-06-12 09:53:00,NSE,6065.0,6062.95,6065.0,DRREDD,257
6061.35,2024-06-12 09:54:00,NSE,6064.7,6060.3,6064.7,DRREDD,466
6058.15,2024-06-12 09:55:00,NSE,6064.95,6058.15,6059.15,DRREDD,541
6061.95,2024-06-12 09:56:00,NSE,6061.95,6057.45,6061.0,DRREDD,324
6055.75,2024-06-12 09:57:00,NSE,6061.95,6055.5,6060.45,DRREDD,404
