,datetime,close,exchange_code,high,low,open,stock_code,volume
0,2023-03-21 09:30:00,116.65,NSE,116.85,116.6,116.85,RURELE,33805
1,2023-03-21 09:31:00,116.6,NSE,116.65,116.5,116.65,RURELE,34938
2,2023-03-21 09:32:00,116.5,NSE,116.55,116.5,116.55,RURELE,26273
3,2023-03-21 09:33:00,116.6,NSE,116.6,116.5,116.5,RURELE,24052
4,2023-03-21 09:34:00,116.6,NSE,116.75,116.6,116.6,RURELE,24822
5,2023-03-21 09:35:00,116.45,NSE,116.6,116.45,116.6,RURELE,39260
6,2023-03-21 09:36:00,116.45,NSE,116.5,116.45,116.45,RURELE,17948
7,2023-03-21 09:37:00,116.45,NSE,116.55,116.45,116.45,RURELE,35390
8,2023-03-21 09:38:00,116.55,NSE,116.55,116.5,116.5,RURELE,14027
9,2023-03-21 09:39:00,116.5,NSE,116.6,116.5,116.5,RURELE,29632
10,2023-03-21 09:40:00,116.45,NSE,116.6,116.4,116.55,RURELE,19655
11,2023-03-21 09:41:00,116.4,NSE,116.45,116.4,116.4,RURELE,20944
12,2023-03-21 09:42:00,116.35,NSE,116.4,116.35,116.4,RURELE,10784
13,2023-03-21 09:43:00,116.4,NSE,116.5,116.35,116.35,RURELE,21383
14,2023-03-21 09:44:00,116.3,NSE,116.4,116.3,116.4,RURELE,20024
15,2023-03-21 09:45:00,116.55,NSE,116.55,116.25,116.3,RURELE,24776
16,2023-03-21 09:46:00,116.55,NSE,116.6,116.55,116.55,RURELE,12820
17,2023-03-21 09:47:00,116.4,NSE,116.6,116.4,116.55,RURELE,27729
18,2023-03-21 09:48:00,116.4,NSE,116.55,116.4,116.4,RURELE,24546
19,2023-03-21 09:49:00,116.3,NSE,116.45,116.3,116.35,RURELE,30002
20,2023-03-21 09:50:00,116.25,NSE,116.35,116.25,116.35,RURELE,14647
21,2023-03-21 09:51:00,116.5,NSE,116.5,116.25,116.3,RURELE,18853
22,2023-03-21 09:52:00,116.4,NSE,116.55,116.4,116.55,RURELE,14354
23,2023-03-21 09:53:00,116.35,NSE,116.45,116.3,116.4,RURELE,24296
24,2023-03-21 09:54:00,116.45,NSE,116.5,116.25,116.35,RURELE,15682
25,2023-03-21 09:55:00,116.7,NSE,116.75,116.45,116.45,RURELE,23414
26,2023-03-21 09:56:00,116.8,NSE,116.9,116.7,116.7,RURELE,25537
27,2023-03-21 09:57:00,116.8,NSE,116.85,116.75,116.8,RURELE,22080
28,2023-03-21 09:58:00,116.65,NSE,116.8,116.65,116.8,RURELE,15289
29,2023-03-21 09:59:00,116.5,NSE,116.7,116.5,116.7,RURELE,19575
30,2023-03-21 10:00:00,116.55,NSE,116.65,116.5,116.6,RURELE,18080
31,2023-03-21 10:01:00,116.45,NSE,116.55,116.45,116.55,RURELE,18022
32,2023-03-21 10:02:00,116.5,NSE,116.5,116.4,116.5,RURELE,10957
33,2023-03-21 10:03:00,116.75,NSE,116.75,116.45,116.45,RURELE,28649
34,2023-03-21 10:04:00,116.75,NSE,116.8,116.75,116.75,RURELE,32548
35,2023-03-21 10:05:00,116.75,NSE,116.8,116.75,116.8,RURELE,37155
36,2023-03-21 10:06:00,116.4,NSE,116.7,116.4,116.7,RURELE,28672
37,2023-03-21 10:07:00,116.5,NSE,116.5,116.4,116.4,RURELE,16550
38,2023-03-21 10:08:00,116.65,NSE,116.65,116.45,116.5,RURELE,17377
39,2023-03-21 10:09:00,116.6,NSE,116.65,116.5,116.65,RURELE,15133
40,2023-03-21 10:10:00,116.4,NSE,116.6,116.4,116.6,RURELE,15817
41,2023-03-21 10:11:00,116.45,NSE,116.45,116.4,116.4,RURELE,11322
42,2023-03-21 10:12:00,116.55,NSE,116.6,116.45,116.45,RURELE,16732
43,2023-03-21 10:13:00,116.45,NSE,116.6,116.45,116.55,RURELE,16852
44,2023-03-21 10:14:00,116.5,NSE,116.5,116.45,116.45,RURELE,13066
45,2023-03-21 10:15:00,116.4,NSE,116.5,116.4,116.4,RURELE,5126
46,2023-03-21 10:16:00,116.4,NSE,116.45,116.4,116.45,RURELE,9516
47,2023-03-21 10:17:00,116.55,NSE,116.6,116.45,116.45,RURELE,21227
