,close,datetime,exchange_code,high,low,open,stock_code,volume
0,1021.4,2024-04-19 09:07:00,NSE,1021.4,1021.4,1021.4,ADATRA,3968
1,1031.65,2024-04-19 09:15:00,NSE,1033.95,1022.3,1029.95,ADATRA,21284
2,1031.0,2024-04-19 09:16:00,NSE,1035.0,1028.1,1031.1,ADATRA,22843
3,1028.0,2024-04-19 09:17:00,NSE,1030.75,1027.75,1030.0,ADATRA,10858
4,1022.2,2024-04-19 09:18:00,NSE,1030.3,1022.2,1028.0,ADATRA,9868
5,1022.85,2024-04-19 09:19:00,NSE,1024.45,1020.05,1024.45,ADATRA,11158
6,1018.85,2024-04-19 09:20:00,NSE,1020.4,1012.05,1020.4,ADATRA,20403
7,1014.75,2024-04-19 09:21:00,NSE,1018.5,1011.4,1018.5,ADATRA,17201
8,1026.0,2024-04-19 09:22:00,NSE,1026.0,1014.8,1014.8,ADATRA,17062
9,1027.7,2024-04-19 09:23:00,NSE,1028.4,1024.2,1024.25,ADATRA,15097
10,1029.0,2024-04-19 09:24:00,NSE,1029.3,1026.95,1026.95,ADATRA,5552
11,1028.4,2024-04-19 09:25:00,NSE,1029.0,1026.7,1029.0,ADATRA,1715
12,1026.95,2024-04-19 09:26:00,NSE,1028.3,1026.2,1027.05,ADATRA,3534
13,1025.15,2024-04-19 09:27:00,NSE,1027.8,1024.55,1026.55,ADATRA,5599
14,1026.8,2024-04-19 09:28:00,NSE,1028.85,1025.05,1025.05,ADATRA,4158
15,1026.95,2024-04-19 09:29:00,NSE,1027.0,1025.55,1027.0,ADATRA,1737
16,1026.85,2024-04-19 09:30:00,NSE,1027.0,1025.75,1026.25,ADATRA,2781
17,1022.6,2024-04-19 09:31:00,NSE,1026.0,1021.35,1026.0,ADATRA,7041
18,1023.55,2024-04-19 09:32:00,NSE,1024.15,1022.1,1022.5,ADATRA,1254
19,1025.5,2024-04-19 09:33:00,NSE,1026.75,1023.4,1023.4,ADATRA,2940
20,1026.15,2024-04-19 09:34:00,NSE,1026.2,1024.65,1025.25,ADATRA,9142
21,1031.25,2024-04-19 09:35:00,NSE,1033.3,1026.95,1026.95,ADATRA,14797
22,1031.55,2024-04-19 09:36:00,NSE,1032.6,1030.75,1031.05,ADATRA,5045
23,1034.65,2024-04-19 09:37:00,NSE,1034.65,1031.45,1031.55,ADATRA,5835
24,1034.1,2024-04-19 09:38:00,NSE,1035.9,1034.0,1035.9,ADATRA,6888
25,1034.95,2024-04-19 09:39:00,NSE,1035.2,1034.0,1034.0,ADATRA,2647
26,1033.15,2024-04-19 09:40:00,NSE,1034.95,1032.1,1034.95,ADATRA,22113
27,1034.35,2024-04-19 09:41:00,NSE,1035.7,1034.0,1034.0,ADATRA,1052
28,1033.7,2024-04-19 09:42:00,NSE,1034.45,1033.0,1034.4,ADATRA,1471
29,1031.15,2024-04-19 09:43:00,NSE,1034.0,1030.35,1033.7,ADATRA,1934
30,1032.85,2024-04-19 09:44:00,NSE,1033.9,1030.35,1031.0,ADATRA,15120
31,1031.9,2024-04-19 09:45:00,NSE,1033.5,1031.9,1032.85,ADATRA,1463
32,1031.8,2024-04-19 09:46:00,NSE,1031.95,1030.25,1030.3,ADATRA,2745
33,1033.95,2024-04-19 09:47:00,NSE,1035.0,1031.9,1031.9,ADATRA,15618
34,1038.0,2024-04-19 09:48:00,NSE,1038.6,1033.95,1033.95,ADATRA,12858
35,1038.0,2024-04-19 09:49:00,NSE,1038.95,1037.0,1037.7,ADATRA,3826
36,1037.3,2024-04-19 09:50:00,NSE,1038.3,1036.8,1038.0,ADATRA,1331
37,1037.0,2024-04-19 09:51:00,NSE,1037.75,1036.65,1037.3,ADATRA,1196
38,1035.05,2024-04-19 09:52:00,NSE,1036.0,1035.0,1035.35,ADATRA,1606
39,1034.7,2024-04-19 09:53:00,NSE,1036.8,1034.6,1035.0,ADATRA,1712
40,1031.45,2024-04-19 09:54:00,NSE,1033.75,1030.5,1033.75,ADATRA,2482
41,1030.65,2024-04-19 09:55:00,NSE,1031.95,1030.1,1031.95,ADATRA,5285
42,1033.7,2024-04-19 09:56:00,NSE,1033.7,1030.7,1030.95,ADATRA,1056
43,1031.75,2024-04-19 09:57:00,NSE,1033.3,1031.75,1033.3,ADATRA,267
44,1033.85,2024-04-19 09:58:00,NSE,1034.2,1031.95,1032.0,ADATRA,1875
45,1032.4,2024-04-19 09:59:00,NSE,1033.8,1032.4,1032.85,ADATRA,1270
46,1032.65,2024-04-19 10:00:00,NSE,1033.6,1032.5,1032.5,ADATRA,504
47,1036.4,2024-04-19 10:01:00,NSE,1036.4,1032.65,1032.65,ADATRA,1888
48,1037.85,2024-04-19 10:02:00,NSE,1038.0,1035.55,1036.4,ADATRA,2538
49,1036.95,2024-04-19 10:03:00,NSE,1038.6,1036.7,1038.6,ADATRA,2310
50,1038.0,2024-04-19 10:04:00,NSE,1038.0,1037.05,1037.45,ADATRA,2467
51,1035.35,2024-04-19 10:05:00,NSE,1037.0,1035.35,1036.55,ADATRA,613
52,1035.65,2024-04-19 10:06:00,NSE,1035.75,1034.95,1035.0,ADATRA,934
53,1035.0,2024-04-19 10:07:00,NSE,1035.9,1034.35,1035.9,ADATRA,1360
54,1035.1,2024-04-19 10:08:00,NSE,1035.1,1034.45,1035.0,ADATRA,719
55,1035.1,2024-04-19 10:09:00,NSE,1035.1,1034.25,1035.1,ADATRA,731
56,1035.05,2024-04-19 10:10:00,NSE,1035.1,1034.5,1035.1,ADATRA,197
57,1035.95,2024-04-19 10:11:00,NSE,1035.95,1034.3,1035.05,ADATRA,10059
58,1036.0,2024-04-19 10:12:00,NSE,1036.0,1035.05,1035.95,ADATRA,618
59,1035.95,2024-04-19 10:13:00,NSE,1036.0,1035.1,1036.0,ADATRA,489
60,1037.2,2024-04-19 10:14:00,NSE,1037.85,1037.2,1037.25,ADATRA,2953
61,1036.85,2024-04-19 10:15:00,NSE,1037.95,1036.55,1037.0,ADATRA,1181
62,1037.0,2024-04-19 10:16:00,NSE,1037.95,1036.85,1036.85,ADATRA,2648
63,1036.8,2024-04-19 10:17:00,NSE,1037.8,1036.7,1037.8,ADATRA,192
64,1037.05,2024-04-19 10:18:00,NSE,1037.25,1035.9,1037.25,ADATRA,154
65,1037.3,2024-04-19 10:19:00,NSE,1037.7,1036.0,1037.25,ADATRA,6847
66,1037.55,2024-04-19 10:20:00,NSE,1037.7,1036.5,1037.3,ADATRA,626
67,1038.0,2024-04-19 10:21:00,NSE,1038.55,1036.5,1037.55,ADATRA,3360
68,1036.6,2024-04-19 10:22:00,NSE,1038.6,1035.45,1038.0,ADATRA,3442
69,1036.95,2024-04-19 10:23:00,NSE,1036.95,1035.35,1036.6,ADATRA,3344
70,1035.0,2024-04-19 10:24:00,NSE,1037.95,1034.2,1037.95,ADATRA,2888
