close,exchange_code,high,low,open,stock_code,volume
211.05,NSE,211.1,211.05,211.1,ITC,52391
211.3,NSE,211.3,210.85,211.0,ITC,87989
211.45,NSE,211.45,211.25,211.35,ITC,76900
211.0,NSE,211.45,211.0,211.3,ITC,68348
211.15,NSE,211.25,211.0,211.1,ITC,120522
211.75,NSE,211.75,211.2,211.25,ITC,89731
211.8,NSE,211.85,211.7,211.75,ITC,77183
211.8,NSE,211.85,211.8,211.8,ITC,48246
212.0,NSE,212.15,211.75,211.8,ITC,84129
212.2,NSE,212.3,211.95,211.95,ITC,62683
212.4,NSE,212.4,212.2,212.3,ITC,76889
212.3,NSE,212.45,212.3,212.45,ITC,41817
212.65,NSE,212.65,212.3,212.35,ITC,69956
212.65,NSE,212.75,212.45,212.6,ITC,102304
212.65,NSE,212.8,212.5,212.6,ITC,173009
212.95,NSE,213.15,212.7,212.7,ITC,116129
213.1,NSE,213.15,212.9,213.0,ITC,69870
212.9,NSE,213.0,212.65,213.0,ITC,72177
212.55,NSE,212.95,212.55,212.9,ITC,153543
212.55,NSE,212.7,212.5,212.6,ITC,61686
212.6,NSE,212.9,212.6,212.6,ITC,55632
212.8,NSE,212.8,212.65,212.65,ITC,31971
212.4,NSE,212.8,212.4,212.8,ITC,81552
212.4,NSE,212.5,212.3,212.4,ITC,34435
212.35,NSE,212.35,212.1,212.3,ITC,45731
212.65,NSE,212.75,212.35,212.35,ITC,40785
212.8,NSE,212.85,212.6,212.75,ITC,48108
212.95,NSE,213.0,212.8,212.85,ITC,106473
212.9,NSE,212.95,212.8,212.85,ITC,64336
212.95,NSE,213.0,212.85,212.85,ITC,32521
213.0,NSE,213.1,212.9,212.9,ITC,51632
213.15,NSE,213.15,213.0,213.05,ITC,27764
213.1,NSE,213.45,213.05,213.05,ITC,86052
213.05,NSE,213.3,213.05,213.15,ITC,49204
213.1,NSE,213.15,213.0,213.1,ITC,74407
213.0,NSE,213.1,212.9,213.0,ITC,28949
212.95,NSE,213.25,212.95,213.0,ITC,36045
212.95,NSE,213.0,212.85,212.9,ITC,43000
212.7,NSE,212.95,212.7,212.95,ITC,29251
212.65,NSE,212.75,212.6,212.7,ITC,63886
212.25,NSE,212.65,212.25,212.65,ITC,47738
212.0,NSE,212.25,211.85,212.2,ITC,109295
212.15,NSE,212.25,212.0,212.0,ITC,47006
212.3,NSE,212.4,212.15,212.15,ITC,43827
212.4,NSE,212.4,212.15,212.3,ITC,35217
212.65,NSE,212.65,212.2,212.4,ITC,44008
212.35,NSE,212.65,212.3,212.65,ITC,28341
212.3,NSE,212.45,212.15,212.45,ITC,28831
212.3,NSE,212.35,212.25,212.25,ITC,19694
212.5,NSE,212.7,212.3,212.3,ITC,29201
212.65,NSE,212.7,212.45,212.5,ITC,34404
212.4,NSE,212.65,212.4,212.65,ITC,20337
212.4,NSE,212.55,212.35,212.5,ITC,31169
212.2,NSE,212.45,212.2,212.4,ITC,31968
