close,datetime,exchange_code,high,low,open,stock_code,volume
436.9,2024-06-13 09:07:00,NSE,436.9,436.9,436.9,ITC,0
434.45,2024-06-13 09:15:00,NSE,435.4,434.15,435.4,ITC,159401
433.25,2024-06-13 09:16:00,NSE,434.35,433.2,434.25,ITC,86070
433.5,2024-06-13 09:17:00,NSE,433.5,433.25,433.25,ITC,37148
433.5,2024-06-13 09:18:00,NSE,433.75,433.4,433.6,ITC,55987
433.6,2024-06-13 09:19:00,NSE,433.8,433.55,433.6,ITC,31345
434.05,2024-06-13 09:20:00,NSE,434.15,433.6,433.6,ITC,25079
434.45,2024-06-13 09:21:00,NSE,434.45,433.95,433.95,ITC,19940
434.25,2024-06-13 09:22:00,NSE,434.5,434.25,434.4,ITC,35162
434.3,2024-06-13 09:23:00,NSE,434.3,434.1,434.25,ITC,22880
434.1,2024-06-13 09:24:00,NSE,434.25,434.0,434.25,ITC,15216
434.2,2024-06-13 09:25:00,NSE,434.25,434.1,434.2,ITC,23716
434.3,2024-06-13 09:26:00,NSE,434.35,434.25,434.25,ITC,18873
434.35,2024-06-13 09:27:00,NSE,434.5,434.2,434.25,ITC,23401
434.15,2024-06-13 09:28:00,NSE,434.4,434.15,434.25,ITC,16352
434.25,2024-06-13 09:29:00,NSE,434.25,434.05,434.2,ITC,12095
434.1,2024-06-13 09:30:00,NSE,434.3,434.05,434.3,ITC,15120
433.85,2024-06-13 09:31:00,NSE,434.15,433.7,434.15,ITC,46624
433.85,2024-06-13 09:32:00,NSE,434.0,433.85,433.95,ITC,16148
433.7,2024-06-13 09:33:00,NSE,433.85,433.65,433.85,ITC,9744
433.9,2024-06-13 09:34:00,NSE,433.9,433.7,433.7,ITC,13929
433.85,2024-06-13 09:35:00,NSE,433.95,433.85,433.85,ITC,11889
433.9,2024-06-13 09:36:00,NSE,433.9,433.65,433.9,ITC,39532
433.5,2024-06-13 09:37:00,NSE,433.9,433.5,433.8,ITC,27226
433.55,2024-06-13 09:38:00,NSE,433.95,433.5,433.65,ITC,14398
433.75,2024-06-13 09:39:00,NSE,433.75,433.55,433.7,ITC,16740
