,datetime,close,exchange_code,high,low,open,stock_code,volume
0,2020-07-31 09:30:00,1352.0,NSE,1353.0,1351.5,1353.0,PIDIND,1044
1,2020-07-31 09:31:00,1351.7,NSE,1354.9,1350.5,1352.7,PIDIND,3178
2,2020-07-31 09:32:00,1353.15,NSE,1353.4,1350.5,1350.75,PIDIND,1904
3,2020-07-31 09:33:00,1351.1,NSE,1353.8,1350.2,1353.55,PIDIND,2114
4,2020-07-31 09:34:00,1351.65,NSE,1352.55,1350.1,1351.1,PIDIND,1379
5,2020-07-31 09:35:00,1351.5,NSE,1353.0,1351.5,1352.5,PIDIND,833
6,2020-07-31 09:36:00,1351.55,NSE,1352.85,1351.5,1352.0,PIDIND,1115
7,2020-07-31 09:37:00,1351.2,NSE,1352.6,1350.65,1351.5,PIDIND,766
8,2020-07-31 09:38:00,1350.0,NSE,1351.7,1348.5,1350.8,PIDIND,3155
9,2020-07-31 09:39:00,1350.15,NSE,1350.7,1349.1,1349.85,PIDIND,1132
10,2020-07-31 09:40:00,1349.1,NSE,1351.25,1349.1,1350.4,PIDIND,1652
11,2020-07-31 09:41:00,1349.0,NSE,1350.0,1348.0,1349.95,PIDIND,3526
12,2020-07-31 09:42:00,1350.8,NSE,1350.8,1348.8,1348.8,PIDIND,732
13,2020-07-31 09:43:00,1349.85,NSE,1350.8,1349.1,1350.65,PIDIND,1380
14,2020-07-31 09:44:00,1349.9,NSE,1350.9,1349.15,1349.15,PIDIND,1445
15,2020-07-31 09:45:00,1352.75,NSE,1352.95,1349.7,1350.45,PIDIND,1798
16,2020-07-31 09:46:00,1351.5,NSE,1353.25,1350.1,1353.2,PIDIND,1841
17,2020-07-31 09:47:00,1351.6,NSE,1352.9,1350.7,1352.45,PIDIND,2521
18,2020-07-31 09:48:00,1351.1,NSE,1352.6,1351.1,1351.6,PIDIND,724
19,2020-07-31 09:49:00,1351.4,NSE,1352.25,1351.3,1351.3,PIDIND,558
20,2020-07-31 09:50:00,1351.35,NSE,1352.0,1351.0,1351.3,PIDIND,1763
21,2020-07-31 09:51:00,1350.05,NSE,1351.5,1349.2,1351.0,PIDIND,1817
22,2020-07-31 09:52:00,1348.65,NSE,1351.95,1348.5,1349.7,PIDIND,2802
23,2020-07-31 09:53:00,1347.0,NSE,1348.15,1345.75,1348.1,PIDIND,2145
24,2020-07-31 09:54:00,1347.3,NSE,1347.95,1347.0,1347.0,PIDIND,531
25,2020-07-31 09:55:00,1346.1,NSE,1347.0,1345.75,1347.0,PIDIND,1951
26,2020-07-31 09:56:00,1344.0,NSE,1346.45,1343.3,1346.45,PIDIND,5751
27,2020-07-31 09:57:00,1343.85,NSE,1344.75,1343.5,1344.0,PIDIND,1200
28,2020-07-31 09:58:00,1343.55,NSE,1344.65,1343.25,1343.9,PIDIND,1156
29,2020-07-31 09:59:00,1343.25,NSE,1345.0,1343.0,1343.0,PIDIND,1122
30,2020-07-31 10:00:00,1342.15,NSE,1344.0,1342.15,1344.0,PIDIND,2338
31,2020-07-31 10:01:00,1344.7,NSE,1345.5,1342.5,1343.1,PIDIND,1436
32,2020-07-31 10:02:00,1347.25,NSE,1347.25,1344.85,1346.05,PIDIND,2052
33,2020-07-31 10:03:00,1346.05,NSE,1347.95,1346.0,1347.15,PIDIND,1174
34,2020-07-31 10:04:00,1346.25,NSE,1346.85,1345.6,1346.1,PIDIND,980
35,2020-07-31 10:05:00,1344.1,NSE,1345.6,1344.0,1345.6,PIDIND,1215
36,2020-07-31 10:06:00,1341.1,NSE,1344.95,1341.1,1344.95,PIDIND,4777
37,2020-07-31 10:07:00,1343.9,NSE,1344.8,1341.0,1341.8,PIDIND,2026
38,2020-07-31 10:08:00,1342.85,NSE,1344.3,1342.3,1343.4,PIDIND,1289
39,2020-07-31 10:09:00,1343.65,NSE,1343.65,1342.2,1343.0,PIDIND,1331
40,2020-07-31 10:10:00,1341.75,NSE,1343.65,1341.1,1343.0,PIDIND,2134
41,2020-07-31 10:11:00,1342.35,NSE,1342.95,1341.1,1341.1,PIDIND,1554
42,2020-07-31 10:12:00,1342.2,NSE,1343.75,1342.05,1342.05,PIDIND,1401
43,2020-07-31 10:13:00,1341.6,NSE,1343.05,1341.25,1343.05,PIDIND,745
44,2020-07-31 10:14:00,1341.7,NSE,1342.8,1341.5,1342.45,PIDIND,1387
45,2020-07-31 10:15:00,1341.9,NSE,1342.8,1341.5,1341.65,PIDIND,731
46,2020-07-31 10:16:00,1343.4,NSE,1343.65,1341.6,1341.6,PIDIND,1419
47,2020-07-31 10:17:00,1343.4,NSE,1343.55,1342.55,1342.55,PIDIND,673
48,2020-07-31 10:18:00,1343.05,NSE,1343.95,1342.6,1343.95,PIDIND,777
49,2020-07-31 10:19:00,1344.5,NSE,1344.8,1342.5,1343.05,PIDIND,1823
50,2020-07-31 10:20:00,1344.3,NSE,1344.7,1342.85,1343.35,PIDIND,1837
51,2020-07-31 10:21:00,1343.35,NSE,1344.3,1343.0,1343.25,PIDIND,607
52,2020-07-31 10:22:00,1344.3,NSE,1344.6,1343.4,1344.0,PIDIND,800
53,2020-07-31 10:23:00,1346.0,NSE,1346.5,1344.3,1344.55,PIDIND,1928
54,2020-07-31 10:24:00,1346.5,NSE,1347.0,1344.95,1345.25,PIDIND,1974
55,2020-07-31 10:25:00,1346.9,NSE,1347.8,1345.65,1345.65,PIDIND,2272
56,2020-07-31 10:26:00,1347.6,NSE,1347.8,1345.9,1346.0,PIDIND,861
57,2020-07-31 10:27:00,1347.45,NSE,1347.75,1345.8,1347.75,PIDIND,2669
58,2020-07-31 10:28:00,1347.8,NSE,1348.0,1346.4,1347.45,PIDIND,2626
59,2020-07-31 10:29:00,1347.9,NSE,1347.9,1347.5,1347.8,PIDIND,1487
60,2020-07-31 10:30:00,1351.0,NSE,1351.6,1348.0,1348.0,PIDIND,2567
61,2020-07-31 10:31:00,1350.6,NSE,1351.95,1350.6,1351.5,PIDIND,1433
