datetime,close,exchange_code,high,low,open,stock_code,volume
2023-04-25 09:30:00,82.2,NSE,82.3,82.2,82.2,SAIL,27730
2023-04-25 09:31:00,82.2,NSE,82.25,82.2,82.25,SAIL,31543
2023-04-25 09:32:00,82.25,NSE,82.25,82.2,82.2,SAIL,15400
2023-04-25 09:33:00,82.2,NSE,82.3,82.2,82.25,SAIL,27006
2023-04-25 09:34:00,82.2,NSE,82.3,82.15,82.2,SAIL,34376
2023-04-25 09:35:00,82.2,NSE,82.2,82.15,82.15,SAIL,24946
2023-04-25 09:36:00,82.15,NSE,82.2,82.1,82.2,SAIL,27717
2023-04-25 09:37:00,82.2,NSE,82.2,82.1,82.15,SAIL,9384
2023-04-25 09:38:00,82.25,NSE,82.25,82.2,82.2,SAIL,6876
2023-04-25 09:39:00,82.25,NSE,82.25,82.2,82.25,SAIL,28762
2023-04-25 09:40:00,82.2,NSE,82.25,82.2,82.25,SAIL,9154
2023-04-25 09:41:00,82.25,NSE,82.3,82.2,82.25,SAIL,9128
2023-04-25 09:42:00,82.15,NSE,82.25,82.1,82.25,SAIL,41174
2023-04-25 09:43:00,82.1,NSE,82.15,82.05,82.15,SAIL,41816
2023-04-25 09:44:00,82.0,NSE,82.1,81.95,82.1,SAIL,87692
2023-04-25 09:45:00,82.1,NSE,82.1,81.95,82.0,SAIL,12692
2023-04-25 09:46:00,82.1,NSE,82.1,82.05,82.1,SAIL,4132
2023-04-25 09:47:00,82.1,NSE,82.15,82.05,82.05,SAIL,12320
2023-04-25 09:48:00,82.15,NSE,82.15,82.1,82.1,SAIL,4119
2023-04-25 09:49:00,82.1,NSE,82.15,82.05,82.15,SAIL,13753
2023-04-25 09:50:00,82.2,NSE,82.2,82.05,82.05,SAIL,7702
2023-04-25 09:51:00,82.1,NSE,82.2,82.1,82.15,SAIL,4855
2023-04-25 09:52:00,82.15,NSE,82.15,82.1,82.15,SAIL,5538
2023-04-25 09:53:00,82.25,NSE,82.25,82.1,82.2,SAIL,49381
2023-04-25 09:54:00,82.2,NSE,82.25,82.15,82.25,SAIL,16669
2023-04-25 09:55:00,82.2,NSE,82.25,82.15,82.15,SAIL,17052
2023-04-25 09:56:00,82.25,NSE,82.3,82.2,82.2,SAIL,8327
2023-04-25 09:57:00,82.25,NSE,82.3,82.25,82.25,SAIL,11856
2023-04-25 09:58:00,82.3,NSE,82.35,82.25,82.25,SAIL,107443
