,Unnamed: 0,close,datetime,exchange_code,high,low,open,stock_code,volume
0,0,5888.0,2024-02-22 09:07:00,NSE,5888.0,5888.0,5888.0,ABBPOW,0
1,1,5840.0,2024-02-22 09:15:00,NSE,5897.95,5840.0,5897.95,ABBPOW,1075
2,2,5845.1,2024-02-22 09:16:00,NSE,5846.35,5833.2,5841.8,ABBPOW,509
3,3,5866.0,2024-02-22 09:17:00,NSE,5866.5,5845.0,5845.0,ABBPOW,304
4,4,5848.6,2024-02-22 09:18:00,NSE,5865.95,5840.0,5865.95,ABBPOW,247
5,5,5840.7,2024-02-22 09:19:00,NSE,5849.75,5834.7,5848.7,ABBPOW,148
6,6,5821.0,2024-02-22 09:20:00,NSE,5847.1,5820.0,5847.1,ABBPOW,158
7,7,5826.85,2024-02-22 09:21:00,NSE,5827.15,5820.0,5827.15,ABBPOW,23
8,8,5819.75,2024-02-22 09:22:00,NSE,5819.75,5810.05,5810.05,ABBPOW,97
9,9,5812.65,2024-02-22 09:23:00,NSE,5822.2,5812.65,5819.75,ABBPOW,74
10,10,5798.15,2024-02-22 09:24:00,NSE,5812.65,5798.15,5812.65,ABBPOW,515
11,11,5794.25,2024-02-22 09:25:00,NSE,5800.45,5794.25,5798.15,ABBPOW,53
12,12,5800.0,2024-02-22 09:26:00,NSE,5804.1,5798.9,5804.1,ABBPOW,65
13,13,5808.15,2024-02-22 09:27:00,NSE,5808.15,5794.6,5802.3,ABBPOW,39
14,14,5794.05,2024-02-22 09:28:00,NSE,5810.0,5794.05,5808.15,ABBPOW,54
15,15,5803.0,2024-02-22 09:29:00,NSE,5803.05,5794.0,5795.0,ABBPOW,109
16,16,5748.25,2024-02-22 09:30:00,NSE,5803.0,5748.25,5803.0,ABBPOW,750
17,17,5754.95,2024-02-22 09:31:00,NSE,5756.7,5745.1,5750.0,ABBPOW,230
18,18,5770.85,2024-02-22 09:32:00,NSE,5770.85,5757.6,5757.6,ABBPOW,116
19,19,5792.45,2024-02-22 09:33:00,NSE,5792.45,5770.85,5770.85,ABBPOW,70
20,20,5750.2,2024-02-22 09:34:00,NSE,5787.95,5750.2,5787.95,ABBPOW,138
21,21,5774.25,2024-02-22 09:35:00,NSE,5778.4,5762.5,5762.5,ABBPOW,30
22,22,5798.0,2024-02-22 09:36:00,NSE,5798.0,5779.7,5779.7,ABBPOW,31
23,23,5791.95,2024-02-22 09:37:00,NSE,5802.6,5785.2,5802.6,ABBPOW,228
24,24,5800.05,2024-02-22 09:38:00,NSE,5800.05,5784.15,5795.3,ABBPOW,187
25,25,5800.0,2024-02-22 09:39:00,NSE,5800.0,5800.0,5800.0,ABBPOW,2
26,26,5819.9,2024-02-22 09:40:00,NSE,5819.9,5800.0,5800.0,ABBPOW,74
27,27,5818.1,2024-02-22 09:41:00,NSE,5827.15,5810.75,5810.75,ABBPOW,148
28,28,5830.85,2024-02-22 09:42:00,NSE,5830.85,5818.1,5818.1,ABBPOW,21
29,29,5815.2,2024-02-22 09:43:00,NSE,5826.55,5815.2,5826.55,ABBPOW,53
30,30,5802.15,2024-02-22 09:44:00,NSE,5823.7,5802.15,5815.2,ABBPOW,72
31,31,5816.05,2024-02-22 09:45:00,NSE,5816.05,5801.65,5801.65,ABBPOW,32
32,32,5825.0,2024-02-22 09:46:00,NSE,5825.0,5816.05,5816.05,ABBPOW,59
33,33,5825.8,2024-02-22 09:47:00,NSE,5839.4,5820.0,5820.0,ABBPOW,172
34,34,5822.4,2024-02-22 09:48:00,NSE,5822.4,5817.95,5819.9,ABBPOW,78
35,35,5830.75,2024-02-22 09:49:00,NSE,5838.95,5828.9,5828.9,ABBPOW,208
36,36,5837.85,2024-02-22 09:50:00,NSE,5837.85,5829.9,5830.75,ABBPOW,38
37,37,5837.95,2024-02-22 09:51:00,NSE,5839.0,5831.1,5837.6,ABBPOW,47
38,38,5829.0,2024-02-22 09:52:00,NSE,5835.0,5829.0,5835.0,ABBPOW,9
39,39,5826.5,2024-02-22 09:53:00,NSE,5829.95,5815.5,5829.95,ABBPOW,178
40,40,5813.1,2024-02-22 09:54:00,NSE,5826.5,5813.1,5826.5,ABBPOW,20
41,41,5816.2,2024-02-22 09:55:00,NSE,5816.2,5810.4,5810.4,ABBPOW,135
42,42,5811.65,2024-02-22 09:56:00,NSE,5813.75,5811.65,5813.75,ABBPOW,5
43,43,5822.25,2024-02-22 09:57:00,NSE,5822.25,5811.9,5811.9,ABBPOW,2
44,44,5816.0,2024-02-22 09:58:00,NSE,5824.1,5815.9,5822.25,ABBPOW,22
45,45,5815.9,2024-02-22 09:59:00,NSE,5816.0,5815.9,5816.0,ABBPOW,3
46,46,5814.6,2024-02-22 10:00:00,NSE,5815.2,5814.6,5815.2,ABBPOW,10
47,47,5804.2,2024-02-22 10:01:00,NSE,5814.6,5804.0,5814.6,ABBPOW,28
48,48,5816.6,2024-02-22 10:02:00,NSE,5816.6,5807.1,5807.1,ABBPOW,5
49,49,5826.0,2024-02-22 10:03:00,NSE,5826.0,5815.25,5816.6,ABBPOW,63
50,50,5831.5,2024-02-22 10:04:00,NSE,5831.5,5826.0,5826.0,ABBPOW,40
51,51,5820.85,2024-02-22 10:05:00,NSE,5831.5,5820.85,5831.5,ABBPOW,63
52,52,5818.6,2024-02-22 10:06:00,NSE,5818.6,5818.6,5818.6,ABBPOW,1
53,53,5831.8,2024-02-22 10:07:00,NSE,5831.8,5818.6,5818.6,ABBPOW,100
54,54,5836.8,2024-02-22 10:08:00,NSE,5837.55,5831.8,5831.8,ABBPOW,97
55,55,5840.0,2024-02-22 10:09:00,NSE,5840.0,5832.45,5834.35,ABBPOW,30
56,56,5840.5,2024-02-22 10:10:00,NSE,5840.5,5833.85,5840.0,ABBPOW,28
57,57,5836.8,2024-02-22 10:11:00,NSE,5845.5,5836.8,5840.5,ABBPOW,10
58,58,5848.95,2024-02-22 10:12:00,NSE,5849.0,5837.5,5837.5,ABBPOW,78
59,59,5844.45,2024-02-22 10:13:00,NSE,5855.8,5844.45,5850.0,ABBPOW,148
60,60,5833.65,2024-02-22 10:14:00,NSE,5844.95,5833.65,5844.45,ABBPOW,41
61,61,5820.95,2024-02-22 10:15:00,NSE,5833.0,5820.95,5833.0,ABBPOW,45
62,62,5830.7,2024-02-22 10:16:00,NSE,5830.7,5820.95,5820.95,ABBPOW,1
63,63,5821.3,2024-02-22 10:17:00,NSE,5830.7,5821.3,5830.7,ABBPOW,2
64,64,5826.55,2024-02-22 10:18:00,NSE,5831.1,5821.3,5821.3,ABBPOW,35
65,65,5832.95,2024-02-22 10:19:00,NSE,5832.95,5826.4,5832.95,ABBPOW,4
66,66,5826.05,2024-02-22 10:20:00,NSE,5832.95,5826.05,5832.95,ABBPOW,24
67,67,5820.05,2024-02-22 10:21:00,NSE,5826.05,5820.05,5826.05,ABBPOW,60
68,68,5833.0,2024-02-22 10:22:00,NSE,5833.0,5820.05,5820.05,ABBPOW,25
69,69,5814.05,2024-02-22 10:23:00,NSE,5835.3,5814.05,5835.3,ABBPOW,23
70,70,5828.9,2024-02-22 10:24:00,NSE,5828.9,5814.05,5814.05,ABBPOW,6
