,datetime,open,high,low,close,only_date
0,2015-12-23 09:14:00,7830.45,7830.45,7830.45,7830.45,2015-12-23
1,2015-12-23 09:15:00,7830.45,7830.45,7830.45,7830.45,2015-12-23
2,2015-12-23 09:16:00,7829.0,7829.0,7829.0,7829.0,2015-12-23
3,2015-12-23 09:17:00,7837.35,7837.35,7837.35,7837.35,2015-12-23
4,2015-12-23 09:18:00,7839.55,7839.55,7839.55,7839.55,2015-12-23
5,2015-12-23 09:19:00,7838.4,7838.4,7838.4,7838.4,2015-12-23
6,2015-12-23 09:20:00,7838.85,7838.85,7838.85,7838.85,2015-12-23
7,2015-12-23 09:21:00,7839.5,7839.5,7839.5,7839.5,2015-12-23
8,2015-12-23 09:22:00,7836.2,7836.2,7836.2,7836.2,2015-12-23
9,2015-12-23 09:23:00,7839.45,7839.45,7839.45,7839.45,2015-12-23
10,2015-12-23 09:24:00,7841.05,7841.05,7841.05,7841.05,2015-12-23
11,2015-12-23 09:25:00,7845.85,7845.85,7845.85,7845.85,2015-12-23
12,2015-12-23 09:26:00,7846.75,7846.75,7846.75,7846.75,2015-12-23
13,2015-12-23 09:27:00,7845.85,7845.85,7845.85,7845.85,2015-12-23
14,2015-12-23 09:28:00,7849.5,7849.5,7849.5,7849.5,2015-12-23
15,2015-12-23 09:29:00,7850.2,7850.2,7850.2,7850.2,2015-12-23
16,2015-12-23 09:30:00,7851.55,7851.55,7851.55,7851.55,2015-12-23
17,2015-12-23 09:31:00,7851.25,7851.25,7851.25,7851.25,2015-12-23
18,2015-12-23 09:32:00,7848.95,7848.95,7848.95,7848.95,2015-12-23
19,2015-12-23 09:33:00,7846.3,7846.3,7846.3,7846.3,2015-12-23
20,2015-12-23 09:34:00,7846.25,7846.25,7846.25,7846.25,2015-12-23
21,2015-12-23 09:35:00,7843.75,7843.75,7843.75,7843.75,2015-12-23
22,2015-12-23 09:36:00,7842.95,7842.95,7842.95,7842.95,2015-12-23
23,2015-12-23 09:37:00,7846.8,7846.8,7846.8,7846.8,2015-12-23
24,2015-12-23 09:38:00,7847.75,7847.75,7847.75,7847.75,2015-12-23
25,2015-12-23 09:39:00,7848.7,7848.7,7848.7,7848.7,2015-12-23
26,2015-12-23 09:40:00,7851.1,7851.1,7851.1,7851.1,2015-12-23
27,2015-12-23 09:41:00,7850.8,7850.8,7850.8,7850.8,2015-12-23
28,2015-12-23 09:42:00,7852.05,7852.05,7852.05,7852.05,2015-12-23
29,2015-12-23 09:43:00,7851.75,7851.75,7851.75,7851.75,2015-12-23
30,2015-12-23 09:44:00,7849.1,7849.1,7849.1,7849.1,2015-12-23
31,2015-12-23 09:45:00,7847.7,7847.7,7847.7,7847.7,2015-12-23
32,2015-12-23 09:46:00,7846.9,7846.9,7846.9,7846.9,2015-12-23
33,2015-12-23 09:47:00,7845.25,7845.25,7845.25,7845.25,2015-12-23
34,2015-12-23 09:48:00,7842.95,7842.95,7842.95,7842.95,2015-12-23
35,2015-12-23 09:49:00,7844.1,7844.1,7844.1,7844.1,2015-12-23
36,2015-12-23 09:50:00,7845.55,7845.55,7845.55,7845.55,2015-12-23
37,2015-12-23 09:51:00,7846.15,7846.15,7846.15,7846.15,2015-12-23
38,2015-12-23 09:52:00,7844.4,7844.4,7844.4,7844.4,2015-12-23
39,2015-12-23 09:53:00,7844.4,7844.4,7844.4,7844.4,2015-12-23
40,2015-12-23 09:54:00,7843.65,7843.65,7843.65,7843.65,2015-12-23
41,2015-12-23 09:55:00,7843.35,7843.35,7843.35,7843.35,2015-12-23
42,2015-12-23 09:56:00,7843.45,7843.45,7843.45,7843.45,2015-12-23
43,2015-12-23 09:57:00,7845.6,7845.6,7845.6,7845.6,2015-12-23
44,2015-12-23 09:58:00,7844.85,7844.85,7844.85,7844.85,2015-12-23
45,2015-12-23 09:59:00,7845.6,7845.6,7845.6,7845.6,2015-12-23
46,2015-12-23 10:00:00,7845.65,7845.65,7845.65,7845.65,2015-12-23
47,2015-12-23 10:01:00,7846.45,7846.45,7846.45,7846.45,2015-12-23
48,2015-12-23 10:02:00,7847.4,7847.4,7847.4,7847.4,2015-12-23
49,2015-12-23 10:03:00,7849.3,7849.3,7849.3,7849.3,2015-12-23
50,2015-12-23 10:04:00,7849.0,7849.0,7849.0,7849.0,2015-12-23
51,2015-12-23 10:05:00,7849.45,7849.45,7849.45,7849.45,2015-12-23
52,2015-12-23 10:06:00,7849.65,7849.65,7849.65,7849.65,2015-12-23
53,2015-12-23 10:07:00,7849.25,7849.25,7849.25,7849.25,2015-12-23
54,2015-12-23 10:08:00,7850.85,7850.85,7850.85,7850.85,2015-12-23
55,2015-12-23 10:09:00,7851.75,7851.75,7851.75,7851.75,2015-12-23
56,2015-12-23 10:10:00,7854.8,7854.8,7854.8,7854.8,2015-12-23
57,2015-12-23 10:11:00,7857.1,7857.1,7857.1,7857.1,2015-12-23
58,2015-12-23 10:12:00,7857.3,7857.3,7857.3,7857.3,2015-12-23
59,2015-12-23 10:13:00,7855.75,7855.75,7855.75,7855.75,2015-12-23
60,2015-12-23 10:14:00,7855.05,7855.05,7855.05,7855.05,2015-12-23
61,2015-12-23 10:15:00,7854.2,7854.2,7854.2,7854.2,2015-12-23
62,2015-12-23 10:16:00,7854.2,7854.2,7854.2,7854.2,2015-12-23
63,2015-12-23 10:17:00,7854.15,7854.15,7854.15,7854.15,2015-12-23
64,2015-12-23 10:18:00,7854.8,7854.8,7854.8,7854.8,2015-12-23
65,2015-12-23 10:19:00,7857.0,7857.0,7857.0,7857.0,2015-12-23
66,2015-12-23 10:20:00,7862.3,7862.3,7862.3,7862.3,2015-12-23
67,2015-12-23 10:21:00,7861.05,7861.05,7861.05,7861.05,2015-12-23
68,2015-12-23 10:22:00,7860.8,7860.8,7860.8,7860.8,2015-12-23
69,2015-12-23 10:23:00,7860.7,7860.7,7860.7,7860.7,2015-12-23
70,2015-12-23 10:24:00,7859.65,7859.65,7859.65,7859.65,2015-12-23
71,2015-12-23 10:25:00,7860.0,7860.0,7860.0,7860.0,2015-12-23
72,2015-12-23 10:26:00,7859.45,7859.45,7859.45,7859.45,2015-12-23
73,2015-12-23 10:27:00,7859.75,7859.75,7859.75,7859.75,2015-12-23
74,2015-12-23 10:28:00,7861.1,7861.1,7861.1,7861.1,2015-12-23
75,2015-12-23 10:29:00,7861.7,7861.7,7861.7,7861.7,2015-12-23
76,2015-12-23 10:30:00,7862.05,7862.05,7862.05,7862.05,2015-12-23
77,2015-12-23 10:31:00,7863.85,7863.85,7863.85,7863.85,2015-12-23
78,2015-12-23 10:32:00,7863.55,7863.55,7863.55,7863.55,2015-12-23
79,2015-12-23 10:33:00,7862.65,7862.65,7862.65,7862.65,2015-12-23
80,2015-12-23 10:34:00,7860.9,7860.9,7860.9,7860.9,2015-12-23
81,2015-12-23 10:35:00,7860.15,7860.15,7860.15,7860.15,2015-12-23
82,2015-12-23 10:36:00,7860.7,7860.7,7860.7,7860.7,2015-12-23
83,2015-12-23 10:37:00,7859.95,7859.95,7859.95,7859.95,2015-12-23
84,2015-12-23 10:38:00,7858.55,7858.55,7858.55,7858.55,2015-12-23
85,2015-12-23 10:39:00,7858.2,7858.2,7858.2,7858.2,2015-12-23
86,2015-12-23 10:40:00,7859.3,7859.3,7859.3,7859.3,2015-12-23
87,2015-12-23 10:41:00,7860.4,7860.4,7860.4,7860.4,2015-12-23
