datetime,open,high,low,close,only_date
2016-06-24 09:15:00,8017.5,8024.0,7980.7,7984.0,2016-06-24
2016-06-24 09:16:00,7982.75,8012.3,7976.3,8011.85,2016-06-24
2016-06-24 09:17:00,8010.65,8022.4,8010.15,8016.35,2016-06-24
2016-06-24 09:18:00,8015.95,8020.8,8011.9,8016.3,2016-06-24
2016-06-24 09:19:00,8016.4,8021.25,8010.35,8020.2,2016-06-24
2016-06-24 09:20:00,8019.5,8028.55,8019.45,8027.7,2016-06-24
2016-06-24 09:21:00,8030.4,8048.15,8029.0,8048.15,2016-06-24
2016-06-24 09:22:00,8048.65,8052.0,8037.85,8040.8,2016-06-24
2016-06-24 09:23:00,8040.25,8040.25,8033.4,8034.7,2016-06-24
2016-06-24 09:24:00,8035.15,8035.15,8019.85,8019.9,2016-06-24
2016-06-24 09:25:00,8020.0,8027.65,8016.95,8023.9,2016-06-24
2016-06-24 09:26:00,8023.45,8029.2,8022.4,8023.85,2016-06-24
2016-06-24 09:27:00,8023.45,8035.45,8023.3,8034.7,2016-06-24
2016-06-24 09:28:00,8033.35,8039.1,8033.35,8037.45,2016-06-24
2016-06-24 09:29:00,8037.05,8044.7,8035.8,8044.7,2016-06-24
2016-06-24 09:30:00,8044.55,8046.75,8041.3,8043.8,2016-06-24
2016-06-24 09:31:00,8043.7,8055.2,8041.5,8055.2,2016-06-24
2016-06-24 09:32:00,8055.55,8058.45,8048.35,8048.95,2016-06-24
2016-06-24 09:33:00,8046.55,8046.6,8041.9,8042.7,2016-06-24
2016-06-24 09:34:00,8042.15,8042.95,8034.5,8036.45,2016-06-24
2016-06-24 09:35:00,8036.4,8040.2,8033.85,8037.15,2016-06-24
2016-06-24 09:36:00,8037.25,8039.55,8033.1,8034.8,2016-06-24
2016-06-24 09:37:00,8034.3,8042.9,8034.15,8042.05,2016-06-24
2016-06-24 09:38:00,8042.25,8042.95,8038.25,8038.75,2016-06-24
2016-06-24 09:39:00,8038.0,8038.15,8022.45,8022.45,2016-06-24
2016-06-24 09:40:00,8021.8,8022.45,8012.5,8013.75,2016-06-24
2016-06-24 09:41:00,8013.7,8017.5,8013.7,8015.5,2016-06-24
2016-06-24 09:42:00,8015.6,8017.8,8011.6,8017.4,2016-06-24
2016-06-24 09:43:00,8017.05,8019.5,8013.6,8019.5,2016-06-24
2016-06-24 09:44:00,8019.3,8020.55,8016.35,8016.4,2016-06-24
2016-06-24 09:45:00,8016.6,8018.9,8015.3,8015.3,2016-06-24
2016-06-24 09:46:00,8015.6,8016.05,8010.35,8010.35,2016-06-24
2016-06-24 09:47:00,8010.4,8010.4,8003.25,8003.25,2016-06-24
2016-06-24 09:48:00,8003.1,8003.4,7999.2,8000.9,2016-06-24
2016-06-24 09:49:00,8001.3,8005.75,7998.55,7998.55,2016-06-24
2016-06-24 09:50:00,7998.6,7998.6,7982.85,7985.35,2016-06-24
2016-06-24 09:51:00,7986.3,7995.25,7986.3,7994.35,2016-06-24
2016-06-24 09:52:00,7994.05,8001.25,7993.55,7999.85,2016-06-24
2016-06-24 09:53:00,7999.5,8002.25,7996.65,7997.35,2016-06-24
2016-06-24 09:54:00,7997.45,7997.45,7990.8,7991.0,2016-06-24
2016-06-24 09:55:00,7989.75,7990.55,7986.3,7987.1,2016-06-24
2016-06-24 09:56:00,7988.15,7991.5,7984.75,7984.75,2016-06-24
2016-06-24 09:57:00,7984.35,7987.1,7983.3,7983.65,2016-06-24
2016-06-24 09:58:00,7983.5,7983.85,7978.95,7980.8,2016-06-24
2016-06-24 09:59:00,7981.2,7986.0,7979.4,7984.25,2016-06-24
2016-06-24 10:00:00,7983.95,7983.95,7963.85,7969.5,2016-06-24
2016-06-24 10:01:00,7969.6,7973.05,7966.65,7971.55,2016-06-24
2016-06-24 10:02:00,7971.2,7973.95,7967.7,7967.7,2016-06-24
2016-06-24 10:03:00,7967.35,7967.35,7957.75,7959.25,2016-06-24
2016-06-24 10:04:00,7959.05,7963.9,7953.9,7956.1,2016-06-24
2016-06-24 10:05:00,7956.65,7960.15,7953.1,7953.1,2016-06-24
