,datetime,open,high,low,close,only_date
0,2016-08-11 09:15:00,8570.5,8576.9,8566.25,8574.8,2016-08-11
1,2016-08-11 09:16:00,8575.15,8579.0,8573.1,8573.15,2016-08-11
2,2016-08-11 09:17:00,8573.1,8574.05,8563.55,8563.55,2016-08-11
3,2016-08-11 09:18:00,8563.05,8563.05,8554.45,8560.85,2016-08-11
4,2016-08-11 09:19:00,8561.05,8563.35,8560.65,8560.65,2016-08-11
5,2016-08-11 09:20:00,8560.35,8560.4,8555.3,8555.35,2016-08-11
6,2016-08-11 09:21:00,8555.6,8555.85,8548.7,8549.35,2016-08-11
7,2016-08-11 09:22:00,8549.85,8557.45,8547.45,8556.05,2016-08-11
8,2016-08-11 09:23:00,8555.65,8556.0,8550.65,8553.05,2016-08-11
9,2016-08-11 09:24:00,8553.3,8559.05,8553.3,8559.05,2016-08-11
10,2016-08-11 09:25:00,8559.95,8561.5,8558.6,8560.6,2016-08-11
11,2016-08-11 09:26:00,8560.5,8565.75,8558.9,8565.75,2016-08-11
12,2016-08-11 09:27:00,8566.35,8571.0,8566.25,8570.15,2016-08-11
13,2016-08-11 09:28:00,8570.55,8574.75,8569.55,8571.5,2016-08-11
14,2016-08-11 09:29:00,8571.05,8578.45,8570.3,8578.45,2016-08-11
15,2016-08-11 09:30:00,8578.25,8578.25,8571.45,8571.75,2016-08-11
16,2016-08-11 09:31:00,8571.4,8572.1,8567.7,8567.85,2016-08-11
17,2016-08-11 09:32:00,8568.0,8568.05,8563.3,8565.85,2016-08-11
18,2016-08-11 09:33:00,8565.6,8565.95,8561.8,8563.5,2016-08-11
19,2016-08-11 09:34:00,8563.9,8566.0,8562.35,8563.15,2016-08-11
20,2016-08-11 09:35:00,8562.85,8562.85,8558.35,8558.35,2016-08-11
21,2016-08-11 09:36:00,8558.4,8561.45,8557.2,8561.45,2016-08-11
22,2016-08-11 09:37:00,8561.1,8563.65,8561.1,8562.95,2016-08-11
23,2016-08-11 09:38:00,8562.85,8565.05,8562.35,8565.05,2016-08-11
24,2016-08-11 09:39:00,8564.95,8566.0,8564.6,8565.95,2016-08-11
25,2016-08-11 09:40:00,8565.6,8565.9,8561.8,8562.4,2016-08-11
26,2016-08-11 09:41:00,8562.65,8570.35,8562.35,8570.2,2016-08-11
27,2016-08-11 09:42:00,8570.35,8573.95,8570.35,8571.0,2016-08-11
28,2016-08-11 09:43:00,8571.75,8572.1,8567.2,8571.7,2016-08-11
29,2016-08-11 09:44:00,8572.15,8575.9,8571.9,8574.6,2016-08-11
30,2016-08-11 09:45:00,8574.15,8574.25,8567.85,8567.85,2016-08-11
31,2016-08-11 09:46:00,8567.95,8574.0,8567.4,8573.7,2016-08-11
32,2016-08-11 09:47:00,8574.35,8575.2,8573.5,8574.75,2016-08-11
33,2016-08-11 09:48:00,8574.9,8575.4,8572.15,8572.85,2016-08-11
34,2016-08-11 09:49:00,8572.6,8573.6,8571.5,8571.7,2016-08-11
35,2016-08-11 09:50:00,8571.45,8574.6,8571.2,8574.6,2016-08-11
36,2016-08-11 09:51:00,8574.7,8578.3,8574.55,8578.3,2016-08-11
37,2016-08-11 09:52:00,8578.35,8578.35,8576.8,8577.45,2016-08-11
38,2016-08-11 09:53:00,8577.0,8580.75,8576.7,8580.25,2016-08-11
39,2016-08-11 09:54:00,8580.3,8581.0,8578.1,8580.9,2016-08-11
40,2016-08-11 09:55:00,8580.95,8585.0,8580.95,8584.8,2016-08-11
