datetime,open,high,low,close,only_date
2020-09-14 09:07:00,11540.15,11540.15,11540.15,11540.15,2020-09-14
2020-09-14 09:15:00,11534.45,11550.05,11528.55,11546.55,2020-09-14
2020-09-14 09:16:00,11545.55,11553.5,11543.9,11550.75,2020-09-14
2020-09-14 09:17:00,11550.95,11551.6,11545.95,11547.45,2020-09-14
2020-09-14 09:18:00,11546.15,11551.35,11545.45,11548.6,2020-09-14
2020-09-14 09:19:00,11547.5,11548.85,11542.05,11544.95,2020-09-14
2020-09-14 09:20:00,11548.2,11557.7,11546.75,11550.4,2020-09-14
2020-09-14 09:21:00,11551.25,11558.6,11551.25,11556.15,2020-09-14
2020-09-14 09:22:00,11555.65,11557.5,11551.0,11553.25,2020-09-14
2020-09-14 09:23:00,11553.85,11556.85,11550.95,11555.55,2020-09-14
2020-09-14 09:24:00,11555.7,11560.45,11552.85,11559.8,2020-09-14
2020-09-14 09:25:00,11559.75,11562.55,11555.65,11559.25,2020-09-14
2020-09-14 09:26:00,11559.2,11563.35,11557.1,11560.7,2020-09-14
2020-09-14 09:27:00,11558.1,11562.1,11558.1,11559.1,2020-09-14
2020-09-14 09:28:00,11558.3,11558.3,11547.9,11550.8,2020-09-14
2020-09-14 09:29:00,11550.85,11553.6,11547.8,11548.55,2020-09-14
2020-09-14 09:30:00,11549.15,11560.15,11549.15,11555.95,2020-09-14
2020-09-14 09:31:00,11556.05,11560.85,11555.2,11560.85,2020-09-14
2020-09-14 09:32:00,11559.85,11560.55,11552.1,11554.7,2020-09-14
2020-09-14 09:33:00,11554.3,11558.9,11550.85,11551.75,2020-09-14
2020-09-14 09:34:00,11551.5,11551.65,11540.05,11540.05,2020-09-14
2020-09-14 09:35:00,11541.4,11543.7,11535.05,11535.05,2020-09-14
2020-09-14 09:36:00,11536.1,11544.3,11534.65,11538.7,2020-09-14
2020-09-14 09:37:00,11537.9,11539.5,11531.75,11532.15,2020-09-14
2020-09-14 09:38:00,11532.3,11542.1,11531.65,11537.45,2020-09-14
2020-09-14 09:39:00,11536.3,11542.15,11535.45,11539.3,2020-09-14
2020-09-14 09:40:00,11539.0,11542.8,11535.05,11535.5,2020-09-14
2020-09-14 09:41:00,11536.45,11542.25,11534.85,11540.5,2020-09-14
2020-09-14 09:42:00,11540.8,11547.7,11538.65,11545.4,2020-09-14
2020-09-14 09:43:00,11545.25,11547.25,11543.1,11543.95,2020-09-14
2020-09-14 09:44:00,11545.05,11545.9,11540.1,11540.85,2020-09-14
2020-09-14 09:45:00,11540.2,11541.4,11534.1,11535.9,2020-09-14
2020-09-14 09:46:00,11535.25,11535.7,11526.45,11529.9,2020-09-14
2020-09-14 09:47:00,11528.9,11536.15,11528.7,11531.35,2020-09-14
2020-09-14 09:48:00,11531.0,11532.9,11525.3,11528.05,2020-09-14
2020-09-14 09:49:00,11528.85,11530.05,11524.05,11529.25,2020-09-14
2020-09-14 09:50:00,11529.5,11535.3,11529.2,11535.2,2020-09-14
2020-09-14 09:51:00,11534.7,11536.0,11530.15,11531.35,2020-09-14
2020-09-14 09:52:00,11531.4,11533.95,11529.9,11530.3,2020-09-14
2020-09-14 09:53:00,11530.15,11532.15,11526.25,11528.45,2020-09-14
2020-09-14 09:54:00,11529.1,11532.1,11528.2,11532.1,2020-09-14
