datetime,open,high,low,close,only_date
2021-02-19 09:07:00,15074.8,15074.8,15074.8,15074.8,2021-02-19
2021-02-19 09:15:00,15081.55,15083.3,15042.7,15052.6,2021-02-19
2021-02-19 09:16:00,15051.2,15064.25,15049.15,15058.0,2021-02-19
2021-02-19 09:17:00,15057.75,15062.7,15048.75,15056.65,2021-02-19
2021-02-19 09:18:00,15055.15,15063.05,15046.45,15060.65,2021-02-19
2021-02-19 09:19:00,15061.9,15062.0,15053.2,15058.9,2021-02-19
2021-02-19 09:20:00,15058.4,15061.1,15046.0,15057.05,2021-02-19
2021-02-19 09:21:00,15055.8,15059.1,15051.05,15055.95,2021-02-19
2021-02-19 09:22:00,15056.4,15063.6,15049.0,15062.95,2021-02-19
2021-02-19 09:23:00,15063.2,15063.85,15054.7,15057.9,2021-02-19
2021-02-19 09:24:00,15059.75,15060.3,15052.7,15054.5,2021-02-19
2021-02-19 09:25:00,15055.4,15058.6,15038.1,15041.4,2021-02-19
2021-02-19 09:26:00,15041.9,15042.55,15033.45,15035.05,2021-02-19
2021-02-19 09:27:00,15035.0,15045.45,15034.45,15045.45,2021-02-19
2021-02-19 09:28:00,15045.55,15046.15,15034.35,15034.35,2021-02-19
2021-02-19 09:29:00,15033.0,15039.75,15030.15,15030.75,2021-02-19
2021-02-19 09:30:00,15031.0,15032.6,15028.7,15031.25,2021-02-19
2021-02-19 09:31:00,15029.9,15040.25,15029.9,15038.4,2021-02-19
2021-02-19 09:32:00,15039.3,15049.4,15039.3,15047.55,2021-02-19
2021-02-19 09:33:00,15047.2,15047.35,15035.1,15043.05,2021-02-19
2021-02-19 09:34:00,15043.0,15051.45,15041.75,15049.3,2021-02-19
2021-02-19 09:35:00,15049.0,15050.7,15041.8,15042.65,2021-02-19
2021-02-19 09:36:00,15042.5,15050.25,15037.4,15050.25,2021-02-19
2021-02-19 09:37:00,15048.15,15057.55,15048.15,15053.0,2021-02-19
2021-02-19 09:38:00,15054.15,15060.0,15052.7,15060.0,2021-02-19
2021-02-19 09:39:00,15060.2,15070.05,15056.55,15058.3,2021-02-19
2021-02-19 09:40:00,15058.2,15070.55,15058.2,15069.8,2021-02-19
2021-02-19 09:41:00,15071.4,15076.45,15065.9,15076.45,2021-02-19
2021-02-19 09:42:00,15075.95,15076.35,15067.4,15067.85,2021-02-19
2021-02-19 09:43:00,15068.5,15084.55,15067.4,15083.5,2021-02-19
2021-02-19 09:44:00,15084.75,15084.75,15074.05,15076.05,2021-02-19
2021-02-19 09:45:00,15078.5,15095.1,15078.4,15093.95,2021-02-19
2021-02-19 09:46:00,15089.15,15091.0,15076.3,15077.5,2021-02-19
2021-02-19 09:47:00,15077.15,15078.45,15071.55,15078.45,2021-02-19
2021-02-19 09:48:00,15077.8,15091.05,15077.8,15088.85,2021-02-19
2021-02-19 09:49:00,15089.5,15090.65,15080.0,15080.0,2021-02-19
2021-02-19 09:50:00,15080.3,15080.3,15074.3,15074.8,2021-02-19
2021-02-19 09:51:00,15075.1,15091.25,15075.1,15087.6,2021-02-19
2021-02-19 09:52:00,15087.45,15087.9,15081.2,15085.1,2021-02-19
2021-02-19 09:53:00,15085.5,15090.9,15083.15,15090.9,2021-02-19
2021-02-19 09:54:00,15090.7,15106.55,15090.5,15105.7,2021-02-19
2021-02-19 09:55:00,15105.6,15107.5,15095.25,15096.85,2021-02-19
2021-02-19 09:56:00,15095.45,15096.45,15086.2,15086.2,2021-02-19
2021-02-19 09:57:00,15086.4,15091.65,15085.35,15085.75,2021-02-19
2021-02-19 09:58:00,15085.35,15091.35,15084.1,15091.35,2021-02-19
2021-02-19 09:59:00,15091.2,15091.35,15085.5,15086.2,2021-02-19
2021-02-19 10:00:00,15085.9,15086.7,15077.25,15077.25,2021-02-19
2021-02-19 10:01:00,15077.0,15077.1,15066.6,15072.9,2021-02-19
2021-02-19 10:02:00,15072.2,15076.65,15071.2,15073.25,2021-02-19
2021-02-19 10:03:00,15073.8,15074.35,15070.75,15071.45,2021-02-19
2021-02-19 10:04:00,15071.9,15072.5,15061.75,15061.85,2021-02-19
2021-02-19 10:05:00,15061.25,15070.55,15060.55,15070.55,2021-02-19
2021-02-19 10:06:00,15070.25,15077.9,15070.25,15071.0,2021-02-19
2021-02-19 10:07:00,15071.7,15076.7,15067.8,15076.7,2021-02-19
2021-02-19 10:08:00,15077.2,15077.2,15070.4,15071.45,2021-02-19
2021-02-19 10:09:00,15071.35,15075.35,15071.3,15075.1,2021-02-19
2021-02-19 10:10:00,15075.3,15095.35,15074.95,15095.35,2021-02-19
2021-02-19 10:11:00,15100.75,15113.15,15098.0,15111.05,2021-02-19
2021-02-19 10:12:00,15111.15,15111.15,15103.85,15108.25,2021-02-19
2021-02-19 10:13:00,15108.3,15112.35,15106.1,15106.1,2021-02-19
2021-02-19 10:14:00,15105.15,15105.15,15101.25,15101.9,2021-02-19
2021-02-19 10:15:00,15102.15,15120.65,15102.15,15118.2,2021-02-19
2021-02-19 10:16:00,15117.6,15119.35,15113.1,15115.95,2021-02-19
2021-02-19 10:17:00,15115.7,15116.9,15110.05,15110.9,2021-02-19
2021-02-19 10:18:00,15110.1,15111.6,15108.3,15108.8,2021-02-19
2021-02-19 10:19:00,15108.45,15111.2,15104.4,15111.2,2021-02-19
2021-02-19 10:20:00,15111.4,15122.2,15111.4,15120.9,2021-02-19
2021-02-19 10:21:00,15122.65,15127.65,15121.8,15123.4,2021-02-19
2021-02-19 10:22:00,15123.8,15125.05,15115.95,15117.75,2021-02-19
2021-02-19 10:23:00,15117.55,15117.55,15105.1,15109.05,2021-02-19
2021-02-19 10:24:00,15110.3,15112.9,15107.75,15112.4,2021-02-19
2021-02-19 10:25:00,15113.25,15124.75,15111.65,15123.9,2021-02-19
2021-02-19 10:26:00,15124.5,15126.4,15119.9,15120.3,2021-02-19
2021-02-19 10:27:00,15120.75,15121.8,15119.2,15119.9,2021-02-19
2021-02-19 10:28:00,15119.0,15119.8,15115.1,15116.35,2021-02-19
2021-02-19 10:29:00,15116.05,15117.55,15112.3,15112.6,2021-02-19
2021-02-19 10:30:00,15112.35,15117.1,15112.35,15114.7,2021-02-19
2021-02-19 10:31:00,15115.4,15132.6,15115.4,15128.45,2021-02-19
2021-02-19 10:32:00,15128.3,15130.6,15122.25,15130.45,2021-02-19
2021-02-19 10:33:00,15129.65,15144.05,15129.65,15133.05,2021-02-19
2021-02-19 10:34:00,15134.0,15134.0,15123.4,15125.45,2021-02-19
2021-02-19 10:35:00,15125.9,15127.75,15123.9,15127.05,2021-02-19
2021-02-19 10:36:00,15127.8,15132.7,15127.1,15131.9,2021-02-19
2021-02-19 10:37:00,15132.25,15134.5,15130.7,15131.25,2021-02-19
2021-02-19 10:38:00,15130.8,15131.45,15125.9,15126.65,2021-02-19
2021-02-19 10:39:00,15126.7,15130.55,15122.45,15129.9,2021-02-19
2021-02-19 10:40:00,15130.45,15139.7,15129.95,15137.45,2021-02-19
2021-02-19 10:41:00,15137.5,15138.95,15135.8,15138.45,2021-02-19
2021-02-19 10:42:00,15139.15,15139.3,15128.7,15128.9,2021-02-19
2021-02-19 10:43:00,15128.65,15128.65,15123.3,15123.6,2021-02-19
2021-02-19 10:44:00,15123.75,15126.95,15118.65,15123.2,2021-02-19
2021-02-19 10:45:00,15124.35,15124.35,15115.1,15115.1,2021-02-19
2021-02-19 10:46:00,15114.85,15116.95,15109.0,15109.6,2021-02-19
2021-02-19 10:47:00,15110.1,15112.5,15108.45,15108.45,2021-02-19
2021-02-19 10:48:00,15107.3,15107.65,15100.55,15104.3,2021-02-19
2021-02-19 10:49:00,15104.05,15105.6,15099.9,15100.6,2021-02-19
2021-02-19 10:50:00,15101.4,15104.2,15092.35,15101.3,2021-02-19
2021-02-19 10:51:00,15101.9,15104.5,15101.05,15102.75,2021-02-19
2021-02-19 10:52:00,15102.65,15103.1,15095.55,15096.6,2021-02-19
2021-02-19 10:53:00,15096.45,15096.5,15091.5,15093.4,2021-02-19
2021-02-19 10:54:00,15093.35,15093.9,15084.9,15085.4,2021-02-19
2021-02-19 10:55:00,15085.45,15086.75,15074.3,15076.45,2021-02-19
2021-02-19 10:56:00,15075.55,15087.65,15075.3,15087.65,2021-02-19
2021-02-19 10:57:00,15087.0,15092.7,15085.8,15090.55,2021-02-19
2021-02-19 10:58:00,15090.05,15090.1,15077.35,15079.5,2021-02-19
2021-02-19 10:59:00,15080.15,15080.5,15069.5,15069.5,2021-02-19
2021-02-19 11:00:00,15069.35,15069.35,15060.6,15061.35,2021-02-19
2021-02-19 11:01:00,15061.55,15070.1,15060.45,15070.1,2021-02-19
2021-02-19 11:02:00,15070.0,15074.55,15068.95,15069.45,2021-02-19
2021-02-19 11:03:00,15069.25,15071.45,15068.9,15069.65,2021-02-19
2021-02-19 11:04:00,15069.05,15069.1,15057.1,15060.95,2021-02-19
2021-02-19 11:05:00,15061.05,15067.15,15060.2,15062.05,2021-02-19
2021-02-19 11:06:00,15061.35,15067.0,15058.9,15067.0,2021-02-19
2021-02-19 11:07:00,15066.95,15082.1,15066.95,15076.5,2021-02-19
2021-02-19 11:08:00,15077.45,15077.9,15073.4,15074.55,2021-02-19
2021-02-19 11:09:00,15074.4,15074.75,15062.55,15063.7,2021-02-19
2021-02-19 11:10:00,15062.9,15065.65,15061.85,15062.35,2021-02-19
2021-02-19 11:11:00,15061.7,15063.45,15060.3,15062.15,2021-02-19
2021-02-19 11:12:00,15061.15,15067.85,15060.45,15065.55,2021-02-19
2021-02-19 11:13:00,15065.85,15070.95,15063.65,15070.25,2021-02-19
2021-02-19 11:14:00,15071.0,15074.6,15067.45,15067.65,2021-02-19
2021-02-19 11:15:00,15071.2,15071.2,15055.6,15055.6,2021-02-19
2021-02-19 11:16:00,15056.4,15058.95,15053.85,15058.95,2021-02-19
2021-02-19 11:17:00,15058.7,15065.85,15058.45,15061.5,2021-02-19
2021-02-19 11:18:00,15061.6,15066.5,15057.1,15066.35,2021-02-19
2021-02-19 11:19:00,15066.4,15071.45,15066.0,15069.05,2021-02-19
2021-02-19 11:20:00,15068.25,15070.1,15066.3,15070.0,2021-02-19
2021-02-19 11:21:00,15070.1,15078.3,15069.95,15075.05,2021-02-19
2021-02-19 11:22:00,15075.0,15075.0,15067.95,15068.4,2021-02-19
2021-02-19 11:23:00,15068.6,15071.65,15068.1,15070.25,2021-02-19
2021-02-19 11:24:00,15070.1,15079.15,15069.4,15078.75,2021-02-19
2021-02-19 11:25:00,15078.4,15079.15,15073.3,15073.3,2021-02-19
2021-02-19 11:26:00,15073.95,15077.15,15072.75,15075.55,2021-02-19
2021-02-19 11:27:00,15075.85,15077.1,15073.3,15074.1,2021-02-19
2021-02-19 11:28:00,15073.8,15085.65,15073.3,15084.95,2021-02-19
2021-02-19 11:29:00,15084.45,15092.55,15084.45,15091.85,2021-02-19
2021-02-19 11:30:00,15092.55,15092.55,15081.4,15082.5,2021-02-19
2021-02-19 11:31:00,15082.65,15086.6,15080.2,15086.2,2021-02-19
2021-02-19 11:32:00,15086.05,15092.15,15084.7,15089.5,2021-02-19
2021-02-19 11:33:00,15090.8,15090.8,15084.0,15084.0,2021-02-19
2021-02-19 11:34:00,15084.35,15086.1,15080.0,15085.5,2021-02-19
2021-02-19 11:35:00,15085.55,15085.55,15080.25,15080.4,2021-02-19
2021-02-19 11:36:00,15080.0,15080.0,15074.1,15074.45,2021-02-19
2021-02-19 11:37:00,15074.2,15074.7,15071.0,15072.85,2021-02-19
2021-02-19 11:38:00,15072.4,15078.4,15071.9,15077.15,2021-02-19
2021-02-19 11:39:00,15078.65,15079.35,15074.15,15078.8,2021-02-19
2021-02-19 11:40:00,15078.75,15079.45,15074.75,15074.75,2021-02-19
