,datetime,open,high,low,close,only_date
0,2022-01-06 09:07:00,17768.5,17768.5,17768.5,17768.5,2022-01-06
1,2022-01-06 09:15:00,17775.8,17797.95,17755.5,17791.55,2022-01-06
2,2022-01-06 09:16:00,17795.8,17795.8,17771.3,17774.15,2022-01-06
3,2022-01-06 09:17:00,17772.9,17772.9,17739.75,17757.05,2022-01-06
4,2022-01-06 09:18:00,17755.8,17755.8,17737.35,17742.6,2022-01-06
5,2022-01-06 09:19:00,17741.45,17760.05,17737.65,17747.0,2022-01-06
6,2022-01-06 09:20:00,17745.45,17752.55,17738.9,17752.55,2022-01-06
7,2022-01-06 09:21:00,17752.45,17761.5,17745.55,17760.65,2022-01-06
8,2022-01-06 09:22:00,17759.75,17784.25,17755.4,17781.3,2022-01-06
9,2022-01-06 09:23:00,17780.15,17783.25,17773.8,17773.8,2022-01-06
10,2022-01-06 09:24:00,17771.75,17772.95,17758.95,17762.9,2022-01-06
11,2022-01-06 09:25:00,17762.55,17763.15,17754.75,17755.05,2022-01-06
12,2022-01-06 09:26:00,17756.6,17759.6,17751.35,17755.55,2022-01-06
13,2022-01-06 09:27:00,17752.05,17756.45,17749.8,17752.35,2022-01-06
14,2022-01-06 09:28:00,17750.7,17753.9,17742.6,17744.25,2022-01-06
15,2022-01-06 09:29:00,17744.5,17744.75,17722.15,17723.25,2022-01-06
16,2022-01-06 09:30:00,17719.85,17719.95,17709.25,17710.55,2022-01-06
17,2022-01-06 09:31:00,17711.5,17717.9,17706.9,17713.25,2022-01-06
18,2022-01-06 09:32:00,17713.6,17720.4,17709.15,17711.75,2022-01-06
19,2022-01-06 09:33:00,17712.25,17712.25,17692.35,17701.3,2022-01-06
20,2022-01-06 09:34:00,17699.05,17699.9,17689.0,17689.75,2022-01-06
21,2022-01-06 09:35:00,17688.4,17688.95,17671.95,17676.95,2022-01-06
22,2022-01-06 09:36:00,17675.25,17697.9,17674.2,17695.6,2022-01-06
23,2022-01-06 09:37:00,17695.25,17695.25,17681.95,17686.65,2022-01-06
24,2022-01-06 09:38:00,17687.6,17700.4,17685.35,17697.35,2022-01-06
25,2022-01-06 09:39:00,17697.05,17710.1,17696.1,17704.95,2022-01-06
26,2022-01-06 09:40:00,17705.75,17720.5,17705.75,17711.25,2022-01-06
27,2022-01-06 09:41:00,17710.65,17713.9,17700.1,17712.1,2022-01-06
28,2022-01-06 09:42:00,17712.25,17732.95,17712.25,17732.95,2022-01-06
29,2022-01-06 09:43:00,17731.95,17734.5,17723.4,17728.25,2022-01-06
30,2022-01-06 09:44:00,17727.35,17730.7,17726.1,17726.55,2022-01-06
31,2022-01-06 09:45:00,17726.0,17726.0,17710.1,17720.2,2022-01-06
32,2022-01-06 09:46:00,17721.35,17733.05,17717.95,17731.45,2022-01-06
33,2022-01-06 09:47:00,17730.2,17730.85,17725.65,17729.25,2022-01-06
34,2022-01-06 09:48:00,17727.55,17729.6,17715.15,17716.6,2022-01-06
35,2022-01-06 09:49:00,17717.85,17718.3,17713.0,17713.75,2022-01-06
36,2022-01-06 09:50:00,17712.15,17712.5,17700.7,17704.55,2022-01-06
37,2022-01-06 09:51:00,17704.05,17712.9,17701.2,17712.65,2022-01-06
38,2022-01-06 09:52:00,17712.55,17712.55,17704.75,17709.4,2022-01-06
39,2022-01-06 09:53:00,17708.85,17719.5,17707.15,17719.3,2022-01-06
40,2022-01-06 09:54:00,17719.55,17722.05,17707.25,17707.35,2022-01-06
41,2022-01-06 09:55:00,17707.5,17707.7,17700.3,17707.7,2022-01-06
42,2022-01-06 09:56:00,17707.9,17714.45,17706.7,17714.45,2022-01-06
43,2022-01-06 09:57:00,17713.4,17713.75,17708.7,17712.3,2022-01-06
44,2022-01-06 09:58:00,17712.6,17712.65,17705.9,17708.75,2022-01-06
45,2022-01-06 09:59:00,17708.3,17714.8,17706.5,17714.6,2022-01-06
46,2022-01-06 10:00:00,17714.9,17721.55,17712.45,17721.55,2022-01-06
47,2022-01-06 10:01:00,17722.4,17727.8,17720.95,17727.8,2022-01-06
48,2022-01-06 10:02:00,17727.95,17731.9,17727.95,17729.9,2022-01-06
49,2022-01-06 10:03:00,17729.25,17729.25,17722.85,17722.85,2022-01-06
50,2022-01-06 10:04:00,17722.55,17735.05,17719.65,17735.05,2022-01-06
51,2022-01-06 10:05:00,17734.75,17736.2,17730.7,17731.7,2022-01-06
52,2022-01-06 10:06:00,17730.55,17732.3,17728.85,17730.0,2022-01-06
53,2022-01-06 10:07:00,17730.1,17737.05,17729.5,17736.35,2022-01-06
54,2022-01-06 10:08:00,17736.9,17736.9,17732.15,17735.05,2022-01-06
55,2022-01-06 10:09:00,17734.65,17735.7,17727.95,17729.2,2022-01-06
56,2022-01-06 10:10:00,17727.7,17727.85,17721.65,17724.75,2022-01-06
57,2022-01-06 10:11:00,17724.85,17725.55,17720.2,17720.25,2022-01-06
58,2022-01-06 10:12:00,17721.0,17723.4,17715.8,17722.15,2022-01-06
59,2022-01-06 10:13:00,17721.25,17722.55,17716.4,17722.55,2022-01-06
60,2022-01-06 10:14:00,17721.65,17723.5,17720.2,17723.5,2022-01-06
61,2022-01-06 10:15:00,17723.05,17723.15,17710.05,17713.05,2022-01-06
62,2022-01-06 10:16:00,17714.1,17715.8,17709.45,17709.45,2022-01-06
63,2022-01-06 10:17:00,17709.65,17710.85,17705.75,17709.95,2022-01-06
64,2022-01-06 10:18:00,17710.1,17714.1,17709.35,17713.9,2022-01-06
65,2022-01-06 10:19:00,17713.35,17721.95,17713.35,17720.55,2022-01-06
66,2022-01-06 10:20:00,17721.3,17725.7,17719.9,17725.35,2022-01-06
67,2022-01-06 10:21:00,17726.35,17727.15,17723.2,17723.3,2022-01-06
68,2022-01-06 10:22:00,17723.5,17724.4,17715.7,17715.7,2022-01-06
69,2022-01-06 10:23:00,17716.8,17717.6,17711.25,17717.15,2022-01-06
70,2022-01-06 10:24:00,17717.2,17717.9,17714.25,17715.15,2022-01-06
71,2022-01-06 10:25:00,17714.0,17715.2,17710.65,17713.4,2022-01-06
72,2022-01-06 10:26:00,17713.3,17713.7,17706.25,17706.25,2022-01-06
73,2022-01-06 10:27:00,17706.95,17707.05,17702.05,17703.6,2022-01-06
74,2022-01-06 10:28:00,17703.75,17704.25,17699.3,17699.75,2022-01-06
75,2022-01-06 10:29:00,17700.7,17700.7,17687.4,17687.55,2022-01-06
76,2022-01-06 10:30:00,17687.65,17690.45,17681.8,17688.25,2022-01-06
77,2022-01-06 10:31:00,17689.4,17698.55,17688.5,17696.2,2022-01-06
78,2022-01-06 10:32:00,17695.05,17696.7,17689.1,17690.45,2022-01-06
79,2022-01-06 10:33:00,17690.8,17693.3,17688.7,17693.1,2022-01-06
80,2022-01-06 10:34:00,17693.15,17697.1,17692.5,17697.0,2022-01-06
81,2022-01-06 10:35:00,17696.55,17698.0,17693.35,17693.85,2022-01-06
82,2022-01-06 10:36:00,17694.0,17701.5,17691.3,17701.4,2022-01-06
83,2022-01-06 10:37:00,17702.1,17705.05,17701.15,17701.15,2022-01-06
84,2022-01-06 10:38:00,17701.35,17701.65,17694.05,17695.0,2022-01-06
85,2022-01-06 10:39:00,17694.75,17696.85,17693.15,17694.55,2022-01-06
86,2022-01-06 10:40:00,17694.5,17694.95,17685.9,17687.05,2022-01-06
87,2022-01-06 10:41:00,17685.4,17685.4,17679.75,17682.95,2022-01-06
88,2022-01-06 10:42:00,17681.55,17682.65,17672.45,17675.25,2022-01-06
89,2022-01-06 10:43:00,17674.45,17674.55,17667.8,17672.4,2022-01-06
90,2022-01-06 10:44:00,17671.9,17674.0,17670.3,17672.5,2022-01-06
91,2022-01-06 10:45:00,17672.25,17672.25,17663.95,17667.4,2022-01-06
92,2022-01-06 10:46:00,17667.65,17671.25,17661.75,17670.85,2022-01-06
93,2022-01-06 10:47:00,17670.4,17680.15,17670.4,17680.15,2022-01-06
