,datetime,open,high,low,close,only_date
0,2021-08-13 09:07:00,16385.7,16385.7,16385.7,16385.7,2021-08-13
1,2021-08-13 09:15:00,16391.6,16406.25,16376.3,16405.2,2021-08-13
2,2021-08-13 09:16:00,16408.5,16412.65,16401.3,16406.6,2021-08-13
3,2021-08-13 09:17:00,16408.2,16410.85,16404.45,16409.55,2021-08-13
4,2021-08-13 09:18:00,16410.05,16416.3,16408.05,16411.55,2021-08-13
5,2021-08-13 09:19:00,16413.0,16422.65,16413.0,16422.5,2021-08-13
6,2021-08-13 09:20:00,16426.15,16430.6,16420.15,16427.45,2021-08-13
7,2021-08-13 09:21:00,16428.3,16428.3,16420.8,16425.45,2021-08-13
8,2021-08-13 09:22:00,16426.1,16427.45,16419.75,16425.4,2021-08-13
9,2021-08-13 09:23:00,16426.15,16432.3,16425.65,16430.4,2021-08-13
10,2021-08-13 09:24:00,16429.5,16435.45,16425.2,16426.35,2021-08-13
11,2021-08-13 09:25:00,16426.9,16431.0,16424.05,16425.85,2021-08-13
12,2021-08-13 09:26:00,16426.2,16428.95,16423.05,16426.0,2021-08-13
13,2021-08-13 09:27:00,16425.65,16428.3,16421.05,16427.0,2021-08-13
14,2021-08-13 09:28:00,16425.6,16434.35,16424.75,16434.35,2021-08-13
15,2021-08-13 09:29:00,16434.05,16440.55,16432.6,16438.25,2021-08-13
16,2021-08-13 09:30:00,16439.05,16442.45,16435.7,16435.7,2021-08-13
17,2021-08-13 09:31:00,16436.25,16437.05,16432.6,16436.3,2021-08-13
18,2021-08-13 09:32:00,16435.55,16441.45,16435.4,16440.2,2021-08-13
19,2021-08-13 09:33:00,16439.8,16440.8,16435.05,16436.7,2021-08-13
20,2021-08-13 09:34:00,16436.15,16443.85,16435.4,16438.95,2021-08-13
21,2021-08-13 09:35:00,16439.55,16439.65,16432.0,16436.05,2021-08-13
22,2021-08-13 09:36:00,16435.65,16442.8,16434.45,16440.6,2021-08-13
23,2021-08-13 09:37:00,16439.95,16440.9,16436.75,16438.1,2021-08-13
24,2021-08-13 09:38:00,16438.7,16438.7,16435.15,16437.05,2021-08-13
25,2021-08-13 09:39:00,16437.0,16441.5,16435.15,16439.9,2021-08-13
26,2021-08-13 09:40:00,16440.35,16440.35,16432.0,16438.1,2021-08-13
27,2021-08-13 09:41:00,16438.9,16440.7,16434.5,16440.4,2021-08-13
28,2021-08-13 09:42:00,16442.1,16446.25,16441.35,16441.4,2021-08-13
29,2021-08-13 09:43:00,16442.15,16444.25,16440.05,16442.55,2021-08-13
30,2021-08-13 09:44:00,16442.85,16442.85,16437.35,16441.75,2021-08-13
31,2021-08-13 09:45:00,16442.15,16445.9,16440.2,16440.2,2021-08-13
32,2021-08-13 09:46:00,16439.35,16439.35,16431.85,16433.65,2021-08-13
33,2021-08-13 09:47:00,16432.6,16434.5,16429.0,16430.2,2021-08-13
34,2021-08-13 09:48:00,16430.05,16432.9,16426.6,16432.3,2021-08-13
35,2021-08-13 09:49:00,16432.4,16435.25,16429.7,16432.35,2021-08-13
36,2021-08-13 09:50:00,16432.8,16435.55,16430.1,16435.0,2021-08-13
37,2021-08-13 09:51:00,16436.1,16438.05,16434.8,16436.7,2021-08-13
38,2021-08-13 09:52:00,16436.5,16439.3,16435.3,16438.05,2021-08-13
39,2021-08-13 09:53:00,16438.35,16438.65,16435.15,16436.6,2021-08-13
40,2021-08-13 09:54:00,16435.85,16444.35,16435.85,16444.35,2021-08-13
41,2021-08-13 09:55:00,16444.5,16444.55,16439.45,16441.4,2021-08-13
42,2021-08-13 09:56:00,16441.7,16447.5,16441.7,16446.1,2021-08-13
43,2021-08-13 09:57:00,16446.15,16446.9,16441.85,16441.85,2021-08-13
44,2021-08-13 09:58:00,16442.95,16445.5,16440.4,16444.75,2021-08-13
45,2021-08-13 09:59:00,16445.15,16446.4,16441.65,16441.7,2021-08-13
46,2021-08-13 10:00:00,16443.0,16443.0,16438.45,16440.3,2021-08-13
47,2021-08-13 10:01:00,16440.0,16441.9,16435.9,16439.95,2021-08-13
48,2021-08-13 10:02:00,16440.0,16440.7,16437.65,16439.35,2021-08-13
49,2021-08-13 10:03:00,16438.75,16442.55,16438.75,16442.55,2021-08-13
50,2021-08-13 10:04:00,16440.8,16442.95,16438.9,16439.1,2021-08-13
51,2021-08-13 10:05:00,16438.6,16440.1,16435.65,16439.15,2021-08-13
52,2021-08-13 10:06:00,16439.25,16443.55,16438.1,16441.75,2021-08-13
53,2021-08-13 10:07:00,16441.3,16441.95,16437.9,16437.9,2021-08-13
54,2021-08-13 10:08:00,16439.2,16439.65,16433.8,16435.5,2021-08-13
55,2021-08-13 10:09:00,16435.9,16437.1,16433.65,16436.15,2021-08-13
56,2021-08-13 10:10:00,16435.95,16436.15,16429.4,16434.25,2021-08-13
57,2021-08-13 10:11:00,16433.95,16436.75,16430.9,16434.75,2021-08-13
58,2021-08-13 10:12:00,16436.0,16436.7,16433.7,16436.7,2021-08-13
59,2021-08-13 10:13:00,16436.2,16438.4,16436.0,16437.65,2021-08-13
60,2021-08-13 10:14:00,16437.2,16444.2,16436.4,16444.2,2021-08-13
61,2021-08-13 10:15:00,16442.7,16448.2,16442.7,16447.8,2021-08-13
