datetime,open,high,low,close,only_date
2019-09-05 09:07:00,10860.95,10860.95,10860.95,10860.95,2019-09-05
2019-09-05 09:15:00,10858.8,10884.95,10858.8,10883.1,2019-09-05
2019-09-05 09:16:00,10883.25,10891.05,10880.75,10890.65,2019-09-05
2019-09-05 09:17:00,10891.25,10898.0,10890.4,10892.45,2019-09-05
2019-09-05 09:18:00,10892.35,10894.95,10888.25,10894.25,2019-09-05
2019-09-05 09:19:00,10893.9,10902.85,10892.75,10900.7,2019-09-05
2019-09-05 09:20:00,10899.5,10908.0,10898.6,10906.35,2019-09-05
2019-09-05 09:21:00,10906.25,10908.8,10901.7,10905.35,2019-09-05
2019-09-05 09:22:00,10904.9,10906.5,10900.45,10902.8,2019-09-05
2019-09-05 09:23:00,10902.9,10903.2,10897.3,10902.9,2019-09-05
2019-09-05 09:24:00,10903.55,10907.5,10902.2,10903.95,2019-09-05
2019-09-05 09:25:00,10904.85,10905.5,10894.55,10897.85,2019-09-05
2019-09-05 09:26:00,10898.45,10899.25,10895.6,10897.85,2019-09-05
2019-09-05 09:27:00,10899.35,10901.55,10896.7,10900.5,2019-09-05
2019-09-05 09:28:00,10899.65,10899.65,10891.85,10893.8,2019-09-05
2019-09-05 09:29:00,10893.3,10894.6,10889.75,10893.25,2019-09-05
2019-09-05 09:30:00,10894.0,10894.1,10885.15,10893.55,2019-09-05
2019-09-05 09:31:00,10893.1,10893.1,10884.45,10885.95,2019-09-05
2019-09-05 09:32:00,10885.6,10888.75,10883.25,10887.05,2019-09-05
2019-09-05 09:33:00,10886.85,10887.7,10882.95,10884.9,2019-09-05
2019-09-05 09:34:00,10882.0,10884.35,10879.55,10881.6,2019-09-05
2019-09-05 09:35:00,10880.9,10886.25,10880.9,10882.9,2019-09-05
2019-09-05 09:36:00,10881.75,10891.15,10879.25,10891.0,2019-09-05
2019-09-05 09:37:00,10891.25,10891.55,10884.85,10887.0,2019-09-05
2019-09-05 09:38:00,10887.05,10893.6,10886.65,10893.6,2019-09-05
2019-09-05 09:39:00,10893.35,10893.35,10880.55,10880.55,2019-09-05
2019-09-05 09:40:00,10880.15,10881.15,10872.15,10874.7,2019-09-05
2019-09-05 09:41:00,10874.25,10881.4,10872.9,10880.9,2019-09-05
2019-09-05 09:42:00,10880.65,10881.4,10877.35,10881.0,2019-09-05
2019-09-05 09:43:00,10880.45,10882.0,10878.3,10881.9,2019-09-05
2019-09-05 09:44:00,10881.2,10881.2,10873.45,10875.85,2019-09-05
2019-09-05 09:45:00,10875.2,10885.15,10874.45,10884.2,2019-09-05
2019-09-05 09:46:00,10884.15,10884.75,10876.85,10877.8,2019-09-05
2019-09-05 09:47:00,10877.3,10881.5,10871.4,10873.7,2019-09-05
2019-09-05 09:48:00,10874.8,10876.7,10873.3,10874.25,2019-09-05
2019-09-05 09:49:00,10874.5,10877.9,10874.0,10875.45,2019-09-05
2019-09-05 09:50:00,10875.8,10885.15,10875.8,10883.45,2019-09-05
2019-09-05 09:51:00,10883.7,10888.95,10883.7,10888.25,2019-09-05
2019-09-05 09:52:00,10889.1,10889.3,10885.8,10886.1,2019-09-05
2019-09-05 09:53:00,10885.75,10887.75,10883.15,10887.75,2019-09-05
2019-09-05 09:54:00,10888.25,10896.4,10888.0,10896.4,2019-09-05
2019-09-05 09:55:00,10897.0,10900.55,10895.85,10896.15,2019-09-05
2019-09-05 09:56:00,10896.5,10897.15,10893.25,10893.9,2019-09-05
2019-09-05 09:57:00,10894.05,10894.05,10889.75,10889.75,2019-09-05
2019-09-05 09:58:00,10890.25,10895.25,10889.0,10894.7,2019-09-05
2019-09-05 09:59:00,10895.5,10895.8,10890.9,10892.55,2019-09-05
2019-09-05 10:00:00,10893.55,10901.55,10892.95,10898.15,2019-09-05
2019-09-05 10:01:00,10897.15,10906.25,10897.15,10906.25,2019-09-05
2019-09-05 10:02:00,10906.6,10906.6,10899.25,10901.05,2019-09-05
2019-09-05 10:03:00,10902.2,10908.5,10902.2,10903.4,2019-09-05
2019-09-05 10:04:00,10902.75,10904.05,10900.15,10901.4,2019-09-05
2019-09-05 10:05:00,10901.95,10904.45,10900.85,10901.05,2019-09-05
2019-09-05 10:06:00,10901.7,10901.7,10897.25,10899.4,2019-09-05
2019-09-05 10:07:00,10899.1,10901.95,10899.1,10901.4,2019-09-05
2019-09-05 10:08:00,10901.15,10901.55,10896.85,10897.65,2019-09-05
2019-09-05 10:09:00,10898.2,10904.95,10898.2,10899.85,2019-09-05
2019-09-05 10:10:00,10900.5,10905.15,10899.65,10903.5,2019-09-05
2019-09-05 10:11:00,10904.15,10905.0,10902.15,10902.35,2019-09-05
2019-09-05 10:12:00,10902.7,10910.05,10901.85,10904.6,2019-09-05
2019-09-05 10:13:00,10904.65,10908.2,10903.85,10906.85,2019-09-05
2019-09-05 10:14:00,10907.4,10907.4,10904.6,10906.65,2019-09-05
2019-09-05 10:15:00,10906.85,10906.85,10901.6,10903.0,2019-09-05
2019-09-05 10:16:00,10902.9,10902.9,10900.25,10900.45,2019-09-05
2019-09-05 10:17:00,10900.8,10901.8,10895.0,10897.5,2019-09-05
2019-09-05 10:18:00,10897.4,10899.15,10895.8,10898.4,2019-09-05
2019-09-05 10:19:00,10898.2,10898.8,10896.4,10896.4,2019-09-05
2019-09-05 10:20:00,10896.75,10896.8,10894.5,10895.45,2019-09-05
2019-09-05 10:21:00,10895.85,10900.45,10894.4,10899.15,2019-09-05
2019-09-05 10:22:00,10899.1,10899.2,10896.25,10896.45,2019-09-05
2019-09-05 10:23:00,10896.6,10898.05,10896.05,10896.65,2019-09-05
2019-09-05 10:24:00,10896.7,10903.85,10896.45,10903.4,2019-09-05
2019-09-05 10:25:00,10903.6,10906.9,10903.4,10905.4,2019-09-05
2019-09-05 10:26:00,10905.35,10906.95,10904.3,10906.9,2019-09-05
2019-09-05 10:27:00,10907.1,10917.55,10905.55,10915.7,2019-09-05
2019-09-05 10:28:00,10915.75,10916.6,10914.5,10915.15,2019-09-05
2019-09-05 10:29:00,10915.45,10918.7,10914.4,10917.4,2019-09-05
2019-09-05 10:30:00,10918.35,10920.1,10914.2,10914.2,2019-09-05
2019-09-05 10:31:00,10914.0,10918.2,10913.05,10916.3,2019-09-05
2019-09-05 10:32:00,10916.55,10916.8,10912.05,10914.75,2019-09-05
2019-09-05 10:33:00,10914.3,10914.75,10909.2,10909.25,2019-09-05
2019-09-05 10:34:00,10909.0,10913.6,10909.0,10913.6,2019-09-05
2019-09-05 10:35:00,10912.75,10913.0,10910.0,10910.3,2019-09-05
2019-09-05 10:36:00,10910.25,10912.6,10909.4,10911.25,2019-09-05
2019-09-05 10:37:00,10911.7,10912.15,10907.8,10910.7,2019-09-05
2019-09-05 10:38:00,10911.5,10913.5,10910.4,10911.0,2019-09-05
2019-09-05 10:39:00,10910.9,10912.95,10908.25,10912.4,2019-09-05
2019-09-05 10:40:00,10912.65,10912.8,10910.7,10912.1,2019-09-05
2019-09-05 10:41:00,10912.35,10914.1,10908.25,10908.25,2019-09-05
2019-09-05 10:42:00,10909.3,10912.9,10908.8,10910.2,2019-09-05
2019-09-05 10:43:00,10910.4,10915.5,10910.4,10912.3,2019-09-05
2019-09-05 10:44:00,10912.35,10912.35,10910.35,10911.5,2019-09-05
2019-09-05 10:45:00,10911.15,10914.4,10911.15,10913.4,2019-09-05
2019-09-05 10:46:00,10913.25,10913.75,10911.4,10911.65,2019-09-05
2019-09-05 10:47:00,10911.55,10911.55,10905.65,10906.3,2019-09-05
2019-09-05 10:48:00,10906.65,10906.65,10901.0,10901.3,2019-09-05
2019-09-05 10:49:00,10902.2,10902.5,10900.0,10900.35,2019-09-05
2019-09-05 10:50:00,10900.55,10900.55,10898.15,10898.3,2019-09-05
2019-09-05 10:51:00,10898.2,10900.2,10894.85,10899.0,2019-09-05
2019-09-05 10:52:00,10899.25,10900.45,10897.1,10899.75,2019-09-05
2019-09-05 10:53:00,10900.05,10900.8,10897.35,10898.05,2019-09-05
2019-09-05 10:54:00,10898.2,10901.05,10897.3,10899.65,2019-09-05
2019-09-05 10:55:00,10899.35,10901.65,10898.3,10898.65,2019-09-05
2019-09-05 10:56:00,10898.6,10903.85,10897.1,10903.8,2019-09-05
2019-09-05 10:57:00,10903.85,10904.15,10900.55,10900.65,2019-09-05
2019-09-05 10:58:00,10900.9,10903.45,10900.6,10902.35,2019-09-05
2019-09-05 10:59:00,10902.75,10903.05,10899.45,10900.75,2019-09-05
2019-09-05 11:00:00,10900.4,10904.9,10900.3,10904.75,2019-09-05
2019-09-05 11:01:00,10904.6,10907.15,10903.85,10904.25,2019-09-05
2019-09-05 11:02:00,10904.0,10904.0,10896.9,10897.15,2019-09-05
2019-09-05 11:03:00,10897.55,10897.7,10895.65,10897.25,2019-09-05
2019-09-05 11:04:00,10897.35,10899.6,10896.5,10899.4,2019-09-05
2019-09-05 11:05:00,10899.75,10899.75,10894.1,10894.1,2019-09-05
2019-09-05 11:06:00,10894.85,10896.75,10892.75,10895.5,2019-09-05
2019-09-05 11:07:00,10895.2,10897.45,10894.6,10895.6,2019-09-05
2019-09-05 11:08:00,10896.35,10899.8,10896.2,10899.3,2019-09-05
2019-09-05 11:09:00,10900.2,10901.5,10896.45,10897.55,2019-09-05
2019-09-05 11:10:00,10898.15,10899.05,10897.7,10898.8,2019-09-05
2019-09-05 11:11:00,10899.0,10900.05,10895.3,10895.55,2019-09-05
2019-09-05 11:12:00,10896.05,10896.6,10885.0,10885.0,2019-09-05
2019-09-05 11:13:00,10885.55,10888.2,10885.55,10887.05,2019-09-05
2019-09-05 11:14:00,10888.5,10890.05,10887.6,10889.35,2019-09-05
2019-09-05 11:15:00,10889.4,10889.4,10880.75,10886.0,2019-09-05
2019-09-05 11:16:00,10886.5,10890.6,10885.95,10889.8,2019-09-05
2019-09-05 11:17:00,10890.4,10890.6,10885.95,10886.15,2019-09-05
2019-09-05 11:18:00,10886.3,10887.0,10880.95,10885.05,2019-09-05
2019-09-05 11:19:00,10884.5,10886.0,10883.4,10885.4,2019-09-05
2019-09-05 11:20:00,10886.05,10887.25,10885.2,10887.25,2019-09-05
2019-09-05 11:21:00,10887.8,10893.25,10887.65,10893.0,2019-09-05
2019-09-05 11:22:00,10892.65,10894.85,10891.4,10891.65,2019-09-05
2019-09-05 11:23:00,10891.7,10892.05,10890.3,10890.65,2019-09-05
2019-09-05 11:24:00,10890.6,10893.35,10890.0,10890.4,2019-09-05
2019-09-05 11:25:00,10890.55,10894.4,10889.65,10893.65,2019-09-05
2019-09-05 11:26:00,10894.35,10894.55,10892.45,10892.45,2019-09-05
2019-09-05 11:27:00,10893.05,10895.1,10891.35,10892.0,2019-09-05
2019-09-05 11:28:00,10892.5,10892.5,10889.0,10889.0,2019-09-05
2019-09-05 11:29:00,10889.8,10889.8,10886.3,10887.75,2019-09-05
2019-09-05 11:30:00,10888.3,10888.35,10886.15,10886.6,2019-09-05
2019-09-05 11:31:00,10886.8,10887.45,10886.15,10886.15,2019-09-05
2019-09-05 11:32:00,10886.7,10886.7,10885.0,10885.45,2019-09-05
2019-09-05 11:33:00,10885.95,10887.15,10884.9,10886.35,2019-09-05
2019-09-05 11:34:00,10886.75,10887.05,10881.7,10883.15,2019-09-05
2019-09-05 11:35:00,10883.1,10883.95,10882.15,10883.45,2019-09-05
2019-09-05 11:36:00,10883.7,10884.3,10882.1,10884.15,2019-09-05
2019-09-05 11:37:00,10883.95,10885.75,10883.8,10884.15,2019-09-05
2019-09-05 11:38:00,10883.9,10883.9,10873.4,10874.0,2019-09-05
2019-09-05 11:39:00,10873.3,10874.8,10863.45,10863.45,2019-09-05
2019-09-05 11:40:00,10863.75,10866.8,10862.25,10866.0,2019-09-05
2019-09-05 11:41:00,10866.15,10870.0,10865.8,10867.85,2019-09-05
2019-09-05 11:42:00,10868.2,10868.2,10863.95,10865.35,2019-09-05
2019-09-05 11:43:00,10865.25,10865.4,10858.6,10858.6,2019-09-05
2019-09-05 11:44:00,10858.55,10858.55,10844.95,10850.15,2019-09-05
2019-09-05 11:45:00,10848.95,10848.95,10838.1,10841.35,2019-09-05
2019-09-05 11:46:00,10841.85,10851.9,10840.95,10851.6,2019-09-05
2019-09-05 11:47:00,10851.0,10860.4,10851.0,10857.65,2019-09-05
2019-09-05 11:48:00,10857.2,10857.35,10852.15,10852.6,2019-09-05
2019-09-05 11:49:00,10853.05,10853.7,10851.25,10852.7,2019-09-05
2019-09-05 11:50:00,10852.1,10852.1,10846.6,10848.55,2019-09-05
2019-09-05 11:51:00,10849.45,10853.25,10835.65,10835.65,2019-09-05
2019-09-05 11:52:00,10835.3,10843.05,10832.5,10841.55,2019-09-05
2019-09-05 11:53:00,10842.1,10846.8,10841.7,10845.1,2019-09-05
2019-09-05 11:54:00,10844.5,10846.25,10837.3,10838.35,2019-09-05
2019-09-05 11:55:00,10838.4,10839.95,10835.25,10835.25,2019-09-05
2019-09-05 11:56:00,10836.0,10836.0,10829.05,10832.15,2019-09-05
2019-09-05 11:57:00,10832.2,10834.55,10827.9,10833.7,2019-09-05
2019-09-05 11:58:00,10835.05,10839.85,10834.9,10839.85,2019-09-05
2019-09-05 11:59:00,10840.05,10841.7,10838.65,10841.55,2019-09-05
2019-09-05 12:00:00,10842.05,10845.0,10841.55,10844.45,2019-09-05
2019-09-05 12:01:00,10845.2,10848.45,10844.5,10846.95,2019-09-05
2019-09-05 12:02:00,10845.6,10845.6,10842.8,10843.95,2019-09-05
2019-09-05 12:03:00,10844.0,10844.0,10840.2,10842.55,2019-09-05
2019-09-05 12:04:00,10842.6,10845.8,10842.6,10843.6,2019-09-05
2019-09-05 12:05:00,10844.0,10844.55,10842.55,10842.65,2019-09-05
2019-09-05 12:06:00,10843.05,10843.15,10835.6,10839.6,2019-09-05
2019-09-05 12:07:00,10839.95,10840.8,10837.2,10837.2,2019-09-05
2019-09-05 12:08:00,10837.75,10840.45,10837.55,10839.95,2019-09-05
2019-09-05 12:09:00,10839.75,10841.75,10828.65,10830.25,2019-09-05
2019-09-05 12:10:00,10830.45,10833.2,10828.85,10832.8,2019-09-05
2019-09-05 12:11:00,10832.9,10833.65,10825.95,10825.95,2019-09-05
2019-09-05 12:12:00,10823.65,10829.3,10823.65,10828.9,2019-09-05
2019-09-05 12:13:00,10829.1,10834.65,10827.9,10833.25,2019-09-05
2019-09-05 12:14:00,10833.4,10834.55,10830.5,10832.85,2019-09-05
2019-09-05 12:15:00,10832.65,10834.05,10831.3,10833.3,2019-09-05
2019-09-05 12:16:00,10834.4,10836.4,10834.15,10834.9,2019-09-05
2019-09-05 12:17:00,10835.35,10835.5,10818.2,10824.0,2019-09-05
2019-09-05 12:18:00,10824.7,10827.9,10824.4,10826.6,2019-09-05
2019-09-05 12:19:00,10826.3,10827.35,10825.0,10826.3,2019-09-05
2019-09-05 12:20:00,10825.95,10825.95,10819.7,10823.7,2019-09-05
2019-09-05 12:21:00,10824.0,10829.5,10823.9,10828.75,2019-09-05
2019-09-05 12:22:00,10829.2,10829.2,10821.8,10824.0,2019-09-05
2019-09-05 12:23:00,10824.05,10828.05,10823.5,10828.05,2019-09-05
2019-09-05 12:24:00,10828.15,10834.65,10827.95,10833.9,2019-09-05
2019-09-05 12:25:00,10834.5,10840.1,10833.5,10840.1,2019-09-05
2019-09-05 12:26:00,10840.65,10841.35,10837.05,10837.25,2019-09-05
2019-09-05 12:27:00,10837.4,10837.4,10834.55,10835.05,2019-09-05
2019-09-05 12:28:00,10835.3,10838.25,10835.2,10836.0,2019-09-05
2019-09-05 12:29:00,10835.65,10835.65,10826.25,10826.6,2019-09-05
2019-09-05 12:30:00,10826.35,10829.9,10824.85,10828.6,2019-09-05
2019-09-05 12:31:00,10828.85,10834.4,10827.0,10834.4,2019-09-05
2019-09-05 12:32:00,10833.65,10834.0,10828.7,10832.25,2019-09-05
2019-09-05 12:33:00,10832.6,10835.5,10832.1,10833.65,2019-09-05
2019-09-05 12:34:00,10833.7,10835.15,10830.35,10831.7,2019-09-05
2019-09-05 12:35:00,10832.45,10833.35,10831.05,10832.0,2019-09-05
2019-09-05 12:36:00,10831.9,10833.5,10831.15,10831.15,2019-09-05
2019-09-05 12:37:00,10831.2,10836.95,10831.2,10836.8,2019-09-05
2019-09-05 12:38:00,10837.35,10838.05,10834.4,10834.4,2019-09-05
2019-09-05 12:39:00,10834.25,10834.25,10829.55,10831.3,2019-09-05
2019-09-05 12:40:00,10831.65,10833.4,10831.65,10832.5,2019-09-05
2019-09-05 12:41:00,10832.6,10836.95,10832.2,10835.9,2019-09-05
2019-09-05 12:42:00,10836.3,10837.7,10836.1,10836.15,2019-09-05
2019-09-05 12:43:00,10835.95,10843.3,10835.9,10839.7,2019-09-05
2019-09-05 12:44:00,10839.95,10842.15,10838.35,10841.85,2019-09-05
2019-09-05 12:45:00,10841.9,10842.1,10837.45,10840.05,2019-09-05
2019-09-05 12:46:00,10840.25,10842.8,10839.55,10841.3,2019-09-05
2019-09-05 12:47:00,10841.2,10841.2,10834.1,10834.7,2019-09-05
2019-09-05 12:48:00,10834.75,10837.55,10834.4,10836.8,2019-09-05
2019-09-05 12:49:00,10836.95,10837.25,10833.2,10834.15,2019-09-05
2019-09-05 12:50:00,10834.2,10838.0,10833.7,10837.8,2019-09-05
2019-09-05 12:51:00,10837.7,10843.55,10837.7,10843.25,2019-09-05
2019-09-05 12:52:00,10843.75,10845.15,10840.3,10840.65,2019-09-05
2019-09-05 12:53:00,10841.1,10842.1,10838.25,10838.4,2019-09-05
2019-09-05 12:54:00,10839.05,10839.95,10836.3,10839.4,2019-09-05
2019-09-05 12:55:00,10839.55,10841.15,10836.0,10841.15,2019-09-05
