datetime,open,high,low,close,only_date
2019-06-10 09:07:00,11934.9,11934.9,11934.9,11934.9,2019-06-10
2019-06-10 09:15:00,11927.75,11959.6,11926.85,11958.25,2019-06-10
2019-06-10 09:16:00,11959.85,11960.9,11955.8,11956.75,2019-06-10
2019-06-10 09:17:00,11957.1,11959.3,11953.35,11955.75,2019-06-10
2019-06-10 09:18:00,11955.0,11963.4,11955.0,11962.75,2019-06-10
2019-06-10 09:19:00,11963.8,11964.8,11959.8,11963.5,2019-06-10
2019-06-10 09:20:00,11962.3,11969.5,11962.3,11966.1,2019-06-10
2019-06-10 09:21:00,11965.55,11966.45,11958.5,11958.8,2019-06-10
2019-06-10 09:22:00,11958.65,11964.25,11958.05,11959.15,2019-06-10
2019-06-10 09:23:00,11958.65,11959.7,11951.35,11951.35,2019-06-10
2019-06-10 09:24:00,11949.5,11956.3,11949.5,11951.9,2019-06-10
2019-06-10 09:25:00,11951.8,11952.1,11946.05,11947.7,2019-06-10
2019-06-10 09:26:00,11946.95,11957.85,11946.95,11957.85,2019-06-10
2019-06-10 09:27:00,11958.25,11962.65,11957.15,11961.95,2019-06-10
2019-06-10 09:28:00,11960.9,11964.6,11960.4,11961.4,2019-06-10
2019-06-10 09:29:00,11961.2,11961.8,11957.0,11959.4,2019-06-10
2019-06-10 09:30:00,11959.3,11966.65,11959.3,11965.35,2019-06-10
2019-06-10 09:31:00,11964.95,11970.9,11964.95,11969.05,2019-06-10
2019-06-10 09:32:00,11969.0,11972.4,11964.9,11969.75,2019-06-10
2019-06-10 09:33:00,11969.85,11974.75,11967.6,11974.75,2019-06-10
2019-06-10 09:34:00,11974.0,11975.05,11965.75,11969.4,2019-06-10
2019-06-10 09:35:00,11969.65,11971.9,11964.75,11965.3,2019-06-10
2019-06-10 09:36:00,11964.75,11966.15,11962.35,11963.65,2019-06-10
2019-06-10 09:37:00,11964.35,11965.0,11958.6,11960.4,2019-06-10
2019-06-10 09:38:00,11960.65,11961.4,11952.5,11953.45,2019-06-10
2019-06-10 09:39:00,11953.0,11953.65,11948.9,11951.9,2019-06-10
2019-06-10 09:40:00,11952.7,11953.15,11949.65,11950.3,2019-06-10
2019-06-10 09:41:00,11950.55,11950.55,11945.5,11945.6,2019-06-10
2019-06-10 09:42:00,11944.85,11945.55,11941.8,11945.15,2019-06-10
2019-06-10 09:43:00,11947.05,11948.7,11941.9,11941.9,2019-06-10
2019-06-10 09:44:00,11941.35,11941.55,11935.7,11939.5,2019-06-10
2019-06-10 09:45:00,11938.9,11938.9,11932.55,11935.7,2019-06-10
2019-06-10 09:46:00,11935.05,11939.7,11934.85,11939.1,2019-06-10
2019-06-10 09:47:00,11939.05,11943.55,11938.8,11942.35,2019-06-10
2019-06-10 09:48:00,11942.8,11945.4,11941.9,11944.85,2019-06-10
2019-06-10 09:49:00,11944.9,11945.25,11941.0,11944.95,2019-06-10
2019-06-10 09:50:00,11945.35,11947.45,11943.05,11943.6,2019-06-10
2019-06-10 09:51:00,11943.85,11947.9,11943.1,11947.9,2019-06-10
2019-06-10 09:52:00,11947.7,11950.0,11947.7,11948.35,2019-06-10
2019-06-10 09:53:00,11947.4,11949.2,11942.85,11948.6,2019-06-10
2019-06-10 09:54:00,11949.25,11950.5,11948.1,11948.1,2019-06-10
2019-06-10 09:55:00,11948.2,11948.2,11942.15,11945.6,2019-06-10
2019-06-10 09:56:00,11945.7,11947.7,11944.2,11946.95,2019-06-10
2019-06-10 09:57:00,11947.1,11951.0,11947.0,11950.8,2019-06-10
2019-06-10 09:58:00,11951.0,11955.85,11951.0,11955.8,2019-06-10
2019-06-10 09:59:00,11956.0,11958.6,11954.55,11958.35,2019-06-10
2019-06-10 10:00:00,11958.15,11958.15,11955.9,11956.45,2019-06-10
2019-06-10 10:01:00,11956.2,11957.75,11954.55,11957.4,2019-06-10
2019-06-10 10:02:00,11957.3,11957.3,11954.5,11955.8,2019-06-10
2019-06-10 10:03:00,11956.1,11957.4,11955.5,11956.65,2019-06-10
2019-06-10 10:04:00,11955.35,11956.75,11954.0,11956.75,2019-06-10
2019-06-10 10:05:00,11956.3,11956.75,11953.85,11954.0,2019-06-10
2019-06-10 10:06:00,11953.65,11955.05,11953.2,11953.85,2019-06-10
2019-06-10 10:07:00,11954.05,11956.35,11953.45,11956.35,2019-06-10
2019-06-10 10:08:00,11956.85,11962.7,11956.45,11961.7,2019-06-10
2019-06-10 10:09:00,11962.25,11962.25,11957.05,11957.4,2019-06-10
2019-06-10 10:10:00,11957.0,11957.05,11953.55,11954.85,2019-06-10
2019-06-10 10:11:00,11954.65,11955.35,11951.95,11952.65,2019-06-10
2019-06-10 10:12:00,11952.2,11954.6,11950.5,11954.6,2019-06-10
2019-06-10 10:13:00,11954.75,11955.55,11952.6,11952.6,2019-06-10
