datetime,open,high,low,close,only_date
2022-04-04 09:07:00,17809.1,17809.1,17809.1,17809.1,2022-04-04
2022-04-04 09:15:00,17816.25,17916.05,17791.4,17881.65,2022-04-04
2022-04-04 09:16:00,17878.3,17880.2,17801.9,17803.5,2022-04-04
2022-04-04 09:17:00,17805.75,17837.2,17798.7,17829.95,2022-04-04
2022-04-04 09:18:00,17828.65,17835.55,17825.55,17829.25,2022-04-04
2022-04-04 09:19:00,17828.9,17840.95,17823.3,17839.9,2022-04-04
2022-04-04 09:20:00,17842.65,17862.15,17841.15,17854.75,2022-04-04
2022-04-04 09:21:00,17852.15,17853.75,17836.05,17849.75,2022-04-04
2022-04-04 09:22:00,17851.15,17853.25,17846.05,17846.6,2022-04-04
2022-04-04 09:23:00,17848.0,17860.5,17843.8,17857.45,2022-04-04
2022-04-04 09:24:00,17860.15,17879.25,17859.6,17877.0,2022-04-04
2022-04-04 09:25:00,17877.15,17880.65,17872.55,17877.55,2022-04-04
2022-04-04 09:26:00,17876.0,17891.4,17875.9,17891.1,2022-04-04
2022-04-04 09:27:00,17891.4,17912.55,17887.75,17912.55,2022-04-04
2022-04-04 09:28:00,17913.0,17931.85,17912.5,17926.4,2022-04-04
2022-04-04 09:29:00,17927.05,17929.2,17896.4,17902.05,2022-04-04
2022-04-04 09:30:00,17902.55,17922.65,17902.55,17916.65,2022-04-04
2022-04-04 09:31:00,17917.8,17921.55,17910.2,17921.55,2022-04-04
2022-04-04 09:32:00,17921.4,17927.35,17917.6,17921.55,2022-04-04
2022-04-04 09:33:00,17923.25,17939.05,17922.65,17939.0,2022-04-04
2022-04-04 09:34:00,17943.4,17947.15,17933.9,17933.9,2022-04-04
2022-04-04 09:35:00,17935.4,17963.3,17935.15,17955.05,2022-04-04
2022-04-04 09:36:00,17954.3,17963.5,17950.35,17950.35,2022-04-04
2022-04-04 09:37:00,17954.2,17955.55,17942.05,17954.2,2022-04-04
2022-04-04 09:38:00,17956.25,17966.6,17956.15,17963.1,2022-04-04
2022-04-04 09:39:00,17968.0,17971.9,17955.2,17955.2,2022-04-04
2022-04-04 09:40:00,17952.65,17956.65,17942.45,17946.05,2022-04-04
2022-04-04 09:41:00,17946.45,17959.5,17945.45,17958.65,2022-04-04
2022-04-04 09:42:00,17960.85,17966.5,17958.1,17964.75,2022-04-04
2022-04-04 09:43:00,17963.95,17976.0,17962.65,17975.15,2022-04-04
2022-04-04 09:44:00,17974.9,17980.0,17968.05,17977.4,2022-04-04
2022-04-04 09:45:00,17978.15,17983.1,17975.65,17976.05,2022-04-04
2022-04-04 09:46:00,17973.1,17975.25,17966.25,17970.65,2022-04-04
2022-04-04 09:47:00,17972.5,17972.65,17966.3,17969.45,2022-04-04
2022-04-04 09:48:00,17970.45,17977.2,17966.4,17975.4,2022-04-04
2022-04-04 09:49:00,17975.75,17978.45,17963.85,17972.4,2022-04-04
2022-04-04 09:50:00,17971.4,17983.3,17968.15,17981.5,2022-04-04
2022-04-04 09:51:00,17983.85,17984.3,17978.7,17980.4,2022-04-04
2022-04-04 09:52:00,17980.7,17996.5,17980.25,17993.7,2022-04-04
2022-04-04 09:53:00,17991.95,17993.85,17983.9,17987.5,2022-04-04
2022-04-04 09:54:00,17987.05,17993.45,17983.4,17993.35,2022-04-04
2022-04-04 09:55:00,17992.0,17995.05,17984.5,17987.95,2022-04-04
2022-04-04 09:56:00,17987.7,17992.55,17985.25,17985.25,2022-04-04
2022-04-04 09:57:00,17986.1,17992.9,17983.95,17992.9,2022-04-04
2022-04-04 09:58:00,17992.4,17995.75,17987.95,17992.6,2022-04-04
2022-04-04 09:59:00,17992.35,17994.05,17983.85,17985.6,2022-04-04
2022-04-04 10:00:00,17985.0,17999.05,17981.95,17990.45,2022-04-04
2022-04-04 10:01:00,17991.9,18000.75,17989.75,17999.85,2022-04-04
2022-04-04 10:02:00,18001.55,18003.05,17992.2,17995.05,2022-04-04
2022-04-04 10:03:00,17994.0,18010.75,17994.0,18010.1,2022-04-04
2022-04-04 10:04:00,18011.05,18027.4,18009.8,18025.35,2022-04-04
2022-04-04 10:05:00,18027.55,18033.95,18026.4,18033.3,2022-04-04
2022-04-04 10:06:00,18034.65,18058.1,18033.25,18052.9,2022-04-04
2022-04-04 10:07:00,18053.5,18056.8,18047.8,18052.9,2022-04-04
2022-04-04 10:08:00,18054.55,18072.85,18054.55,18071.5,2022-04-04
2022-04-04 10:09:00,18072.95,18086.65,18071.5,18086.3,2022-04-04
2022-04-04 10:10:00,18088.15,18089.6,18066.45,18070.55,2022-04-04
2022-04-04 10:11:00,18069.45,18077.5,18068.3,18077.5,2022-04-04
2022-04-04 10:12:00,18077.3,18083.25,18077.2,18082.35,2022-04-04
2022-04-04 10:13:00,18083.1,18084.6,18076.1,18081.7,2022-04-04
2022-04-04 10:14:00,18081.0,18081.9,18061.0,18064.8,2022-04-04
2022-04-04 10:15:00,18067.7,18069.7,18055.95,18058.0,2022-04-04
2022-04-04 10:16:00,18058.3,18067.8,18057.6,18065.2,2022-04-04
2022-04-04 10:17:00,18066.75,18070.05,18060.2,18065.05,2022-04-04
2022-04-04 10:18:00,18064.85,18072.25,18064.7,18068.5,2022-04-04
2022-04-04 10:19:00,18068.9,18069.0,18064.65,18065.0,2022-04-04
2022-04-04 10:20:00,18065.05,18070.9,18063.25,18067.35,2022-04-04
2022-04-04 10:21:00,18067.7,18114.65,18064.8,18070.75,2022-04-04
2022-04-04 10:22:00,18067.0,18079.9,18054.25,18079.9,2022-04-04
2022-04-04 10:23:00,18076.4,18078.3,18059.35,18065.85,2022-04-04
2022-04-04 10:24:00,18064.75,18072.1,18057.75,18063.0,2022-04-04
2022-04-04 10:25:00,18063.6,18070.5,18062.05,18062.05,2022-04-04
2022-04-04 10:26:00,18062.6,18067.65,18060.1,18067.65,2022-04-04
2022-04-04 10:27:00,18066.5,18067.9,18062.35,18064.35,2022-04-04
2022-04-04 10:28:00,18064.55,18067.45,18061.7,18064.2,2022-04-04
2022-04-04 10:29:00,18064.05,18067.3,18054.0,18066.35,2022-04-04
2022-04-04 10:30:00,18067.45,18072.45,18053.15,18055.15,2022-04-04
2022-04-04 10:31:00,18056.35,18060.9,18056.2,18059.9,2022-04-04
2022-04-04 10:32:00,18059.2,18060.2,18055.9,18057.6,2022-04-04
2022-04-04 10:33:00,18058.2,18063.15,18058.15,18061.05,2022-04-04
2022-04-04 10:34:00,18060.25,18061.2,18042.4,18042.95,2022-04-04
2022-04-04 10:35:00,18043.1,18046.25,18034.2,18034.2,2022-04-04
2022-04-04 10:36:00,18034.35,18038.0,18028.3,18037.15,2022-04-04
2022-04-04 10:37:00,18037.3,18037.3,18027.45,18034.85,2022-04-04
2022-04-04 10:38:00,18036.1,18042.55,18035.8,18037.35,2022-04-04
2022-04-04 10:39:00,18037.5,18051.65,18037.5,18049.4,2022-04-04
2022-04-04 10:40:00,18048.7,18048.7,18037.35,18039.35,2022-04-04
