,datetime,open,high,low,close,only_date
0,2021-01-21 09:07:00,14730.95,14730.95,14730.95,14730.95,2021-01-21
1,2021-01-21 09:15:00,14734.95,14736.65,14695.25,14704.1,2021-01-21
2,2021-01-21 09:16:00,14705.3,14709.4,14701.7,14707.5,2021-01-21
3,2021-01-21 09:17:00,14708.0,14718.75,14705.75,14716.1,2021-01-21
4,2021-01-21 09:18:00,14716.95,14726.45,14716.05,14725.95,2021-01-21
5,2021-01-21 09:19:00,14725.05,14728.15,14719.75,14725.6,2021-01-21
6,2021-01-21 09:20:00,14725.45,14729.8,14724.3,14727.9,2021-01-21
7,2021-01-21 09:21:00,14727.85,14731.8,14726.8,14729.15,2021-01-21
8,2021-01-21 09:22:00,14729.85,14732.35,14727.05,14727.05,2021-01-21
9,2021-01-21 09:23:00,14727.5,14732.0,14727.1,14727.95,2021-01-21
10,2021-01-21 09:24:00,14726.85,14727.55,14723.05,14727.55,2021-01-21
11,2021-01-21 09:25:00,14727.25,14730.0,14725.65,14729.0,2021-01-21
12,2021-01-21 09:26:00,14728.2,14729.0,14723.8,14727.35,2021-01-21
13,2021-01-21 09:27:00,14728.35,14737.65,14728.35,14732.6,2021-01-21
14,2021-01-21 09:28:00,14733.15,14736.85,14731.3,14736.1,2021-01-21
15,2021-01-21 09:29:00,14736.7,14738.3,14732.7,14735.4,2021-01-21
16,2021-01-21 09:30:00,14735.95,14737.0,14732.55,14734.55,2021-01-21
17,2021-01-21 09:31:00,14733.65,14736.15,14730.45,14730.45,2021-01-21
18,2021-01-21 09:32:00,14730.0,14735.55,14729.35,14732.6,2021-01-21
19,2021-01-21 09:33:00,14733.1,14735.85,14731.05,14732.6,2021-01-21
20,2021-01-21 09:34:00,14732.2,14732.2,14725.05,14729.6,2021-01-21
21,2021-01-21 09:35:00,14728.05,14728.9,14720.95,14720.95,2021-01-21
22,2021-01-21 09:36:00,14721.45,14729.95,14720.15,14728.2,2021-01-21
23,2021-01-21 09:37:00,14729.1,14731.2,14728.0,14730.85,2021-01-21
24,2021-01-21 09:38:00,14730.6,14736.35,14729.05,14731.25,2021-01-21
25,2021-01-21 09:39:00,14731.35,14731.35,14726.1,14728.65,2021-01-21
26,2021-01-21 09:40:00,14727.8,14729.15,14725.25,14727.65,2021-01-21
