,close,datetime,exchange_code,high,low,open,stock_code,volume
0,612.0,2024-01-16 09:07:00,NSE,612.0,612.0,612.0,AARIND,0
1,610.0,2024-01-16 09:15:00,NSE,612.0,608.45,611.95,AARIND,15300
2,615.85,2024-01-16 09:16:00,NSE,615.85,610.0,610.0,AARIND,20967
3,615.9,2024-01-16 09:17:00,NSE,617.7,615.15,615.9,AARIND,21018
4,615.3,2024-01-16 09:18:00,NSE,616.0,614.1,615.9,AARIND,10336
5,614.65,2024-01-16 09:19:00,NSE,615.1,614.0,615.0,AARIND,4092
6,611.8,2024-01-16 09:20:00,NSE,614.05,611.25,614.05,AARIND,9670
7,612.9,2024-01-16 09:21:00,NSE,613.2,611.95,611.95,AARIND,7710
8,611.65,2024-01-16 09:22:00,NSE,612.05,611.25,612.05,AARIND,16740
9,611.9,2024-01-16 09:23:00,NSE,611.9,611.0,611.9,AARIND,2684
10,611.1,2024-01-16 09:24:00,NSE,611.9,611.05,611.25,AARIND,3177
11,610.6,2024-01-16 09:25:00,NSE,611.35,610.25,611.1,AARIND,4579
12,610.0,2024-01-16 09:26:00,NSE,610.65,610.0,610.4,AARIND,4517
13,611.45,2024-01-16 09:27:00,NSE,611.5,610.0,610.0,AARIND,1870
14,610.75,2024-01-16 09:28:00,NSE,611.45,610.6,611.1,AARIND,2797
15,610.7,2024-01-16 09:29:00,NSE,611.4,610.5,611.1,AARIND,3463
16,611.8,2024-01-16 09:30:00,NSE,611.8,610.45,610.85,AARIND,1516
17,611.1,2024-01-16 09:31:00,NSE,611.7,610.95,611.25,AARIND,967
18,612.5,2024-01-16 09:32:00,NSE,612.85,611.1,611.1,AARIND,4735
19,611.2,2024-01-16 09:33:00,NSE,612.7,611.2,612.7,AARIND,3979
20,611.5,2024-01-16 09:34:00,NSE,612.5,611.2,611.2,AARIND,2247
21,611.0,2024-01-16 09:35:00,NSE,611.5,611.0,611.5,AARIND,3436
22,611.15,2024-01-16 09:36:00,NSE,611.3,611.0,611.0,AARIND,1788
23,610.95,2024-01-16 09:37:00,NSE,611.0,610.65,611.0,AARIND,1457
24,610.4,2024-01-16 09:38:00,NSE,611.0,610.2,611.0,AARIND,1411
25,611.5,2024-01-16 09:39:00,NSE,611.5,610.4,610.4,AARIND,1657
26,611.5,2024-01-16 09:40:00,NSE,611.6,611.1,611.45,AARIND,1630
27,610.6,2024-01-16 09:41:00,NSE,611.6,610.6,611.6,AARIND,2657
28,611.5,2024-01-16 09:42:00,NSE,611.5,610.55,610.6,AARIND,3178
29,611.7,2024-01-16 09:43:00,NSE,611.9,611.25,611.65,AARIND,5471
30,611.6,2024-01-16 09:44:00,NSE,611.7,611.05,611.35,AARIND,2800
31,611.5,2024-01-16 09:45:00,NSE,611.9,611.2,611.9,AARIND,2908
32,611.25,2024-01-16 09:46:00,NSE,611.7,611.05,611.35,AARIND,665
33,611.35,2024-01-16 09:47:00,NSE,611.85,611.25,611.25,AARIND,597
34,610.85,2024-01-16 09:48:00,NSE,611.9,610.4,611.3,AARIND,4259
35,610.55,2024-01-16 09:49:00,NSE,611.2,610.25,611.0,AARIND,2605
36,611.05,2024-01-16 09:50:00,NSE,611.05,610.35,610.55,AARIND,1128
37,611.25,2024-01-16 09:51:00,NSE,611.25,610.5,611.05,AARIND,1972
38,611.2,2024-01-16 09:52:00,NSE,611.25,610.75,611.25,AARIND,1909
39,611.9,2024-01-16 09:53:00,NSE,611.9,611.0,611.2,AARIND,5038
40,611.6,2024-01-16 09:54:00,NSE,611.9,611.55,611.9,AARIND,545
41,611.5,2024-01-16 09:55:00,NSE,611.8,611.5,611.6,AARIND,823
42,611.05,2024-01-16 09:56:00,NSE,611.4,611.0,611.25,AARIND,392
43,610.75,2024-01-16 09:57:00,NSE,611.4,610.75,611.0,AARIND,3346
44,610.75,2024-01-16 09:58:00,NSE,611.35,610.75,611.0,AARIND,639
45,610.5,2024-01-16 09:59:00,NSE,611.2,610.5,610.75,AARIND,2675
46,610.5,2024-01-16 10:00:00,NSE,610.9,610.5,610.9,AARIND,503
47,610.4,2024-01-16 10:01:00,NSE,610.75,610.4,610.5,AARIND,1072
48,610.55,2024-01-16 10:02:00,NSE,610.8,610.45,610.8,AARIND,3439
49,611.3,2024-01-16 10:03:00,NSE,611.8,610.55,610.55,AARIND,1979
50,610.8,2024-01-16 10:04:00,NSE,611.15,610.6,611.15,AARIND,1581
51,610.5,2024-01-16 10:05:00,NSE,610.9,610.5,610.8,AARIND,930
52,610.95,2024-01-16 10:06:00,NSE,610.95,610.5,610.8,AARIND,2522
53,610.5,2024-01-16 10:07:00,NSE,610.8,610.5,610.8,AARIND,543
54,610.65,2024-01-16 10:08:00,NSE,610.75,610.5,610.5,AARIND,662
55,610.95,2024-01-16 10:09:00,NSE,610.95,610.55,610.55,AARIND,805
56,611.0,2024-01-16 10:10:00,NSE,611.5,610.95,610.95,AARIND,3010
57,611.35,2024-01-16 10:11:00,NSE,611.45,610.95,611.0,AARIND,2413
58,610.8,2024-01-16 10:12:00,NSE,611.35,610.8,611.35,AARIND,1059
59,610.85,2024-01-16 10:13:00,NSE,611.0,610.75,610.75,AARIND,597
60,610.8,2024-01-16 10:14:00,NSE,611.0,610.75,610.85,AARIND,550
61,610.3,2024-01-16 10:15:00,NSE,611.0,610.3,610.75,AARIND,5266
62,610.05,2024-01-16 10:16:00,NSE,610.55,610.05,610.3,AARIND,1145
63,609.5,2024-01-16 10:17:00,NSE,610.15,609.3,610.15,AARIND,14558
64,609.65,2024-01-16 10:18:00,NSE,609.8,609.5,609.8,AARIND,692
65,609.9,2024-01-16 10:19:00,NSE,609.9,609.5,609.7,AARIND,568
66,609.7,2024-01-16 10:20:00,NSE,609.9,609.65,609.7,AARIND,1122
