,datetime,close,exchange_code,high,low,open,stock_code,volume
0,2023-01-25 09:07:00,590.0,NSE,590.0,590.0,590.0,HDFSTA,2937
1,2023-01-25 09:15:00,591.25,NSE,591.75,590.0,590.95,HDFSTA,9766
2,2023-01-25 09:16:00,591.3,NSE,591.35,590.6,591.0,HDFSTA,11156
3,2023-01-25 09:17:00,591.15,NSE,591.45,590.95,591.05,HDFSTA,6411
4,2023-01-25 09:18:00,591.0,NSE,591.35,590.35,591.35,HDFSTA,9336
5,2023-01-25 09:19:00,590.85,NSE,591.15,590.45,591.0,HDFSTA,6160
6,2023-01-25 09:20:00,590.45,NSE,590.8,590.1,590.8,HDFSTA,3362
7,2023-01-25 09:21:00,589.8,NSE,590.25,589.65,590.25,HDFSTA,4664
8,2023-01-25 09:22:00,588.95,NSE,589.8,588.5,589.65,HDFSTA,7318
9,2023-01-25 09:23:00,588.85,NSE,589.3,588.45,588.95,HDFSTA,6033
10,2023-01-25 09:24:00,588.9,NSE,589.15,588.25,588.75,HDFSTA,8625
11,2023-01-25 09:25:00,588.3,NSE,588.95,588.2,588.9,HDFSTA,4792
12,2023-01-25 09:26:00,588.0,NSE,588.4,587.7,588.3,HDFSTA,6630
13,2023-01-25 09:27:00,587.9,NSE,588.0,587.3,587.75,HDFSTA,5330
14,2023-01-25 09:28:00,587.7,NSE,588.3,587.5,587.85,HDFSTA,5228
15,2023-01-25 09:29:00,587.65,NSE,588.1,587.05,587.7,HDFSTA,24384
16,2023-01-25 09:30:00,586.3,NSE,588.0,586.3,587.65,HDFSTA,27353
17,2023-01-25 09:31:00,586.65,NSE,586.95,586.2,586.75,HDFSTA,10687
18,2023-01-25 09:32:00,586.3,NSE,586.9,585.7,586.6,HDFSTA,19206
19,2023-01-25 09:33:00,586.1,NSE,586.55,586.1,586.1,HDFSTA,7861
20,2023-01-25 09:34:00,586.0,NSE,586.45,585.8,586.25,HDFSTA,7761
21,2023-01-25 09:35:00,585.8,NSE,586.05,585.7,586.0,HDFSTA,4294
22,2023-01-25 09:36:00,585.3,NSE,585.8,585.0,585.7,HDFSTA,7888
23,2023-01-25 09:37:00,585.3,NSE,585.45,585.0,585.2,HDFSTA,6622
24,2023-01-25 09:38:00,586.15,NSE,586.2,585.35,585.35,HDFSTA,8261
25,2023-01-25 09:39:00,586.35,NSE,586.35,585.9,586.2,HDFSTA,2634
26,2023-01-25 09:40:00,586.15,NSE,586.5,585.8,586.35,HDFSTA,3848
27,2023-01-25 09:41:00,586.0,NSE,586.35,586.0,586.2,HDFSTA,7923
28,2023-01-25 09:42:00,586.2,NSE,586.25,585.7,586.0,HDFSTA,9335
29,2023-01-25 09:43:00,586.1,NSE,586.3,586.0,586.2,HDFSTA,2580
30,2023-01-25 09:44:00,585.95,NSE,586.25,585.7,586.05,HDFSTA,2901
31,2023-01-25 09:45:00,585.6,NSE,585.95,585.5,585.95,HDFSTA,2333
32,2023-01-25 09:46:00,585.75,NSE,586.0,585.5,585.9,HDFSTA,2048
33,2023-01-25 09:47:00,585.85,NSE,586.0,585.55,585.95,HDFSTA,1411
34,2023-01-25 09:48:00,585.4,NSE,586.0,585.2,585.85,HDFSTA,4676
35,2023-01-25 09:49:00,585.1,NSE,585.65,585.1,585.4,HDFSTA,2485
36,2023-01-25 09:50:00,584.6,NSE,585.4,584.6,585.25,HDFSTA,8785
37,2023-01-25 09:51:00,584.5,NSE,584.75,584.15,584.75,HDFSTA,4578
38,2023-01-25 09:52:00,583.4,NSE,584.45,583.3,584.45,HDFSTA,14161
39,2023-01-25 09:53:00,583.5,NSE,583.85,583.0,583.7,HDFSTA,15703
40,2023-01-25 09:54:00,582.85,NSE,583.8,582.75,583.8,HDFSTA,17363
41,2023-01-25 09:55:00,582.5,NSE,582.8,582.1,582.8,HDFSTA,12258
42,2023-01-25 09:56:00,582.3,NSE,582.85,582.25,582.5,HDFSTA,11561
