,Unnamed: 0,close,datetime,exchange_code,high,low,open,stock_code,volume
0,0,1513.9,2024-04-24 09:07:00,NSE,1513.9,1513.9,1513.9,ACTCON,0
1,1,1521.0,2024-04-24 09:15:00,NSE,1521.4,1516.0,1516.0,ACTCON,6275
2,2,1526.95,2024-04-24 09:16:00,NSE,1526.95,1514.05,1521.95,ACTCON,4717
3,3,1530.25,2024-04-24 09:17:00,NSE,1535.0,1527.8,1528.0,ACTCON,5175
4,4,1535.0,2024-04-24 09:18:00,NSE,1535.0,1531.5,1531.5,ACTCON,4698
5,5,1520.95,2024-04-24 09:19:00,NSE,1528.5,1520.95,1528.05,ACTCON,3313
6,6,1508.75,2024-04-24 09:20:00,NSE,1522.9,1508.75,1521.05,ACTCON,3804
7,7,1525.8,2024-04-24 09:21:00,NSE,1532.75,1512.95,1512.95,ACTCON,5776
8,8,1526.6,2024-04-24 09:22:00,NSE,1528.8,1516.6,1525.5,ACTCON,3037
9,9,1524.0,2024-04-24 09:23:00,NSE,1528.3,1524.0,1526.6,ACTCON,1794
10,10,1545.05,2024-04-24 09:24:00,NSE,1545.05,1524.0,1525.95,ACTCON,16921
11,11,1543.4,2024-04-24 09:25:00,NSE,1543.5,1539.45,1543.5,ACTCON,3137
12,12,1543.3,2024-04-24 09:26:00,NSE,1543.45,1543.3,1543.4,ACTCON,5048
13,13,1533.0,2024-04-24 09:27:00,NSE,1543.15,1533.0,1543.15,ACTCON,3452
14,14,1526.0,2024-04-24 09:28:00,NSE,1533.0,1525.85,1532.0,ACTCON,2687
15,15,1521.25,2024-04-24 09:29:00,NSE,1525.3,1520.6,1525.3,ACTCON,4960
16,16,1525.85,2024-04-24 09:30:00,NSE,1525.85,1521.05,1521.25,ACTCON,1974
17,17,1528.4,2024-04-24 09:31:00,NSE,1530.0,1526.9,1527.75,ACTCON,1187
18,18,1525.0,2024-04-24 09:32:00,NSE,1528.4,1525.0,1528.35,ACTCON,1800
19,19,1525.95,2024-04-24 09:33:00,NSE,1525.95,1524.2,1525.95,ACTCON,791
20,20,1525.95,2024-04-24 09:34:00,NSE,1526.0,1525.25,1525.95,ACTCON,808
21,21,1526.75,2024-04-24 09:35:00,NSE,1526.75,1524.35,1525.95,ACTCON,1133
22,22,1525.85,2024-04-24 09:36:00,NSE,1527.85,1523.55,1526.6,ACTCON,2082
23,23,1525.0,2024-04-24 09:37:00,NSE,1527.6,1524.3,1527.6,ACTCON,954
24,24,1524.15,2024-04-24 09:38:00,NSE,1526.25,1521.75,1523.1,ACTCON,2143
25,25,1525.05,2024-04-24 09:39:00,NSE,1526.0,1524.0,1524.15,ACTCON,718
26,26,1521.05,2024-04-24 09:40:00,NSE,1525.05,1521.05,1525.05,ACTCON,325
27,27,1519.9,2024-04-24 09:41:00,NSE,1521.05,1518.0,1520.0,ACTCON,2680
28,28,1516.7,2024-04-24 09:42:00,NSE,1520.05,1516.7,1518.05,ACTCON,1472
29,29,1525.0,2024-04-24 09:43:00,NSE,1525.75,1516.3,1517.8,ACTCON,2907
30,30,1526.1,2024-04-24 09:44:00,NSE,1527.75,1525.0,1525.0,ACTCON,1747
