,close,datetime,exchange_code,high,low,open,stock_code,volume
0,183.5,2024-02-22 09:07:00,NSE,183.5,183.5,183.5,ADICAP,0
1,182.95,2024-02-22 09:15:00,NSE,183.3,182.3,183.3,ADICAP,29353
2,183.65,2024-02-22 09:16:00,NSE,183.7,182.95,182.95,ADICAP,41658
3,183.75,2024-02-22 09:17:00,NSE,183.8,183.5,183.5,ADICAP,10441
4,183.35,2024-02-22 09:18:00,NSE,183.75,183.35,183.75,ADICAP,9050
5,183.35,2024-02-22 09:19:00,NSE,183.55,183.35,183.4,ADICAP,5791
6,183.1,2024-02-22 09:20:00,NSE,183.35,182.8,183.35,ADICAP,15781
7,183.0,2024-02-22 09:21:00,NSE,183.15,182.85,183.0,ADICAP,17645
8,183.2,2024-02-22 09:22:00,NSE,183.2,183.0,183.1,ADICAP,17153
9,183.0,2024-02-22 09:23:00,NSE,183.3,183.0,183.25,ADICAP,19181
10,182.65,2024-02-22 09:24:00,NSE,182.9,182.45,182.75,ADICAP,20782
11,182.55,2024-02-22 09:25:00,NSE,182.65,182.4,182.65,ADICAP,11800
12,182.55,2024-02-22 09:26:00,NSE,182.75,182.35,182.4,ADICAP,37534
13,182.6,2024-02-22 09:27:00,NSE,182.6,182.35,182.45,ADICAP,6066
14,182.15,2024-02-22 09:28:00,NSE,182.65,182.15,182.65,ADICAP,46881
15,181.9,2024-02-22 09:29:00,NSE,182.35,181.9,182.3,ADICAP,61037
16,181.1,2024-02-22 09:30:00,NSE,181.9,181.1,181.9,ADICAP,40917
17,181.05,2024-02-22 09:31:00,NSE,181.45,181.0,181.2,ADICAP,67680
18,181.0,2024-02-22 09:32:00,NSE,181.0,180.7,181.0,ADICAP,34070
19,181.0,2024-02-22 09:33:00,NSE,181.15,180.9,180.9,ADICAP,18363
20,180.75,2024-02-22 09:34:00,NSE,181.1,180.75,180.95,ADICAP,16253
21,181.1,2024-02-22 09:35:00,NSE,181.35,180.75,180.75,ADICAP,38617
22,181.4,2024-02-22 09:36:00,NSE,181.45,181.0,181.2,ADICAP,20146
23,181.25,2024-02-22 09:37:00,NSE,181.35,181.15,181.3,ADICAP,20630
24,181.75,2024-02-22 09:38:00,NSE,181.75,181.25,181.35,ADICAP,18487
25,181.8,2024-02-22 09:39:00,NSE,181.8,181.7,181.75,ADICAP,3245
26,182.4,2024-02-22 09:40:00,NSE,182.4,181.65,181.65,ADICAP,35460
27,182.5,2024-02-22 09:41:00,NSE,182.6,182.0,182.4,ADICAP,31138
28,182.8,2024-02-22 09:42:00,NSE,182.85,182.4,182.4,ADICAP,35416
29,182.7,2024-02-22 09:43:00,NSE,182.85,182.6,182.8,ADICAP,22887
30,182.5,2024-02-22 09:44:00,NSE,182.7,182.5,182.55,ADICAP,11630
31,182.75,2024-02-22 09:45:00,NSE,182.75,182.55,182.65,ADICAP,4279
32,182.9,2024-02-22 09:46:00,NSE,182.9,182.6,182.6,ADICAP,2462
33,183.45,2024-02-22 09:47:00,NSE,183.45,183.0,183.0,ADICAP,34728
34,183.5,2024-02-22 09:48:00,NSE,183.6,183.4,183.45,ADICAP,16674
35,182.95,2024-02-22 09:49:00,NSE,183.3,182.8,182.95,ADICAP,67705
36,182.75,2024-02-22 09:50:00,NSE,183.0,182.7,182.8,ADICAP,1424
37,182.8,2024-02-22 09:51:00,NSE,182.85,182.65,182.85,ADICAP,2939
38,182.95,2024-02-22 09:52:00,NSE,183.1,182.7,182.75,ADICAP,8760
39,182.95,2024-02-22 09:53:00,NSE,183.05,182.65,183.05,ADICAP,10271
40,182.75,2024-02-22 09:54:00,NSE,182.8,182.65,182.75,ADICAP,2954
41,182.7,2024-02-22 09:55:00,NSE,182.7,182.45,182.6,ADICAP,8215
42,182.75,2024-02-22 09:56:00,NSE,182.8,182.6,182.65,ADICAP,4644
43,182.2,2024-02-22 09:57:00,NSE,182.8,182.15,182.8,ADICAP,15056
44,182.0,2024-02-22 09:58:00,NSE,182.1,181.9,182.1,ADICAP,11034
45,181.8,2024-02-22 09:59:00,NSE,182.0,181.6,182.0,ADICAP,13874
46,181.8,2024-02-22 10:00:00,NSE,181.85,181.6,181.8,ADICAP,3345
47,181.85,2024-02-22 10:01:00,NSE,181.9,181.65,181.8,ADICAP,1965
48,181.9,2024-02-22 10:02:00,NSE,182.0,181.8,181.9,ADICAP,1442
49,182.0,2024-02-22 10:03:00,NSE,182.2,181.9,182.0,ADICAP,5127
50,182.15,2024-02-22 10:04:00,NSE,182.15,181.85,181.95,ADICAP,2956
51,182.15,2024-02-22 10:05:00,NSE,182.25,182.0,182.1,ADICAP,1652
52,182.45,2024-02-22 10:06:00,NSE,182.45,182.15,182.15,ADICAP,3540
53,182.35,2024-02-22 10:07:00,NSE,182.45,182.2,182.45,ADICAP,5872
54,182.8,2024-02-22 10:08:00,NSE,182.8,182.35,182.35,ADICAP,2436
55,182.75,2024-02-22 10:09:00,NSE,183.0,182.7,182.7,ADICAP,12764
56,182.8,2024-02-22 10:10:00,NSE,182.9,182.5,182.9,ADICAP,2072
57,182.45,2024-02-22 10:11:00,NSE,182.8,182.45,182.6,ADICAP,2632
58,182.35,2024-02-22 10:12:00,NSE,182.8,182.35,182.45,ADICAP,17720
