datetime,close,exchange_code,expiry_date,high,low,open,open_interest,product_type,right,stock_code,strike_price,volume
2023-04-10 09:15:00,54.85,NFO,27-APR-2023,58.6,47.7,47.7,160100,Options,Call,NIFTY,17950.0,6300.0
2023-04-10 09:16:00,56.25,NFO,27-APR-2023,57.1,53.8,54.55,160100,Options,Call,NIFTY,17950.0,2400.0
2023-04-10 09:17:00,56.15,NFO,27-APR-2023,56.35,55.0,56.1,157700,Options,Call,NIFTY,17950.0,6900.0
2023-04-10 09:18:00,56.55,NFO,27-APR-2023,57.85,55.95,55.95,157700,Options,Call,NIFTY,17950.0,3900.0
2023-04-10 09:19:00,56.4,NFO,27-APR-2023,57.3,55.8,56.25,157700,Options,Call,NIFTY,17950.0,3550.0
2023-04-10 09:20:00,56.05,NFO,27-APR-2023,57.8,55.15,57.0,168150,Options,Call,NIFTY,17950.0,4900.0
2023-04-10 09:21:00,51.35,NFO,27-APR-2023,56.05,50.95,56.05,168150,Options,Call,NIFTY,17950.0,4050.0
2023-04-10 09:22:00,50.9,NFO,27-APR-2023,52.85,50.85,51.35,168150,Options,Call,NIFTY,17950.0,4050.0
2023-04-10 09:23:00,52.15,NFO,27-APR-2023,52.35,50.9,50.9,170400,Options,Call,NIFTY,17950.0,4900.0
2023-04-10 09:24:00,52.35,NFO,27-APR-2023,53.75,51.05,52.15,170400,Options,Call,NIFTY,17950.0,3500.0
2023-04-10 09:25:00,52.8,NFO,27-APR-2023,53.85,51.6,52.35,170400,Options,Call,NIFTY,17950.0,2950.0
2023-04-10 09:26:00,52.85,NFO,27-APR-2023,53.4,51.65,52.8,171900,Options,Call,NIFTY,17950.0,650.0
2023-04-10 09:27:00,52.2,NFO,27-APR-2023,52.2,51.0,51.25,171900,Options,Call,NIFTY,17950.0,3300.0
2023-04-10 09:28:00,53.75,NFO,27-APR-2023,53.75,51.65,52.2,171900,Options,Call,NIFTY,17950.0,200.0
2023-04-10 09:29:00,52.4,NFO,27-APR-2023,54.0,52.4,53.55,172450,Options,Call,NIFTY,17950.0,3450.0
2023-04-10 09:30:00,49.0,NFO,27-APR-2023,52.35,48.6,52.35,172450,Options,Call,NIFTY,17950.0,3700.0
2023-04-10 09:31:00,50.0,NFO,27-APR-2023,50.0,48.1,48.75,172450,Options,Call,NIFTY,17950.0,3450.0
2023-04-10 09:32:00,49.2,NFO,27-APR-2023,50.05,48.95,50.05,174150,Options,Call,NIFTY,17950.0,2800.0
2023-04-10 09:33:00,48.25,NFO,27-APR-2023,49.5,47.7,49.2,174150,Options,Call,NIFTY,17950.0,1500.0
2023-04-10 09:34:00,49.0,NFO,27-APR-2023,49.0,47.85,48.25,174150,Options,Call,NIFTY,17950.0,2650.0
2023-04-10 09:35:00,49.2,NFO,27-APR-2023,49.45,48.5,49.0,175400,Options,Call,NIFTY,17950.0,1550.0
2023-04-10 09:36:00,49.6,NFO,27-APR-2023,49.65,49.2,49.2,175400,Options,Call,NIFTY,17950.0,750.0
2023-04-10 09:37:00,50.8,NFO,27-APR-2023,50.8,49.6,49.6,175400,Options,Call,NIFTY,17950.0,650.0
