,close,datetime,exchange_code,expiry_date,high,low,open,open_interest,product_type,right,stock_code,strike_price,volume
0,180.0,2023-10-26 09:15:00,NFO,16-NOV-2023,180.0,143.9,143.9,25900,Options,Put,NIFTY,19000.0,2150
1,184.65,2023-10-26 09:16:00,NFO,16-NOV-2023,189.3,170.85,180.0,25900,Options,Put,NIFTY,19000.0,1300
2,190.0,2023-10-26 09:17:00,NFO,16-NOV-2023,190.0,186.5,189.55,25300,Options,Put,NIFTY,19000.0,2400
3,187.45,2023-10-26 09:18:00,NFO,16-NOV-2023,189.15,187.45,189.15,25300,Options,Put,NIFTY,19000.0,200
4,188.9,2023-10-26 09:19:00,NFO,16-NOV-2023,189.0,188.9,189.0,25300,Options,Put,NIFTY,19000.0,400
5,198.5,2023-10-26 09:20:00,NFO,16-NOV-2023,198.5,191.5,191.5,25250,Options,Put,NIFTY,19000.0,400
6,203.95,2023-10-26 09:21:00,NFO,16-NOV-2023,203.95,198.5,198.5,25250,Options,Put,NIFTY,19000.0,150
7,210.8,2023-10-26 09:22:00,NFO,16-NOV-2023,210.8,205.0,206.7,25250,Options,Put,NIFTY,19000.0,2550
8,209.95,2023-10-26 09:23:00,NFO,16-NOV-2023,210.95,209.0,210.15,25250,Options,Put,NIFTY,19000.0,1800
9,213.75,2023-10-26 09:24:00,NFO,16-NOV-2023,214.0,213.75,214.0,25350,Options,Put,NIFTY,19000.0,650
10,206.9,2023-10-26 09:25:00,NFO,16-NOV-2023,213.75,206.9,213.75,25350,Options,Put,NIFTY,19000.0,50
11,209.0,2023-10-26 09:26:00,NFO,16-NOV-2023,212.0,206.9,206.9,24600,Options,Put,NIFTY,19000.0,500
12,214.05,2023-10-26 09:27:00,NFO,16-NOV-2023,215.0,209.0,209.0,24600,Options,Put,NIFTY,19000.0,0
13,215.0,2023-10-26 09:28:00,NFO,16-NOV-2023,215.9,214.75,215.0,24600,Options,Put,NIFTY,19000.0,2800
14,215.0,2023-10-26 09:29:00,NFO,16-NOV-2023,215.0,215.0,215.0,24600,Options,Put,NIFTY,19000.0,200
15,213.8,2023-10-26 09:30:00,NFO,16-NOV-2023,215.0,213.8,215.0,24200,Options,Put,NIFTY,19000.0,200
16,214.0,2023-10-26 09:31:00,NFO,16-NOV-2023,214.0,213.8,213.8,24200,Options,Put,NIFTY,19000.0,1100
17,216.0,2023-10-26 09:32:00,NFO,16-NOV-2023,216.0,214.0,214.0,24200,Options,Put,NIFTY,19000.0,350
18,211.8,2023-10-26 09:33:00,NFO,16-NOV-2023,216.0,211.8,216.0,24350,Options,Put,NIFTY,19000.0,350
19,215.0,2023-10-26 09:34:00,NFO,16-NOV-2023,215.0,215.0,215.0,24350,Options,Put,NIFTY,19000.0,300
20,211.5,2023-10-26 09:35:00,NFO,16-NOV-2023,215.0,211.5,215.0,24200,Options,Put,NIFTY,19000.0,500
21,212.0,2023-10-26 09:36:00,NFO,16-NOV-2023,213.65,210.3,211.5,24200,Options,Put,NIFTY,19000.0,1100
22,212.8,2023-10-26 09:37:00,NFO,16-NOV-2023,212.8,212.0,212.0,24200,Options,Put,NIFTY,19000.0,50
23,211.0,2023-10-26 09:38:00,NFO,16-NOV-2023,212.8,211.0,212.8,24200,Options,Put,NIFTY,19000.0,50
24,211.05,2023-10-26 09:39:00,NFO,16-NOV-2023,211.05,208.45,211.0,25100,Options,Put,NIFTY,19000.0,200
25,219.6,2023-10-26 09:40:00,NFO,16-NOV-2023,222.0,216.0,216.0,25100,Options,Put,NIFTY,19000.0,450
26,225.7,2023-10-26 09:41:00,NFO,16-NOV-2023,225.7,219.6,219.6,25100,Options,Put,NIFTY,19000.0,0
27,224.3,2023-10-26 09:42:00,NFO,16-NOV-2023,225.7,224.3,225.7,25100,Options,Put,NIFTY,19000.0,350
28,226.0,2023-10-26 09:43:00,NFO,16-NOV-2023,226.0,224.3,224.3,25100,Options,Put,NIFTY,19000.0,1150
29,230.0,2023-10-26 09:44:00,NFO,16-NOV-2023,230.0,225.35,225.35,25100,Options,Put,NIFTY,19000.0,200
30,227.55,2023-10-26 09:45:00,NFO,16-NOV-2023,228.6,226.0,226.0,26400,Options,Put,NIFTY,19000.0,200
31,234.1,2023-10-26 09:46:00,NFO,16-NOV-2023,234.1,227.55,227.55,26400,Options,Put,NIFTY,19000.0,50
32,234.85,2023-10-26 09:47:00,NFO,16-NOV-2023,234.85,231.05,231.05,26400,Options,Put,NIFTY,19000.0,650
33,228.0,2023-10-26 09:48:00,NFO,16-NOV-2023,234.85,228.0,234.85,26550,Options,Put,NIFTY,19000.0,600
34,228.35,2023-10-26 09:49:00,NFO,16-NOV-2023,228.35,228.0,228.0,26550,Options,Put,NIFTY,19000.0,200
35,226.0,2023-10-26 09:50:00,NFO,16-NOV-2023,226.0,226.0,226.0,26550,Options,Put,NIFTY,19000.0,100
36,227.55,2023-10-26 09:51:00,NFO,16-NOV-2023,227.55,226.0,226.0,26900,Options,Put,NIFTY,19000.0,50
37,232.0,2023-10-26 09:52:00,NFO,16-NOV-2023,232.0,227.55,227.55,26900,Options,Put,NIFTY,19000.0,50
38,230.0,2023-10-26 09:53:00,NFO,16-NOV-2023,232.0,230.0,232.0,26900,Options,Put,NIFTY,19000.0,50
39,229.0,2023-10-26 09:54:00,NFO,16-NOV-2023,230.0,225.35,230.0,26900,Options,Put,NIFTY,19000.0,1150
40,230.75,2023-10-26 09:55:00,NFO,16-NOV-2023,230.75,229.0,229.0,26900,Options,Put,NIFTY,19000.0,2000
41,232.0,2023-10-26 09:56:00,NFO,16-NOV-2023,232.6,232.0,232.6,26900,Options,Put,NIFTY,19000.0,550
42,232.0,2023-10-26 09:57:00,NFO,16-NOV-2023,232.0,232.0,232.0,26900,Options,Put,NIFTY,19000.0,200
43,232.0,2023-10-26 09:58:00,NFO,16-NOV-2023,232.0,232.0,232.0,26900,Options,Put,NIFTY,19000.0,0
44,232.0,2023-10-26 09:59:00,NFO,16-NOV-2023,232.0,232.0,232.0,26900,Options,Put,NIFTY,19000.0,0
45,224.1,2023-10-26 10:00:00,NFO,16-NOV-2023,232.0,224.1,232.0,26900,Options,Put,NIFTY,19000.0,100
46,229.0,2023-10-26 10:01:00,NFO,16-NOV-2023,229.0,229.0,229.0,26900,Options,Put,NIFTY,19000.0,500
47,226.8,2023-10-26 10:02:00,NFO,16-NOV-2023,229.0,225.65,229.0,28600,Options,Put,NIFTY,19000.0,250
48,226.8,2023-10-26 10:03:00,NFO,16-NOV-2023,226.8,226.8,226.8,28600,Options,Put,NIFTY,19000.0,0
49,223.1,2023-10-26 10:04:00,NFO,16-NOV-2023,226.8,223.1,226.8,27950,Options,Put,NIFTY,19000.0,1050
50,227.0,2023-10-26 10:05:00,NFO,16-NOV-2023,227.0,223.1,223.1,27950,Options,Put,NIFTY,19000.0,500
51,226.0,2023-10-26 10:06:00,NFO,16-NOV-2023,227.0,226.0,227.0,28400,Options,Put,NIFTY,19000.0,550
52,228.3,2023-10-26 10:07:00,NFO,16-NOV-2023,228.3,226.0,226.0,28400,Options,Put,NIFTY,19000.0,750
53,228.3,2023-10-26 10:08:00,NFO,16-NOV-2023,228.3,228.3,228.3,28400,Options,Put,NIFTY,19000.0,0
54,228.3,2023-10-26 10:09:00,NFO,16-NOV-2023,228.3,228.3,228.3,28400,Options,Put,NIFTY,19000.0,0
55,228.3,2023-10-26 10:10:00,NFO,16-NOV-2023,228.3,228.3,228.3,28400,Options,Put,NIFTY,19000.0,0
56,225.25,2023-10-26 10:11:00,NFO,16-NOV-2023,228.3,225.25,228.3,29700,Options,Put,NIFTY,19000.0,50
57,225.25,2023-10-26 10:12:00,NFO,16-NOV-2023,225.25,225.25,225.25,29700,Options,Put,NIFTY,19000.0,0
58,234.25,2023-10-26 10:13:00,NFO,16-NOV-2023,234.25,225.25,225.25,29700,Options,Put,NIFTY,19000.0,150
59,242.0,2023-10-26 10:14:00,NFO,16-NOV-2023,242.0,234.25,234.25,29700,Options,Put,NIFTY,19000.0,400
60,240.0,2023-10-26 10:15:00,NFO,16-NOV-2023,242.0,240.0,242.0,29900,Options,Put,NIFTY,19000.0,250
61,240.75,2023-10-26 10:16:00,NFO,16-NOV-2023,240.75,240.75,240.75,29900,Options,Put,NIFTY,19000.0,500
62,240.75,2023-10-26 10:17:00,NFO,16-NOV-2023,240.75,240.75,240.75,29900,Options,Put,NIFTY,19000.0,0
63,242.5,2023-10-26 10:18:00,NFO,16-NOV-2023,242.5,240.65,240.75,29550,Options,Put,NIFTY,19000.0,150
64,242.0,2023-10-26 10:19:00,NFO,16-NOV-2023,242.5,242.0,242.5,29550,Options,Put,NIFTY,19000.0,0
65,247.55,2023-10-26 10:20:00,NFO,16-NOV-2023,248.0,243.45,243.45,29550,Options,Put,NIFTY,19000.0,1350
66,247.85,2023-10-26 10:21:00,NFO,16-NOV-2023,247.85,247.55,247.55,29550,Options,Put,NIFTY,19000.0,200
67,248.0,2023-10-26 10:22:00,NFO,16-NOV-2023,250.0,247.65,247.85,28600,Options,Put,NIFTY,19000.0,5350
68,248.0,2023-10-26 10:23:00,NFO,16-NOV-2023,248.0,248.0,248.0,28600,Options,Put,NIFTY,19000.0,0
69,248.0,2023-10-26 10:24:00,NFO,16-NOV-2023,248.05,248.0,248.0,24900,Options,Put,NIFTY,19000.0,50
