,close,datetime,exchange_code,expiry_date,high,low,open,open_interest,product_type,right,stock_code,strike_price,volume
0,88.2,2023-11-30 09:15:00,NFO,21-DEC-2023,92.0,82.0,92.0,0,Options,Call,NIFTY,20500.0,100
1,84.2,2023-11-30 09:16:00,NFO,21-DEC-2023,90.55,84.2,88.2,33500,Options,Call,NIFTY,20500.0,550
2,85.45,2023-11-30 09:17:00,NFO,21-DEC-2023,86.95,84.2,84.2,33850,Options,Call,NIFTY,20500.0,500
3,85.0,2023-11-30 09:18:00,NFO,21-DEC-2023,85.45,85.0,85.45,33850,Options,Call,NIFTY,20500.0,50
4,85.55,2023-11-30 09:19:00,NFO,21-DEC-2023,85.55,85.0,85.0,33850,Options,Call,NIFTY,20500.0,2050
5,85.15,2023-11-30 09:20:00,NFO,21-DEC-2023,85.6,84.95,85.6,34350,Options,Call,NIFTY,20500.0,150
6,84.05,2023-11-30 09:21:00,NFO,21-DEC-2023,84.05,84.05,84.05,34350,Options,Call,NIFTY,20500.0,50
7,84.05,2023-11-30 09:22:00,NFO,21-DEC-2023,84.05,82.3,84.05,34350,Options,Call,NIFTY,20500.0,400
8,86.05,2023-11-30 09:23:00,NFO,21-DEC-2023,86.05,84.05,84.05,34250,Options,Call,NIFTY,20500.0,50
9,86.05,2023-11-30 09:24:00,NFO,21-DEC-2023,86.05,86.05,86.05,34250,Options,Call,NIFTY,20500.0,0
10,84.85,2023-11-30 09:25:00,NFO,21-DEC-2023,86.05,84.85,86.05,34250,Options,Call,NIFTY,20500.0,100
11,84.65,2023-11-30 09:26:00,NFO,21-DEC-2023,84.85,84.65,84.85,34250,Options,Call,NIFTY,20500.0,150
12,85.7,2023-11-30 09:27:00,NFO,21-DEC-2023,85.7,84.65,84.65,34250,Options,Call,NIFTY,20500.0,50
13,85.7,2023-11-30 09:28:00,NFO,21-DEC-2023,85.7,85.7,85.7,34250,Options,Call,NIFTY,20500.0,150
14,85.7,2023-11-30 09:29:00,NFO,21-DEC-2023,85.7,85.7,85.7,34250,Options,Call,NIFTY,20500.0,50
15,84.25,2023-11-30 09:30:00,NFO,21-DEC-2023,86.45,84.25,86.45,34400,Options,Call,NIFTY,20500.0,200
16,84.25,2023-11-30 09:31:00,NFO,21-DEC-2023,84.25,84.25,84.25,34400,Options,Call,NIFTY,20500.0,0
17,85.0,2023-11-30 09:32:00,NFO,21-DEC-2023,85.0,84.05,84.25,34400,Options,Call,NIFTY,20500.0,200
18,87.7,2023-11-30 09:33:00,NFO,21-DEC-2023,87.7,85.0,85.0,34400,Options,Call,NIFTY,20500.0,550
19,87.5,2023-11-30 09:34:00,NFO,21-DEC-2023,88.25,86.45,87.7,34400,Options,Call,NIFTY,20500.0,200
20,88.0,2023-11-30 09:35:00,NFO,21-DEC-2023,88.0,79.6,87.5,34200,Options,Call,NIFTY,20500.0,1250
21,90.75,2023-11-30 09:36:00,NFO,21-DEC-2023,90.75,86.3,86.95,34200,Options,Call,NIFTY,20500.0,500
22,88.95,2023-11-30 09:37:00,NFO,21-DEC-2023,91.45,88.4,90.75,34200,Options,Call,NIFTY,20500.0,4500
23,89.0,2023-11-30 09:38:00,NFO,21-DEC-2023,89.95,88.95,88.95,34200,Options,Call,NIFTY,20500.0,100
24,89.0,2023-11-30 09:39:00,NFO,21-DEC-2023,89.0,89.0,89.0,36550,Options,Call,NIFTY,20500.0,50
25,89.9,2023-11-30 09:40:00,NFO,21-DEC-2023,89.9,89.0,89.0,36550,Options,Call,NIFTY,20500.0,100
26,88.9,2023-11-30 09:41:00,NFO,21-DEC-2023,90.0,88.9,89.9,36550,Options,Call,NIFTY,20500.0,0
27,88.9,2023-11-30 09:42:00,NFO,21-DEC-2023,88.9,88.9,88.9,36550,Options,Call,NIFTY,20500.0,100
28,88.9,2023-11-30 09:43:00,NFO,21-DEC-2023,88.9,88.9,88.9,36550,Options,Call,NIFTY,20500.0,0
29,90.6,2023-11-30 09:44:00,NFO,21-DEC-2023,90.6,88.9,88.9,36550,Options,Call,NIFTY,20500.0,50
30,88.9,2023-11-30 09:45:00,NFO,21-DEC-2023,90.6,88.9,90.6,36650,Options,Call,NIFTY,20500.0,300
31,88.9,2023-11-30 09:46:00,NFO,21-DEC-2023,88.9,88.9,88.9,36650,Options,Call,NIFTY,20500.0,50
32,86.3,2023-11-30 09:47:00,NFO,21-DEC-2023,88.9,86.3,88.9,36750,Options,Call,NIFTY,20500.0,100
33,84.95,2023-11-30 09:48:00,NFO,21-DEC-2023,86.3,84.9,86.3,36750,Options,Call,NIFTY,20500.0,150
34,84.35,2023-11-30 09:49:00,NFO,21-DEC-2023,84.95,84.35,84.4,36750,Options,Call,NIFTY,20500.0,550
35,79.65,2023-11-30 09:50:00,NFO,21-DEC-2023,84.35,79.65,84.35,36750,Options,Call,NIFTY,20500.0,800
36,79.65,2023-11-30 09:51:00,NFO,21-DEC-2023,79.65,79.6,79.65,36850,Options,Call,NIFTY,20500.0,300
37,75.2,2023-11-30 09:52:00,NFO,21-DEC-2023,80.05,75.2,79.65,36850,Options,Call,NIFTY,20500.0,800
38,75.8,2023-11-30 09:53:00,NFO,21-DEC-2023,75.8,74.5,75.2,36150,Options,Call,NIFTY,20500.0,150
39,75.8,2023-11-30 09:54:00,NFO,21-DEC-2023,75.8,75.8,75.8,36150,Options,Call,NIFTY,20500.0,150
40,70.85,2023-11-30 09:55:00,NFO,21-DEC-2023,75.8,67.4,75.8,36150,Options,Call,NIFTY,20500.0,150
41,72.2,2023-11-30 09:56:00,NFO,21-DEC-2023,72.2,70.45,70.85,36150,Options,Call,NIFTY,20500.0,700
42,72.2,2023-11-30 09:57:00,NFO,21-DEC-2023,72.2,72.2,72.2,36900,Options,Call,NIFTY,20500.0,100
43,72.1,2023-11-30 09:58:00,NFO,21-DEC-2023,72.2,72.1,72.2,36900,Options,Call,NIFTY,20500.0,300
44,73.95,2023-11-30 09:59:00,NFO,21-DEC-2023,73.95,71.05,71.25,36900,Options,Call,NIFTY,20500.0,650
45,72.6,2023-11-30 10:00:00,NFO,21-DEC-2023,73.95,72.6,73.95,36900,Options,Call,NIFTY,20500.0,600
46,71.1,2023-11-30 10:01:00,NFO,21-DEC-2023,72.7,71.1,72.0,36800,Options,Call,NIFTY,20500.0,2200
47,73.35,2023-11-30 10:02:00,NFO,21-DEC-2023,73.45,72.0,72.0,38350,Options,Call,NIFTY,20500.0,1300
48,72.8,2023-11-30 10:03:00,NFO,21-DEC-2023,73.5,72.8,73.35,38350,Options,Call,NIFTY,20500.0,700
49,72.1,2023-11-30 10:04:00,NFO,21-DEC-2023,72.1,72.1,72.1,38350,Options,Call,NIFTY,20500.0,50
50,69.0,2023-11-30 10:05:00,NFO,21-DEC-2023,72.1,69.0,72.1,38350,Options,Call,NIFTY,20500.0,200
51,69.0,2023-11-30 10:06:00,NFO,21-DEC-2023,69.0,69.0,69.0,38350,Options,Call,NIFTY,20500.0,0
52,71.6,2023-11-30 10:07:00,NFO,21-DEC-2023,71.6,69.0,69.0,38350,Options,Call,NIFTY,20500.0,0
53,71.6,2023-11-30 10:08:00,NFO,21-DEC-2023,71.6,71.6,71.6,38350,Options,Call,NIFTY,20500.0,50
54,72.0,2023-11-30 10:09:00,NFO,21-DEC-2023,72.0,71.6,71.6,38400,Options,Call,NIFTY,20500.0,0
55,73.4,2023-11-30 10:10:00,NFO,21-DEC-2023,73.4,72.0,72.0,38400,Options,Call,NIFTY,20500.0,150
56,73.4,2023-11-30 10:11:00,NFO,21-DEC-2023,73.4,73.4,73.4,38400,Options,Call,NIFTY,20500.0,0
57,73.4,2023-11-30 10:12:00,NFO,21-DEC-2023,73.4,73.4,73.4,38400,Options,Call,NIFTY,20500.0,0
58,73.4,2023-11-30 10:13:00,NFO,21-DEC-2023,73.4,73.4,73.4,38450,Options,Call,NIFTY,20500.0,200
59,75.0,2023-11-30 10:14:00,NFO,21-DEC-2023,75.0,73.4,73.4,38450,Options,Call,NIFTY,20500.0,1050
60,75.0,2023-11-30 10:15:00,NFO,21-DEC-2023,75.0,74.9,75.0,38450,Options,Call,NIFTY,20500.0,1100
61,75.0,2023-11-30 10:16:00,NFO,21-DEC-2023,75.0,75.0,75.0,38450,Options,Call,NIFTY,20500.0,0
62,75.0,2023-11-30 10:17:00,NFO,21-DEC-2023,75.0,75.0,75.0,38450,Options,Call,NIFTY,20500.0,0
