datetime,close,exchange_code,expiry_date,high,low,open,open_interest,product_type,right,stock_code,strike_price,volume
2023-05-10 09:15:00,32.25,NFO,25-MAY-2023,32.65,25.55,29.8,1721450,Options,Put,NIFTY,17800.0,8150.0
2023-05-10 09:16:00,31.1,NFO,25-MAY-2023,32.0,31.0,32.0,1721450,Options,Put,NIFTY,17800.0,7700.0
2023-05-10 09:17:00,30.9,NFO,25-MAY-2023,31.55,30.45,31.35,1724300,Options,Put,NIFTY,17800.0,9550.0
2023-05-10 09:18:00,30.35,NFO,25-MAY-2023,30.85,30.15,30.85,1724300,Options,Put,NIFTY,17800.0,11750.0
2023-05-10 09:19:00,30.05,NFO,25-MAY-2023,30.35,29.95,30.35,1724300,Options,Put,NIFTY,17800.0,14100.0
2023-05-10 09:20:00,30.0,NFO,25-MAY-2023,30.65,29.65,29.65,1732550,Options,Put,NIFTY,17800.0,7800.0
2023-05-10 09:21:00,30.4,NFO,25-MAY-2023,30.5,29.8,30.0,1732550,Options,Put,NIFTY,17800.0,4950.0
2023-05-10 09:22:00,29.65,NFO,25-MAY-2023,30.5,29.6,30.4,1732550,Options,Put,NIFTY,17800.0,2550.0
2023-05-10 09:23:00,29.9,NFO,25-MAY-2023,30.3,29.65,29.65,1739600,Options,Put,NIFTY,17800.0,11300.0
2023-05-10 09:24:00,30.85,NFO,25-MAY-2023,30.85,29.8,29.9,1739600,Options,Put,NIFTY,17800.0,6050.0
2023-05-10 09:25:00,31.05,NFO,25-MAY-2023,31.45,30.6,31.0,1739600,Options,Put,NIFTY,17800.0,9150.0
2023-05-10 09:26:00,31.45,NFO,25-MAY-2023,31.7,31.05,31.05,1745750,Options,Put,NIFTY,17800.0,1600.0
2023-05-10 09:27:00,31.3,NFO,25-MAY-2023,31.75,31.1,31.45,1745750,Options,Put,NIFTY,17800.0,12200.0
2023-05-10 09:28:00,31.9,NFO,25-MAY-2023,32.0,31.25,31.25,1745750,Options,Put,NIFTY,17800.0,5500.0
2023-05-10 09:29:00,31.85,NFO,25-MAY-2023,32.25,31.6,31.9,1748700,Options,Put,NIFTY,17800.0,4300.0
2023-05-10 09:30:00,33.8,NFO,25-MAY-2023,33.9,31.75,31.85,1748700,Options,Put,NIFTY,17800.0,7050.0
2023-05-10 09:31:00,34.2,NFO,25-MAY-2023,34.5,33.4,33.95,1748700,Options,Put,NIFTY,17800.0,7600.0
2023-05-10 09:32:00,36.2,NFO,25-MAY-2023,36.6,34.2,34.2,1741250,Options,Put,NIFTY,17800.0,18650.0
2023-05-10 09:33:00,36.65,NFO,25-MAY-2023,37.3,35.85,36.2,1741250,Options,Put,NIFTY,17800.0,14250.0
2023-05-10 09:34:00,35.4,NFO,25-MAY-2023,37.6,35.4,37.0,1741250,Options,Put,NIFTY,17800.0,15250.0
2023-05-10 09:35:00,35.75,NFO,25-MAY-2023,36.1,35.25,35.5,1745450,Options,Put,NIFTY,17800.0,7750.0
2023-05-10 09:36:00,37.6,NFO,25-MAY-2023,37.6,35.85,35.85,1745450,Options,Put,NIFTY,17800.0,8500.0
2023-05-10 09:37:00,36.55,NFO,25-MAY-2023,37.9,36.35,37.5,1745450,Options,Put,NIFTY,17800.0,8050.0
2023-05-10 09:38:00,37.2,NFO,25-MAY-2023,37.4,36.65,37.0,1747500,Options,Put,NIFTY,17800.0,1950.0
2023-05-10 09:39:00,37.0,NFO,25-MAY-2023,37.2,36.55,37.2,1747500,Options,Put,NIFTY,17800.0,7950.0
2023-05-10 09:40:00,38.15,NFO,25-MAY-2023,38.15,37.0,37.0,1747500,Options,Put,NIFTY,17800.0,5000.0
2023-05-10 09:41:00,39.0,NFO,25-MAY-2023,39.05,37.7,38.15,1751300,Options,Put,NIFTY,17800.0,6500.0
2023-05-10 09:42:00,38.7,NFO,25-MAY-2023,39.3,38.7,39.0,1751300,Options,Put,NIFTY,17800.0,5250.0
2023-05-10 09:43:00,39.0,NFO,25-MAY-2023,39.2,37.95,38.7,1751300,Options,Put,NIFTY,17800.0,4800.0
2023-05-10 09:44:00,40.35,NFO,25-MAY-2023,40.5,39.0,39.0,1747650,Options,Put,NIFTY,17800.0,6400.0
2023-05-10 09:45:00,39.6,NFO,25-MAY-2023,41.0,39.2,40.35,1747650,Options,Put,NIFTY,17800.0,12950.0
2023-05-10 09:46:00,40.55,NFO,25-MAY-2023,40.7,39.75,39.75,1747650,Options,Put,NIFTY,17800.0,15850.0
2023-05-10 09:47:00,40.5,NFO,25-MAY-2023,40.85,40.25,40.6,1747500,Options,Put,NIFTY,17800.0,9150.0
2023-05-10 09:48:00,40.75,NFO,25-MAY-2023,41.0,40.25,40.5,1747500,Options,Put,NIFTY,17800.0,6200.0
2023-05-10 09:49:00,40.1,NFO,25-MAY-2023,41.15,40.1,40.75,1747500,Options,Put,NIFTY,17800.0,6000.0
2023-05-10 09:50:00,40.1,NFO,25-MAY-2023,40.15,39.4,40.1,1748000,Options,Put,NIFTY,17800.0,6100.0
2023-05-10 09:51:00,40.8,NFO,25-MAY-2023,40.8,39.85,40.1,1748000,Options,Put,NIFTY,17800.0,5650.0
2023-05-10 09:52:00,41.75,NFO,25-MAY-2023,41.75,40.85,40.85,1748000,Options,Put,NIFTY,17800.0,10400.0
2023-05-10 09:53:00,41.5,NFO,25-MAY-2023,42.65,41.5,41.75,1754200,Options,Put,NIFTY,17800.0,16150.0
2023-05-10 09:54:00,41.15,NFO,25-MAY-2023,41.65,40.8,41.65,1754200,Options,Put,NIFTY,17800.0,10000.0
2023-05-10 09:55:00,41.55,NFO,25-MAY-2023,41.7,41.4,41.5,1754200,Options,Put,NIFTY,17800.0,3550.0
2023-05-10 09:56:00,40.7,NFO,25-MAY-2023,41.75,40.7,41.55,1756250,Options,Put,NIFTY,17800.0,2400.0
2023-05-10 09:57:00,42.0,NFO,25-MAY-2023,42.2,40.65,40.7,1756250,Options,Put,NIFTY,17800.0,1300.0
2023-05-10 09:58:00,41.5,NFO,25-MAY-2023,42.0,41.3,42.0,1756250,Options,Put,NIFTY,17800.0,1350.0
2023-05-10 09:59:00,42.7,NFO,25-MAY-2023,42.7,41.3,41.5,1756250,Options,Put,NIFTY,17800.0,6200.0
2023-05-10 10:00:00,42.9,NFO,25-MAY-2023,43.05,42.15,42.7,1756250,Options,Put,NIFTY,17800.0,6750.0
2023-05-10 10:01:00,42.75,NFO,25-MAY-2023,43.25,42.5,43.05,1756250,Options,Put,NIFTY,17800.0,9000.0
2023-05-10 10:02:00,42.6,NFO,25-MAY-2023,43.05,42.35,42.45,1759550,Options,Put,NIFTY,17800.0,9050.0
2023-05-10 10:03:00,42.65,NFO,25-MAY-2023,43.0,42.15,42.6,1759550,Options,Put,NIFTY,17800.0,6100.0
2023-05-10 10:04:00,43.6,NFO,25-MAY-2023,43.6,42.1,42.65,1759550,Options,Put,NIFTY,17800.0,7600.0
2023-05-10 10:05:00,43.35,NFO,25-MAY-2023,43.65,43.0,43.6,1757000,Options,Put,NIFTY,17800.0,8600.0
2023-05-10 10:06:00,43.9,NFO,25-MAY-2023,43.9,43.05,43.35,1757000,Options,Put,NIFTY,17800.0,11400.0
2023-05-10 10:07:00,43.65,NFO,25-MAY-2023,44.0,42.95,43.65,1757000,Options,Put,NIFTY,17800.0,6250.0
2023-05-10 10:08:00,42.95,NFO,25-MAY-2023,43.8,42.7,43.65,1757100,Options,Put,NIFTY,17800.0,8700.0
2023-05-10 10:09:00,42.4,NFO,25-MAY-2023,43.85,42.4,42.95,1757100,Options,Put,NIFTY,17800.0,9000.0
2023-05-10 10:10:00,41.7,NFO,25-MAY-2023,42.4,41.6,42.4,1757100,Options,Put,NIFTY,17800.0,4650.0
2023-05-10 10:11:00,41.5,NFO,25-MAY-2023,41.8,41.05,41.7,1763350,Options,Put,NIFTY,17800.0,3400.0
2023-05-10 10:12:00,42.1,NFO,25-MAY-2023,42.1,41.6,41.7,1763350,Options,Put,NIFTY,17800.0,3400.0
2023-05-10 10:13:00,41.9,NFO,25-MAY-2023,42.3,41.9,42.1,1763350,Options,Put,NIFTY,17800.0,1900.0
2023-05-10 10:14:00,42.0,NFO,25-MAY-2023,42.45,41.55,41.9,1762950,Options,Put,NIFTY,17800.0,3350.0
2023-05-10 10:15:00,41.1,NFO,25-MAY-2023,42.3,41.1,42.2,1762950,Options,Put,NIFTY,17800.0,5400.0
2023-05-10 10:16:00,40.65,NFO,25-MAY-2023,41.15,40.1,41.1,1762950,Options,Put,NIFTY,17800.0,7000.0
2023-05-10 10:17:00,39.15,NFO,25-MAY-2023,40.6,39.15,40.6,1771250,Options,Put,NIFTY,17800.0,13250.0
2023-05-10 10:18:00,39.3,NFO,25-MAY-2023,39.9,38.95,39.3,1771250,Options,Put,NIFTY,17800.0,7300.0
2023-05-10 10:19:00,40.0,NFO,25-MAY-2023,40.0,39.3,39.3,1771250,Options,Put,NIFTY,17800.0,4700.0
2023-05-10 10:20:00,39.65,NFO,25-MAY-2023,40.45,39.4,40.0,1775250,Options,Put,NIFTY,17800.0,4700.0
2023-05-10 10:21:00,39.45,NFO,25-MAY-2023,39.85,39.35,39.55,1775250,Options,Put,NIFTY,17800.0,3900.0
2023-05-10 10:22:00,39.35,NFO,25-MAY-2023,39.6,38.9,39.45,1775250,Options,Put,NIFTY,17800.0,7300.0
2023-05-10 10:23:00,39.0,NFO,25-MAY-2023,39.65,39.0,39.35,1776700,Options,Put,NIFTY,17800.0,2700.0
2023-05-10 10:24:00,38.8,NFO,25-MAY-2023,39.2,38.2,38.2,1776700,Options,Put,NIFTY,17800.0,2400.0
2023-05-10 10:25:00,38.45,NFO,25-MAY-2023,38.8,38.35,38.8,1776700,Options,Put,NIFTY,17800.0,3850.0
2023-05-10 10:26:00,38.3,NFO,25-MAY-2023,38.9,38.3,38.4,1776650,Options,Put,NIFTY,17800.0,4050.0
