,close,datetime,exchange_code,expiry_date,high,low,open,open_interest,product_type,right,stock_code,strike_price,volume
0,257.5,2023-11-09 09:15:00,NFO,30-NOV-2023,261.4,255.9,255.9,252650,Options,Call,NIFTY,19350.0,2150
1,258.45,2023-11-09 09:16:00,NFO,30-NOV-2023,260.8,257.5,257.5,252650,Options,Call,NIFTY,19350.0,850
2,260.95,2023-11-09 09:17:00,NFO,30-NOV-2023,261.0,256.85,259.35,252600,Options,Call,NIFTY,19350.0,10150
3,258.85,2023-11-09 09:18:00,NFO,30-NOV-2023,260.1,258.55,260.0,252600,Options,Call,NIFTY,19350.0,4750
4,257.4,2023-11-09 09:19:00,NFO,30-NOV-2023,259.3,257.4,258.85,252600,Options,Call,NIFTY,19350.0,1000
5,256.15,2023-11-09 09:20:00,NFO,30-NOV-2023,259.45,256.15,257.4,252600,Options,Call,NIFTY,19350.0,2550
6,259.5,2023-11-09 09:21:00,NFO,30-NOV-2023,259.5,254.65,256.15,252600,Options,Call,NIFTY,19350.0,3000
7,260.35,2023-11-09 09:22:00,NFO,30-NOV-2023,261.6,259.05,259.5,252600,Options,Call,NIFTY,19350.0,3100
8,259.95,2023-11-09 09:23:00,NFO,30-NOV-2023,262.2,259.95,260.35,253750,Options,Call,NIFTY,19350.0,1600
9,262.35,2023-11-09 09:24:00,NFO,30-NOV-2023,262.95,259.95,259.95,253750,Options,Call,NIFTY,19350.0,1150
10,260.0,2023-11-09 09:25:00,NFO,30-NOV-2023,262.35,259.55,262.35,253750,Options,Call,NIFTY,19350.0,2000
11,260.35,2023-11-09 09:26:00,NFO,30-NOV-2023,262.05,259.55,260.0,253750,Options,Call,NIFTY,19350.0,350
12,266.05,2023-11-09 09:27:00,NFO,30-NOV-2023,267.75,260.35,260.35,252350,Options,Call,NIFTY,19350.0,1600
13,264.85,2023-11-09 09:28:00,NFO,30-NOV-2023,266.05,264.25,266.05,252350,Options,Call,NIFTY,19350.0,550
14,268.6,2023-11-09 09:29:00,NFO,30-NOV-2023,268.6,264.85,264.85,250750,Options,Call,NIFTY,19350.0,500
15,264.65,2023-11-09 09:30:00,NFO,30-NOV-2023,269.95,264.65,269.45,250750,Options,Call,NIFTY,19350.0,4750
16,263.45,2023-11-09 09:31:00,NFO,30-NOV-2023,266.15,263.0,264.65,250750,Options,Call,NIFTY,19350.0,200
17,259.0,2023-11-09 09:32:00,NFO,30-NOV-2023,263.9,258.95,263.45,250250,Options,Call,NIFTY,19350.0,1500
18,262.2,2023-11-09 09:33:00,NFO,30-NOV-2023,262.2,259.0,259.0,250250,Options,Call,NIFTY,19350.0,50
19,259.45,2023-11-09 09:34:00,NFO,30-NOV-2023,262.2,258.85,262.2,250250,Options,Call,NIFTY,19350.0,350
20,260.7,2023-11-09 09:35:00,NFO,30-NOV-2023,260.7,259.45,259.45,250450,Options,Call,NIFTY,19350.0,250
21,262.15,2023-11-09 09:36:00,NFO,30-NOV-2023,263.45,260.7,260.7,250450,Options,Call,NIFTY,19350.0,250
22,259.75,2023-11-09 09:37:00,NFO,30-NOV-2023,262.15,259.75,262.15,250450,Options,Call,NIFTY,19350.0,50
23,260.25,2023-11-09 09:38:00,NFO,30-NOV-2023,260.25,259.75,259.75,250450,Options,Call,NIFTY,19350.0,150
24,262.6,2023-11-09 09:39:00,NFO,30-NOV-2023,263.4,260.25,260.25,250450,Options,Call,NIFTY,19350.0,750
25,262.0,2023-11-09 09:40:00,NFO,30-NOV-2023,263.9,262.0,262.6,250450,Options,Call,NIFTY,19350.0,550
26,258.8,2023-11-09 09:41:00,NFO,30-NOV-2023,262.0,258.0,262.0,249950,Options,Call,NIFTY,19350.0,800
27,260.75,2023-11-09 09:42:00,NFO,30-NOV-2023,260.75,258.8,258.8,249950,Options,Call,NIFTY,19350.0,100
28,263.45,2023-11-09 09:43:00,NFO,30-NOV-2023,263.45,260.75,260.75,249950,Options,Call,NIFTY,19350.0,250
29,264.95,2023-11-09 09:44:00,NFO,30-NOV-2023,265.7,263.2,263.45,250000,Options,Call,NIFTY,19350.0,400
30,263.5,2023-11-09 09:45:00,NFO,30-NOV-2023,266.05,263.5,266.05,250000,Options,Call,NIFTY,19350.0,950
31,266.3,2023-11-09 09:46:00,NFO,30-NOV-2023,266.3,263.5,263.5,250000,Options,Call,NIFTY,19350.0,150
32,267.7,2023-11-09 09:47:00,NFO,30-NOV-2023,267.7,266.3,266.3,249850,Options,Call,NIFTY,19350.0,350
33,264.35,2023-11-09 09:48:00,NFO,30-NOV-2023,267.7,264.15,267.7,249850,Options,Call,NIFTY,19350.0,400
34,262.1,2023-11-09 09:49:00,NFO,30-NOV-2023,264.35,262.0,264.35,249850,Options,Call,NIFTY,19350.0,150
35,254.7,2023-11-09 09:50:00,NFO,30-NOV-2023,262.1,252.0,262.1,249900,Options,Call,NIFTY,19350.0,2450
36,256.9,2023-11-09 09:51:00,NFO,30-NOV-2023,257.55,252.05,253.4,249900,Options,Call,NIFTY,19350.0,550
37,258.4,2023-11-09 09:52:00,NFO,30-NOV-2023,259.8,256.9,256.9,249900,Options,Call,NIFTY,19350.0,700
38,267.0,2023-11-09 09:53:00,NFO,30-NOV-2023,268.5,257.95,258.0,249750,Options,Call,NIFTY,19350.0,4150
39,267.7,2023-11-09 09:54:00,NFO,30-NOV-2023,270.0,266.9,267.0,249750,Options,Call,NIFTY,19350.0,750
40,269.95,2023-11-09 09:55:00,NFO,30-NOV-2023,275.0,269.95,272.0,249750,Options,Call,NIFTY,19350.0,2550
41,270.0,2023-11-09 09:56:00,NFO,30-NOV-2023,270.0,268.0,269.95,249750,Options,Call,NIFTY,19350.0,300
42,271.0,2023-11-09 09:57:00,NFO,30-NOV-2023,272.0,269.75,270.0,249600,Options,Call,NIFTY,19350.0,500
43,269.0,2023-11-09 09:58:00,NFO,30-NOV-2023,271.0,269.0,271.0,249600,Options,Call,NIFTY,19350.0,300
44,271.95,2023-11-09 09:59:00,NFO,30-NOV-2023,272.0,269.0,269.0,249700,Options,Call,NIFTY,19350.0,550
45,270.3,2023-11-09 10:00:00,NFO,30-NOV-2023,271.75,270.3,271.55,249700,Options,Call,NIFTY,19350.0,150
46,272.95,2023-11-09 10:01:00,NFO,30-NOV-2023,272.95,270.55,271.25,249700,Options,Call,NIFTY,19350.0,700
47,271.15,2023-11-09 10:02:00,NFO,30-NOV-2023,272.95,271.0,272.95,249550,Options,Call,NIFTY,19350.0,950
48,273.1,2023-11-09 10:03:00,NFO,30-NOV-2023,273.1,271.15,271.15,249550,Options,Call,NIFTY,19350.0,600
49,275.5,2023-11-09 10:04:00,NFO,30-NOV-2023,276.3,273.1,273.1,249550,Options,Call,NIFTY,19350.0,800
50,273.6,2023-11-09 10:05:00,NFO,30-NOV-2023,275.5,273.0,275.5,249500,Options,Call,NIFTY,19350.0,950
51,275.0,2023-11-09 10:06:00,NFO,30-NOV-2023,275.0,273.6,273.6,249500,Options,Call,NIFTY,19350.0,350
52,274.8,2023-11-09 10:07:00,NFO,30-NOV-2023,275.55,274.8,275.0,249500,Options,Call,NIFTY,19350.0,350
53,269.1,2023-11-09 10:08:00,NFO,30-NOV-2023,274.8,269.1,274.8,249500,Options,Call,NIFTY,19350.0,300
54,273.0,2023-11-09 10:09:00,NFO,30-NOV-2023,273.0,269.1,269.1,249500,Options,Call,NIFTY,19350.0,200
55,271.15,2023-11-09 10:10:00,NFO,30-NOV-2023,273.0,270.0,273.0,249500,Options,Call,NIFTY,19350.0,900
56,269.85,2023-11-09 10:11:00,NFO,30-NOV-2023,271.15,269.35,271.15,249500,Options,Call,NIFTY,19350.0,250
57,268.7,2023-11-09 10:12:00,NFO,30-NOV-2023,269.85,268.7,269.85,249600,Options,Call,NIFTY,19350.0,100
58,270.05,2023-11-09 10:13:00,NFO,30-NOV-2023,272.85,268.7,268.7,249600,Options,Call,NIFTY,19350.0,1150
59,271.9,2023-11-09 10:14:00,NFO,30-NOV-2023,271.9,270.05,270.05,249200,Options,Call,NIFTY,19350.0,150
60,266.9,2023-11-09 10:15:00,NFO,30-NOV-2023,271.9,266.9,271.9,249200,Options,Call,NIFTY,19350.0,100
61,270.25,2023-11-09 10:16:00,NFO,30-NOV-2023,270.25,266.9,266.9,249200,Options,Call,NIFTY,19350.0,0
62,272.9,2023-11-09 10:17:00,NFO,30-NOV-2023,274.8,270.25,270.25,249200,Options,Call,NIFTY,19350.0,200
63,272.9,2023-11-09 10:18:00,NFO,30-NOV-2023,272.9,272.9,272.9,249200,Options,Call,NIFTY,19350.0,0
64,272.9,2023-11-09 10:19:00,NFO,30-NOV-2023,272.9,272.9,272.9,249200,Options,Call,NIFTY,19350.0,0
65,271.2,2023-11-09 10:20:00,NFO,30-NOV-2023,272.9,270.25,272.9,249200,Options,Call,NIFTY,19350.0,150
66,269.8,2023-11-09 10:21:00,NFO,30-NOV-2023,271.2,269.6,271.2,249100,Options,Call,NIFTY,19350.0,300
67,269.8,2023-11-09 10:22:00,NFO,30-NOV-2023,269.8,269.8,269.8,249100,Options,Call,NIFTY,19350.0,0
68,269.8,2023-11-09 10:23:00,NFO,30-NOV-2023,269.8,269.8,269.8,249100,Options,Call,NIFTY,19350.0,0
69,269.8,2023-11-09 10:24:00,NFO,30-NOV-2023,269.8,269.8,269.8,249100,Options,Call,NIFTY,19350.0,0
70,266.35,2023-11-09 10:25:00,NFO,30-NOV-2023,269.8,266.25,269.8,249100,Options,Call,NIFTY,19350.0,700
71,256.5,2023-11-09 10:26:00,NFO,30-NOV-2023,266.35,254.5,266.35,249200,Options,Call,NIFTY,19350.0,2400
72,258.7,2023-11-09 10:27:00,NFO,30-NOV-2023,258.7,252.75,256.5,249200,Options,Call,NIFTY,19350.0,3700
73,257.65,2023-11-09 10:28:00,NFO,30-NOV-2023,258.8,257.0,258.7,249200,Options,Call,NIFTY,19350.0,1250
74,256.95,2023-11-09 10:29:00,NFO,30-NOV-2023,258.0,256.0,257.65,249050,Options,Call,NIFTY,19350.0,1200
75,257.6,2023-11-09 10:30:00,NFO,30-NOV-2023,257.8,255.85,256.95,249050,Options,Call,NIFTY,19350.0,300
76,258.4,2023-11-09 10:31:00,NFO,30-NOV-2023,258.4,257.45,257.6,249050,Options,Call,NIFTY,19350.0,850
77,256.75,2023-11-09 10:32:00,NFO,30-NOV-2023,258.4,256.75,258.4,248600,Options,Call,NIFTY,19350.0,550
78,255.85,2023-11-09 10:33:00,NFO,30-NOV-2023,256.75,255.85,256.75,248600,Options,Call,NIFTY,19350.0,50
79,255.0,2023-11-09 10:34:00,NFO,30-NOV-2023,255.85,255.0,255.85,248600,Options,Call,NIFTY,19350.0,2800
80,256.8,2023-11-09 10:35:00,NFO,30-NOV-2023,256.8,255.0,255.0,248600,Options,Call,NIFTY,19350.0,150
81,257.0,2023-11-09 10:36:00,NFO,30-NOV-2023,259.0,256.8,256.8,248500,Options,Call,NIFTY,19350.0,350
82,257.0,2023-11-09 10:37:00,NFO,30-NOV-2023,257.0,257.0,257.0,248500,Options,Call,NIFTY,19350.0,0
83,257.0,2023-11-09 10:38:00,NFO,30-NOV-2023,257.0,257.0,257.0,248500,Options,Call,NIFTY,19350.0,0
84,257.35,2023-11-09 10:39:00,NFO,30-NOV-2023,257.35,254.9,257.0,248500,Options,Call,NIFTY,19350.0,450
85,255.5,2023-11-09 10:40:00,NFO,30-NOV-2023,257.35,255.5,257.35,248500,Options,Call,NIFTY,19350.0,250
86,255.5,2023-11-09 10:41:00,NFO,30-NOV-2023,255.5,255.5,255.5,248650,Options,Call,NIFTY,19350.0,50
87,258.1,2023-11-09 10:42:00,NFO,30-NOV-2023,258.1,255.5,255.5,248650,Options,Call,NIFTY,19350.0,700
88,258.1,2023-11-09 10:43:00,NFO,30-NOV-2023,258.1,258.1,258.1,248650,Options,Call,NIFTY,19350.0,100
89,258.1,2023-11-09 10:44:00,NFO,30-NOV-2023,258.1,258.1,258.1,248650,Options,Call,NIFTY,19350.0,0
90,257.05,2023-11-09 10:45:00,NFO,30-NOV-2023,258.1,257.05,258.1,249300,Options,Call,NIFTY,19350.0,350
91,256.3,2023-11-09 10:46:00,NFO,30-NOV-2023,257.05,255.05,257.05,249300,Options,Call,NIFTY,19350.0,200
92,256.05,2023-11-09 10:47:00,NFO,30-NOV-2023,256.3,253.0,256.3,249300,Options,Call,NIFTY,19350.0,400
93,256.05,2023-11-09 10:48:00,NFO,30-NOV-2023,256.05,256.05,256.05,249300,Options,Call,NIFTY,19350.0,0
94,256.05,2023-11-09 10:49:00,NFO,30-NOV-2023,256.05,256.05,256.05,249300,Options,Call,NIFTY,19350.0,0
95,256.05,2023-11-09 10:50:00,NFO,30-NOV-2023,256.05,256.05,256.05,249300,Options,Call,NIFTY,19350.0,0
96,256.05,2023-11-09 10:51:00,NFO,30-NOV-2023,256.05,256.05,256.05,249300,Options,Call,NIFTY,19350.0,150
97,256.05,2023-11-09 10:52:00,NFO,30-NOV-2023,256.05,256.05,256.05,249300,Options,Call,NIFTY,19350.0,0
98,256.6,2023-11-09 10:53:00,NFO,30-NOV-2023,256.6,256.0,256.05,249300,Options,Call,NIFTY,19350.0,700
99,256.75,2023-11-09 10:54:00,NFO,30-NOV-2023,259.4,256.6,256.6,249300,Options,Call,NIFTY,19350.0,1450
100,256.75,2023-11-09 10:55:00,NFO,30-NOV-2023,256.75,256.7,256.75,249300,Options,Call,NIFTY,19350.0,100
101,256.75,2023-11-09 10:56:00,NFO,30-NOV-2023,256.75,256.75,256.75,249300,Options,Call,NIFTY,19350.0,0
102,256.75,2023-11-09 10:57:00,NFO,30-NOV-2023,256.75,256.75,256.75,249300,Options,Call,NIFTY,19350.0,0
103,256.75,2023-11-09 10:58:00,NFO,30-NOV-2023,256.75,256.75,256.75,249300,Options,Call,NIFTY,19350.0,0
104,257.7,2023-11-09 10:59:00,NFO,30-NOV-2023,258.8,256.75,256.75,249400,Options,Call,NIFTY,19350.0,550
105,257.7,2023-11-09 11:00:00,NFO,30-NOV-2023,257.7,257.7,257.7,249400,Options,Call,NIFTY,19350.0,0
106,259.0,2023-11-09 11:01:00,NFO,30-NOV-2023,259.15,257.7,257.7,249800,Options,Call,NIFTY,19350.0,1100
107,259.6,2023-11-09 11:02:00,NFO,30-NOV-2023,259.8,259.0,259.0,249800,Options,Call,NIFTY,19350.0,200
108,260.0,2023-11-09 11:03:00,NFO,30-NOV-2023,260.0,259.6,259.6,249800,Options,Call,NIFTY,19350.0,50
109,260.0,2023-11-09 11:04:00,NFO,30-NOV-2023,260.0,260.0,260.0,249800,Options,Call,NIFTY,19350.0,0
110,260.0,2023-11-09 11:05:00,NFO,30-NOV-2023,260.0,260.0,260.0,249800,Options,Call,NIFTY,19350.0,0
111,261.85,2023-11-09 11:06:00,NFO,30-NOV-2023,261.85,260.0,260.0,249850,Options,Call,NIFTY,19350.0,400
112,261.35,2023-11-09 11:07:00,NFO,30-NOV-2023,261.85,261.35,261.85,249850,Options,Call,NIFTY,19350.0,50
113,262.0,2023-11-09 11:08:00,NFO,30-NOV-2023,262.0,261.35,261.35,249850,Options,Call,NIFTY,19350.0,100
114,262.0,2023-11-09 11:09:00,NFO,30-NOV-2023,262.55,262.0,262.0,249750,Options,Call,NIFTY,19350.0,150
115,261.05,2023-11-09 11:10:00,NFO,30-NOV-2023,262.0,261.05,262.0,249750,Options,Call,NIFTY,19350.0,500
116,262.8,2023-11-09 11:11:00,NFO,30-NOV-2023,262.8,261.05,261.05,249600,Options,Call,NIFTY,19350.0,100
117,263.4,2023-11-09 11:12:00,NFO,30-NOV-2023,263.6,262.8,262.8,249600,Options,Call,NIFTY,19350.0,150
118,263.4,2023-11-09 11:13:00,NFO,30-NOV-2023,263.4,263.4,263.4,249600,Options,Call,NIFTY,19350.0,0
119,262.6,2023-11-09 11:14:00,NFO,30-NOV-2023,263.4,262.6,263.4,249600,Options,Call,NIFTY,19350.0,150
120,263.4,2023-11-09 11:15:00,NFO,30-NOV-2023,263.4,262.6,262.6,249650,Options,Call,NIFTY,19350.0,350
121,264.3,2023-11-09 11:16:00,NFO,30-NOV-2023,264.4,263.4,263.4,249650,Options,Call,NIFTY,19350.0,900
122,258.15,2023-11-09 11:17:00,NFO,30-NOV-2023,261.5,258.15,261.5,249650,Options,Call,NIFTY,19350.0,450
123,260.0,2023-11-09 11:18:00,NFO,30-NOV-2023,260.0,258.15,258.15,249650,Options,Call,NIFTY,19350.0,350
124,260.4,2023-11-09 11:19:00,NFO,30-NOV-2023,260.4,260.0,260.0,249650,Options,Call,NIFTY,19350.0,1250
125,260.2,2023-11-09 11:20:00,NFO,30-NOV-2023,260.4,260.2,260.4,249650,Options,Call,NIFTY,19350.0,1250
126,261.2,2023-11-09 11:21:00,NFO,30-NOV-2023,261.2,260.2,260.2,249650,Options,Call,NIFTY,19350.0,50
127,261.4,2023-11-09 11:22:00,NFO,30-NOV-2023,261.4,261.2,261.2,249650,Options,Call,NIFTY,19350.0,150
128,261.4,2023-11-09 11:23:00,NFO,30-NOV-2023,261.4,261.4,261.4,249650,Options,Call,NIFTY,19350.0,0
129,261.4,2023-11-09 11:24:00,NFO,30-NOV-2023,261.4,261.4,261.4,249650,Options,Call,NIFTY,19350.0,0
130,269.55,2023-11-09 11:25:00,NFO,30-NOV-2023,269.55,261.4,261.4,249800,Options,Call,NIFTY,19350.0,950
131,272.25,2023-11-09 11:26:00,NFO,30-NOV-2023,272.25,269.5,269.55,249900,Options,Call,NIFTY,19350.0,850
132,270.25,2023-11-09 11:27:00,NFO,30-NOV-2023,272.25,270.15,272.25,249900,Options,Call,NIFTY,19350.0,350
133,270.1,2023-11-09 11:28:00,NFO,30-NOV-2023,270.25,270.1,270.25,249900,Options,Call,NIFTY,19350.0,0
134,270.6,2023-11-09 11:29:00,NFO,30-NOV-2023,270.65,270.35,270.35,249900,Options,Call,NIFTY,19350.0,200
135,270.6,2023-11-09 11:30:00,NFO,30-NOV-2023,272.0,270.6,270.6,249650,Options,Call,NIFTY,19350.0,200
136,270.4,2023-11-09 11:31:00,NFO,30-NOV-2023,270.75,270.4,270.6,249650,Options,Call,NIFTY,19350.0,1050
137,269.1,2023-11-09 11:32:00,NFO,30-NOV-2023,270.4,269.1,270.4,249650,Options,Call,NIFTY,19350.0,50
138,269.0,2023-11-09 11:33:00,NFO,30-NOV-2023,269.1,269.0,269.1,249650,Options,Call,NIFTY,19350.0,50
139,270.3,2023-11-09 11:34:00,NFO,30-NOV-2023,270.3,269.0,269.0,249650,Options,Call,NIFTY,19350.0,50
140,270.3,2023-11-09 11:35:00,NFO,30-NOV-2023,270.3,270.3,270.3,249650,Options,Call,NIFTY,19350.0,0
141,269.5,2023-11-09 11:36:00,NFO,30-NOV-2023,270.3,269.5,270.3,249650,Options,Call,NIFTY,19350.0,50
142,269.0,2023-11-09 11:37:00,NFO,30-NOV-2023,269.5,269.0,269.5,249650,Options,Call,NIFTY,19350.0,1050
143,269.0,2023-11-09 11:38:00,NFO,30-NOV-2023,269.0,269.0,269.0,249650,Options,Call,NIFTY,19350.0,200
144,269.0,2023-11-09 11:39:00,NFO,30-NOV-2023,269.0,269.0,269.0,249650,Options,Call,NIFTY,19350.0,0
145,268.95,2023-11-09 11:40:00,NFO,30-NOV-2023,269.0,268.95,269.0,249650,Options,Call,NIFTY,19350.0,350
146,268.7,2023-11-09 11:41:00,NFO,30-NOV-2023,268.95,268.5,268.95,249300,Options,Call,NIFTY,19350.0,250
147,268.7,2023-11-09 11:42:00,NFO,30-NOV-2023,268.7,268.7,268.7,249300,Options,Call,NIFTY,19350.0,0
148,271.0,2023-11-09 11:43:00,NFO,30-NOV-2023,271.05,268.7,268.7,249300,Options,Call,NIFTY,19350.0,250
149,271.0,2023-11-09 11:44:00,NFO,30-NOV-2023,271.0,271.0,271.0,249300,Options,Call,NIFTY,19350.0,50
150,271.5,2023-11-09 11:45:00,NFO,30-NOV-2023,271.5,271.0,271.0,249300,Options,Call,NIFTY,19350.0,400
151,269.65,2023-11-09 11:46:00,NFO,30-NOV-2023,271.5,269.65,271.5,249300,Options,Call,NIFTY,19350.0,150
152,269.65,2023-11-09 11:47:00,NFO,30-NOV-2023,269.65,269.65,269.65,249300,Options,Call,NIFTY,19350.0,0
153,268.0,2023-11-09 11:48:00,NFO,30-NOV-2023,269.65,266.8,269.65,249300,Options,Call,NIFTY,19350.0,750
154,276.1,2023-11-09 11:49:00,NFO,30-NOV-2023,276.1,268.0,268.0,249300,Options,Call,NIFTY,19350.0,3150
155,274.0,2023-11-09 11:50:00,NFO,30-NOV-2023,276.1,272.35,276.1,249300,Options,Call,NIFTY,19350.0,1050
156,273.35,2023-11-09 11:51:00,NFO,30-NOV-2023,274.85,273.35,274.0,249050,Options,Call,NIFTY,19350.0,200
157,273.55,2023-11-09 11:52:00,NFO,30-NOV-2023,273.55,273.35,273.35,249050,Options,Call,NIFTY,19350.0,100
158,272.5,2023-11-09 11:53:00,NFO,30-NOV-2023,273.55,272.5,273.55,249050,Options,Call,NIFTY,19350.0,50
159,272.5,2023-11-09 11:54:00,NFO,30-NOV-2023,272.5,272.5,272.5,249050,Options,Call,NIFTY,19350.0,0
160,274.45,2023-11-09 11:55:00,NFO,30-NOV-2023,274.85,272.5,272.5,248650,Options,Call,NIFTY,19350.0,250
161,275.0,2023-11-09 11:56:00,NFO,30-NOV-2023,275.65,274.45,274.45,248650,Options,Call,NIFTY,19350.0,300
162,277.2,2023-11-09 11:57:00,NFO,30-NOV-2023,277.2,275.0,275.0,248650,Options,Call,NIFTY,19350.0,150
163,276.65,2023-11-09 11:58:00,NFO,30-NOV-2023,277.2,276.65,277.2,248650,Options,Call,NIFTY,19350.0,150
164,277.4,2023-11-09 11:59:00,NFO,30-NOV-2023,277.4,276.55,276.65,248650,Options,Call,NIFTY,19350.0,450
165,274.6,2023-11-09 12:00:00,NFO,30-NOV-2023,277.4,274.6,277.4,248500,Options,Call,NIFTY,19350.0,250
166,275.9,2023-11-09 12:01:00,NFO,30-NOV-2023,275.9,274.6,274.6,248500,Options,Call,NIFTY,19350.0,50
