datetime,close,exchange_code,expiry_date,high,low,open,open_interest,product_type,right,stock_code,strike_price,volume
2023-06-01 09:15:00,344.3,NFO,15-JUN-2023,390.0,344.3,362.0,55900,Options,Call,NIFTY,18300.0,300.0
2023-06-01 09:16:00,344.45,NFO,15-JUN-2023,345.0,344.3,344.3,55900,Options,Call,NIFTY,18300.0,150.0
2023-06-01 09:17:00,346.6,NFO,15-JUN-2023,350.4,346.6,348.0,56000,Options,Call,NIFTY,18300.0,250.0
2023-06-01 09:18:00,347.0,NFO,15-JUN-2023,350.0,346.6,350.0,56000,Options,Call,NIFTY,18300.0,1900.0
2023-06-01 09:19:00,352.45,NFO,15-JUN-2023,356.45,347.0,347.0,56000,Options,Call,NIFTY,18300.0,150.0
2023-06-01 09:20:00,356.0,NFO,15-JUN-2023,356.0,352.45,352.45,56000,Options,Call,NIFTY,18300.0,1200.0
2023-06-01 09:21:00,356.0,NFO,15-JUN-2023,356.0,356.0,356.0,56000,Options,Call,NIFTY,18300.0,0.0
2023-06-01 09:22:00,348.0,NFO,15-JUN-2023,356.0,348.0,356.0,55800,Options,Call,NIFTY,18300.0,700.0
2023-06-01 09:23:00,348.0,NFO,15-JUN-2023,348.0,348.0,348.0,55800,Options,Call,NIFTY,18300.0,0.0
2023-06-01 09:24:00,348.0,NFO,15-JUN-2023,348.0,348.0,348.0,55800,Options,Call,NIFTY,18300.0,0.0
2023-06-01 09:25:00,335.0,NFO,15-JUN-2023,348.0,335.0,348.0,56400,Options,Call,NIFTY,18300.0,50.0
2023-06-01 09:26:00,332.0,NFO,15-JUN-2023,335.0,332.0,335.0,56400,Options,Call,NIFTY,18300.0,150.0
2023-06-01 09:27:00,332.0,NFO,15-JUN-2023,332.0,332.0,332.0,56400,Options,Call,NIFTY,18300.0,0.0
2023-06-01 09:28:00,333.25,NFO,15-JUN-2023,333.25,332.0,332.0,56400,Options,Call,NIFTY,18300.0,50.0
2023-06-01 09:29:00,330.35,NFO,15-JUN-2023,333.25,330.35,333.25,56400,Options,Call,NIFTY,18300.0,50.0
2023-06-01 09:30:00,328.15,NFO,15-JUN-2023,328.15,328.15,328.15,56400,Options,Call,NIFTY,18300.0,150.0
2023-06-01 09:31:00,335.25,NFO,15-JUN-2023,335.25,328.15,328.15,56400,Options,Call,NIFTY,18300.0,100.0
