datetime,close,exchange_code,expiry_date,high,low,open,open_interest,product_type,right,stock_code,strike_price,volume
2023-05-02 09:15:00,136.25,NFO,25-MAY-2023,175.35,134.0,175.35,311150,Options,Put,NIFTY,18100.0,112850.0
2023-05-02 09:16:00,138.35,NFO,25-MAY-2023,138.45,136.0,136.35,311150,Options,Put,NIFTY,18100.0,83400.0
2023-05-02 09:17:00,138.25,NFO,25-MAY-2023,139.25,137.2,137.65,424600,Options,Put,NIFTY,18100.0,50000.0
2023-05-02 09:18:00,136.55,NFO,25-MAY-2023,138.7,135.9,138.7,424600,Options,Put,NIFTY,18100.0,54550.0
2023-05-02 09:19:00,138.25,NFO,25-MAY-2023,139.15,136.55,136.7,424600,Options,Put,NIFTY,18100.0,35350.0
2023-05-02 09:20:00,140.8,NFO,25-MAY-2023,141.45,137.2,138.3,474250,Options,Put,NIFTY,18100.0,49000.0
2023-05-02 09:21:00,146.0,NFO,25-MAY-2023,146.0,140.8,140.8,474250,Options,Put,NIFTY,18100.0,36000.0
2023-05-02 09:22:00,145.35,NFO,25-MAY-2023,146.75,144.7,146.0,474250,Options,Put,NIFTY,18100.0,30200.0
2023-05-02 09:23:00,140.85,NFO,25-MAY-2023,146.15,140.85,145.75,507150,Options,Put,NIFTY,18100.0,22850.0
2023-05-02 09:24:00,138.0,NFO,25-MAY-2023,141.4,136.3,141.15,507150,Options,Put,NIFTY,18100.0,19700.0
2023-05-02 09:25:00,133.8,NFO,25-MAY-2023,139.1,133.3,137.9,507150,Options,Put,NIFTY,18100.0,30300.0
2023-05-02 09:26:00,131.05,NFO,25-MAY-2023,133.25,130.8,133.25,526050,Options,Put,NIFTY,18100.0,37700.0
2023-05-02 09:27:00,130.95,NFO,25-MAY-2023,132.0,130.1,131.6,526050,Options,Put,NIFTY,18100.0,22700.0
2023-05-02 09:28:00,130.9,NFO,25-MAY-2023,132.4,130.7,131.1,526050,Options,Put,NIFTY,18100.0,31650.0
2023-05-02 09:29:00,129.95,NFO,25-MAY-2023,131.45,129.6,130.9,557400,Options,Put,NIFTY,18100.0,18800.0
2023-05-02 09:30:00,128.95,NFO,25-MAY-2023,130.7,128.65,129.7,557400,Options,Put,NIFTY,18100.0,19900.0
2023-05-02 09:31:00,125.9,NFO,25-MAY-2023,129.35,125.9,128.55,557400,Options,Put,NIFTY,18100.0,17350.0
2023-05-02 09:32:00,128.55,NFO,25-MAY-2023,128.75,125.9,126.35,577700,Options,Put,NIFTY,18100.0,18150.0
2023-05-02 09:33:00,130.25,NFO,25-MAY-2023,130.25,128.0,128.55,577700,Options,Put,NIFTY,18100.0,21500.0
2023-05-02 09:34:00,130.45,NFO,25-MAY-2023,130.85,128.6,130.25,577700,Options,Put,NIFTY,18100.0,13200.0
2023-05-02 09:35:00,129.15,NFO,25-MAY-2023,130.8,128.55,130.5,596700,Options,Put,NIFTY,18100.0,14550.0
2023-05-02 09:36:00,130.1,NFO,25-MAY-2023,130.9,129.3,129.3,596700,Options,Put,NIFTY,18100.0,14100.0
2023-05-02 09:37:00,128.35,NFO,25-MAY-2023,130.0,128.0,129.45,596700,Options,Put,NIFTY,18100.0,8800.0
2023-05-02 09:38:00,128.0,NFO,25-MAY-2023,129.0,127.7,128.1,605900,Options,Put,NIFTY,18100.0,8600.0
2023-05-02 09:39:00,129.25,NFO,25-MAY-2023,129.4,128.2,128.5,605900,Options,Put,NIFTY,18100.0,5200.0
2023-05-02 09:40:00,129.1,NFO,25-MAY-2023,129.6,128.2,129.35,605900,Options,Put,NIFTY,18100.0,8750.0
2023-05-02 09:41:00,129.25,NFO,25-MAY-2023,129.25,127.5,129.0,613100,Options,Put,NIFTY,18100.0,22350.0
2023-05-02 09:42:00,129.15,NFO,25-MAY-2023,129.3,128.1,129.05,613100,Options,Put,NIFTY,18100.0,14100.0
