datetime,close,exchange_code,expiry_date,high,low,open,open_interest,product_type,right,stock_code,strike_price,volume
2023-04-05 09:15:00,1016.55,NFO,27-APR-2023,1016.55,989.45,989.45,249450,Options,Call,NIFTY,16500.0,250.0
2023-04-05 09:16:00,1027.35,NFO,27-APR-2023,1027.35,1016.55,1016.55,249450,Options,Call,NIFTY,16500.0,350.0
2023-04-05 09:17:00,1031.0,NFO,27-APR-2023,1031.0,1031.0,1031.0,249500,Options,Call,NIFTY,16500.0,100.0
2023-04-05 09:18:00,1029.05,NFO,27-APR-2023,1035.0,1029.05,1031.0,249500,Options,Call,NIFTY,16500.0,1100.0
2023-04-05 09:19:00,1043.0,NFO,27-APR-2023,1043.0,1029.05,1029.05,249500,Options,Call,NIFTY,16500.0,150.0
2023-04-05 09:20:00,1039.95,NFO,27-APR-2023,1039.95,1038.2,1038.2,249500,Options,Call,NIFTY,16500.0,150.0
2023-04-05 09:21:00,1035.0,NFO,27-APR-2023,1039.95,1034.0,1039.95,249350,Options,Call,NIFTY,16500.0,150.0
2023-04-05 09:22:00,1040.35,NFO,27-APR-2023,1040.35,1035.0,1035.0,249350,Options,Call,NIFTY,16500.0,1150.0
2023-04-05 09:23:00,1050.0,NFO,27-APR-2023,1050.0,1040.35,1040.35,249000,Options,Call,NIFTY,16500.0,50.0
2023-04-05 09:24:00,1050.0,NFO,27-APR-2023,1050.0,1050.0,1050.0,249000,Options,Call,NIFTY,16500.0,0.0
2023-04-05 09:25:00,1055.5,NFO,27-APR-2023,1055.5,1050.0,1050.0,249000,Options,Call,NIFTY,16500.0,150.0
2023-04-05 09:26:00,1052.35,NFO,27-APR-2023,1055.5,1051.1,1055.5,249050,Options,Call,NIFTY,16500.0,550.0
2023-04-05 09:27:00,1052.35,NFO,27-APR-2023,1052.35,1052.35,1052.35,249050,Options,Call,NIFTY,16500.0,0.0
2023-04-05 09:28:00,1052.35,NFO,27-APR-2023,1052.35,1052.35,1052.35,249050,Options,Call,NIFTY,16500.0,0.0
2023-04-05 09:29:00,1047.75,NFO,27-APR-2023,1052.35,1047.75,1052.35,248900,Options,Call,NIFTY,16500.0,50.0
2023-04-05 09:30:00,1050.0,NFO,27-APR-2023,1050.0,1047.75,1047.75,248900,Options,Call,NIFTY,16500.0,150.0
2023-04-05 09:31:00,1048.2,NFO,27-APR-2023,1050.0,1048.2,1050.0,248900,Options,Call,NIFTY,16500.0,150.0
2023-04-05 09:32:00,1045.0,NFO,27-APR-2023,1048.2,1045.0,1048.2,248900,Options,Call,NIFTY,16500.0,50.0
2023-04-05 09:33:00,1044.1,NFO,27-APR-2023,1045.0,1040.0,1045.0,248850,Options,Call,NIFTY,16500.0,250.0
2023-04-05 09:34:00,1044.1,NFO,27-APR-2023,1044.1,1044.1,1044.1,248850,Options,Call,NIFTY,16500.0,0.0
2023-04-05 09:35:00,1043.5,NFO,27-APR-2023,1044.1,1043.5,1044.1,248850,Options,Call,NIFTY,16500.0,50.0
2023-04-05 09:36:00,1043.5,NFO,27-APR-2023,1043.5,1043.5,1043.5,248850,Options,Call,NIFTY,16500.0,0.0
2023-04-05 09:37:00,1055.0,NFO,27-APR-2023,1055.0,1043.5,1043.5,248750,Options,Call,NIFTY,16500.0,50.0
2023-04-05 09:38:00,1055.0,NFO,27-APR-2023,1055.0,1055.0,1055.0,248750,Options,Call,NIFTY,16500.0,0.0
2023-04-05 09:39:00,1055.0,NFO,27-APR-2023,1055.0,1055.0,1055.0,248750,Options,Call,NIFTY,16500.0,0.0
2023-04-05 09:40:00,1054.0,NFO,27-APR-2023,1057.0,1054.0,1055.0,248800,Options,Call,NIFTY,16500.0,100.0
2023-04-05 09:41:00,1048.0,NFO,27-APR-2023,1054.0,1048.0,1054.0,248850,Options,Call,NIFTY,16500.0,50.0
2023-04-05 09:42:00,1048.0,NFO,27-APR-2023,1048.0,1048.0,1048.0,248850,Options,Call,NIFTY,16500.0,0.0
2023-04-05 09:43:00,1048.0,NFO,27-APR-2023,1048.0,1048.0,1048.0,248850,Options,Call,NIFTY,16500.0,0.0
2023-04-05 09:44:00,1048.0,NFO,27-APR-2023,1048.0,1048.0,1048.0,248850,Options,Call,NIFTY,16500.0,0.0
2023-04-05 09:45:00,1048.0,NFO,27-APR-2023,1048.0,1048.0,1048.0,248850,Options,Call,NIFTY,16500.0,0.0
2023-04-05 09:46:00,1048.0,NFO,27-APR-2023,1048.0,1048.0,1048.0,248850,Options,Call,NIFTY,16500.0,0.0
2023-04-05 09:47:00,1052.3,NFO,27-APR-2023,1055.85,1048.0,1048.0,248800,Options,Call,NIFTY,16500.0,150.0
2023-04-05 09:48:00,1055.7,NFO,27-APR-2023,1056.0,1052.3,1052.3,248800,Options,Call,NIFTY,16500.0,300.0
2023-04-05 09:49:00,1064.95,NFO,27-APR-2023,1064.95,1055.7,1055.7,248800,Options,Call,NIFTY,16500.0,150.0
2023-04-05 09:50:00,1061.6,NFO,27-APR-2023,1064.95,1058.45,1064.95,248800,Options,Call,NIFTY,16500.0,500.0
2023-04-05 09:51:00,1063.55,NFO,27-APR-2023,1063.55,1061.6,1061.6,248800,Options,Call,NIFTY,16500.0,50.0
2023-04-05 09:52:00,1063.55,NFO,27-APR-2023,1063.55,1063.55,1063.55,248800,Options,Call,NIFTY,16500.0,0.0
2023-04-05 09:53:00,1063.55,NFO,27-APR-2023,1063.55,1063.55,1063.55,248800,Options,Call,NIFTY,16500.0,0.0
2023-04-05 09:54:00,1061.0,NFO,27-APR-2023,1063.55,1058.75,1063.55,248800,Options,Call,NIFTY,16500.0,100.0
