datetime,close,exchange_code,expiry_date,high,low,open,open_interest,product_type,right,stock_code,strike_price,volume
2023-04-27 09:15:00,226.4,NFO,25-MAY-2023,240.0,225.05,240.0,81450,Options,Call,NIFTY,17850.0,350.0
2023-04-27 09:16:00,230.05,NFO,25-MAY-2023,230.05,226.4,226.4,81450,Options,Call,NIFTY,17850.0,150.0
2023-04-27 09:17:00,230.0,NFO,25-MAY-2023,230.05,230.0,230.05,81550,Options,Call,NIFTY,17850.0,350.0
2023-04-27 09:18:00,231.2,NFO,25-MAY-2023,232.45,227.6,227.6,81550,Options,Call,NIFTY,17850.0,550.0
2023-04-27 09:19:00,231.0,NFO,25-MAY-2023,231.2,230.5,231.2,81550,Options,Call,NIFTY,17850.0,400.0
2023-04-27 09:20:00,232.35,NFO,25-MAY-2023,232.35,230.35,231.0,81550,Options,Call,NIFTY,17850.0,250.0
2023-04-27 09:21:00,235.95,NFO,25-MAY-2023,235.95,232.35,232.35,81550,Options,Call,NIFTY,17850.0,100.0
2023-04-27 09:22:00,237.05,NFO,25-MAY-2023,238.7,235.95,235.95,81750,Options,Call,NIFTY,17850.0,200.0
2023-04-27 09:23:00,238.15,NFO,25-MAY-2023,238.7,237.05,237.05,81700,Options,Call,NIFTY,17850.0,0.0
2023-04-27 09:24:00,238.4,NFO,25-MAY-2023,242.0,238.15,238.15,81700,Options,Call,NIFTY,17850.0,1600.0
2023-04-27 09:25:00,238.3,NFO,25-MAY-2023,238.75,237.85,238.6,81700,Options,Call,NIFTY,17850.0,750.0
2023-04-27 09:26:00,235.0,NFO,25-MAY-2023,238.3,235.0,238.3,82650,Options,Call,NIFTY,17850.0,450.0
2023-04-27 09:27:00,237.0,NFO,25-MAY-2023,237.0,235.0,235.0,82650,Options,Call,NIFTY,17850.0,50.0
2023-04-27 09:28:00,239.45,NFO,25-MAY-2023,240.05,238.25,239.0,82650,Options,Call,NIFTY,17850.0,800.0
