,close,datetime,exchange_code,expiry_date,high,low,open,open_interest,product_type,right,stock_code,strike_price,volume
0,29.85,2023-08-10 09:15:00,NFO,24-AUG-2023,29.85,29.85,29.85,0,Options,Put,NIFTY,19250.0,0
1,29.85,2023-08-10 09:16:00,NFO,24-AUG-2023,29.85,29.85,29.85,0,Options,Put,NIFTY,19250.0,0
2,29.85,2023-08-10 09:17:00,NFO,24-AUG-2023,29.85,29.85,29.85,0,Options,Put,NIFTY,19250.0,0
3,41.45,2023-08-10 09:18:00,NFO,24-AUG-2023,41.45,29.85,29.85,42250,Options,Put,NIFTY,19250.0,1350
4,41.4,2023-08-10 09:19:00,NFO,24-AUG-2023,41.75,41.4,41.45,42250,Options,Put,NIFTY,19250.0,300
5,43.0,2023-08-10 09:20:00,NFO,24-AUG-2023,43.0,41.4,41.4,42250,Options,Put,NIFTY,19250.0,50
6,43.0,2023-08-10 09:21:00,NFO,24-AUG-2023,43.0,43.0,43.0,42250,Options,Put,NIFTY,19250.0,0
7,43.0,2023-08-10 09:22:00,NFO,24-AUG-2023,43.0,43.0,43.0,42850,Options,Put,NIFTY,19250.0,1000
8,43.45,2023-08-10 09:23:00,NFO,24-AUG-2023,43.85,43.0,43.0,41850,Options,Put,NIFTY,19250.0,300
9,41.85,2023-08-10 09:24:00,NFO,24-AUG-2023,42.35,41.0,42.35,41850,Options,Put,NIFTY,19250.0,4750
10,41.1,2023-08-10 09:25:00,NFO,24-AUG-2023,42.0,41.1,41.85,41850,Options,Put,NIFTY,19250.0,400
11,41.85,2023-08-10 09:26:00,NFO,24-AUG-2023,43.5,41.85,42.35,42400,Options,Put,NIFTY,19250.0,850
12,41.85,2023-08-10 09:27:00,NFO,24-AUG-2023,41.85,41.85,41.85,42400,Options,Put,NIFTY,19250.0,200
13,41.85,2023-08-10 09:28:00,NFO,24-AUG-2023,41.85,41.85,41.85,42400,Options,Put,NIFTY,19250.0,0
14,42.05,2023-08-10 09:29:00,NFO,24-AUG-2023,42.05,41.85,41.85,42400,Options,Put,NIFTY,19250.0,400
15,43.7,2023-08-10 09:30:00,NFO,24-AUG-2023,43.95,42.05,42.05,42400,Options,Put,NIFTY,19250.0,800
16,41.95,2023-08-10 09:31:00,NFO,24-AUG-2023,43.7,41.95,43.7,42400,Options,Put,NIFTY,19250.0,50
17,41.95,2023-08-10 09:32:00,NFO,24-AUG-2023,41.95,41.95,41.95,42400,Options,Put,NIFTY,19250.0,0
18,42.6,2023-08-10 09:33:00,NFO,24-AUG-2023,42.6,41.95,41.95,42400,Options,Put,NIFTY,19250.0,50
19,37.6,2023-08-10 09:34:00,NFO,24-AUG-2023,42.6,37.6,42.6,42300,Options,Put,NIFTY,19250.0,50
20,40.6,2023-08-10 09:35:00,NFO,24-AUG-2023,40.6,37.6,37.6,42450,Options,Put,NIFTY,19250.0,1000
21,40.6,2023-08-10 09:36:00,NFO,24-AUG-2023,40.6,40.6,40.6,42450,Options,Put,NIFTY,19250.0,0
22,39.05,2023-08-10 09:37:00,NFO,24-AUG-2023,39.95,39.05,39.95,42450,Options,Put,NIFTY,19250.0,200
