datetime,close,exchange_code,expiry_date,high,low,open,open_interest,product_type,right,stock_code,strike_price,volume
2023-04-13 09:15:00,1990.0,NFO,27-APR-2023,1990.0,1990.0,1990.0,0,Options,Call,NIFTY,15450.0,0.0
2023-04-13 09:16:00,1990.0,NFO,27-APR-2023,1990.0,1990.0,1990.0,0,Options,Call,NIFTY,15450.0,0.0
2023-04-13 09:17:00,1990.0,NFO,27-APR-2023,1990.0,1990.0,1990.0,0,Options,Call,NIFTY,15450.0,0.0
2023-04-13 09:18:00,1990.0,NFO,27-APR-2023,1990.0,1990.0,1990.0,0,Options,Call,NIFTY,15450.0,0.0
2023-04-13 09:19:00,1990.0,NFO,27-APR-2023,1990.0,1990.0,1990.0,0,Options,Call,NIFTY,15450.0,0.0
2023-04-13 09:20:00,1990.0,NFO,27-APR-2023,1990.0,1990.0,1990.0,0,Options,Call,NIFTY,15450.0,0.0
2023-04-13 09:21:00,1990.0,NFO,27-APR-2023,1990.0,1990.0,1990.0,0,Options,Call,NIFTY,15450.0,0.0
2023-04-13 09:22:00,1990.0,NFO,27-APR-2023,1990.0,1990.0,1990.0,0,Options,Call,NIFTY,15450.0,0.0
2023-04-13 09:23:00,1990.0,NFO,27-APR-2023,1990.0,1990.0,1990.0,0,Options,Call,NIFTY,15450.0,0.0
2023-04-13 09:24:00,1990.0,NFO,27-APR-2023,1990.0,1990.0,1990.0,0,Options,Call,NIFTY,15450.0,0.0
2023-04-13 09:25:00,1990.0,NFO,27-APR-2023,1990.0,1990.0,1990.0,0,Options,Call,NIFTY,15450.0,0.0
2023-04-13 09:26:00,1990.0,NFO,27-APR-2023,1990.0,1990.0,1990.0,0,Options,Call,NIFTY,15450.0,0.0
2023-04-13 09:27:00,1990.0,NFO,27-APR-2023,1990.0,1990.0,1990.0,0,Options,Call,NIFTY,15450.0,0.0
2023-04-13 09:28:00,1990.0,NFO,27-APR-2023,1990.0,1990.0,1990.0,0,Options,Call,NIFTY,15450.0,0.0
2023-04-13 09:29:00,1990.0,NFO,27-APR-2023,1990.0,1990.0,1990.0,0,Options,Call,NIFTY,15450.0,0.0
2023-04-13 09:30:00,1990.0,NFO,27-APR-2023,1990.0,1990.0,1990.0,0,Options,Call,NIFTY,15450.0,0.0
2023-04-13 09:31:00,1990.0,NFO,27-APR-2023,1990.0,1990.0,1990.0,0,Options,Call,NIFTY,15450.0,0.0
2023-04-13 09:32:00,1990.0,NFO,27-APR-2023,1990.0,1990.0,1990.0,0,Options,Call,NIFTY,15450.0,0.0
2023-04-13 09:33:00,1990.0,NFO,27-APR-2023,1990.0,1990.0,1990.0,0,Options,Call,NIFTY,15450.0,0.0
2023-04-13 09:34:00,1990.0,NFO,27-APR-2023,1990.0,1990.0,1990.0,0,Options,Call,NIFTY,15450.0,0.0
2023-04-13 09:35:00,1990.0,NFO,27-APR-2023,1990.0,1990.0,1990.0,0,Options,Call,NIFTY,15450.0,0.0
2023-04-13 09:36:00,1990.0,NFO,27-APR-2023,1990.0,1990.0,1990.0,0,Options,Call,NIFTY,15450.0,0.0
2023-04-13 09:37:00,1990.0,NFO,27-APR-2023,1990.0,1990.0,1990.0,0,Options,Call,NIFTY,15450.0,0.0
2023-04-13 09:38:00,1990.0,NFO,27-APR-2023,1990.0,1990.0,1990.0,0,Options,Call,NIFTY,15450.0,0.0
2023-04-13 09:39:00,1990.0,NFO,27-APR-2023,1990.0,1990.0,1990.0,0,Options,Call,NIFTY,15450.0,0.0
2023-04-13 09:40:00,1990.0,NFO,27-APR-2023,1990.0,1990.0,1990.0,0,Options,Call,NIFTY,15450.0,0.0
2023-04-13 09:41:00,1990.0,NFO,27-APR-2023,1990.0,1990.0,1990.0,0,Options,Call,NIFTY,15450.0,0.0
2023-04-13 09:42:00,1990.0,NFO,27-APR-2023,1990.0,1990.0,1990.0,0,Options,Call,NIFTY,15450.0,0.0
2023-04-13 09:43:00,1990.0,NFO,27-APR-2023,1990.0,1990.0,1990.0,0,Options,Call,NIFTY,15450.0,0.0
2023-04-13 09:44:00,1990.0,NFO,27-APR-2023,1990.0,1990.0,1990.0,0,Options,Call,NIFTY,15450.0,0.0
2023-04-13 09:45:00,1990.0,NFO,27-APR-2023,1990.0,1990.0,1990.0,0,Options,Call,NIFTY,15450.0,0.0
2023-04-13 09:46:00,1990.0,NFO,27-APR-2023,1990.0,1990.0,1990.0,0,Options,Call,NIFTY,15450.0,0.0
2023-04-13 09:47:00,1990.0,NFO,27-APR-2023,1990.0,1990.0,1990.0,0,Options,Call,NIFTY,15450.0,0.0
2023-04-13 09:48:00,1990.0,NFO,27-APR-2023,1990.0,1990.0,1990.0,0,Options,Call,NIFTY,15450.0,0.0
2023-04-13 09:49:00,1990.0,NFO,27-APR-2023,1990.0,1990.0,1990.0,0,Options,Call,NIFTY,15450.0,0.0
2023-04-13 09:50:00,1990.0,NFO,27-APR-2023,1990.0,1990.0,1990.0,0,Options,Call,NIFTY,15450.0,0.0
2023-04-13 09:51:00,1990.0,NFO,27-APR-2023,1990.0,1990.0,1990.0,0,Options,Call,NIFTY,15450.0,0.0
2023-04-13 09:52:00,1990.0,NFO,27-APR-2023,1990.0,1990.0,1990.0,0,Options,Call,NIFTY,15450.0,0.0
2023-04-13 09:53:00,1990.0,NFO,27-APR-2023,1990.0,1990.0,1990.0,0,Options,Call,NIFTY,15450.0,0.0
2023-04-13 09:54:00,1990.0,NFO,27-APR-2023,1990.0,1990.0,1990.0,0,Options,Call,NIFTY,15450.0,0.0
2023-04-13 09:55:00,1990.0,NFO,27-APR-2023,1990.0,1990.0,1990.0,0,Options,Call,NIFTY,15450.0,0.0
2023-04-13 09:56:00,1990.0,NFO,27-APR-2023,1990.0,1990.0,1990.0,0,Options,Call,NIFTY,15450.0,0.0
2023-04-13 09:57:00,1990.0,NFO,27-APR-2023,1990.0,1990.0,1990.0,0,Options,Call,NIFTY,15450.0,0.0
2023-04-13 09:58:00,1990.0,NFO,27-APR-2023,1990.0,1990.0,1990.0,0,Options,Call,NIFTY,15450.0,0.0
2023-04-13 09:59:00,1990.0,NFO,27-APR-2023,1990.0,1990.0,1990.0,0,Options,Call,NIFTY,15450.0,0.0
2023-04-13 10:00:00,1990.0,NFO,27-APR-2023,1990.0,1990.0,1990.0,0,Options,Call,NIFTY,15450.0,0.0
2023-04-13 10:01:00,1990.0,NFO,27-APR-2023,1990.0,1990.0,1990.0,0,Options,Call,NIFTY,15450.0,0.0
2023-04-13 10:02:00,1990.0,NFO,27-APR-2023,1990.0,1990.0,1990.0,0,Options,Call,NIFTY,15450.0,0.0
2023-04-13 10:16:00,1990.0,NFO,27-APR-2023,1990.0,1990.0,1990.0,0,Options,Call,NIFTY,15450.0,0.0
2023-04-13 10:17:00,1990.0,NFO,27-APR-2023,1990.0,1990.0,1990.0,0,Options,Call,NIFTY,15450.0,0.0
2023-04-13 10:32:00,1990.0,NFO,27-APR-2023,1990.0,1990.0,1990.0,0,Options,Call,NIFTY,15450.0,0.0
2023-04-13 10:33:00,1990.0,NFO,27-APR-2023,1990.0,1990.0,1990.0,0,Options,Call,NIFTY,15450.0,0.0
