datetime,close,exchange_code,expiry_date,high,low,open,open_interest,product_type,right,stock_code,strike_price,volume
2023-06-01 09:15:00,26.0,NFO,15-JUN-2023,26.0,26.0,26.0,0,Options,Put,NIFTY,18050.0,0.0
2023-06-01 09:16:00,25.95,NFO,15-JUN-2023,26.0,25.25,26.0,16700,Options,Put,NIFTY,18050.0,550.0
2023-06-01 09:17:00,24.5,NFO,15-JUN-2023,25.95,24.5,25.95,16700,Options,Put,NIFTY,18050.0,100.0
2023-06-01 09:18:00,25.35,NFO,15-JUN-2023,25.35,24.5,24.5,16800,Options,Put,NIFTY,18050.0,250.0
2023-06-01 09:19:00,24.5,NFO,15-JUN-2023,25.35,24.5,25.35,16800,Options,Put,NIFTY,18050.0,400.0
2023-06-01 09:20:00,24.5,NFO,15-JUN-2023,24.5,24.5,24.5,16800,Options,Put,NIFTY,18050.0,0.0
2023-06-01 09:21:00,24.6,NFO,15-JUN-2023,24.6,24.5,24.5,16800,Options,Put,NIFTY,18050.0,100.0
2023-06-01 09:22:00,25.2,NFO,15-JUN-2023,25.35,24.95,25.35,16750,Options,Put,NIFTY,18050.0,600.0
2023-06-01 09:23:00,25.2,NFO,15-JUN-2023,25.2,25.2,25.2,16750,Options,Put,NIFTY,18050.0,0.0
2023-06-01 09:24:00,25.2,NFO,15-JUN-2023,25.2,25.2,25.2,16750,Options,Put,NIFTY,18050.0,0.0
2023-06-01 09:25:00,26.8,NFO,15-JUN-2023,26.8,25.2,25.2,16850,Options,Put,NIFTY,18050.0,300.0
2023-06-01 09:26:00,26.8,NFO,15-JUN-2023,26.8,26.8,26.8,16850,Options,Put,NIFTY,18050.0,0.0
2023-06-01 09:27:00,26.8,NFO,15-JUN-2023,26.8,26.8,26.8,16850,Options,Put,NIFTY,18050.0,0.0
2023-06-01 09:28:00,26.5,NFO,15-JUN-2023,26.8,26.5,26.8,16800,Options,Put,NIFTY,18050.0,100.0
2023-06-01 09:29:00,26.95,NFO,15-JUN-2023,26.95,26.5,26.5,16800,Options,Put,NIFTY,18050.0,150.0
2023-06-01 09:30:00,26.95,NFO,15-JUN-2023,26.95,26.95,26.95,16800,Options,Put,NIFTY,18050.0,0.0
2023-06-01 09:31:00,26.95,NFO,15-JUN-2023,26.95,26.95,26.95,16800,Options,Put,NIFTY,18050.0,0.0
2023-06-01 09:32:00,25.8,NFO,15-JUN-2023,26.95,25.8,26.95,16850,Options,Put,NIFTY,18050.0,50.0
