,close,datetime,exchange_code,expiry_date,high,low,open,open_interest,product_type,right,stock_code,strike_price,volume
0,116.0,2023-11-02 09:15:00,NFO,23-NOV-2023,191.0,116.0,191.0,19000,Options,Put,NIFTY,19000.0,950
1,115.85,2023-11-02 09:16:00,NFO,23-NOV-2023,117.7,114.35,116.0,19000,Options,Put,NIFTY,19000.0,2150
2,116.0,2023-11-02 09:17:00,NFO,23-NOV-2023,116.95,115.85,115.85,19850,Options,Put,NIFTY,19000.0,250
3,116.0,2023-11-02 09:18:00,NFO,23-NOV-2023,116.0,116.0,116.0,19850,Options,Put,NIFTY,19000.0,0
4,118.7,2023-11-02 09:19:00,NFO,23-NOV-2023,120.9,116.0,116.0,19850,Options,Put,NIFTY,19000.0,150
5,118.05,2023-11-02 09:20:00,NFO,23-NOV-2023,119.0,118.05,119.0,19950,Options,Put,NIFTY,19000.0,400
6,115.2,2023-11-02 09:21:00,NFO,23-NOV-2023,118.05,115.2,118.05,19950,Options,Put,NIFTY,19000.0,150
7,113.85,2023-11-02 09:22:00,NFO,23-NOV-2023,115.2,113.85,115.2,19950,Options,Put,NIFTY,19000.0,350
8,110.1,2023-11-02 09:23:00,NFO,23-NOV-2023,113.85,110.1,113.85,19850,Options,Put,NIFTY,19000.0,50
9,114.0,2023-11-02 09:24:00,NFO,23-NOV-2023,114.0,109.45,110.1,19850,Options,Put,NIFTY,19000.0,750
10,115.95,2023-11-02 09:25:00,NFO,23-NOV-2023,115.95,113.5,114.05,19850,Options,Put,NIFTY,19000.0,850
11,112.1,2023-11-02 09:26:00,NFO,23-NOV-2023,115.95,112.1,115.95,20200,Options,Put,NIFTY,19000.0,50
12,112.1,2023-11-02 09:27:00,NFO,23-NOV-2023,112.1,112.1,112.1,20200,Options,Put,NIFTY,19000.0,50
13,112.3,2023-11-02 09:28:00,NFO,23-NOV-2023,112.3,112.3,112.3,20200,Options,Put,NIFTY,19000.0,50
14,112.1,2023-11-02 09:29:00,NFO,23-NOV-2023,113.85,112.1,113.85,20200,Options,Put,NIFTY,19000.0,250
15,112.35,2023-11-02 09:30:00,NFO,23-NOV-2023,112.5,112.0,112.0,20200,Options,Put,NIFTY,19000.0,650
16,113.15,2023-11-02 09:31:00,NFO,23-NOV-2023,113.15,112.35,112.35,20200,Options,Put,NIFTY,19000.0,200
17,112.55,2023-11-02 09:32:00,NFO,23-NOV-2023,114.35,112.55,113.15,20450,Options,Put,NIFTY,19000.0,800
18,113.8,2023-11-02 09:33:00,NFO,23-NOV-2023,113.8,112.2,112.55,20450,Options,Put,NIFTY,19000.0,600
