,close,datetime,exchange_code,expiry_date,high,low,open,open_interest,product_type,right,stock_code,strike_price,volume
0,89.0,2023-09-27 09:15:00,NFO,12-OCT-2023,89.0,89.0,89.0,0,Options,Put,NIFTY,19550.0,0
1,89.0,2023-09-27 09:16:00,NFO,12-OCT-2023,89.0,89.0,89.0,0,Options,Put,NIFTY,19550.0,0
2,103.55,2023-09-27 09:17:00,NFO,12-OCT-2023,104.05,89.0,89.0,14150,Options,Put,NIFTY,19550.0,150
3,100.45,2023-09-27 09:18:00,NFO,12-OCT-2023,103.9,100.45,103.9,14150,Options,Put,NIFTY,19550.0,500
4,102.7,2023-09-27 09:19:00,NFO,12-OCT-2023,102.7,100.45,100.45,14150,Options,Put,NIFTY,19550.0,300
5,105.3,2023-09-27 09:20:00,NFO,12-OCT-2023,105.3,102.7,102.7,14150,Options,Put,NIFTY,19550.0,550
6,105.0,2023-09-27 09:21:00,NFO,12-OCT-2023,105.3,105.0,105.3,14150,Options,Put,NIFTY,19550.0,50
7,105.05,2023-09-27 09:22:00,NFO,12-OCT-2023,105.05,105.05,105.05,14150,Options,Put,NIFTY,19550.0,150
8,107.1,2023-09-27 09:23:00,NFO,12-OCT-2023,107.4,105.05,105.05,14150,Options,Put,NIFTY,19550.0,650
9,106.9,2023-09-27 09:24:00,NFO,12-OCT-2023,107.1,106.9,107.1,14150,Options,Put,NIFTY,19550.0,200
10,107.4,2023-09-27 09:25:00,NFO,12-OCT-2023,107.85,106.9,106.9,14150,Options,Put,NIFTY,19550.0,100
11,107.55,2023-09-27 09:26:00,NFO,12-OCT-2023,107.55,104.9,107.4,14150,Options,Put,NIFTY,19550.0,200
12,107.55,2023-09-27 09:27:00,NFO,12-OCT-2023,107.55,107.55,107.55,14150,Options,Put,NIFTY,19550.0,0
13,107.55,2023-09-27 09:28:00,NFO,12-OCT-2023,107.55,107.55,107.55,14150,Options,Put,NIFTY,19550.0,0
14,110.0,2023-09-27 09:29:00,NFO,12-OCT-2023,110.0,107.55,107.55,14150,Options,Put,NIFTY,19550.0,150
15,109.8,2023-09-27 09:30:00,NFO,12-OCT-2023,109.8,109.8,109.8,14150,Options,Put,NIFTY,19550.0,100
16,110.2,2023-09-27 09:31:00,NFO,12-OCT-2023,110.2,109.8,109.8,14150,Options,Put,NIFTY,19550.0,100
17,110.2,2023-09-27 09:32:00,NFO,12-OCT-2023,110.2,110.2,110.2,14150,Options,Put,NIFTY,19550.0,0
18,114.45,2023-09-27 09:33:00,NFO,12-OCT-2023,115.0,110.2,110.2,14250,Options,Put,NIFTY,19550.0,300
19,112.3,2023-09-27 09:34:00,NFO,12-OCT-2023,113.25,112.3,113.25,14250,Options,Put,NIFTY,19550.0,300
20,111.9,2023-09-27 09:35:00,NFO,12-OCT-2023,112.3,111.9,112.3,14200,Options,Put,NIFTY,19550.0,0
21,110.45,2023-09-27 09:36:00,NFO,12-OCT-2023,111.9,110.45,111.9,14200,Options,Put,NIFTY,19550.0,550
22,110.45,2023-09-27 09:37:00,NFO,12-OCT-2023,110.45,110.45,110.45,14200,Options,Put,NIFTY,19550.0,0
23,110.35,2023-09-27 09:38:00,NFO,12-OCT-2023,110.45,110.35,110.45,14100,Options,Put,NIFTY,19550.0,0
