,close,datetime,exchange_code,expiry_date,high,low,open,open_interest,product_type,right,stock_code,strike_price,volume
0,215.25,2023-10-31 09:15:00,NFO,16-NOV-2023,215.25,215.25,215.25,0,Options,Put,NIFTY,19650.0,0
1,215.25,2023-10-31 09:16:00,NFO,16-NOV-2023,215.25,215.25,215.25,0,Options,Put,NIFTY,19650.0,0
2,215.25,2023-10-31 09:17:00,NFO,16-NOV-2023,215.25,215.25,215.25,0,Options,Put,NIFTY,19650.0,0
3,215.25,2023-10-31 09:18:00,NFO,16-NOV-2023,215.25,215.25,215.25,0,Options,Put,NIFTY,19650.0,0
4,215.25,2023-10-31 09:19:00,NFO,16-NOV-2023,215.25,215.25,215.25,0,Options,Put,NIFTY,19650.0,0
5,215.25,2023-10-31 09:20:00,NFO,16-NOV-2023,215.25,215.25,215.25,0,Options,Put,NIFTY,19650.0,0
6,215.25,2023-10-31 09:21:00,NFO,16-NOV-2023,215.25,215.25,215.25,0,Options,Put,NIFTY,19650.0,0
7,215.25,2023-10-31 09:22:00,NFO,16-NOV-2023,215.25,215.25,215.25,0,Options,Put,NIFTY,19650.0,0
8,215.25,2023-10-31 09:23:00,NFO,16-NOV-2023,215.25,215.25,215.25,0,Options,Put,NIFTY,19650.0,0
9,215.25,2023-10-31 09:24:00,NFO,16-NOV-2023,215.25,215.25,215.25,0,Options,Put,NIFTY,19650.0,0
10,215.25,2023-10-31 09:25:00,NFO,16-NOV-2023,215.25,215.25,215.25,0,Options,Put,NIFTY,19650.0,0
11,215.25,2023-10-31 09:32:00,NFO,16-NOV-2023,215.25,215.25,215.25,0,Options,Put,NIFTY,19650.0,0
12,215.25,2023-10-31 09:33:00,NFO,16-NOV-2023,215.25,215.25,215.25,0,Options,Put,NIFTY,19650.0,0
13,215.25,2023-10-31 09:37:00,NFO,16-NOV-2023,215.25,215.25,215.25,0,Options,Put,NIFTY,19650.0,0
14,215.25,2023-10-31 09:38:00,NFO,16-NOV-2023,215.25,215.25,215.25,0,Options,Put,NIFTY,19650.0,0
15,215.25,2023-10-31 09:39:00,NFO,16-NOV-2023,215.25,215.25,215.25,0,Options,Put,NIFTY,19650.0,0
16,215.25,2023-10-31 09:40:00,NFO,16-NOV-2023,215.25,215.25,215.25,0,Options,Put,NIFTY,19650.0,0
