,close,datetime,exchange_code,expiry_date,high,low,open,open_interest,product_type,right,stock_code,strike_price,volume
0,237.05,2023-10-06 09:15:00,NFO,19-OCT-2023,241.85,209.65,209.65,53800,Options,Call,NIFTY,19450.0,2000
1,242.95,2023-10-06 09:16:00,NFO,19-OCT-2023,242.95,237.05,237.05,53800,Options,Call,NIFTY,19450.0,2600
2,236.6,2023-10-06 09:17:00,NFO,19-OCT-2023,242.95,235.6,242.95,55000,Options,Call,NIFTY,19450.0,1800
3,235.75,2023-10-06 09:18:00,NFO,19-OCT-2023,237.15,235.2,236.6,55000,Options,Call,NIFTY,19450.0,350
4,240.0,2023-10-06 09:19:00,NFO,19-OCT-2023,240.0,235.75,235.75,55000,Options,Call,NIFTY,19450.0,1500
5,243.7,2023-10-06 09:20:00,NFO,19-OCT-2023,243.8,240.0,240.0,55950,Options,Call,NIFTY,19450.0,1050
6,240.35,2023-10-06 09:21:00,NFO,19-OCT-2023,244.95,240.35,243.7,55950,Options,Call,NIFTY,19450.0,100
7,243.5,2023-10-06 09:22:00,NFO,19-OCT-2023,243.9,240.35,240.35,55950,Options,Call,NIFTY,19450.0,250
8,245.85,2023-10-06 09:23:00,NFO,19-OCT-2023,245.85,243.5,243.5,56750,Options,Call,NIFTY,19450.0,400
9,244.05,2023-10-06 09:24:00,NFO,19-OCT-2023,245.85,242.5,245.85,56750,Options,Call,NIFTY,19450.0,200
10,244.05,2023-10-06 09:25:00,NFO,19-OCT-2023,244.05,244.05,244.05,56750,Options,Call,NIFTY,19450.0,0
11,241.45,2023-10-06 09:26:00,NFO,19-OCT-2023,245.0,241.45,244.05,56600,Options,Call,NIFTY,19450.0,450
12,241.45,2023-10-06 09:27:00,NFO,19-OCT-2023,241.45,241.45,241.45,56600,Options,Call,NIFTY,19450.0,0
13,243.75,2023-10-06 09:28:00,NFO,19-OCT-2023,243.75,241.45,241.45,56600,Options,Call,NIFTY,19450.0,300
14,243.75,2023-10-06 09:29:00,NFO,19-OCT-2023,243.75,243.75,243.75,56600,Options,Call,NIFTY,19450.0,0
15,244.7,2023-10-06 09:30:00,NFO,19-OCT-2023,244.7,243.75,243.75,56100,Options,Call,NIFTY,19450.0,0
16,244.7,2023-10-06 09:31:00,NFO,19-OCT-2023,244.7,244.7,244.7,56100,Options,Call,NIFTY,19450.0,50
17,243.5,2023-10-06 09:32:00,NFO,19-OCT-2023,244.7,243.5,244.7,56050,Options,Call,NIFTY,19450.0,200
18,243.5,2023-10-06 09:33:00,NFO,19-OCT-2023,243.5,243.5,243.5,56050,Options,Call,NIFTY,19450.0,0
19,240.15,2023-10-06 09:34:00,NFO,19-OCT-2023,243.5,240.15,243.5,56050,Options,Call,NIFTY,19450.0,150
20,242.35,2023-10-06 09:35:00,NFO,19-OCT-2023,242.35,240.15,240.15,55950,Options,Call,NIFTY,19450.0,500
21,243.4,2023-10-06 09:36:00,NFO,19-OCT-2023,243.4,242.35,242.35,55950,Options,Call,NIFTY,19450.0,100
22,243.4,2023-10-06 09:37:00,NFO,19-OCT-2023,243.4,243.4,243.4,55950,Options,Call,NIFTY,19450.0,0
23,242.5,2023-10-06 09:38:00,NFO,19-OCT-2023,243.4,242.5,243.4,56300,Options,Call,NIFTY,19450.0,50
24,241.35,2023-10-06 09:39:00,NFO,19-OCT-2023,242.5,241.35,242.5,56300,Options,Call,NIFTY,19450.0,200
25,238.0,2023-10-06 09:40:00,NFO,19-OCT-2023,241.35,237.25,241.35,56300,Options,Call,NIFTY,19450.0,250
26,239.0,2023-10-06 09:41:00,NFO,19-OCT-2023,239.0,237.8,238.0,56300,Options,Call,NIFTY,19450.0,150
27,236.0,2023-10-06 09:42:00,NFO,19-OCT-2023,239.0,236.0,239.0,56300,Options,Call,NIFTY,19450.0,100
28,236.0,2023-10-06 09:43:00,NFO,19-OCT-2023,236.0,236.0,236.0,56300,Options,Call,NIFTY,19450.0,0
29,236.0,2023-10-06 09:44:00,NFO,19-OCT-2023,236.0,236.0,236.0,56300,Options,Call,NIFTY,19450.0,0
30,236.0,2023-10-06 09:45:00,NFO,19-OCT-2023,236.0,236.0,236.0,56300,Options,Call,NIFTY,19450.0,0
31,238.95,2023-10-06 09:46:00,NFO,19-OCT-2023,238.95,236.0,236.0,56150,Options,Call,NIFTY,19450.0,100
32,238.95,2023-10-06 09:47:00,NFO,19-OCT-2023,238.95,238.95,238.95,56150,Options,Call,NIFTY,19450.0,0
33,238.95,2023-10-06 09:48:00,NFO,19-OCT-2023,238.95,238.95,238.95,56150,Options,Call,NIFTY,19450.0,0
34,255.85,2023-10-06 09:49:00,NFO,19-OCT-2023,255.85,238.95,238.95,56150,Options,Call,NIFTY,19450.0,50
