datetime,close,exchange_code,expiry_date,high,low,open,open_interest,product_type,right,stock_code,strike_price,volume
2023-06-01 09:15:00,5.75,NFO,15-JUN-2023,7.0,5.7,5.7,32450,Options,Call,NIFTY,19300.0,300.0
2023-06-01 09:16:00,5.7,NFO,15-JUN-2023,6.75,5.65,5.75,32450,Options,Call,NIFTY,19300.0,700.0
2023-06-01 09:17:00,6.05,NFO,15-JUN-2023,6.2,6.0,6.0,33050,Options,Call,NIFTY,19300.0,450.0
2023-06-01 09:18:00,5.95,NFO,15-JUN-2023,6.05,5.9,6.05,33050,Options,Call,NIFTY,19300.0,150.0
2023-06-01 09:19:00,5.95,NFO,15-JUN-2023,5.95,5.95,5.95,33050,Options,Call,NIFTY,19300.0,0.0
2023-06-01 09:20:00,5.6,NFO,15-JUN-2023,5.95,5.6,5.95,33050,Options,Call,NIFTY,19300.0,50.0
2023-06-01 09:21:00,5.6,NFO,15-JUN-2023,5.6,5.6,5.6,33050,Options,Call,NIFTY,19300.0,0.0
2023-06-01 09:22:00,5.45,NFO,15-JUN-2023,5.65,5.45,5.65,33350,Options,Call,NIFTY,19300.0,550.0
2023-06-01 09:23:00,5.45,NFO,15-JUN-2023,5.45,5.45,5.45,33350,Options,Call,NIFTY,19300.0,0.0
2023-06-01 09:24:00,5.4,NFO,15-JUN-2023,5.5,5.0,5.45,33350,Options,Call,NIFTY,19300.0,400.0
2023-06-01 09:25:00,5.4,NFO,15-JUN-2023,5.4,5.4,5.4,33350,Options,Call,NIFTY,19300.0,0.0
2023-06-01 09:26:00,5.35,NFO,15-JUN-2023,5.4,5.3,5.4,33350,Options,Call,NIFTY,19300.0,1050.0
2023-06-01 09:27:00,5.35,NFO,15-JUN-2023,5.35,5.35,5.35,33350,Options,Call,NIFTY,19300.0,0.0
2023-06-01 09:28:00,5.2,NFO,15-JUN-2023,5.2,5.2,5.2,33200,Options,Call,NIFTY,19300.0,200.0
2023-06-01 09:29:00,5.2,NFO,15-JUN-2023,5.2,5.15,5.2,33200,Options,Call,NIFTY,19300.0,150.0
2023-06-01 09:30:00,5.15,NFO,15-JUN-2023,5.2,5.15,5.2,33200,Options,Call,NIFTY,19300.0,550.0
2023-06-01 09:31:00,5.1,NFO,15-JUN-2023,5.15,5.1,5.15,33200,Options,Call,NIFTY,19300.0,600.0
2023-06-01 09:32:00,5.1,NFO,15-JUN-2023,5.15,5.1,5.1,33950,Options,Call,NIFTY,19300.0,1800.0
2023-06-01 09:33:00,5.1,NFO,15-JUN-2023,5.1,5.05,5.1,33950,Options,Call,NIFTY,19300.0,400.0
2023-06-01 09:34:00,5.15,NFO,15-JUN-2023,5.15,5.1,5.1,33950,Options,Call,NIFTY,19300.0,1200.0
2023-06-01 09:35:00,5.15,NFO,15-JUN-2023,5.15,5.15,5.15,33950,Options,Call,NIFTY,19300.0,50.0
2023-06-01 09:36:00,5.15,NFO,15-JUN-2023,5.15,5.15,5.15,33950,Options,Call,NIFTY,19300.0,0.0
2023-06-01 09:37:00,5.1,NFO,15-JUN-2023,5.15,5.1,5.15,34750,Options,Call,NIFTY,19300.0,50.0
2023-06-01 09:38:00,5.1,NFO,15-JUN-2023,5.1,5.1,5.1,34750,Options,Call,NIFTY,19300.0,0.0
2023-06-01 09:39:00,5.1,NFO,15-JUN-2023,5.1,5.1,5.1,34800,Options,Call,NIFTY,19300.0,150.0
2023-06-01 09:40:00,5.1,NFO,15-JUN-2023,5.1,5.1,5.1,34800,Options,Call,NIFTY,19300.0,0.0
2023-06-01 09:41:00,5.0,NFO,15-JUN-2023,5.1,5.0,5.1,34800,Options,Call,NIFTY,19300.0,50.0
2023-06-01 09:42:00,5.0,NFO,15-JUN-2023,5.0,5.0,5.0,34800,Options,Call,NIFTY,19300.0,0.0
2023-06-01 09:43:00,5.1,NFO,15-JUN-2023,5.1,5.0,5.0,34950,Options,Call,NIFTY,19300.0,350.0
2023-06-01 09:44:00,5.1,NFO,15-JUN-2023,5.1,5.1,5.1,34950,Options,Call,NIFTY,19300.0,0.0
2023-06-01 09:45:00,5.1,NFO,15-JUN-2023,5.1,5.1,5.1,34950,Options,Call,NIFTY,19300.0,0.0
2023-06-01 09:46:00,5.2,NFO,15-JUN-2023,5.2,5.1,5.1,34950,Options,Call,NIFTY,19300.0,50.0
2023-06-01 09:47:00,5.2,NFO,15-JUN-2023,5.2,5.2,5.2,34950,Options,Call,NIFTY,19300.0,0.0
2023-06-01 09:48:00,5.0,NFO,15-JUN-2023,5.2,5.0,5.2,35000,Options,Call,NIFTY,19300.0,200.0
2023-06-01 09:49:00,5.35,NFO,15-JUN-2023,5.35,5.0,5.0,35000,Options,Call,NIFTY,19300.0,50.0
2023-06-01 09:50:00,5.35,NFO,15-JUN-2023,5.35,5.35,5.35,35000,Options,Call,NIFTY,19300.0,200.0
2023-06-01 09:51:00,5.35,NFO,15-JUN-2023,5.35,5.35,5.35,35000,Options,Call,NIFTY,19300.0,0.0
2023-06-01 09:52:00,5.35,NFO,15-JUN-2023,5.35,5.35,5.35,35000,Options,Call,NIFTY,19300.0,0.0
2023-06-01 09:53:00,5.35,NFO,15-JUN-2023,5.35,5.35,5.35,35000,Options,Call,NIFTY,19300.0,0.0
2023-06-01 09:54:00,5.35,NFO,15-JUN-2023,5.35,5.35,5.35,35000,Options,Call,NIFTY,19300.0,0.0
2023-06-01 09:57:00,5.35,NFO,15-JUN-2023,5.35,5.35,5.35,35000,Options,Call,NIFTY,19300.0,0.0
2023-06-01 09:59:00,5.35,NFO,15-JUN-2023,5.35,5.35,5.35,35000,Options,Call,NIFTY,19300.0,0.0
2023-06-01 10:00:00,5.35,NFO,15-JUN-2023,5.35,5.35,5.35,35000,Options,Call,NIFTY,19300.0,0.0
2023-06-01 10:01:00,5.35,NFO,15-JUN-2023,5.35,5.35,5.35,35000,Options,Call,NIFTY,19300.0,0.0
2023-06-01 10:02:00,5.35,NFO,15-JUN-2023,5.35,5.3,5.35,34900,Options,Call,NIFTY,19300.0,450.0
2023-06-01 10:03:00,5.35,NFO,15-JUN-2023,5.35,5.35,5.35,34900,Options,Call,NIFTY,19300.0,300.0
2023-06-01 10:04:00,5.35,NFO,15-JUN-2023,5.35,5.35,5.35,34900,Options,Call,NIFTY,19300.0,50.0
2023-06-01 10:05:00,5.35,NFO,15-JUN-2023,5.35,5.35,5.35,34900,Options,Call,NIFTY,19300.0,0.0
2023-06-01 10:06:00,6.05,NFO,15-JUN-2023,6.05,5.35,5.35,34850,Options,Call,NIFTY,19300.0,100.0
2023-06-01 10:07:00,6.05,NFO,15-JUN-2023,6.05,6.05,6.05,34850,Options,Call,NIFTY,19300.0,0.0
2023-06-01 10:08:00,6.05,NFO,15-JUN-2023,6.05,6.05,6.05,34850,Options,Call,NIFTY,19300.0,0.0
2023-06-01 10:11:00,5.5,NFO,15-JUN-2023,5.55,5.5,5.55,34850,Options,Call,NIFTY,19300.0,450.0
2023-06-01 10:12:00,5.5,NFO,15-JUN-2023,5.5,5.5,5.5,34850,Options,Call,NIFTY,19300.0,0.0
2023-06-01 10:13:00,5.5,NFO,15-JUN-2023,5.5,5.45,5.5,34850,Options,Call,NIFTY,19300.0,950.0
2023-06-01 10:14:00,5.35,NFO,15-JUN-2023,5.5,5.35,5.5,35350,Options,Call,NIFTY,19300.0,50.0
2023-06-01 10:15:00,5.35,NFO,15-JUN-2023,5.35,5.35,5.35,35350,Options,Call,NIFTY,19300.0,0.0
2023-06-01 10:16:00,5.5,NFO,15-JUN-2023,5.6,5.5,5.6,35350,Options,Call,NIFTY,19300.0,200.0
2023-06-01 10:17:00,5.6,NFO,15-JUN-2023,5.6,5.5,5.5,35400,Options,Call,NIFTY,19300.0,150.0
2023-06-01 10:18:00,5.5,NFO,15-JUN-2023,5.6,5.5,5.6,35400,Options,Call,NIFTY,19300.0,50.0
2023-06-01 10:19:00,5.5,NFO,15-JUN-2023,5.5,5.5,5.5,35400,Options,Call,NIFTY,19300.0,0.0
2023-06-01 10:20:00,5.5,NFO,15-JUN-2023,5.5,5.5,5.5,35400,Options,Call,NIFTY,19300.0,0.0
2023-06-01 10:21:00,5.4,NFO,15-JUN-2023,5.5,5.4,5.5,35500,Options,Call,NIFTY,19300.0,150.0
2023-06-01 10:22:00,5.4,NFO,15-JUN-2023,5.5,5.4,5.4,35500,Options,Call,NIFTY,19300.0,150.0
2023-06-01 10:23:00,5.35,NFO,15-JUN-2023,5.4,5.3,5.4,35400,Options,Call,NIFTY,19300.0,500.0
2023-06-01 10:24:00,5.35,NFO,15-JUN-2023,5.35,5.35,5.35,35400,Options,Call,NIFTY,19300.0,0.0
2023-06-01 10:25:00,5.45,NFO,15-JUN-2023,5.45,5.45,5.45,35400,Options,Call,NIFTY,19300.0,150.0
2023-06-01 10:26:00,5.45,NFO,15-JUN-2023,5.45,5.45,5.45,35400,Options,Call,NIFTY,19300.0,0.0
2023-06-01 10:27:00,5.45,NFO,15-JUN-2023,5.45,5.45,5.45,35400,Options,Call,NIFTY,19300.0,0.0
2023-06-01 10:29:00,5.55,NFO,15-JUN-2023,5.55,5.55,5.55,35550,Options,Call,NIFTY,19300.0,50.0
2023-06-01 10:30:00,5.55,NFO,15-JUN-2023,5.55,5.55,5.55,35550,Options,Call,NIFTY,19300.0,0.0
2023-06-01 10:31:00,5.15,NFO,15-JUN-2023,5.55,5.15,5.55,35600,Options,Call,NIFTY,19300.0,350.0
2023-06-01 10:32:00,5.15,NFO,15-JUN-2023,5.15,5.15,5.15,35600,Options,Call,NIFTY,19300.0,0.0
2023-06-01 10:33:00,5.15,NFO,15-JUN-2023,5.15,5.15,5.15,35600,Options,Call,NIFTY,19300.0,0.0
2023-06-01 10:34:00,5.15,NFO,15-JUN-2023,5.15,5.15,5.15,35600,Options,Call,NIFTY,19300.0,0.0
2023-06-01 10:35:00,5.3,NFO,15-JUN-2023,5.3,5.3,5.3,35500,Options,Call,NIFTY,19300.0,50.0
2023-06-01 10:36:00,5.3,NFO,15-JUN-2023,5.3,5.3,5.3,35450,Options,Call,NIFTY,19300.0,150.0
2023-06-01 10:39:00,5.3,NFO,15-JUN-2023,5.3,5.3,5.3,35450,Options,Call,NIFTY,19300.0,0.0
2023-06-01 10:40:00,5.3,NFO,15-JUN-2023,5.3,5.3,5.3,35450,Options,Call,NIFTY,19300.0,0.0
2023-06-01 10:41:00,5.3,NFO,15-JUN-2023,5.3,5.3,5.3,35450,Options,Call,NIFTY,19300.0,0.0
2023-06-01 10:42:00,5.3,NFO,15-JUN-2023,5.3,5.3,5.3,35450,Options,Call,NIFTY,19300.0,0.0
2023-06-01 10:43:00,5.3,NFO,15-JUN-2023,5.3,5.3,5.3,35450,Options,Call,NIFTY,19300.0,0.0
2023-06-01 10:44:00,5.3,NFO,15-JUN-2023,5.3,5.3,5.3,35450,Options,Call,NIFTY,19300.0,0.0
2023-06-01 10:45:00,5.1,NFO,15-JUN-2023,5.3,5.1,5.3,35400,Options,Call,NIFTY,19300.0,600.0
2023-06-01 10:46:00,5.0,NFO,15-JUN-2023,5.1,5.0,5.1,35400,Options,Call,NIFTY,19300.0,50.0
2023-06-01 10:47:00,5.0,NFO,15-JUN-2023,5.0,5.0,5.0,35400,Options,Call,NIFTY,19300.0,0.0
2023-06-01 10:48:00,4.95,NFO,15-JUN-2023,5.0,4.95,5.0,35150,Options,Call,NIFTY,19300.0,200.0
2023-06-01 10:49:00,4.85,NFO,15-JUN-2023,4.95,4.85,4.95,35150,Options,Call,NIFTY,19300.0,50.0
2023-06-01 10:50:00,4.85,NFO,15-JUN-2023,4.85,4.85,4.85,35150,Options,Call,NIFTY,19300.0,0.0
2023-06-01 10:51:00,4.85,NFO,15-JUN-2023,4.85,4.85,4.85,35150,Options,Call,NIFTY,19300.0,0.0
2023-06-01 10:52:00,4.85,NFO,15-JUN-2023,4.85,4.85,4.85,35150,Options,Call,NIFTY,19300.0,0.0
2023-06-01 10:53:00,5.2,NFO,15-JUN-2023,5.2,4.85,4.85,35150,Options,Call,NIFTY,19300.0,50.0
2023-06-01 10:54:00,5.2,NFO,15-JUN-2023,5.2,5.2,5.2,35150,Options,Call,NIFTY,19300.0,0.0
2023-06-01 10:55:00,5.2,NFO,15-JUN-2023,5.2,5.2,5.2,35150,Options,Call,NIFTY,19300.0,0.0
2023-06-01 10:56:00,5.2,NFO,15-JUN-2023,5.2,5.2,5.2,35150,Options,Call,NIFTY,19300.0,0.0
2023-06-01 10:57:00,5.2,NFO,15-JUN-2023,5.2,5.2,5.2,35150,Options,Call,NIFTY,19300.0,0.0
2023-06-01 10:58:00,5.15,NFO,15-JUN-2023,5.2,5.15,5.2,35200,Options,Call,NIFTY,19300.0,100.0
2023-06-01 10:59:00,5.15,NFO,15-JUN-2023,5.15,5.15,5.15,35200,Options,Call,NIFTY,19300.0,0.0
2023-06-01 11:00:00,5.15,NFO,15-JUN-2023,5.15,5.15,5.15,35200,Options,Call,NIFTY,19300.0,0.0
2023-06-01 11:03:00,5.15,NFO,15-JUN-2023,6.0,5.15,6.0,35150,Options,Call,NIFTY,19300.0,550.0
2023-06-01 11:04:00,5.15,NFO,15-JUN-2023,5.15,5.15,5.15,35150,Options,Call,NIFTY,19300.0,300.0
2023-06-01 11:05:00,5.15,NFO,15-JUN-2023,5.15,5.15,5.15,35150,Options,Call,NIFTY,19300.0,0.0
2023-06-01 11:06:00,5.15,NFO,15-JUN-2023,5.15,5.15,5.15,35300,Options,Call,NIFTY,19300.0,50.0
2023-06-01 11:07:00,5.15,NFO,15-JUN-2023,5.15,5.15,5.15,35300,Options,Call,NIFTY,19300.0,0.0
2023-06-01 11:08:00,5.15,NFO,15-JUN-2023,5.15,5.15,5.15,35300,Options,Call,NIFTY,19300.0,0.0
2023-06-01 11:10:00,5.2,NFO,15-JUN-2023,5.2,5.15,5.15,35300,Options,Call,NIFTY,19300.0,50.0
2023-06-01 11:11:00,5.2,NFO,15-JUN-2023,5.2,5.2,5.2,35300,Options,Call,NIFTY,19300.0,0.0
2023-06-01 11:12:00,5.2,NFO,15-JUN-2023,5.2,5.2,5.2,35300,Options,Call,NIFTY,19300.0,0.0
2023-06-01 11:13:00,5.2,NFO,15-JUN-2023,5.2,5.2,5.2,35300,Options,Call,NIFTY,19300.0,0.0
2023-06-01 11:15:00,5.2,NFO,15-JUN-2023,5.2,5.2,5.2,35300,Options,Call,NIFTY,19300.0,0.0
2023-06-01 11:16:00,5.2,NFO,15-JUN-2023,5.2,5.2,5.2,35300,Options,Call,NIFTY,19300.0,0.0
2023-06-01 11:17:00,5.2,NFO,15-JUN-2023,5.2,5.2,5.2,35300,Options,Call,NIFTY,19300.0,0.0
2023-06-01 11:18:00,5.2,NFO,15-JUN-2023,5.2,5.2,5.2,35300,Options,Call,NIFTY,19300.0,0.0
2023-06-01 11:19:00,5.2,NFO,15-JUN-2023,5.2,5.2,5.2,35300,Options,Call,NIFTY,19300.0,0.0
2023-06-01 11:20:00,5.2,NFO,15-JUN-2023,5.2,5.2,5.2,35300,Options,Call,NIFTY,19300.0,0.0
2023-06-01 11:21:00,5.2,NFO,15-JUN-2023,5.2,5.2,5.2,35300,Options,Call,NIFTY,19300.0,0.0
2023-06-01 11:22:00,5.2,NFO,15-JUN-2023,5.2,5.2,5.2,35300,Options,Call,NIFTY,19300.0,0.0
2023-06-01 11:23:00,5.2,NFO,15-JUN-2023,5.2,5.2,5.2,35300,Options,Call,NIFTY,19300.0,0.0
2023-06-01 11:24:00,5.2,NFO,15-JUN-2023,5.2,5.2,5.2,35300,Options,Call,NIFTY,19300.0,0.0
2023-06-01 11:25:00,5.2,NFO,15-JUN-2023,5.2,5.2,5.2,35300,Options,Call,NIFTY,19300.0,0.0
2023-06-01 11:26:00,4.85,NFO,15-JUN-2023,5.2,4.85,5.2,35350,Options,Call,NIFTY,19300.0,350.0
