datetime,close,exchange_code,expiry_date,high,low,open,open_interest,product_type,right,stock_code,strike_price,volume
2023-06-06 09:15:00,7.5,NFO,15-JUN-2023,7.7,7.1,7.7,446650,Options,Put,NIFTY,18000.0,8100.0
2023-06-06 09:16:00,7.5,NFO,15-JUN-2023,7.75,7.35,7.5,446650,Options,Put,NIFTY,18000.0,14400.0
2023-06-06 09:17:00,7.45,NFO,15-JUN-2023,7.55,7.35,7.5,466150,Options,Put,NIFTY,18000.0,52000.0
2023-06-06 09:18:00,7.4,NFO,15-JUN-2023,7.45,7.3,7.45,466150,Options,Put,NIFTY,18000.0,22400.0
2023-06-06 09:19:00,7.55,NFO,15-JUN-2023,7.55,7.4,7.4,466150,Options,Put,NIFTY,18000.0,4050.0
2023-06-06 09:20:00,7.45,NFO,15-JUN-2023,7.65,7.45,7.55,476600,Options,Put,NIFTY,18000.0,3650.0
2023-06-06 09:21:00,7.5,NFO,15-JUN-2023,7.6,7.4,7.5,476600,Options,Put,NIFTY,18000.0,9250.0
2023-06-06 09:22:00,7.6,NFO,15-JUN-2023,7.7,7.5,7.5,476600,Options,Put,NIFTY,18000.0,8350.0
2023-06-06 09:23:00,7.65,NFO,15-JUN-2023,7.7,7.55,7.6,480300,Options,Put,NIFTY,18000.0,7050.0
2023-06-06 09:24:00,7.8,NFO,15-JUN-2023,7.85,7.6,7.7,480300,Options,Put,NIFTY,18000.0,4900.0
2023-06-06 09:25:00,7.9,NFO,15-JUN-2023,8.0,7.7,7.8,480300,Options,Put,NIFTY,18000.0,13550.0
2023-06-06 09:26:00,7.9,NFO,15-JUN-2023,7.95,7.7,7.9,485800,Options,Put,NIFTY,18000.0,5500.0
2023-06-06 09:27:00,7.8,NFO,15-JUN-2023,7.95,7.8,7.9,485800,Options,Put,NIFTY,18000.0,13100.0
2023-06-06 09:28:00,7.7,NFO,15-JUN-2023,7.85,7.4,7.85,485800,Options,Put,NIFTY,18000.0,12550.0
2023-06-06 09:29:00,7.6,NFO,15-JUN-2023,7.75,7.6,7.75,488400,Options,Put,NIFTY,18000.0,5550.0
2023-06-06 09:30:00,7.75,NFO,15-JUN-2023,7.75,7.45,7.6,488400,Options,Put,NIFTY,18000.0,24050.0
2023-06-06 09:31:00,7.6,NFO,15-JUN-2023,7.75,7.6,7.75,488400,Options,Put,NIFTY,18000.0,6250.0
2023-06-06 09:32:00,7.65,NFO,15-JUN-2023,7.7,7.5,7.7,504450,Options,Put,NIFTY,18000.0,23000.0
2023-06-06 09:33:00,7.6,NFO,15-JUN-2023,7.65,7.5,7.65,504450,Options,Put,NIFTY,18000.0,7500.0
2023-06-06 09:34:00,7.5,NFO,15-JUN-2023,7.6,7.5,7.55,504450,Options,Put,NIFTY,18000.0,9800.0
2023-06-06 09:35:00,7.5,NFO,15-JUN-2023,7.5,7.4,7.5,500100,Options,Put,NIFTY,18000.0,15050.0
2023-06-06 09:36:00,7.2,NFO,15-JUN-2023,7.5,7.2,7.5,500100,Options,Put,NIFTY,18000.0,13200.0
2023-06-06 09:37:00,7.3,NFO,15-JUN-2023,7.35,7.2,7.2,500100,Options,Put,NIFTY,18000.0,2150.0
2023-06-06 09:38:00,7.3,NFO,15-JUN-2023,7.35,7.25,7.3,501800,Options,Put,NIFTY,18000.0,7250.0
2023-06-06 09:39:00,7.3,NFO,15-JUN-2023,7.35,7.25,7.3,501800,Options,Put,NIFTY,18000.0,21950.0
2023-06-06 09:40:00,7.3,NFO,15-JUN-2023,7.4,7.25,7.25,501800,Options,Put,NIFTY,18000.0,2500.0
2023-06-06 09:41:00,7.35,NFO,15-JUN-2023,7.35,7.3,7.35,516400,Options,Put,NIFTY,18000.0,2950.0
2023-06-06 09:42:00,7.2,NFO,15-JUN-2023,7.35,7.15,7.35,516400,Options,Put,NIFTY,18000.0,4500.0
2023-06-06 09:43:00,7.25,NFO,15-JUN-2023,7.25,7.2,7.2,516400,Options,Put,NIFTY,18000.0,2200.0
2023-06-06 09:44:00,7.2,NFO,15-JUN-2023,7.25,7.1,7.25,517750,Options,Put,NIFTY,18000.0,12400.0
2023-06-06 09:45:00,7.15,NFO,15-JUN-2023,7.2,7.1,7.2,517750,Options,Put,NIFTY,18000.0,10700.0
2023-06-06 09:46:00,7.15,NFO,15-JUN-2023,7.2,7.0,7.2,517750,Options,Put,NIFTY,18000.0,10750.0
