,datetime,close,exchange_code,high,low,open,stock_code,volume
0,2022-07-26 09:07:00,801.6,NSE,801.6,801.6,801.6,ICIBAN,35367
1,2022-07-26 09:15:00,801.5,NSE,802.8,801.05,802.75,ICIBAN,95371
2,2022-07-26 09:16:00,799.8,NSE,801.5,799.4,801.5,ICIBAN,55779
3,2022-07-26 09:17:00,799.3,NSE,799.8,798.6,799.8,ICIBAN,39990
4,2022-07-26 09:18:00,799.5,NSE,800.45,799.3,799.45,ICIBAN,35305
5,2022-07-26 09:19:00,798.5,NSE,799.75,798.45,799.55,ICIBAN,32576
6,2022-07-26 09:20:00,799.65,NSE,799.95,798.5,798.55,ICIBAN,33432
7,2022-07-26 09:21:00,799.75,NSE,799.8,799.05,799.5,ICIBAN,12535
8,2022-07-26 09:22:00,800.05,NSE,800.05,799.6,799.8,ICIBAN,22351
9,2022-07-26 09:23:00,799.8,NSE,800.0,799.5,800.0,ICIBAN,13118
10,2022-07-26 09:24:00,799.7,NSE,799.95,799.65,799.8,ICIBAN,14173
11,2022-07-26 09:25:00,798.9,NSE,799.95,798.85,799.95,ICIBAN,20274
12,2022-07-26 09:26:00,798.95,NSE,799.1,798.7,799.1,ICIBAN,18474
13,2022-07-26 09:27:00,798.15,NSE,799.15,798.0,799.0,ICIBAN,41475
14,2022-07-26 09:28:00,798.6,NSE,798.8,798.1,798.5,ICIBAN,23660
15,2022-07-26 09:29:00,798.4,NSE,798.9,798.3,798.6,ICIBAN,9610
16,2022-07-26 09:30:00,799.4,NSE,799.4,798.2,798.6,ICIBAN,30462
17,2022-07-26 09:31:00,800.25,NSE,800.55,798.7,799.3,ICIBAN,37655
18,2022-07-26 09:32:00,800.1,NSE,800.45,799.75,799.95,ICIBAN,20001
19,2022-07-26 09:33:00,799.2,NSE,800.15,799.15,800.15,ICIBAN,8782
20,2022-07-26 09:34:00,798.65,NSE,799.3,798.2,799.2,ICIBAN,22060
21,2022-07-26 09:35:00,799.0,NSE,799.55,798.4,798.65,ICIBAN,14052
22,2022-07-26 09:36:00,798.85,NSE,799.4,798.65,799.2,ICIBAN,4902
23,2022-07-26 09:37:00,799.3,NSE,799.55,798.75,798.8,ICIBAN,16126
24,2022-07-26 09:38:00,799.65,NSE,799.95,799.25,799.4,ICIBAN,10908
25,2022-07-26 09:39:00,799.75,NSE,800.0,799.6,799.9,ICIBAN,11270
26,2022-07-26 09:40:00,799.25,NSE,800.0,799.2,799.7,ICIBAN,23802
27,2022-07-26 09:41:00,799.6,NSE,800.0,799.25,799.3,ICIBAN,11075
28,2022-07-26 09:42:00,799.25,NSE,799.8,799.0,799.6,ICIBAN,18081
29,2022-07-26 09:43:00,799.05,NSE,799.35,799.0,799.3,ICIBAN,5496
30,2022-07-26 09:44:00,799.0,NSE,799.25,798.5,799.0,ICIBAN,17747
31,2022-07-26 09:45:00,798.95,NSE,799.25,798.95,799.15,ICIBAN,10059
32,2022-07-26 09:46:00,799.0,NSE,799.15,798.3,798.95,ICIBAN,22719
33,2022-07-26 09:47:00,798.7,NSE,799.25,798.7,799.05,ICIBAN,8393
34,2022-07-26 09:48:00,798.55,NSE,799.0,798.25,799.0,ICIBAN,12565
35,2022-07-26 09:49:00,798.7,NSE,798.7,798.2,798.55,ICIBAN,11629
36,2022-07-26 09:50:00,798.2,NSE,798.5,798.2,798.35,ICIBAN,12241
37,2022-07-26 09:51:00,797.95,NSE,798.25,797.45,798.25,ICIBAN,29194
38,2022-07-26 09:52:00,797.75,NSE,798.15,797.7,798.0,ICIBAN,17999
39,2022-07-26 09:53:00,798.0,NSE,798.3,797.8,797.8,ICIBAN,11959
40,2022-07-26 09:54:00,797.8,NSE,798.15,797.7,798.0,ICIBAN,10219
41,2022-07-26 09:55:00,797.7,NSE,797.95,797.5,797.95,ICIBAN,8884
42,2022-07-26 09:56:00,797.1,NSE,797.85,797.1,797.7,ICIBAN,17592
43,2022-07-26 09:57:00,796.6,NSE,797.3,796.0,797.3,ICIBAN,56392
44,2022-07-26 09:58:00,796.75,NSE,797.35,796.4,796.5,ICIBAN,27940
45,2022-07-26 09:59:00,796.85,NSE,797.15,796.65,796.65,ICIBAN,7557
46,2022-07-26 10:00:00,796.45,NSE,796.85,796.05,796.85,ICIBAN,25339
47,2022-07-26 10:01:00,796.0,NSE,796.45,796.0,796.45,ICIBAN,11946
48,2022-07-26 10:02:00,795.05,NSE,796.1,795.05,796.1,ICIBAN,42167
49,2022-07-26 10:03:00,796.05,NSE,796.05,795.0,795.2,ICIBAN,40167
50,2022-07-26 10:04:00,795.8,NSE,796.1,795.6,796.05,ICIBAN,13312
51,2022-07-26 10:05:00,796.05,NSE,796.4,795.6,795.9,ICIBAN,13380
52,2022-07-26 10:06:00,795.6,NSE,796.1,795.6,796.1,ICIBAN,6298
53,2022-07-26 10:07:00,795.9,NSE,796.1,795.55,795.9,ICIBAN,8593
54,2022-07-26 10:08:00,795.55,NSE,795.85,795.5,795.6,ICIBAN,8690
55,2022-07-26 10:09:00,795.7,NSE,796.0,795.5,795.55,ICIBAN,8604
56,2022-07-26 10:10:00,795.1,NSE,795.9,795.0,795.65,ICIBAN,15496
57,2022-07-26 10:11:00,795.0,NSE,795.1,794.2,795.1,ICIBAN,62585
58,2022-07-26 10:12:00,795.4,NSE,795.75,794.8,795.0,ICIBAN,40134
59,2022-07-26 10:13:00,795.4,NSE,795.5,795.05,795.5,ICIBAN,8835
60,2022-07-26 10:14:00,795.0,NSE,795.7,795.0,795.5,ICIBAN,21051
61,2022-07-26 10:15:00,795.75,NSE,795.75,795.0,795.1,ICIBAN,20559
62,2022-07-26 10:16:00,795.85,NSE,795.95,795.4,795.4,ICIBAN,13755
63,2022-07-26 10:17:00,796.5,NSE,796.7,795.55,795.85,ICIBAN,27679
64,2022-07-26 10:18:00,796.45,NSE,796.9,796.2,796.5,ICIBAN,13101
65,2022-07-26 10:19:00,796.7,NSE,796.9,796.05,796.1,ICIBAN,18939
66,2022-07-26 10:20:00,796.1,NSE,796.9,795.85,796.65,ICIBAN,11949
67,2022-07-26 10:21:00,795.55,NSE,796.15,795.5,796.1,ICIBAN,17453
68,2022-07-26 10:22:00,795.75,NSE,796.0,795.5,795.5,ICIBAN,24897
69,2022-07-26 10:23:00,795.75,NSE,796.0,795.55,795.55,ICIBAN,9921
70,2022-07-26 10:24:00,795.7,NSE,795.8,795.6,795.75,ICIBAN,9455
71,2022-07-26 10:25:00,795.05,NSE,795.65,795.0,795.6,ICIBAN,12279
72,2022-07-26 10:26:00,794.35,NSE,795.45,794.0,795.1,ICIBAN,40544
73,2022-07-26 10:27:00,794.3,NSE,794.45,794.05,794.15,ICIBAN,14983
74,2022-07-26 10:28:00,794.0,NSE,794.3,794.0,794.3,ICIBAN,26464
75,2022-07-26 10:29:00,793.7,NSE,794.05,793.7,794.0,ICIBAN,17031
76,2022-07-26 10:30:00,793.8,NSE,794.0,793.3,793.8,ICIBAN,18514
77,2022-07-26 10:31:00,793.4,NSE,793.9,793.1,793.55,ICIBAN,20234
78,2022-07-26 10:32:00,793.25,NSE,793.5,793.0,793.15,ICIBAN,13737
79,2022-07-26 10:33:00,791.85,NSE,793.25,791.65,793.15,ICIBAN,132712
80,2022-07-26 10:34:00,792.25,NSE,792.6,791.75,791.8,ICIBAN,98759
81,2022-07-26 10:35:00,792.85,NSE,793.0,792.4,792.4,ICIBAN,27207
82,2022-07-26 10:36:00,792.05,NSE,792.95,792.05,792.85,ICIBAN,44654
83,2022-07-26 10:37:00,792.2,NSE,792.3,791.85,792.0,ICIBAN,82955
84,2022-07-26 10:38:00,792.85,NSE,793.0,792.2,792.2,ICIBAN,31390
85,2022-07-26 10:39:00,792.9,NSE,793.0,792.75,792.95,ICIBAN,19437
86,2022-07-26 10:40:00,792.95,NSE,792.95,792.75,792.9,ICIBAN,15518
87,2022-07-26 10:41:00,793.15,NSE,793.35,792.9,792.95,ICIBAN,22613
88,2022-07-26 10:42:00,793.85,NSE,793.85,793.05,793.15,ICIBAN,10552
89,2022-07-26 10:43:00,793.05,NSE,793.85,793.05,793.8,ICIBAN,23891
90,2022-07-26 10:44:00,792.95,NSE,793.05,792.8,793.05,ICIBAN,10173
91,2022-07-26 10:45:00,792.95,NSE,793.35,792.85,793.35,ICIBAN,11737
92,2022-07-26 10:46:00,793.1,NSE,793.3,792.8,792.9,ICIBAN,8764
93,2022-07-26 10:47:00,793.8,NSE,793.8,793.0,793.1,ICIBAN,16001
94,2022-07-26 10:48:00,793.75,NSE,793.9,793.45,793.75,ICIBAN,19639
95,2022-07-26 10:49:00,793.75,NSE,793.95,793.5,793.7,ICIBAN,11909
96,2022-07-26 10:50:00,793.9,NSE,794.0,793.65,793.75,ICIBAN,11856
97,2022-07-26 10:51:00,794.3,NSE,794.35,793.7,793.9,ICIBAN,17203
98,2022-07-26 10:52:00,794.1,NSE,794.25,794.0,794.25,ICIBAN,18703
99,2022-07-26 10:53:00,794.6,NSE,794.65,794.0,794.1,ICIBAN,15819
100,2022-07-26 10:54:00,795.0,NSE,795.0,794.5,794.55,ICIBAN,17492
101,2022-07-26 10:55:00,795.2,NSE,795.3,794.85,794.9,ICIBAN,30055
102,2022-07-26 10:56:00,795.1,NSE,795.65,795.1,795.25,ICIBAN,82664
