,Unnamed: 0,close,datetime,exchange_code,high,low,open,stock_code,volume
0,0,954.5,2024-03-20 09:07:00,NSE,954.5,954.5,954.5,ADAGAS,0
1,1,953.55,2024-03-20 09:15:00,NSE,961.0,945.35,956.6,ADAGAS,84765
2,2,957.35,2024-03-20 09:16:00,NSE,957.35,950.0,953.05,ADAGAS,23298
3,3,952.6,2024-03-20 09:17:00,NSE,956.3,951.75,956.3,ADAGAS,7656
4,4,950.0,2024-03-20 09:18:00,NSE,953.35,950.0,952.85,ADAGAS,21135
5,5,950.4,2024-03-20 09:19:00,NSE,951.9,949.1,950.85,ADAGAS,20007
6,6,949.6,2024-03-20 09:20:00,NSE,951.5,948.35,951.5,ADAGAS,25223
7,7,948.05,2024-03-20 09:21:00,NSE,950.5,947.45,949.75,ADAGAS,9578
8,8,948.5,2024-03-20 09:22:00,NSE,949.25,947.9,948.5,ADAGAS,8029
9,9,948.3,2024-03-20 09:23:00,NSE,949.0,948.0,948.5,ADAGAS,3730
10,10,946.6,2024-03-20 09:24:00,NSE,948.95,945.9,948.3,ADAGAS,20547
11,11,948.3,2024-03-20 09:25:00,NSE,949.3,946.25,946.9,ADAGAS,15059
12,12,945.95,2024-03-20 09:26:00,NSE,948.3,943.3,947.6,ADAGAS,25689
13,13,949.0,2024-03-20 09:27:00,NSE,949.65,944.3,945.95,ADAGAS,16349
14,14,944.55,2024-03-20 09:28:00,NSE,949.4,944.05,949.0,ADAGAS,6807
15,15,942.7,2024-03-20 09:29:00,NSE,945.75,942.25,945.05,ADAGAS,25132
16,16,943.5,2024-03-20 09:30:00,NSE,945.4,941.7,942.55,ADAGAS,8641
17,17,940.05,2024-03-20 09:31:00,NSE,943.9,939.4,943.5,ADAGAS,14765
18,18,938.7,2024-03-20 09:32:00,NSE,940.95,937.45,939.5,ADAGAS,12923
19,19,939.45,2024-03-20 09:33:00,NSE,940.7,938.1,938.7,ADAGAS,7084
20,20,942.4,2024-03-20 09:34:00,NSE,942.4,938.6,939.45,ADAGAS,9210
21,21,942.7,2024-03-20 09:35:00,NSE,942.7,940.8,942.7,ADAGAS,7492
22,22,943.8,2024-03-20 09:36:00,NSE,943.8,942.1,942.7,ADAGAS,2973
23,23,943.8,2024-03-20 09:37:00,NSE,945.0,943.25,943.7,ADAGAS,7326
24,24,942.6,2024-03-20 09:38:00,NSE,944.15,942.3,943.1,ADAGAS,2733
25,25,944.65,2024-03-20 09:39:00,NSE,944.65,942.6,943.25,ADAGAS,3157
26,26,942.7,2024-03-20 09:40:00,NSE,944.65,942.7,944.65,ADAGAS,2014
27,27,943.65,2024-03-20 09:41:00,NSE,943.85,942.75,943.3,ADAGAS,2665
28,28,942.55,2024-03-20 09:42:00,NSE,943.65,942.5,943.65,ADAGAS,3068
